cy,area,electorate,turnout_pct,total_poll,spoiled_pct,spoiled,valid_poll
local2014,Airport,12801.0,51.907188481044244,6644.639197458473,0.9177413821719457,60.98060361109427,6583.658593847379
local2014,Antrim,14408.0,44.59553887869413,6425.32524164225,1.3087901349409417,84.09402290048399,6341.2312187417665
local2014,Ards Peninsula,16656.0,49.06382699955296,8172.071025045541,1.260318315959911,102.9941079219018,8069.07691712364
local2014,Armagh,21049.0,59.79520872265152,12586.29348403092,1.5172221852647185,190.96203704224482,12395.331446988675
local2014,Ballyarnett,15987.0,55.412675809570004,8858.824481675956,1.925549569158027,170.5810566393772,8688.243425036579
local2014,Ballyclare,12408.0,50.966085475656016,6323.871885819398,0.9210692884042775,58.247241778314894,6265.624644041083
local2014,Ballymena,15691.0,45.847047116385724,7193.8601630320845,1.0648044114783692,76.60054037155064,7117.259622660534
local2014,Ballymoney,16836.0,54.22491776209807,9129.307154426831,1.204535334555961,109.96573047521652,9019.341423951615
local2014,Balmoral,17107.0,54.21309239461556,9274.233715946884,1.2940831610995243,120.01629683908331,9154.217419107801
local2014,Banbridge,23380.0,53.193145915828524,12436.557515120709,1.0964887839948974,136.3654582683731,12300.192056852335
local2014,Bangor Central,17194.0,42.98492196720697,7390.827483041567,1.209775730266646,89.41243715571409,7301.415045885853
local2014,Bangor East and Donaghadee,16956.0,45.689465507595116,7747.105771467828,1.1552836481730906,89.50104618444158,7657.604725283387
local2014,Bangor West,13479.0,44.054837129714684,5938.151496714242,1.2485517259611871,74.14089300241574,5864.010603711827
local2014,Bann,12175.0,57.68711102664503,7023.405767494032,1.03192711746353,72.47642868426848,6950.929338809764
local2014,Bannside,14039.0,56.810905184401676,7975.682978838151,1.0209488819169663,81.4276461976899,7894.255332640461
local2014,Benbradagh,11904.0,58.326035585048075,6943.131276044122,0.999568522709647,69.40135472574569,6873.729921318377
local2014,Black Mountain,25146.0,58.03366766755133,14593.146071682457,2.105634309034765,307.27829045290486,14285.867781229552
local2014,Botanic,19462.0,45.77678835586855,8909.078549819136,1.302781508769841,116.06582794882401,8793.012721870313
local2014,Braid,16543.0,54.483988208154,9013.286169274916,1.0307440463580562,92.90391057101529,8920.382258703901
local2014,Carntogher,11673.0,66.77556161737215,7794.7113075958505,1.1155844391362835,86.95658642313563,7707.754721172715
local2014,Carrick Castle,12878.0,44.186674394315574,5690.35992849996,1.1759979250679953,66.91851468806018,5623.4414138119
local2014,Castle,20977.0,51.563957348779596,10816.571333053496,1.4028955226039201,151.74519493066666,10664.82613812283
local2014,Castlereagh East,13645.0,48.50876624467594,6619.021154086032,1.058936605971681,70.0912379576262,6548.929916128405
local2014,Castlereagh South,16309.0,55.26993317395335,9013.973401340052,0.8569877240137735,77.24864549535104,8936.724755844702
local2014,Causeway,16548.0,50.37158838821778,8335.49044648228,1.0780395765080883,89.85988590912973,8245.63056057315
local2014,Clogher Valley,14030.0,65.67495123672327,9214.195658512275,1.367915764848318,126.0424350167587,9088.153223495516
local2014,Coast Road,12427.0,46.91756182830136,5830.445408403009,1.150465546213817,67.07726561448209,5763.368142788528
local2014,Coleraine,15443.0,45.96278168871068,7098.032376187591,1.163552302075472,82.58931911519304,7015.443057072398
local2014,Collin,20017.0,55.259112355684834,11061.216520237434,1.8108148644300714,200.29815293525414,10860.91836730218
local2014,Comber,13681.0,48.53629063936078,6640.249922370948,1.0847531581451415,72.03032074164916,6568.219601629299
local2014,Cookstown,16135.0,59.047738008826705,9527.35252772419,1.4901712370939355,141.9738670246879,9385.378660699502
local2014,Court,20881.0,51.283154127795584,10708.435413424997,1.9518029204807121,209.00755513701992,10499.427858287978
local2014,Craigavon,17589.0,52.67059212730625,9264.230449271896,1.5984644632746865,148.08543152748408,9116.145017744411
local2014,Crotlieve,18279.0,60.629489864736016,11082.464452375098,1.306251959963376,144.76490912139414,10937.699543253704
local2014,Cusher,17523.0,61.02065394000193,10692.649189906537,0.9775946041045814,104.53076151635854,10588.118428390178
local2014,Derg,12526.0,61.44522142531812,7696.628435735347,1.3831625950914925,106.45688560626677,7590.17155012908
local2014,Downpatrick,14000.0,52.180993598266056,7305.339103757247,1.2680118491120873,92.63256545346067,7212.706538303787
local2014,Downshire East,11563.0,53.779992613274096,6218.580545872884,0.8652476663736618,53.80612305473164,6164.774422818152
local2014,Downshire West,11673.0,52.78111768296337,6161.139867132314,0.9729051399227978,59.94204644516292,6101.197820687151
local2014,Dungannon,14067.0,57.01419620094413,8020.186979586811,2.693149670955144,215.99563925072948,7804.191340336081
local2014,Dunsilly,11922.0,55.23072339320285,6584.606842937644,1.0289835112817225,67.75451869655635,6516.852324241087
local2014,Enniskillen,12561.0,55.4742913665561,6968.125738553112,1.3124414447908785,91.45257011791153,6876.6731684352
local2014,Erne East,11443.0,69.24084155247817,7923.229498850077,1.3124775029465874,103.99060467923489,7819.238894170842
local2014,Erne North,10501.0,61.79198381530725,6488.776220445414,1.2980271193600013,84.22607505596437,6404.550145389449
local2014,Erne West,10279.0,68.34060559115585,7024.730848714909,1.148446161895845,80.6752518155798,6944.055596899329
local2014,Faughan,12933.0,55.40139004171634,7165.061774095175,1.2819996833769949,91.85606925766623,7073.205704837508
local2014,Foyleside,12724.0,55.432992024706934,7053.293905223711,1.9422872035852201,136.99522495241638,6916.298680271294
local2014,Glengormley Urban,15506.0,51.21719009043093,7941.7374954222205,1.3502387361304797,107.2324159849894,7834.505079437231
local2014,Holywood and Clandeboye,14158.0,47.35400263156038,6704.379692576318,0.9702986719982223,65.05250712278651,6639.3271854535315
local2014,Killultagh,12863.0,53.779544494833004,6917.662808370369,0.8590913708255393,59.4290442495175,6858.233764120851
local2014,Knockagh,12090.0,47.15688493482415,5701.267388620239,1.0578610777723705,60.311488643942745,5640.955899976297
local2014,Lagan River,16260.0,53.29921201505418,8666.45187364781,0.8253580996246886,71.52926248922779,8594.922611158581
local2014,Larne Lough,12826.0,47.31634461698306,6068.794360574248,1.4207085645555602,86.21988124594318,5982.574479328305
local2014,Limavady,10998.0,51.233940376050754,5634.708762558062,0.9389951716368876,52.90964321622082,5581.799119341841
local2014,Lisburn North,14284.0,49.14929077082381,7020.484693704473,1.1546042215288077,81.05881264529563,6939.425881059177
local2014,Lisburn South,14566.0,45.68751272636818,6654.843103722789,1.2725174678693651,84.6840409541723,6570.159062768617
local2014,Lisnasharragh,20089.0,53.09176844630546,10665.605363178305,1.0601730937199596,113.07387834276936,10552.531484835536
local2014,Lurgan,23950.0,52.345796835639206,12536.81834213559,1.699411775037992,213.052167121375,12323.766175014214
local2014,Macedon,13198.0,47.58750338393206,6280.598696611353,1.3352846801806226,83.86387221947527,6196.734824391878
local2014,Magherafelt,12483.0,58.75217807729129,7334.034389388271,1.0375122678416948,76.09150651763204,7257.942882870639
local2014,Mid Tyrone,11786.0,66.00325202809023,7779.143284030715,1.3198660558863207,102.6742716446818,7676.469012386034
local2014,Moyola,12119.0,64.28291595812256,7790.446584964873,1.183667543351575,92.21298770837038,7698.233597256502
local2014,Newry,18411.0,54.52795853367297,10039.142445634532,1.8493628041403187,185.66016624422775,9853.482279390304
