OA_CODE,nat_2001,nat_2023,pop,change,label,dea
95AA010001,30.669071932015058,85.22250701685664,231.0,54.55343508484158,Airport_G3,AIRPORT
95AA010002,24.788304973585596,39.22720538584645,183.0,14.438900412260857,Airport_G3,AIRPORT
95AA010003,18.121498027266437,43.94421419042363,487.0,25.822716163157192,Airport_F3,AIRPORT
95AA010004,10.707845098386002,29.39103953461561,225.0,18.68319443622961,Airport_F1,AIRPORT
95AA010005,3.43856262023471,23.002776989838292,109.0,19.564214369603583,Airport_B3,AIRPORT
95AA010006,6.8392230698921,13.580727120353057,275.0,6.741504050460957,Airport_G1,AIRPORT
95AA010007,17.505840646556262,18.414415704549185,224.0,0.9085750579929233,Airport_F1,AIRPORT
95AA010008,10.356370978421939,21.55518891046241,486.0,11.19881793204047,Airport_B3,AIRPORT
95AA010009,3.744759368378231,21.959301778379473,220.0,18.214542410001243,Airport_F2,AIRPORT
95AA010010,11.416661238998644,14.953082942476685,2582.0,3.536421703478041,Airport_F2,AIRPORT
95AA010011,36.08950661540279,26.23746667511196,212.0,-9.85203994029083,Airport_F2,AIRPORT
95AA020001,21.976396809413686,37.85025005106987,297.0,15.873853241656185,Antrim_N5,ANTRIM
95AA020002,20.96040245064529,24.59419459624201,296.0,3.6337921455967184,Antrim_N5,ANTRIM
95AA020003,22.64065258861543,28.541388907607395,252.0,5.900736318991964,Antrim_N5,ANTRIM
95AA020004,27.45768931426125,27.335964140322652,337.0,-0.1217251739385965,Antrim_N1,ANTRIM
95AA020005,41.446525167840356,30.939066799307252,259.0,-10.507458368533104,Antrim_N5,ANTRIM
95AA020006,27.884093594691024,25.383901957789085,216.0,-2.5001916369019384,Antrim_N2,ANTRIM
95AA030001,16.774597590973425,14.10009668749042,311.0,-2.674500903483004,Antrim_J5,ANTRIM
95AA030002,10.077313697493112,13.553564127066528,267.0,3.4762504295734153,Antrim_J5,ANTRIM
95AA030003,12.479956843775277,16.305799506376147,307.0,3.82584266260087,Antrim_K3,ANTRIM
95AA030004,12.83029539608912,14.90220137476909,252.0,2.07190597867997,Antrim_K5,ANTRIM
95AA030005,7.236769470861772,13.8182881597298,279.0,6.581518688868028,Antrim_F5,ANTRIM
95AA030006,9.378263490356069,11.84880144336305,270.0,2.47053795300698,Antrim_K4,ANTRIM
95AA030007,12.767419436518207,13.416057944477481,237.0,0.6486385079592747,Antrim_J5,ANTRIM
95AA040001,5.888690640297476,14.819662516913114,360.0,8.930971876615638,Airport_G2,AIRPORT
95AA040002,5.060947386157259,18.698933285259734,359.0,13.637985899102475,Airport_G2,AIRPORT
95AA040003,6.263940040369963,28.783522994628637,363.0,22.519582954258674,Airport_G4,AIRPORT
95AA040004,32.08995519193606,69.86746036384827,367.0,37.7775051719122,Airport_G4,AIRPORT
95AA040005,68.53985357326512,89.83059921884133,343.0,21.29074564557621,Airport_G4,AIRPORT
95AA040006,4.125239479005791,9.370282358581033,401.0,5.245042879575242,Airport_C1,AIRPORT
95AA040007,4.098632609493248,21.944441132098902,370.0,17.845808522605655,Airport_C4,AIRPORT
95AA050001,95.58726017781801,88.05519427950026,524.0,-7.532065898317754,Dunsilly_F6,DUNSILLY
95AA050002,47.85269107383572,64.74950783734711,403.0,16.89681676351139,Dunsilly_F6,DUNSILLY
95AA050003,64.85528140450371,70.62846944105628,417.0,5.773188036552568,Dunsilly_F4,DUNSILLY
95AA050004,24.800139658859486,36.83865625856576,438.0,12.038516599706277,Dunsilly_F4,DUNSILLY
95AA050005,78.10387008950048,60.59140193108151,318.0,-17.51246815841896,Dunsilly_D5,DUNSILLY
95AA050006,53.559112778099404,60.93860908106003,359.0,7.379496302960625,Dunsilly_F4,DUNSILLY
95AA060001,73.88709949578208,87.46934044306967,301.0,13.582240947287588,Airport_J2,AIRPORT
95AA060002,58.93855687326008,90.13218125425007,281.0,31.193624380989988,Airport_F4,AIRPORT
95AA060003,78.74809952880314,92.72751056302728,350.0,13.979411034224142,Airport_J4,AIRPORT
95AA060004,82.59936774241004,82.68048173192543,417.0,0.08111398951538717,Airport_F4,AIRPORT
95AA060005,45.88454312650343,85.84865629658798,329.0,39.964113170084545,Airport_J3,AIRPORT
95AA060006,87.94965535589591,95.31646330770816,481.0,7.366807951812248,Airport_F4,AIRPORT
95AA060007,76.38470666988869,92.70171030604315,438.0,16.317003636154467,Airport_F4,AIRPORT
95AA060008,72.69114732728471,91.91981074743008,433.0,19.228663420145367,Airport_F4,AIRPORT
95AA060009,61.86638656108308,87.30235926909499,282.0,25.43597270801191,Airport_G4,AIRPORT
95AA060010,67.0288318981955,89.6993982718221,271.0,22.6705663736266,Airport_H2,AIRPORT
95AA060011,71.57498730207337,83.35556249398869,272.0,11.780575191915318,Airport_H4,AIRPORT
95AA070001,7.87918098631636,39.94202816582492,366.0,32.062847179508566,Dunsilly_A6,DUNSILLY
95AA070002,7.186991498602794,16.2155871908066,361.0,9.028595692203805,Dunsilly_A2,DUNSILLY
95AA070003,13.740920872542228,24.325036765874028,365.0,10.5841158933318,Dunsilly_A5,DUNSILLY
95AA070004,18.79624770313511,26.729171410516113,314.0,7.932923707381004,Dunsilly_A5,DUNSILLY
95AA070005,28.553188526581547,23.317654210687184,301.0,-5.235534315894363,Dunsilly_D1,DUNSILLY
95AA070006,12.872563230854237,24.246143377160767,321.0,11.37358014630653,Dunsilly_D2,DUNSILLY
95AA080001,81.68307555897293,66.13716001296714,332.0,-15.545915546005787,Antrim_F1,ANTRIM
95AA080002,49.39767036791217,34.587036934603645,323.0,-14.810633433308524,Antrim_F2,ANTRIM
95AA080003,46.40441416148565,41.144120800228436,279.0,-5.260293361257212,Antrim_F2,ANTRIM
95AA080004,6.584850585686233,19.27255030814504,327.0,12.687699722458806,Antrim_F2,ANTRIM
95AA080005,6.363945423143882,19.564191610356286,311.0,13.200246187212404,Antrim_F2,ANTRIM
95AA080006,8.488764192905519,14.093452306050498,303.0,5.604688113144979,Antrim_F4,ANTRIM
95AA090001,31.98821087315055,22.378508224402008,281.0,-9.609702648748542,Antrim_H1,ANTRIM
95AA090002,27.17744292437737,25.394294615671427,298.0,-1.7831483087059432,Antrim_H2,ANTRIM
95AA090003,37.96293944419346,18.902458680649115,274.0,-19.060480763544344,Antrim_D4,ANTRIM
95AA090004,30.72780058660745,25.729518008455347,276.0,-4.998282578152104,Antrim_H3,ANTRIM
95AA090005,13.544427978603668,22.20788595934247,281.0,8.663457980738801,Antrim_L2,ANTRIM
95AA090006,16.743089244099373,18.576638510321636,315.0,1.8335492662222634,Antrim_L2,ANTRIM
95AA090007,26.68677769123259,16.755663569483048,366.0,-9.931114121749541,Antrim_D4,ANTRIM
95AA100001,63.81696806534066,44.58566877015503,312.0,-19.23129929518563,Antrim_K2,ANTRIM
95AA100002,12.603804484406034,21.336463773183713,439.0,8.732659288777679,Antrim_J2,ANTRIM
95AA100003,15.286333214917772,21.562069993102817,317.0,6.2757367781850455,Antrim_J4,ANTRIM
95AA100004,55.54541348884048,50.28913194026827,358.0,-5.256281548572211,Antrim_K1,ANTRIM
95AA100005,12.19976482490923,17.651580986510307,384.0,5.4518161616010765,Antrim_J5,ANTRIM
95AA100006,57.16610283006814,36.830274162804876,311.0,-20.335828667263264,Antrim_K2,ANTRIM
95AA110001,24.21431514690093,22.567237610982833,376.0,-1.647077535918097,Dunsilly_F1,DUNSILLY
95AA110002,21.616491119205442,25.64834792479087,290.0,4.031856805585427,Antrim_C2,ANTRIM
95AA110003,16.139421805076694,28.90925966229161,299.0,12.769837857214917,Antrim_C3,ANTRIM
95AA110004,26.35150026129316,44.34138685208819,295.0,17.98988659079503,Antrim_G1,ANTRIM
95AA110005,18.787365217996708,28.36116927116664,262.0,9.573804053169933,Antrim_C2,ANTRIM
95AA110006,32.507755724433636,39.570055056776496,320.0,7.06229933234286,Antrim_G3,ANTRIM
95AA110007,8.550515964159901,19.855935945653385,407.0,11.305419981493484,Antrim_L4,ANTRIM
95AA110008,29.396716294727632,50.15433962712823,226.0,20.7576233324006,Antrim_G4,ANTRIM
95AA110009,34.02760164428838,41.28370514993977,264.0,7.256103505651389,Antrim_G3,ANTRIM
95AA110010,34.71315191590605,23.081002923177962,326.0,-11.63214899272809,Antrim_L4,ANTRIM
95AA110011,17.878604226809724,33.14513603545122,322.0,15.2665318086415,Antrim_A1,ANTRIM
95AA120001,4.088992654363841,6.462946052826771,389.0,2.3739533984629304,Dunsilly_B3,DUNSILLY
95AA120002,4.178789980772296,6.4660748318588634,388.0,2.287284851086567,Dunsilly_B4,DUNSILLY
95AA120003,11.848138759424902,6.827675066621822,334.0,-5.02046369280308,Dunsilly_B4,DUNSILLY
