DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20000817,59.0,62.2,modelled
N20000818,79.2,73.5,modelled
N20000819,46.9,46.9,modelled
N20000820,3.9,23.4,modelled
N20000821,28.9,26.3,modelled
N20000822,82.8,73.4,modelled
N20000823,37.5,30.2,modelled
N20000824,72.9,70.3,modelled
N20000825,52.0,44.0,modelled
N20000826,44.5,34.6,modelled
N20000827,74.8,67.3,modelled
N20000828,16.8,19.0,modelled
N20000829,11.7,21.6,modelled
N20000830,60.1,66.4,modelled
N20000831,84.5,78.7,modelled
N20000832,42.8,38.8,modelled
N20000833,74.1,63.3,modelled
N20000834,11.7,36.3,modelled
N20000835,11.1,21.1,modelled
N20000836,71.0,51.5,modelled
N20000837,7.7,10.9,modelled
N20000838,73.9,50.0,modelled
N20000839,73.5,65.2,modelled
N20000840,77.4,59.4,modelled
N20000841,55.8,63.7,modelled
N20000842,26.6,15.8,modelled
N20000843,71.3,53.4,modelled
N20000844,6.3,8.5,modelled
N20000845,17.7,36.2,modelled
N20000846,85.0,60.8,modelled
N20000847,11.2,29.3,modelled
N20000848,68.7,67.8,modelled
N20000849,73.1,38.4,modelled
N20000850,13.1,20.5,modelled
N20000851,14.8,34.7,modelled
N20000852,10.5,45.9,modelled
N20000853,13.5,32.4,modelled
N20000854,32.4,25.4,modelled
N20000855,46.0,52.1,modelled
N20000856,5.6,24.0,modelled
N20000857,32.0,5.7,modelled
N20000858,7.4,18.4,modelled
N20000859,17.3,13.3,modelled
N20000860,4.7,23.2,modelled
N20000861,10.0,25.4,modelled
N20000862,13.2,25.7,modelled
N20000863,10.7,13.4,modelled
N20000864,15.6,15.3,modelled
N20000865,8.4,31.6,modelled
N20000866,13.0,32.4,modelled
N20000867,11.4,26.6,modelled
N20000868,12.0,33.6,modelled
N20000869,10.8,26.2,modelled
N20000870,7.4,16.5,modelled
N20000871,10.7,17.6,modelled
N20000872,22.0,23.8,modelled
N20000873,8.3,21.0,modelled
N20000874,7.1,34.5,modelled
N20000875,20.7,26.7,modelled
N20000876,17.9,14.7,modelled
N20000877,6.1,27.7,modelled
N20000878,31.3,35.9,modelled
N20000879,16.6,1.0,modelled
N20000880,12.4,14.8,modelled
N20000881,14.8,11.2,modelled
N20000882,23.0,16.5,modelled
N20000883,13.4,4.5,modelled
N20000884,12.8,24.9,modelled
N20000885,19.8,30.3,modelled
N20000886,70.3,72.1,modelled
N20000887,94.5,78.6,modelled
N20000888,19.2,30.2,modelled
N20000889,11.7,12.1,modelled
N20000890,20.2,21.2,modelled
N20000891,17.3,13.6,modelled
N20000892,7.5,28.3,modelled
N20000893,17.0,27.6,modelled
N20000894,60.6,60.4,modelled
N20000895,17.8,28.0,modelled
N20000896,86.7,84.0,modelled
N20000897,18.7,29.5,modelled
N20000898,20.5,15.0,modelled
N20000899,20.9,21.9,modelled
N20000900,6.2,23.8,modelled
N20000901,39.4,21.2,modelled
N20000902,26.6,29.5,modelled
N20000903,8.4,30.6,modelled
N20000904,58.7,54.2,modelled
N20000905,22.3,16.5,modelled
N20000906,12.0,22.5,modelled
N20000907,18.1,20.3,modelled
N20000908,18.9,10.4,modelled
N20000909,14.4,25.6,modelled
N20000910,11.2,22.0,modelled
N20000911,3.6,11.3,modelled
N20000912,26.1,14.8,modelled
N20000913,25.5,29.0,modelled
N20000914,18.5,12.6,modelled
N20000915,13.1,38.2,modelled
N20000916,23.9,41.1,modelled
N20000917,19.8,29.2,modelled
N20000918,15.8,26.4,modelled
N20000919,8.3,21.3,modelled
N20000920,16.9,23.7,modelled
N20000921,7.5,19.1,modelled
N20000922,11.2,37.1,modelled
N20000923,11.8,39.2,modelled
N20000924,21.8,34.7,modelled
N20000925,21.8,9.8,modelled
N20000926,28.0,27.5,modelled
N20000927,10.6,26.3,modelled
N20000928,20.0,39.1,modelled
N20000929,16.2,25.5,modelled
N20000930,13.1,23.5,modelled
N20000931,18.3,30.1,modelled
N20000932,20.5,31.4,modelled
N20000933,21.9,17.1,modelled
N20000934,33.1,33.5,modelled
N20000935,7.4,10.4,modelled
N20000936,12.1,28.4,modelled
N20000937,20.2,36.5,modelled
N20000938,21.6,28.8,modelled
N20000939,32.8,31.5,modelled
N20000940,20.9,32.7,modelled
N20000941,22.6,26.8,modelled
N20000942,37.7,45.5,modelled
N20000943,25.6,26.4,modelled
N20000944,48.1,42.0,modelled
N20000945,15.3,16.7,modelled
N20000946,12.7,20.2,modelled
N20000947,6.4,25.0,modelled
N20000948,6.8,28.0,modelled
N20000949,4.8,21.4,modelled
N20000950,18.2,8.0,modelled
N20000951,9.4,22.5,modelled
N20000952,14.8,13.7,modelled
N20000953,10.8,6.7,modelled
N20000954,9.5,5.5,modelled
N20000955,12.2,24.4,modelled
N20000956,10.4,9.2,modelled
N20000957,11.7,15.1,modelled
N20000958,10.8,16.4,modelled
N20000959,11.2,5.9,modelled
N20000960,9.9,20.6,modelled
N20000961,11.3,24.0,modelled
N20000962,5.2,17.2,modelled
N20000963,19.8,15.6,modelled
N20000964,6.9,13.8,modelled
N20000965,15.7,12.7,modelled
N20000966,16.6,18.9,modelled
N20000967,17.2,28.8,modelled
N20000968,15.4,25.3,modelled
N20000969,13.4,20.6,modelled
N20000970,16.8,30.3,modelled
N20000971,14.7,9.8,modelled
N20000972,33.7,39.5,modelled
N20000973,19.0,9.7,modelled
N20000974,17.3,24.2,modelled
N20000975,21.9,22.4,modelled
N20000976,27.8,29.6,modelled
N20000977,13.6,25.0,modelled
N20000978,24.4,6.3,modelled
N20000979,15.5,13.7,modelled
N20000980,8.0,25.1,modelled
N20000981,15.1,22.0,modelled
N20000982,17.4,26.5,modelled
N20000983,18.4,16.4,modelled
N20000984,25.0,33.8,modelled
N20000985,24.0,24.0,modelled
N20000986,9.4,25.6,modelled
N20000987,7.7,16.4,modelled
N20000988,13.9,23.4,modelled
N20000989,2.3,18.2,modelled
N20000990,6.3,21.5,modelled
N20000991,8.4,23.1,modelled
N20000992,13.2,12.3,modelled
N20000993,10.1,22.4,modelled
N20000994,3.9,16.0,modelled
N20000995,23.4,33.4,modelled
N20000996,4.9,15.6,modelled
N20000997,18.9,27.1,modelled
N20000998,12.7,26.2,modelled
N20000999,5.5,29.7,modelled
N20001000,6.1,23.5,modelled
N20001001,15.3,27.6,modelled
N20001002,9.2,10.4,modelled
N20001003,7.1,20.3,modelled
N20001004,1.5,32.3,modelled
N20001005,17.5,29.6,modelled
N20001006,9.5,25.9,modelled
N20001007,10.9,27.2,modelled
N20001008,9.6,17.5,modelled
N20001009,8.1,16.7,modelled
N20001010,24.3,21.2,modelled
N20001011,5.6,25.1,modelled
N20001012,3.4,31.3,modelled
N20001013,6.6,22.8,modelled
N20001014,5.4,14.2,modelled
N20001015,10.8,23.0,modelled
N20001016,10.2,26.6,modelled
N20001017,17.2,21.4,modelled
N20001018,6.8,13.0,modelled
N20001019,21.4,25.3,modelled
N20001020,12.7,20.5,modelled
N20001021,34.7,25.6,modelled
N20001022,9.0,15.6,modelled
N20001023,17.9,15.6,modelled
N20001024,59.4,43.8,modelled
N20001025,15.4,13.5,modelled
N20001026,26.0,35.5,modelled
N20001027,40.1,32.2,modelled
N20001028,17.1,24.4,modelled
N20001029,33.5,17.1,modelled
N20001030,42.9,43.6,modelled
N20001031,10.7,25.2,modelled
N20001032,28.8,32.3,modelled
N20001033,10.1,23.6,modelled
N20001034,8.0,16.8,modelled
N20001035,63.3,45.8,modelled
N20001036,26.2,38.0,modelled
N20001037,40.8,43.4,modelled
N20001038,16.4,18.6,modelled
N20001039,10.7,17.3,modelled
N20001040,5.5,22.4,modelled
N20001041,10.3,31.0,modelled
N20001042,58.2,63.4,modelled
N20001043,9.3,22.2,modelled
N20001044,10.9,1.5,modelled
N20001045,10.9,20.6,modelled
N20001046,12.2,21.9,modelled
N20001047,9.2,17.0,modelled
N20001048,9.2,20.0,modelled
N20001049,18.3,24.9,modelled
N20001050,15.6,21.8,modelled
N20001051,9.9,32.5,modelled
N20001052,21.2,20.8,modelled
N20001053,28.3,37.6,modelled
N20001054,11.8,19.9,modelled
N20001055,8.2,21.6,modelled
N20001056,13.1,20.9,modelled
N20001057,58.9,52.8,modelled
N20001058,4.3,24.2,modelled
N20001059,38.7,22.9,modelled
N20001060,14.8,28.0,modelled
N20001061,56.7,48.0,modelled
N20001062,70.0,50.1,modelled
N20001063,51.0,56.1,modelled
N20001064,47.7,47.1,modelled
N20001065,11.7,26.7,modelled
N20001066,46.9,25.1,modelled
N20001067,14.6,18.8,modelled
N20001068,52.4,44.4,modelled
N20001069,65.8,54.2,modelled
N20001070,59.6,49.8,modelled
N20001071,65.7,52.4,modelled
N20001072,68.8,56.3,modelled
N20001073,77.9,59.3,modelled
N20001074,42.0,33.8,modelled
N20001075,68.0,60.4,modelled
N20001076,71.8,54.2,modelled
N20001077,50.0,30.0,modelled
N20001078,47.4,44.4,modelled
N20001079,51.8,38.6,modelled
N20001080,29.6,38.9,modelled
N20001081,58.0,40.7,modelled
N20001082,88.6,73.8,modelled
N20001083,89.8,74.0,modelled
N20001084,17.8,33.9,modelled
N20001085,24.3,27.5,modelled
N20001086,78.0,62.7,modelled
N20001087,24.0,18.7,modelled
N20001088,23.1,14.5,modelled
N20001089,5.3,20.8,modelled
N20001090,21.9,19.0,modelled
N20001091,11.8,17.1,modelled
N20001092,6.3,25.1,modelled
N20001093,4.5,30.9,modelled
N20001094,84.4,54.4,modelled
N20001095,12.4,21.2,modelled
N20001096,14.1,24.3,modelled
N20001097,12.1,7.5,modelled
N20001098,16.4,6.7,modelled
N20001099,34.3,14.4,modelled
N20001100,13.8,18.0,modelled
N20001101,39.4,40.4,modelled
N20001102,28.0,32.5,modelled
N20001103,44.7,45.8,modelled
N20001104,13.5,27.1,modelled
N20001105,55.1,34.1,modelled
N20001106,21.3,21.7,modelled
N20001107,55.0,63.5,modelled
N20001108,26.1,26.7,modelled
N20001109,78.5,71.0,modelled
N20001110,49.3,41.2,modelled
N20001111,8.9,26.7,modelled
N20001112,44.5,55.4,modelled
N20001113,62.6,72.2,modelled
N20001114,65.3,61.1,modelled
N20001115,41.9,47.9,modelled
N20001116,11.2,14.2,modelled
N20001117,11.8,27.5,modelled
N20001118,70.5,64.7,modelled
N20001119,55.2,60.9,modelled
N20001120,63.9,75.7,modelled
N20001121,63.0,55.9,modelled
N20001122,43.7,42.9,modelled
N20001123,39.7,38.7,modelled
N20001124,43.8,40.7,modelled
N20001125,33.6,27.1,modelled
N20001126,30.8,42.8,modelled
N20001127,68.5,61.4,modelled
N20001128,23.2,20.3,modelled
N20001129,22.2,30.8,modelled
N20001130,78.8,90.0,modelled
N20001131,63.8,73.0,modelled
N20001132,43.6,41.0,modelled
N20001133,37.6,41.1,modelled
N20001134,56.7,57.9,modelled
N20001135,47.7,35.3,modelled
N20001136,45.6,66.7,modelled
N20001137,48.6,52.1,modelled
N20001138,51.1,31.1,modelled
N20001139,42.7,36.6,modelled
N20001140,38.8,46.5,modelled
N20001141,57.0,44.6,modelled
N20001142,41.1,60.7,modelled
N20001143,46.1,48.9,modelled
N20001144,44.8,47.3,modelled
N20001145,54.5,41.6,modelled
N20001146,48.4,43.5,modelled
N20001147,20.4,5.1,modelled
N20001148,37.9,46.6,modelled
N20001149,36.9,43.7,modelled
N20001150,44.5,40.0,modelled
N20001151,46.0,75.0,modelled
N20001152,44.2,41.3,modelled
N20001153,46.4,53.3,modelled
N20001154,43.6,47.8,modelled
N20001155,53.9,28.7,modelled
N20001156,43.0,46.1,modelled
N20001157,48.5,61.9,modelled
N20001158,63.2,50.9,modelled
N20001159,54.0,53.2,modelled
N20001160,62.0,45.6,modelled
N20001161,54.5,36.8,modelled
N20001162,44.5,58.7,modelled
N20001163,45.4,42.3,modelled
N20001164,63.2,45.7,modelled
N20001165,60.0,50.9,modelled
N20001166,68.7,40.6,modelled
N20001167,55.5,39.0,modelled
N20001168,48.5,30.4,modelled
N20001169,58.4,47.6,modelled
N20001170,54.3,42.9,modelled
N20001171,46.8,27.2,modelled
N20001172,41.4,52.3,modelled
N20001173,48.1,54.7,modelled
N20001174,55.1,50.8,modelled
N20001175,44.8,22.8,modelled
N20001176,60.4,62.2,modelled
N20001177,55.6,37.9,modelled
N20001178,48.8,36.3,modelled
N20001179,59.7,40.2,modelled
N20001180,63.4,56.6,modelled
N20001181,59.3,47.4,modelled
N20001182,60.1,54.8,modelled
N20001183,64.1,61.4,modelled
N20001184,74.2,49.1,modelled
N20001185,57.0,54.6,modelled
N20001186,69.2,55.0,modelled
N20001187,56.1,52.7,modelled
N20001188,68.5,49.1,modelled
N20001189,71.5,51.8,modelled
N20001190,90.5,65.9,modelled
N20001191,71.2,56.8,modelled
N20001192,87.7,77.5,modelled
N20001193,71.7,49.6,modelled
N20001194,43.4,37.2,modelled
N20001195,74.7,71.9,modelled
N20001196,60.4,42.7,modelled
N20001197,90.8,61.0,modelled
N20001198,65.5,63.4,modelled
N20001199,58.7,39.1,modelled
N20001200,53.9,34.1,modelled
N20001201,39.1,43.9,modelled
N20001202,70.5,58.4,modelled
N20001203,18.5,26.4,modelled
N20001204,87.3,70.8,modelled
N20001205,31.1,34.8,modelled
N20001206,13.0,10.7,modelled
N20001207,4.6,29.3,modelled
N20001208,3.4,26.6,modelled
N20001209,46.5,46.5,modelled
N20001210,15.8,18.5,modelled
N20001211,13.4,22.6,modelled
N20001212,92.5,67.0,modelled
N20001213,22.7,25.5,modelled
N20001214,34.0,36.1,modelled
N20001215,13.7,13.3,modelled
N20001216,35.7,41.0,modelled
N20001217,31.1,30.7,modelled
N20001218,55.0,40.9,modelled
N20001219,36.1,40.1,modelled
N20001220,21.7,25.8,modelled
N20001221,44.9,55.9,modelled
N20001222,11.0,14.0,modelled
N20001223,13.6,27.8,modelled
N20001224,7.9,8.0,modelled
N20001225,9.2,24.0,modelled
N20001226,47.4,47.4,modelled
N20001227,9.6,8.0,modelled
N20001228,8.6,26.9,modelled
N20001229,10.3,23.2,modelled
N20001230,66.1,56.3,modelled
N20001231,49.5,35.7,modelled
N20001232,24.5,32.7,modelled
N20001233,51.6,45.6,modelled
N20001234,26.9,37.5,modelled
N20001235,90.9,64.0,modelled
N20001236,97.3,85.7,modelled
N20001237,95.9,82.0,modelled
N20001238,95.5,79.4,modelled
N20001239,92.8,95.1,modelled
N20001240,87.2,81.7,modelled
N20001241,96.1,86.4,modelled
N20001242,91.1,72.3,modelled
N20001243,95.8,83.1,modelled
N20001244,96.3,83.1,modelled
N20001245,97.5,62.0,modelled
N20001246,95.6,77.6,modelled
N20001247,88.1,71.5,modelled
N20001248,91.6,80.1,modelled
N20001249,21.1,33.5,modelled
N20001250,93.6,75.9,modelled
N20001251,95.3,75.9,modelled
N20001252,93.2,86.4,modelled
N20001253,94.2,73.5,modelled
N20001254,74.0,74.5,modelled
N20001255,91.0,78.7,modelled
N20001256,93.6,77.1,modelled
N20001257,95.6,89.1,modelled
N20001258,97.9,73.7,modelled
N20001259,95.6,81.3,modelled
N20001260,90.5,76.3,modelled
N20001261,93.7,86.6,modelled
N20001262,91.7,88.9,modelled
N20001263,90.6,97.8,modelled
N20001264,93.2,74.0,modelled
N20001265,95.3,80.0,modelled
N20001266,91.9,88.2,modelled
N20001267,88.3,83.4,modelled
N20001268,94.2,98.2,modelled
N20001269,87.4,79.5,modelled
N20001270,91.0,82.6,modelled
N20001271,83.1,60.7,modelled
N20001272,93.2,85.8,modelled
N20001273,93.1,88.6,modelled
N20001274,81.8,73.4,modelled
N20001275,66.5,43.1,modelled
N20001276,89.1,82.6,modelled
N20001277,92.2,80.7,modelled
N20001278,89.5,87.2,modelled
N20001279,93.3,79.2,modelled
N20001280,71.7,76.9,modelled
N20001281,77.2,74.6,modelled
N20001282,94.0,77.9,modelled
N20001283,90.8,80.6,modelled
N20001284,97.4,89.9,modelled
N20001285,66.6,65.7,modelled
N20001286,90.6,95.9,modelled
N20001287,91.4,87.8,modelled
N20001288,95.6,73.7,modelled
N20001289,53.5,52.7,modelled
N20001290,96.2,79.1,modelled
N20001291,94.1,85.5,modelled
N20001292,31.3,35.7,modelled
N20001293,95.7,77.1,modelled
N20001294,25.1,16.3,modelled
N20001295,94.1,71.4,modelled
N20001296,30.7,37.0,modelled
N20001297,92.5,91.4,modelled
N20001298,94.9,80.6,modelled
N20001299,97.2,93.0,modelled
N20001300,89.9,76.4,modelled
N20001301,94.5,91.8,modelled
N20001302,96.8,73.2,modelled
N20001303,83.2,65.9,modelled
N20001304,87.9,70.6,modelled
N20001305,95.4,79.1,modelled
N20001306,93.1,95.1,modelled
N20001307,71.0,73.9,modelled
N20001308,92.8,84.5,modelled
N20001309,92.9,85.1,modelled
N20001310,92.2,81.4,modelled
N20001311,83.1,63.5,modelled
N20001312,77.3,66.4,modelled
N20001313,94.6,76.1,modelled
N20001314,93.2,76.1,modelled
N20001315,78.1,63.0,modelled
N20001316,90.9,83.7,modelled
N20001317,96.5,80.8,modelled
N20001318,90.9,81.8,modelled
N20001319,88.9,73.0,modelled
N20001320,93.4,72.1,modelled
N20001321,87.3,73.3,modelled
N20001322,86.8,69.3,modelled
N20001323,93.7,73.8,modelled
N20001324,86.6,87.0,modelled
N20001325,95.4,81.7,modelled
N20001326,96.6,92.1,modelled
N20001327,95.4,85.9,modelled
N20001328,87.4,74.8,modelled
N20001329,92.4,88.3,modelled
N20001330,89.3,78.6,modelled
N20001331,96.2,85.8,modelled
N20001332,90.9,84.6,modelled
N20001333,90.6,75.0,modelled
N20001334,94.3,85.4,modelled
N20001335,92.7,70.3,modelled
N20001336,85.8,82.1,modelled
N20001337,98.1,84.6,modelled
N20001338,83.4,80.8,modelled
N20001339,94.6,74.5,modelled
N20001340,92.9,88.6,modelled
N20001341,89.8,93.6,modelled
N20001342,94.5,82.2,modelled
N20001343,94.9,77.5,modelled
N20001344,95.0,94.5,modelled
N20001345,90.1,77.2,modelled
N20001346,91.8,84.5,modelled
N20001347,91.1,69.8,modelled
N20001348,89.6,74.0,modelled
N20001349,95.1,88.7,modelled
N20001350,96.3,85.8,modelled
N20001351,92.7,80.5,modelled
N20001352,91.8,77.7,modelled
N20001353,96.9,79.2,modelled
N20001354,92.0,72.1,modelled
N20001355,95.8,81.4,modelled
N20001356,95.5,81.0,modelled
N20001357,94.6,71.5,modelled
N20001358,90.9,83.5,modelled
N20001359,94.4,81.1,modelled
N20001360,95.1,81.9,modelled
N20001361,93.3,84.6,modelled
N20001362,94.2,86.1,modelled
N20001363,93.0,75.7,modelled
N20001364,97.1,84.1,modelled
N20001365,87.2,64.8,modelled
N20001366,95.1,76.5,modelled
N20001367,95.5,86.2,modelled
N20001368,89.3,83.7,modelled
N20001369,4.8,37.4,modelled
N20001370,4.0,26.3,modelled
N20001371,31.8,38.4,modelled
N20001372,2.4,24.4,modelled
N20001373,40.0,51.2,modelled
N20001374,94.5,84.9,modelled
N20001375,1.5,18.5,modelled
N20001376,5.7,37.2,modelled
N20001377,13.5,24.1,modelled
N20001378,10.6,28.8,modelled
N20001379,5.9,16.2,modelled
N20001380,4.3,11.2,modelled
N20001381,4.6,23.1,modelled
N20001382,4.7,10.2,modelled
N20001383,8.2,34.3,modelled
N20001384,6.4,41.1,modelled
N20001385,13.4,23.2,modelled
N20001386,6.3,21.2,modelled
N20001387,4.5,25.6,modelled
N20001388,3.8,14.4,modelled
N20001389,5.5,45.5,modelled
N20001390,3.2,25.5,modelled
N20001391,2.9,20.7,modelled
N20001392,4.4,10.0,modelled
N20001393,2.9,15.5,modelled
N20001394,10.5,10.0,modelled
N20001395,6.8,22.1,modelled
N20001396,9.0,29.7,modelled
N20001397,10.0,36.2,modelled
N20001398,5.2,19.8,modelled
N20001399,3.0,28.1,modelled
N20001400,12.9,48.6,modelled
N20001401,10.9,19.0,modelled
N20001402,13.5,20.5,modelled
N20001403,0.4,24.8,modelled
N20001404,7.4,28.1,modelled
N20001405,2.3,33.6,modelled
N20001406,4.9,24.6,modelled
N20001407,6.6,41.4,modelled
N20001408,4.5,16.9,modelled
N20001409,1.8,14.7,modelled
N20001410,2.4,19.8,modelled
N20001411,6.8,29.8,modelled
N20001412,6.6,27.1,modelled
N20001413,23.2,32.0,modelled
N20001414,72.3,61.4,modelled
N20001415,3.6,32.4,modelled
N20001416,5.2,26.5,modelled
N20001417,9.8,21.5,modelled
N20001418,44.1,16.4,modelled
N20001419,97.0,77.8,modelled
N20001420,85.4,86.0,modelled
N20001421,70.0,66.7,modelled
N20001422,65.6,72.3,modelled
N20001423,84.3,67.6,modelled
N20001424,9.1,27.9,modelled
N20001425,77.9,59.7,modelled
N20001426,91.7,72.2,modelled
N20001427,91.7,76.3,modelled
N20001428,83.2,67.3,modelled
N20001429,92.9,82.0,modelled
N20001430,81.3,72.6,modelled
N20001431,89.9,86.1,modelled
N20001432,97.4,89.6,modelled
N20001433,90.8,68.7,modelled
N20001434,91.5,71.7,modelled
N20001435,80.4,82.2,modelled
N20001436,95.5,82.4,modelled
N20001437,90.3,72.1,modelled
N20001438,94.3,95.3,modelled
N20001439,78.9,67.0,modelled
N20001440,96.5,76.3,modelled
N20001441,76.2,59.0,modelled
N20001442,93.8,63.6,modelled
N20001443,84.7,63.3,modelled
N20001444,94.2,67.0,modelled
N20001445,75.8,47.3,modelled
N20001446,33.3,42.0,modelled
N20001447,57.6,60.0,modelled
N20001448,50.0,55.5,modelled
N20001449,58.2,54.0,modelled
N20001450,58.7,39.8,modelled
N20001451,59.2,52.2,modelled
N20001452,56.0,55.4,modelled
N20001453,68.4,63.0,modelled
N20001454,93.2,80.1,modelled
N20001455,96.1,57.8,modelled
N20001456,92.7,73.8,modelled
N20001457,19.8,14.5,modelled
N20001458,64.2,43.2,modelled
N20001459,40.8,34.1,modelled
N20001460,76.5,57.3,modelled
N20001461,39.9,35.9,modelled
N20001462,84.4,75.8,modelled
N20001463,88.2,75.0,modelled
N20001464,19.1,29.7,modelled
N20001465,74.7,61.8,modelled
N20001466,61.5,58.4,modelled
N20001467,7.9,41.2,modelled
N20001468,89.4,86.1,modelled
N20001469,95.8,90.8,modelled
N20001470,90.7,90.5,modelled
N20001471,96.1,87.7,modelled
N20001472,94.9,89.0,modelled
N20001473,93.5,85.6,modelled
N20001474,87.7,74.3,modelled
N20001475,96.9,90.3,modelled
N20001476,96.1,94.2,modelled
N20001477,79.4,72.8,modelled
N20001478,85.5,72.9,modelled
N20001479,90.0,82.6,modelled
N20001480,74.8,59.2,modelled
N20001481,70.2,43.5,modelled
N20001482,52.2,39.4,modelled
N20001483,57.5,49.5,modelled
N20001484,25.2,38.2,modelled
N20001485,26.3,23.8,modelled
N20001486,44.6,42.3,modelled
N20001487,24.1,28.4,modelled
N20001488,38.4,43.0,modelled
N20001489,33.5,31.9,modelled
N20001490,44.4,36.2,modelled
N20001491,49.0,51.2,modelled
N20001492,51.0,65.5,modelled
N20001493,45.3,48.5,modelled
N20001494,51.2,59.1,modelled
N20001495,32.6,50.4,modelled
N20001496,65.8,54.0,modelled
N20001497,43.0,34.9,modelled
N20001498,54.3,61.2,modelled
N20001499,35.5,36.1,modelled
N20001500,62.4,51.0,modelled
N20001501,47.6,56.8,modelled
N20001502,29.7,29.6,modelled
N20001503,47.4,36.5,modelled
N20001504,50.4,59.4,modelled
N20001505,43.9,41.3,modelled
N20001506,36.0,35.6,modelled
N20001507,63.6,51.8,modelled
N20001508,46.4,46.9,modelled
N20001509,62.0,68.9,modelled
N20001510,53.8,46.8,modelled
N20001511,30.5,28.3,modelled
N20001512,88.8,78.4,modelled
N20001513,57.3,61.5,modelled
N20001514,14.4,10.4,modelled
N20001515,17.4,24.7,modelled
N20001516,12.9,26.5,modelled
N20001517,28.8,23.9,modelled
N20001518,20.3,26.9,modelled
N20001519,13.2,35.4,modelled
N20001520,8.0,21.6,modelled
N20001521,21.4,22.7,modelled
N20001522,7.7,10.9,modelled
N20001523,4.5,19.5,modelled
N20001524,17.0,29.7,modelled
N20001525,16.5,23.2,modelled
N20001526,15.5,14.4,modelled
N20001527,10.3,16.6,modelled
N20001528,8.0,20.7,modelled
N20001529,6.4,16.0,modelled
N20001530,33.3,43.4,modelled
N20001531,67.1,75.0,modelled
N20001532,77.0,71.6,modelled
N20001533,8.4,21.1,modelled
N20001534,44.3,51.5,modelled
N20001535,16.3,36.8,modelled
N20001536,14.5,29.5,modelled
N20001537,26.4,34.3,modelled
N20001538,80.1,88.3,modelled
N20001539,52.5,46.0,modelled
N20001540,81.9,81.6,modelled
N20001541,79.9,67.9,modelled
N20001542,59.2,63.7,modelled
N20001543,66.6,64.3,modelled
N20001544,46.3,64.3,modelled
N20001545,78.3,86.2,modelled
N20001546,90.8,99.0,modelled
N20001547,10.9,27.3,modelled
N20001548,32.5,43.5,modelled
N20001549,12.6,23.5,modelled
N20001550,12.5,45.7,modelled
N20001551,20.2,31.1,modelled
N20001552,21.7,22.3,modelled
N20001553,15.8,38.8,modelled
N20001554,14.5,27.7,modelled
N20001555,25.4,23.3,modelled
N20001556,14.8,32.2,modelled
N20001557,22.0,24.5,modelled
N20001558,25.0,27.0,modelled
N20001559,19.3,42.0,modelled
N20001560,27.2,19.7,modelled
N20001561,20.0,32.4,modelled
N20001562,23.2,31.2,modelled
N20001563,18.1,33.1,modelled
N20001564,16.9,34.7,modelled
N20001565,19.1,32.7,modelled
N20001566,25.3,20.4,modelled
N20001567,25.2,28.0,modelled
N20001568,44.0,29.1,modelled
N20001569,24.1,30.4,modelled
N20001570,34.3,25.4,modelled
N20001571,34.1,33.5,modelled
N20001572,26.2,33.2,modelled
N20001573,42.9,39.1,modelled
N20001574,51.7,50.4,modelled
N20001575,49.7,48.3,modelled
N20001576,41.1,45.8,modelled
N20001577,31.9,30.9,modelled
N20001578,28.1,23.2,modelled
N20001579,48.3,32.2,modelled
N20001580,28.4,44.4,modelled
N20001581,37.3,42.3,modelled
N20001582,22.3,25.0,modelled
N20001583,15.9,8.9,modelled
N20001584,23.9,12.6,modelled
N20001585,24.1,21.5,modelled
N20001586,26.9,25.4,modelled
N20001587,22.6,36.1,modelled
N20001588,27.9,27.4,modelled
N20001589,17.2,20.9,modelled
N20001590,20.6,15.3,modelled
N20001591,20.8,25.1,modelled
N20001592,26.5,25.8,modelled
N20001593,17.9,12.8,modelled
N20001594,19.1,19.0,modelled
N20001595,3.0,31.2,modelled
N20001596,16.3,6.1,modelled
N20001597,4.3,14.1,modelled
N20001598,2.5,11.9,modelled
N20001599,32.7,14.8,modelled
N20001600,3.6,37.0,modelled
N20001601,2.0,13.7,modelled
N20001602,4.2,19.2,modelled
N20001603,30.5,32.5,modelled
N20001604,23.5,26.5,modelled
N20001605,1.8,24.0,modelled
N20001606,4.4,1.0,modelled
N20001607,26.2,31.5,modelled
N20001608,29.2,26.6,modelled
N20001609,25.1,32.8,modelled
N20001610,21.5,23.1,modelled
N20001611,21.2,26.2,modelled
N20001612,26.3,46.6,modelled
N20001613,19.1,8.9,modelled
N20001614,20.3,28.0,modelled
N20001615,28.8,35.7,modelled
N20001616,35.0,31.4,modelled
N20001617,3.0,17.3,modelled
N20001618,22.2,22.0,modelled
N20001619,3.9,17.8,modelled
N20001620,28.6,36.3,modelled
N20001621,34.7,31.0,modelled
N20001622,27.4,33.6,modelled
N20001623,30.8,30.8,modelled
N20001624,33.8,25.1,modelled
N20001625,32.0,27.1,modelled
N20001626,32.1,19.9,modelled
N20001627,7.7,8.7,modelled
N20001628,46.2,44.3,modelled
N20001629,26.1,34.8,modelled
N20001630,39.8,66.5,modelled
N20001631,35.6,41.4,modelled
N20001632,34.3,34.0,modelled
N20001633,38.6,71.4,modelled
N20001634,17.1,24.7,modelled
N20001635,40.0,43.0,modelled
N20001636,6.5,18.5,modelled
N20001637,37.0,28.5,modelled
