DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20000858,8.1,23.8,modelled
N20000859,nan,nan,modelled
N20000860,4.7,21.4,modelled
N20000861,nan,nan,modelled
N20000862,nan,nan,modelled
N20000863,11.9,25.4,modelled
N20000864,16.9,30.6,modelled
N20000865,9.8,25.9,modelled
N20000866,nan,nan,modelled
N20000867,nan,nan,modelled
N20000868,12.6,27.3,modelled
N20000869,11.1,26.0,modelled
N20000870,7.4,23.5,modelled
N20000871,nan,nan,modelled
N20000872,nan,nan,modelled
N20000873,nan,nan,modelled
N20000874,5.1,22.0,modelled
N20000875,nan,nan,modelled
N20000876,nan,nan,modelled
N20000877,6.8,23.3,modelled
N20000878,nan,nan,modelled
N20000879,16.7,30.1,modelled
N20000880,nan,nan,modelled
N20000881,nan,nan,modelled
N20000882,27.1,38.0,modelled
N20000883,14.5,28.0,modelled
N20000884,nan,nan,modelled
N20000885,nan,nan,modelled
N20000886,67.4,63.3,modelled
N20000887,nan,nan,modelled
N20000888,nan,nan,modelled
N20000889,nan,nan,modelled
N20000890,21.0,32.3,modelled
N20000891,nan,nan,modelled
N20000892,nan,nan,modelled
N20000893,nan,nan,modelled
N20000894,61.4,59.5,modelled
N20000895,nan,nan,modelled
N20000896,86.4,75.5,modelled
N20000897,22.0,32.7,modelled
N20000898,nan,nan,modelled
N20000899,nan,nan,modelled
N20000900,5.5,22.9,modelled
N20000901,nan,nan,modelled
N20000902,26.2,35.2,modelled
N20000903,8.0,24.5,modelled
N20000904,56.2,55.2,modelled
N20000905,nan,nan,modelled
N20000906,15.0,29.2,modelled
N20000907,19.1,32.8,modelled
N20000908,18.3,31.9,modelled
N20000909,15.4,28.2,modelled
N20000910,nan,nan,modelled
N20000911,nan,nan,modelled
N20000912,nan,nan,modelled
N20000913,24.0,35.6,modelled
N20000914,17.9,32.2,modelled
N20000915,nan,nan,modelled
N20000916,nan,nan,modelled
N20000917,19.6,32.8,modelled
N20000918,16.0,29.4,modelled
N20000919,10.3,26.2,modelled
N20000920,17.1,30.3,modelled
N20000921,7.9,24.5,modelled
N20000922,11.0,26.9,modelled
N20000923,11.5,26.4,modelled
N20000924,22.1,34.6,modelled
N20000925,nan,nan,modelled
N20000926,nan,nan,modelled
N20000927,nan,nan,modelled
N20000928,nan,nan,modelled
N20000929,nan,nan,modelled
N20000930,14.3,28.4,modelled
N20000931,nan,nan,modelled
N20000932,22.2,34.9,modelled
N20000933,nan,nan,modelled
N20000934,nan,nan,modelled
N20000935,6.7,22.8,modelled
N20000936,10.9,25.2,modelled
N20000937,21.0,32.6,modelled
N20000938,23.1,34.5,modelled
N20000939,nan,nan,modelled
N20000940,19.9,32.9,modelled
N20000941,nan,nan,modelled
N20000942,39.4,45.5,modelled
N20000943,nan,nan,modelled
N20000944,nan,nan,modelled
N20000945,15.0,28.6,modelled
N20000946,nan,nan,modelled
N20000947,7.6,22.8,modelled
N20000948,nan,nan,modelled
N20000949,4.7,21.4,modelled
N20000950,nan,nan,modelled
N20000951,nan,nan,modelled
N20000952,13.3,26.2,modelled
N20000953,9.7,23.7,modelled
N20000954,10.8,24.6,modelled
N20000955,12.2,25.3,modelled
N20000956,10.1,24.2,modelled
N20000957,nan,nan,modelled
N20000958,11.2,25.2,modelled
N20000959,nan,nan,modelled
N20000960,8.7,23.3,modelled
N20000961,11.2,25.2,modelled
N20000962,4.8,21.2,modelled
N20000963,20.6,31.8,modelled
N20000964,7.6,22.3,modelled
N20000965,12.7,25.8,modelled
N20000966,nan,nan,modelled
N20000967,17.0,30.2,modelled
N20000968,16.6,29.1,modelled
N20000969,13.0,26.4,modelled
N20000970,18.4,30.6,modelled
N20000971,15.7,28.0,modelled
N20000972,33.2,41.3,modelled
N20000973,nan,nan,modelled
N20000974,16.7,28.6,modelled
N20000975,21.3,31.9,modelled
N20000976,28.4,37.9,modelled
N20000977,15.4,28.6,modelled
N20000978,nan,nan,modelled
N20000979,15.1,27.8,modelled
N20000980,nan,nan,modelled
N20000981,14.8,27.9,modelled
N20000982,17.6,29.4,modelled
N20000983,17.6,28.7,modelled
N20000984,23.8,33.6,modelled
N20000985,21.3,32.2,modelled
N20000986,10.0,24.9,modelled
N20000987,8.3,23.9,modelled
N20000988,12.9,25.9,modelled
N20000989,nan,nan,modelled
N20000990,7.3,23.4,modelled
N20000991,9.6,24.8,modelled
N20000992,12.0,25.2,modelled
N20000993,10.7,24.6,modelled
N20000994,3.8,20.3,modelled
N20000995,22.2,33.0,modelled
N20000996,4.6,21.5,modelled
N20000997,17.9,29.5,modelled
N20000998,13.9,26.8,modelled
N20000999,nan,nan,modelled
N20001000,5.8,22.8,modelled
N20001001,15.9,27.8,modelled
N20001002,8.3,23.7,modelled
N20001003,nan,nan,modelled
N20001004,1.2,19.8,modelled
N20001005,17.6,29.1,modelled
N20001006,11.0,25.5,modelled
N20001007,11.0,26.3,modelled
N20001008,8.4,23.6,modelled
N20001009,8.0,24.3,modelled
N20001010,23.4,33.5,modelled
N20001011,nan,nan,modelled
N20001012,nan,nan,modelled
N20001013,8.0,23.5,modelled
N20001014,5.2,22.7,modelled
N20001015,11.7,26.4,modelled
N20001016,9.3,24.9,modelled
N20001017,17.4,29.9,modelled
N20001018,8.4,24.8,modelled
N20001019,21.8,33.3,modelled
N20001020,11.1,25.7,modelled
N20001021,nan,nan,modelled
N20001022,8.8,23.8,modelled
N20001023,17.7,30.9,modelled
N20001024,nan,nan,modelled
N20001025,16.6,28.7,modelled
N20001026,24.5,35.2,modelled
N20001027,nan,nan,modelled
N20001028,17.2,29.9,modelled
N20001029,36.1,42.7,modelled
N20001030,nan,nan,modelled
N20001031,11.9,26.1,modelled
N20001032,nan,nan,modelled
N20001033,10.1,24.6,modelled
N20001034,9.9,24.6,modelled
N20001035,59.3,57.1,modelled
N20001036,nan,nan,modelled
N20001037,35.6,41.6,modelled
N20001038,15.0,27.8,modelled
N20001039,10.8,25.0,modelled
N20001040,5.3,22.9,modelled
N20001041,11.1,26.4,modelled
N20001042,56.9,54.6,modelled
N20001043,9.9,24.8,modelled
N20001044,nan,nan,modelled
N20001045,10.8,25.8,modelled
N20001046,11.9,26.6,modelled
N20001047,nan,nan,modelled
N20001048,9.7,24.6,modelled
N20001049,18.1,30.8,modelled
N20001050,13.4,26.7,modelled
N20001051,8.4,23.6,modelled
N20001052,19.8,31.3,modelled
N20001053,27.7,36.3,modelled
N20001054,12.2,26.7,modelled
N20001055,nan,nan,modelled
N20001056,11.6,26.2,modelled
N20001057,57.4,55.4,modelled
N20001058,4.2,21.4,modelled
N20001059,40.9,45.5,modelled
N20001060,14.3,27.9,modelled
N20001061,62.7,60.6,modelled
N20001062,nan,nan,modelled
N20001063,50.3,51.5,modelled
N20001064,nan,nan,modelled
N20001065,9.5,24.7,modelled
N20001066,48.3,51.1,modelled
N20001067,14.4,27.9,modelled
N20001068,nan,nan,modelled
N20001069,65.6,61.3,modelled
N20001070,nan,nan,modelled
N20001071,67.1,62.3,modelled
N20001072,66.0,61.4,modelled
N20001073,77.8,69.4,modelled
N20001074,nan,nan,modelled
N20001075,66.6,61.7,modelled
N20001076,70.7,64.6,modelled
N20001077,48.8,49.9,modelled
N20001078,45.6,47.3,modelled
N20001079,55.3,56.4,modelled
N20001080,nan,nan,modelled
N20001081,nan,nan,modelled
N20001082,nan,nan,modelled
N20001083,nan,nan,modelled
N20001084,nan,nan,modelled
N20001085,nan,nan,modelled
N20001086,75.9,67.9,modelled
N20001087,nan,nan,modelled
N20001088,nan,nan,modelled
N20001089,5.6,22.5,modelled
N20001090,nan,nan,modelled
N20001091,13.2,28.3,modelled
N20001092,nan,nan,modelled
N20001093,4.5,21.9,modelled
N20001094,nan,nan,modelled
N20001095,12.8,28.0,modelled
N20001096,16.3,31.1,modelled
N20001097,12.9,27.1,modelled
N20001098,nan,nan,modelled
N20001099,33.7,43.4,modelled
N20001100,nan,nan,modelled
N20001101,40.8,46.2,modelled
N20001102,28.1,39.2,modelled
N20001103,nan,nan,modelled
N20001104,nan,nan,modelled
N20001105,nan,nan,modelled
N20001106,nan,nan,modelled
N20001107,nan,nan,modelled
N20001108,nan,nan,modelled
N20001109,78.1,70.9,modelled
N20001110,nan,nan,modelled
N20001111,8.9,25.9,modelled
N20001112,nan,nan,modelled
N20001113,62.4,64.4,modelled
N20001114,nan,nan,modelled
N20001115,nan,nan,modelled
N20001116,nan,nan,modelled
N20001117,13.7,28.3,modelled
N20001118,nan,nan,modelled
N20001119,54.5,59.5,modelled
N20001120,nan,nan,modelled
N20001121,63.9,60.6,modelled
N20001122,nan,nan,modelled
N20001123,40.5,51.6,modelled
N20001124,nan,nan,modelled
N20001125,nan,nan,modelled
N20001126,nan,nan,modelled
N20001127,nan,nan,modelled
N20001128,23.9,36.0,modelled
N20001129,nan,nan,modelled
N20001130,79.4,75.7,modelled
N20001131,64.5,65.9,modelled
N20001132,43.4,51.8,modelled
N20001133,39.3,50.8,modelled
N20001134,nan,nan,modelled
N20001135,nan,nan,modelled
N20001136,nan,nan,modelled
N20001137,50.1,56.4,modelled
N20001138,nan,nan,modelled
N20001139,44.0,52.6,modelled
N20001140,39.7,48.9,modelled
N20001141,nan,nan,modelled
N20001142,nan,nan,modelled
N20001143,nan,nan,modelled
N20001144,nan,nan,modelled
N20001145,nan,nan,modelled
N20001146,nan,nan,modelled
N20001147,21.3,33.3,modelled
N20001148,41.2,47.7,modelled
N20001149,38.4,47.4,modelled
N20001150,nan,nan,modelled
N20001151,nan,nan,modelled
N20001152,nan,nan,modelled
N20001153,nan,nan,modelled
N20001154,nan,nan,modelled
N20001155,54.7,55.3,modelled
N20001156,44.2,47.8,modelled
N20001157,nan,nan,modelled
N20001158,66.0,62.0,modelled
N20001159,57.5,57.8,modelled
N20001160,nan,nan,modelled
N20001161,55.1,57.0,modelled
N20001162,40.2,52.1,modelled
N20001163,nan,nan,modelled
N20001164,nan,nan,modelled
N20001165,60.2,58.5,modelled
N20001166,68.6,64.2,modelled
N20001167,55.6,54.9,modelled
N20001168,50.8,53.4,modelled
N20001169,55.6,54.9,modelled
N20001170,53.2,53.3,modelled
N20001171,47.2,49.3,modelled
N20001172,42.4,48.8,modelled
N20001173,48.4,50.1,modelled
N20001174,52.7,52.9,modelled
N20001175,44.9,47.9,modelled
N20001176,59.0,57.2,modelled
N20001177,55.8,54.6,modelled
N20001178,47.2,48.5,modelled
N20001179,nan,nan,modelled
N20001180,nan,nan,modelled
N20001181,58.3,57.5,modelled
N20001182,58.6,56.7,modelled
N20001183,64.5,60.7,modelled
N20001184,75.1,68.0,modelled
N20001185,54.9,54.1,modelled
N20001186,69.2,64.3,modelled
N20001187,57.6,55.3,modelled
N20001188,68.6,62.8,modelled
N20001189,71.0,64.3,modelled
N20001190,90.6,77.5,modelled
N20001191,72.2,65.7,modelled
N20001192,92.1,78.5,modelled
N20001193,73.6,66.7,modelled
N20001194,47.1,49.5,modelled
N20001195,75.1,67.6,modelled
N20001196,59.6,56.9,modelled
N20001197,92.8,79.0,modelled
N20001198,65.2,60.7,modelled
N20001199,57.9,55.8,modelled
N20001200,51.1,51.9,modelled
N20001201,37.1,42.7,modelled
N20001202,69.7,64.3,modelled
N20001203,19.0,31.3,modelled
N20001204,86.9,75.6,modelled
N20001205,31.3,38.8,modelled
N20001206,13.4,26.8,modelled
N20001207,5.8,22.3,modelled
N20001208,nan,nan,modelled
N20001209,43.6,45.9,modelled
N20001210,15.7,29.2,modelled
N20001211,14.4,27.8,modelled
N20001212,nan,nan,modelled
N20001213,nan,nan,modelled
N20001214,37.0,42.9,modelled
N20001215,13.5,26.9,modelled
N20001216,nan,nan,modelled
N20001217,31.0,39.0,modelled
N20001218,51.6,51.7,modelled
N20001219,34.4,40.8,modelled
N20001220,19.2,30.6,modelled
N20001221,44.3,47.2,modelled
N20001222,11.9,27.0,modelled
N20001223,13.8,27.9,modelled
N20001224,7.4,23.5,modelled
N20001225,8.3,23.9,modelled
N20001226,42.5,45.3,modelled
N20001227,10.1,25.4,modelled
N20001228,8.6,23.7,modelled
N20001229,10.2,24.7,modelled
N20001230,64.9,60.3,modelled
N20001231,47.9,49.8,modelled
N20001232,21.7,33.2,modelled
N20001233,nan,nan,modelled
N20001234,27.2,36.4,modelled
N20001235,nan,nan,modelled
N20001236,nan,nan,modelled
N20001237,nan,nan,modelled
N20001238,nan,nan,modelled
N20001239,nan,nan,modelled
N20001240,90.0,77.6,modelled
N20001241,nan,nan,modelled
N20001242,91.2,78.9,modelled
N20001243,nan,nan,modelled
N20001244,nan,nan,modelled
N20001245,nan,nan,modelled
N20001246,96.5,81.4,modelled
N20001247,88.6,76.2,modelled
N20001248,nan,nan,modelled
N20001249,nan,nan,modelled
N20001250,nan,nan,modelled
N20001251,nan,nan,modelled
N20001252,94.1,80.5,modelled
N20001253,nan,nan,modelled
N20001254,78.0,69.6,modelled
N20001255,91.6,79.1,modelled
N20001256,nan,nan,modelled
N20001257,nan,nan,modelled
N20001258,nan,nan,modelled
N20001259,nan,nan,modelled
N20001260,nan,nan,modelled
N20001261,nan,nan,modelled
N20001262,nan,nan,modelled
N20001263,93.7,80.4,modelled
N20001264,93.3,79.7,modelled
N20001265,nan,nan,modelled
N20001266,nan,nan,modelled
N20001267,87.3,76.7,modelled
N20001268,nan,nan,modelled
N20001269,nan,nan,modelled
N20001270,nan,nan,modelled
N20001271,82.9,72.7,modelled
N20001272,93.1,80.2,modelled
N20001273,nan,nan,modelled
N20001274,80.8,71.5,modelled
N20001275,nan,nan,modelled
N20001276,90.7,78.0,modelled
N20001277,92.8,80.1,modelled
N20001278,nan,nan,modelled
N20001279,nan,nan,modelled
N20001280,nan,nan,modelled
N20001281,79.6,71.1,modelled
N20001282,nan,nan,modelled
N20001283,nan,nan,modelled
N20001284,nan,nan,modelled
N20001285,65.8,61.4,modelled
N20001286,nan,nan,modelled
N20001287,93.0,79.5,modelled
N20001288,nan,nan,modelled
N20001289,53.8,53.9,modelled
N20001290,96.6,82.6,modelled
N20001291,nan,nan,modelled
N20001292,28.5,37.4,modelled
N20001293,nan,nan,modelled
N20001294,nan,nan,modelled
N20001295,nan,nan,modelled
N20001296,29.4,38.2,modelled
N20001297,91.1,78.2,modelled
N20001298,nan,nan,modelled
N20001299,nan,nan,modelled
N20001300,89.6,78.1,modelled
N20001301,95.3,81.2,modelled
N20001302,nan,nan,modelled
N20001303,87.3,76.2,modelled
N20001304,nan,nan,modelled
N20001305,nan,nan,modelled
N20001306,nan,nan,modelled
N20001307,74.3,68.7,modelled
N20001308,93.7,80.3,modelled
N20001309,93.7,80.1,modelled
N20001310,nan,nan,modelled
N20001311,nan,nan,modelled
N20001312,nan,nan,modelled
N20001313,nan,nan,modelled
N20001314,96.4,81.9,modelled
N20001315,nan,nan,modelled
N20001316,90.9,78.1,modelled
N20001317,nan,nan,modelled
N20001318,91.9,78.7,modelled
N20001319,89.2,77.4,modelled
N20001320,nan,nan,modelled
N20001321,88.3,76.9,modelled
N20001322,89.6,77.6,modelled
N20001323,nan,nan,modelled
N20001324,87.9,76.7,modelled
N20001325,96.4,82.1,modelled
N20001326,nan,nan,modelled
N20001327,nan,nan,modelled
N20001328,89.1,77.2,modelled
N20001329,nan,nan,modelled
N20001330,91.6,78.7,modelled
N20001331,nan,nan,modelled
N20001332,nan,nan,modelled
N20001333,92.2,79.0,modelled
N20001334,94.7,80.5,modelled
N20001335,nan,nan,modelled
N20001336,90.0,77.2,modelled
N20001337,nan,nan,modelled
N20001338,nan,nan,modelled
N20001339,95.4,81.0,modelled
N20001340,93.0,79.4,modelled
N20001341,nan,nan,modelled
N20001342,94.7,80.6,modelled
N20001343,nan,nan,modelled
N20001344,nan,nan,modelled
N20001345,91.6,78.6,modelled
N20001346,91.8,78.8,modelled
N20001347,nan,nan,modelled
N20001348,91.8,78.8,modelled
N20001349,nan,nan,modelled
N20001350,nan,nan,modelled
N20001351,92.9,80.1,modelled
N20001352,94.8,80.6,modelled
N20001353,nan,nan,modelled
N20001354,nan,nan,modelled
N20001355,nan,nan,modelled
N20001356,96.3,81.6,modelled
N20001357,nan,nan,modelled
N20001358,92.6,79.5,modelled
N20001359,nan,nan,modelled
N20001360,nan,nan,modelled
N20001361,nan,nan,modelled
N20001362,94.8,80.5,modelled
N20001363,94.6,80.5,modelled
N20001364,nan,nan,modelled
N20001365,nan,nan,modelled
N20001366,nan,nan,modelled
N20001367,nan,nan,modelled
N20001368,nan,nan,modelled
N20001369,nan,nan,modelled
N20001370,4.3,22.2,modelled
N20001371,31.5,38.8,modelled
N20001372,nan,nan,modelled
N20001373,43.4,46.9,modelled
N20001374,nan,nan,modelled
N20001375,1.7,20.0,modelled
N20001376,nan,nan,modelled
N20001377,15.7,27.7,modelled
N20001378,13.1,27.4,modelled
N20001379,6.3,23.2,modelled
N20001380,4.3,21.7,modelled
N20001381,3.8,21.5,modelled
N20001382,6.0,22.5,modelled
N20001383,10.0,26.3,modelled
N20001384,5.4,23.0,modelled
N20001385,nan,nan,modelled
N20001386,5.0,21.5,modelled
N20001387,nan,nan,modelled
N20001388,nan,nan,modelled
N20001389,5.5,23.1,modelled
N20001390,nan,nan,modelled
N20001391,nan,nan,modelled
N20001392,3.6,20.8,modelled
N20001393,nan,nan,modelled
N20001394,10.4,26.6,modelled
N20001395,6.3,22.3,modelled
N20001396,11.7,25.8,modelled
N20001397,9.0,24.8,modelled
N20001398,5.8,22.3,modelled
N20001399,2.9,20.1,modelled
N20001400,nan,nan,modelled
N20001401,11.1,26.4,modelled
N20001402,14.8,29.4,modelled
N20001403,nan,nan,modelled
N20001404,6.6,23.7,modelled
N20001405,3.2,21.0,modelled
N20001406,5.7,21.8,modelled
N20001407,7.7,24.6,modelled
N20001408,nan,nan,modelled
N20001409,nan,nan,modelled
N20001410,nan,nan,modelled
N20001411,7.2,23.6,modelled
N20001412,5.9,22.3,modelled
N20001413,22.3,33.4,modelled
N20001414,nan,nan,modelled
N20001415,5.3,22.3,modelled
N20001416,4.7,21.5,modelled
N20001417,nan,nan,modelled
N20001418,nan,nan,modelled
N20001419,nan,nan,modelled
N20001420,84.6,74.6,modelled
N20001421,nan,nan,modelled
N20001422,65.8,62.3,modelled
N20001423,nan,nan,modelled
N20001424,9.1,24.9,modelled
N20001425,79.6,71.8,modelled
N20001426,nan,nan,modelled
N20001427,91.6,79.0,modelled
N20001428,83.4,73.7,modelled
N20001429,nan,nan,modelled
N20001430,nan,nan,modelled
N20001431,nan,nan,modelled
N20001432,nan,nan,modelled
N20001433,nan,nan,modelled
N20001434,91.9,78.7,modelled
N20001435,nan,nan,modelled
N20001436,nan,nan,modelled
N20001437,90.5,78.0,modelled
N20001438,nan,nan,modelled
N20001439,nan,nan,modelled
N20001440,nan,nan,modelled
N20001441,80.1,71.6,modelled
N20001442,nan,nan,modelled
N20001443,nan,nan,modelled
N20001444,94.8,81.2,modelled
N20001445,nan,nan,modelled
N20001446,31.3,38.4,modelled
N20001447,nan,nan,modelled
N20001448,nan,nan,modelled
N20001449,56.8,55.4,modelled
N20001450,58.6,57.0,modelled
N20001451,57.7,56.1,modelled
N20001452,nan,nan,modelled
N20001453,nan,nan,modelled
N20001454,nan,nan,modelled
N20001455,nan,nan,modelled
N20001456,92.2,79.4,modelled
N20001457,19.0,31.2,modelled
N20001458,63.2,60.1,modelled
N20001459,nan,nan,modelled
N20001460,77.3,69.1,modelled
N20001461,39.1,44.3,modelled
N20001462,85.7,74.9,modelled
N20001463,nan,nan,modelled
N20001464,nan,nan,modelled
N20001465,73.3,66.9,modelled
N20001466,62.1,59.3,modelled
N20001467,nan,nan,modelled
N20001468,nan,nan,modelled
N20001469,nan,nan,modelled
N20001470,nan,nan,modelled
N20001471,nan,nan,modelled
N20001472,nan,nan,modelled
N20001473,nan,nan,modelled
N20001474,89.4,77.4,modelled
N20001475,nan,nan,modelled
N20001476,nan,nan,modelled
N20001477,80.3,71.2,modelled
N20001478,nan,nan,modelled
N20001479,nan,nan,modelled
N20001480,79.1,70.4,modelled
N20001481,68.0,63.9,modelled
N20001482,53.2,53.3,modelled
N20001483,nan,nan,modelled
N20001484,24.2,32.9,modelled
N20001485,28.7,36.9,modelled
N20001486,44.9,47.8,modelled
N20001487,23.9,33.0,modelled
N20001488,nan,nan,modelled
N20001489,33.7,39.6,modelled
N20001490,43.5,46.6,modelled
N20001491,nan,nan,modelled
N20001492,nan,nan,modelled
N20001493,nan,nan,modelled
N20001494,49.3,50.1,modelled
N20001495,33.7,41.1,modelled
N20001496,69.5,63.9,modelled
N20001497,nan,nan,modelled
N20001498,nan,nan,modelled
N20001499,36.8,42.6,modelled
N20001500,nan,nan,modelled
N20001501,nan,nan,modelled
N20001502,30.1,38.3,modelled
N20001503,43.5,47.0,modelled
N20001504,nan,nan,modelled
N20001505,nan,nan,modelled
N20001506,38.3,44.2,modelled
N20001507,nan,nan,modelled
N20001508,45.3,48.3,modelled
N20001509,nan,nan,modelled
N20001510,51.9,52.2,modelled
N20001511,nan,nan,modelled
N20001512,nan,nan,modelled
N20001513,54.6,54.5,modelled
N20001514,14.4,26.7,modelled
N20001515,17.3,28.7,modelled
N20001516,nan,nan,modelled
N20001517,nan,nan,modelled
N20001518,19.1,30.7,modelled
N20001519,13.1,26.8,modelled
N20001520,nan,nan,modelled
N20001521,21.5,32.0,modelled
N20001522,8.3,23.5,modelled
N20001523,nan,nan,modelled
N20001524,16.2,30.0,modelled
N20001525,17.0,29.5,modelled
N20001526,15.7,28.7,modelled
N20001527,11.1,25.5,modelled
N20001528,8.2,23.5,modelled
N20001529,6.4,22.7,modelled
N20001530,31.9,39.3,modelled
N20001531,nan,nan,modelled
N20001532,nan,nan,modelled
N20001533,7.9,23.1,modelled
N20001534,42.1,46.0,modelled
N20001535,nan,nan,modelled
N20001536,12.8,26.9,modelled
N20001537,25.8,35.2,modelled
N20001538,80.0,71.6,modelled
N20001539,51.7,52.4,modelled
N20001540,81.5,72.4,modelled
N20001541,76.8,69.1,modelled
N20001542,56.8,55.7,modelled
N20001543,64.2,60.6,modelled
N20001544,nan,nan,modelled
N20001545,77.2,69.5,modelled
N20001546,nan,nan,modelled
N20001547,10.8,26.5,modelled
N20001548,29.7,41.4,modelled
N20001549,12.1,27.2,modelled
N20001550,11.8,27.3,modelled
N20001551,20.1,31.6,modelled
N20001552,21.0,32.8,modelled
N20001553,15.7,29.9,modelled
N20001554,15.0,28.2,modelled
N20001555,25.3,34.5,modelled
N20001556,nan,nan,modelled
N20001557,21.6,33.4,modelled
N20001558,24.9,33.9,modelled
N20001559,nan,nan,modelled
N20001560,26.7,35.1,modelled
N20001561,20.7,32.7,modelled
N20001562,23.0,33.6,modelled
N20001563,20.2,32.3,modelled
N20001564,nan,nan,modelled
N20001565,nan,nan,modelled
N20001566,26.5,35.3,modelled
N20001567,26.0,35.1,modelled
N20001568,44.6,47.7,modelled
N20001569,nan,nan,modelled
N20001570,36.0,42.3,modelled
N20001571,34.6,40.0,modelled
N20001572,26.1,34.8,modelled
N20001573,42.9,46.7,modelled
N20001574,50.2,51.9,modelled
N20001575,47.9,50.3,modelled
N20001576,40.5,46.5,modelled
N20001577,33.4,39.4,modelled
N20001578,nan,nan,modelled
N20001579,47.4,49.6,modelled
N20001580,29.4,38.2,modelled
N20001581,38.3,43.0,modelled
N20001582,20.6,31.1,modelled
N20001583,nan,nan,modelled
N20001584,23.3,32.7,modelled
N20001585,23.1,34.0,modelled
N20001586,26.7,35.9,modelled
N20001587,23.0,34.7,modelled
N20001588,26.9,35.8,modelled
N20001589,nan,nan,modelled
N20001590,19.7,30.4,modelled
N20001591,20.3,31.3,modelled
N20001592,nan,nan,modelled
N20001593,16.8,29.8,modelled
N20001594,20.0,30.2,modelled
N20001595,nan,nan,modelled
N20001596,16.1,28.6,modelled
N20001597,4.6,20.9,modelled
N20001598,nan,nan,modelled
N20001599,32.4,39.5,modelled
N20001600,nan,nan,modelled
N20001601,2.3,19.2,modelled
N20001602,4.7,19.8,modelled
N20001603,29.9,37.0,modelled
N20001604,24.3,33.6,modelled
N20001605,nan,nan,modelled
N20001606,nan,nan,modelled
N20001607,27.4,35.5,modelled
N20001608,nan,nan,modelled
N20001609,24.2,34.5,modelled
N20001610,21.2,31.7,modelled
N20001611,21.3,31.3,modelled
N20001612,26.9,36.7,modelled
N20001613,19.7,30.7,modelled
N20001614,20.3,31.4,modelled
N20001615,nan,nan,modelled
N20001616,34.5,40.6,modelled
N20001617,3.7,20.1,modelled
N20001618,nan,nan,modelled
N20001619,3.9,20.5,modelled
N20001620,30.1,37.6,modelled
N20001621,35.2,41.9,modelled
N20001622,30.4,38.3,modelled
N20001623,30.8,38.4,modelled
N20001624,31.1,38.3,modelled
N20001625,nan,nan,modelled
N20001626,33.7,39.9,modelled
N20001627,6.9,22.5,modelled
N20001628,nan,nan,modelled
N20001629,27.9,36.4,modelled
N20001630,39.1,48.0,modelled
N20001631,nan,nan,modelled
N20001632,34.7,39.8,modelled
N20001633,nan,nan,modelled
N20001634,18.0,30.3,modelled
N20001635,39.3,44.7,modelled
N20001636,nan,nan,modelled
N20001637,37.0,41.7,modelled
N20001638,nan,nan,modelled
N20001639,3.5,20.7,modelled
N20001640,10.5,24.4,modelled
N20001641,6.3,22.4,modelled
N20001642,nan,nan,modelled
N20001643,8.6,24.0,modelled
N20001644,5.0,21.8,modelled
N20001645,11.2,25.6,modelled
N20001646,nan,nan,modelled
N20001647,8.9,23.8,modelled
N20001648,10.2,24.6,modelled
N20001649,nan,nan,modelled
N20001650,nan,nan,modelled
N20001651,nan,nan,modelled
N20001652,nan,nan,modelled
N20001653,nan,nan,modelled
N20001654,nan,nan,modelled
N20001655,76.0,67.9,modelled
N20001656,79.5,70.8,modelled
N20001657,70.1,63.5,modelled
N20001658,18.7,30.9,modelled
N20001659,62.3,58.5,modelled
N20001660,nan,nan,modelled
N20001661,78.3,69.5,modelled
N20001662,70.0,64.3,modelled
N20001663,77.7,69.4,modelled
N20001664,nan,nan,modelled
N20001665,87.5,75.7,modelled
N20001666,nan,nan,modelled
N20001667,89.2,76.9,modelled
N20001668,nan,nan,modelled
N20001669,nan,nan,modelled
N20001670,nan,nan,modelled
N20001671,nan,nan,modelled
N20001672,nan,nan,modelled
N20001673,nan,nan,modelled
N20001674,14.8,28.4,modelled
N20001675,nan,nan,modelled
N20001676,64.8,61.1,modelled
N20001677,nan,nan,modelled
N20001678,nan,nan,modelled
N20001679,nan,nan,modelled
N20001680,93.2,79.4,modelled
N20001681,nan,nan,modelled
N20001682,nan,nan,modelled
N20001683,nan,nan,modelled
N20001684,93.0,79.6,modelled
N20001685,nan,nan,modelled
N20001686,13.2,26.5,modelled
N20001687,18.6,30.9,modelled
N20001688,13.2,27.8,modelled
N20001689,18.0,29.6,modelled
N20001690,12.1,26.3,modelled
N20001691,14.9,27.4,modelled
N20001692,16.4,29.0,modelled
N20001693,6.2,22.9,modelled
N20001694,nan,nan,modelled
N20001695,nan,nan,modelled
N20001696,11.1,26.3,modelled
N20001697,nan,nan,modelled
N20001698,19.2,31.2,modelled
N20001699,12.8,25.7,modelled
N20001700,19.6,30.4,modelled
N20001701,nan,nan,modelled
N20001702,24.1,34.8,modelled
N20001703,55.4,55.2,modelled
N20001704,7.3,22.9,modelled
N20001705,nan,nan,modelled
N20001706,12.1,25.8,modelled
N20001707,6.9,23.1,modelled
N20001708,13.3,28.4,modelled
N20001709,nan,nan,modelled
N20001710,nan,nan,modelled
N20001711,17.2,29.3,modelled
N20001712,10.0,25.3,modelled
N20001713,nan,nan,modelled
N20001714,14.8,28.2,modelled
N20001715,50.8,51.9,modelled
N20001716,40.9,45.6,modelled
N20001717,nan,nan,modelled
N20001718,nan,nan,modelled
N20001719,nan,nan,modelled
