Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,45-54 years age-group,inc_DK,count,persons,47,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,45-54 years age-group,inc_DK,percent,%,24.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,55-64 years age-group,inc_DK,count,persons,37,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,55-64 years age-group,inc_DK,percent,%,24.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,65+ years age-group,inc_DK,count,persons,34,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,65+ years age-group,inc_DK,percent,%,18.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,SocialGrade,ABC1,inc_DK,count,persons,106,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,SocialGrade,ABC1,inc_DK,percent,%,27.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,SocialGrade,C2DE,inc_DK,count,persons,111,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,SocialGrade,C2DE,inc_DK,percent,%,27.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,SocialGrade,Others,inc_DK,count,persons,43,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,SocialGrade,Others,inc_DK,percent,%,18.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,BELFAST,inc_DK,count,persons,48,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,BELFAST,inc_DK,percent,%,24.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,EAST,inc_DK,count,persons,28,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,EAST,inc_DK,percent,%,12.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,NORTH,inc_DK,count,persons,50,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,NORTH,inc_DK,percent,%,27.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,SOUTH,inc_DK,count,persons,80,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,SOUTH,inc_DK,percent,%,31.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,WEST,inc_DK,count,persons,55,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Age,WEST,inc_DK,percent,%,34.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Sinn Fein,inc_DK,count,persons,235,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Sinn Fein,inc_DK,percent,%,84.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,DUP,inc_DK,count,persons,5,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,DUP,inc_DK,percent,%,2.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Alliance,inc_DK,count,persons,10,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Alliance,inc_DK,percent,%,7.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,UUP,inc_DK,count,persons,0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,UUP,inc_DK,percent,%,0.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,SDLP,inc_DK,count,persons,5,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,SDLP,inc_DK,percent,%,5.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,TUV,inc_DK,count,persons,0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,TUV,inc_DK,percent,%,0.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Green,inc_DK,count,persons,0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Green,inc_DK,percent,%,0.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Aontu,inc_DK,count,persons,1,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Aontu,inc_DK,percent,%,3.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,PBP,inc_DK,count,persons,1,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,PBP,inc_DK,percent,%,11.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,"Others e.g. IRSP, NI Cons, Workers party",inc_DK,count,persons,0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,"Others e.g. IRSP, NI Cons, Workers party",inc_DK,percent,%,0.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Non-Voters at the 2022 NIA election,inc_DK,count,persons,3,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,PastVote,Non-Voters at the 2022 NIA election,inc_DK,percent,%,9.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,NATIONALIST/ REPUBLICAN,inc_DK,count,persons,243,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,NATIONALIST/ REPUBLICAN,inc_DK,percent,%,59.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,Constitutionally Neutral,inc_DK,count,persons,10,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,Constitutionally Neutral,inc_DK,percent,%,6.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,Undetermined/ Unidentified,inc_DK,count,persons,3,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,Undetermined/ Unidentified,inc_DK,percent,%,11.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,UNIONIST,inc_DK,count,persons,5,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,ConstitutionalBloc,UNIONIST,inc_DK,percent,%,1.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,Catholic,inc_DK,count,persons,198,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,Catholic,inc_DK,percent,%,51.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,No Religion,inc_DK,count,persons,58,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,No Religion,inc_DK,percent,%,26.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,Other Religion,inc_DK,count,persons,4,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,Other Religion,inc_DK,percent,%,27.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,Protestant,inc_DK,count,persons,2,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],Sinn Féin,,Religion,Protestant,inc_DK,percent,%,0.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Total,Total,inc_DK,count,persons,172,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Total,Total,inc_DK,percent,%,16.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Gender,Female,inc_DK,count,persons,81,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Gender,Female,inc_DK,percent,%,16.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Gender,Male,inc_DK,count,persons,91,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Gender,Male,inc_DK,percent,%,17.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,18-34 years age-group,inc_DK,count,persons,38,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,18-34 years age-group,inc_DK,percent,%,12.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,35-44 years age-group,inc_DK,count,persons,37,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,35-44 years age-group,inc_DK,percent,%,18.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,45-54 years age-group,inc_DK,count,persons,46,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,45-54 years age-group,inc_DK,percent,%,24.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,55-64 years age-group,inc_DK,count,persons,23,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,55-64 years age-group,inc_DK,percent,%,15.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,65+ years age-group,inc_DK,count,persons,29,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,Age,65+ years age-group,inc_DK,percent,%,15.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,SocialGrade,ABC1,inc_DK,count,persons,63,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,SocialGrade,ABC1,inc_DK,percent,%,16.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncNVsUndecs],DUP,,SocialGrade,C2DE,inc_DK,count,persons,77,0.85
