Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
N06000012,North Antrim,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000014,South Antrim,SeatForecast,win_probability,,Total,Total,,percent,%,75.0,1.0
N06000005,East Antrim,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000002,Belfast North,SeatForecast,win_probability,,Total,Total,,percent,%,90.0,1.0
N06000003,Belfast South,SeatForecast,win_probability,,Total,Total,,percent,%,60.0,1.0
N06000001,Belfast East,SeatForecast,win_probability,,Total,Total,,percent,%,65.0,1.0
N06000004,Belfast West,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000013,North Down,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000010,Mid Ulster,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000018,West Tyrone,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000007,Fermanagh and South Tyrone,SeatForecast,win_probability,,Total,Total,,percent,%,55.0,1.0
N06000008,Foyle,SeatForecast,win_probability,,Total,Total,,percent,%,85.0,1.0
N06000006,East Londonderry,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000009,Lagan Valley,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000017,Upper Bann,SeatForecast,win_probability,,Total,Total,,percent,%,75.0,1.0
N06000016,Strangford,SeatForecast,win_probability,,Total,Total,,percent,%,100.0,1.0
N06000015,South Down,SeatForecast,win_probability,,Total,Total,,percent,%,80.0,1.0
N06000011,Newry and Armagh,SeatForecast,win_probability,,Total,Total,,percent,%,95.0,1.0
