Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",Base,respondents,Religion,Roman Catholic,inc_DK,count,persons,311,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",Base,respondents,Religion,Other,inc_DK,count,persons,136,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",Base,respondents,Religion,None,inc_DK,count,persons,278,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",C,No Opinion,Religion,Protestant,inc_DK,count,persons,85,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",C,No Opinion,Religion,Roman Catholic,inc_DK,count,persons,74,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",C,No Opinion,Religion,Other,inc_DK,count,persons,36,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",C,No Opinion,Religion,None,inc_DK,count,persons,51,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",A,Improve,Sector,Public Sector,inc_DK,count,persons,243,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",A,Improve,Sector,Private Sector,inc_DK,count,persons,228,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",B,Not Improve,Sector,Public Sector,inc_DK,count,persons,270,0.9
N92000002,Northern Ireland,"Does competition in both the private and public sectors improve, or not improve, performance and service?",B,Not Improve,Sector,Private Sector,inc_DK,count,persons,80,0.9
