Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
N92000002,Northern Ireland,(GBBCA). There has been a lot of debate about Belfast's airports recently. We would like to ask you which airport you currently prefer to fly from? A = Belfast City Airport B = Belfast International Airport,A,,Total,Total,exc_DK,percent,%,63.2,1.0
N92000002,Northern Ireland,(GBBCA). There has been a lot of debate about Belfast's airports recently. We would like to ask you which airport you currently prefer to fly from? A = Belfast City Airport B = Belfast International Airport,B,,Total,Total,exc_DK,percent,%,36.8,1.0
N92000002,Northern Ireland,(GBBCA). George Best Belfast City airport is currently restricted in the number of passengers and flights it is allowed to operate. Do you agree or disagree with the following statement “Growth at Belfast City Airport is important to Belfast and Northern Ireland's future economic growth?” A = Strong,A,,Total,Total,inc_DK,percent,%,31.4,1.0
N92000002,Northern Ireland,(GBBCA). George Best Belfast City airport is currently restricted in the number of passengers and flights it is allowed to operate. Do you agree or disagree with the following statement “Growth at Belfast City Airport is important to Belfast and Northern Ireland's future economic growth?” A = Strong,B,,Total,Total,inc_DK,percent,%,24.6,1.0
N92000002,Northern Ireland,(GBBCA). George Best Belfast City airport is currently restricted in the number of passengers and flights it is allowed to operate. Do you agree or disagree with the following statement “Growth at Belfast City Airport is important to Belfast and Northern Ireland's future economic growth?” A = Strong,C,,Total,Total,inc_DK,percent,%,23.1,1.0
N92000002,Northern Ireland,(GBBCA). George Best Belfast City airport is currently restricted in the number of passengers and flights it is allowed to operate. Do you agree or disagree with the following statement “Growth at Belfast City Airport is important to Belfast and Northern Ireland's future economic growth?” A = Strong,D,,Total,Total,inc_DK,percent,%,16.8,1.0
N92000002,Northern Ireland,(GBBCA). George Best Belfast City airport is currently restricted in the number of passengers and flights it is allowed to operate. Do you agree or disagree with the following statement “Growth at Belfast City Airport is important to Belfast and Northern Ireland's future economic growth?” A = Strong,E,,Total,Total,inc_DK,percent,%,4.1,1.0
