Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Total,Total,inc_DK,count,persons,278,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Total,Total,inc_DK,percent,%,27.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Gender,Female,inc_DK,count,persons,157,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Gender,Female,inc_DK,percent,%,32.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Gender,Male,inc_DK,count,persons,121,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Gender,Male,inc_DK,percent,%,23.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Age,18-24 years age-group,inc_DK,count,persons,30,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Age,18-24 years age-group,inc_DK,percent,%,30.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Age,25-34 years age-group,inc_DK,count,persons,38,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Age,25-34 years age-group,inc_DK,percent,%,24.0,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Age,35-44 years age-group,inc_DK,count,persons,49,0.85
N92000002,Northern Ireland,QUESTION 1. NI ASSEMBLY ELECTION: If a NI Assembly Election were to be held tomorrow which political party would you vote for as FIRST PREFERENCE? - Base Results inc. Don't Know/Undecideds [MAINPollQuestion1IncUndecs],Sinn Féin,,Age,35-44 years age-group,inc_DK,percent,%,30.0,0.85
