Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Total,Total,inc_DK,count,persons,34,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Total,Total,inc_DK,count,persons,38,0.9
LT-PCB-BT1-BT17,Postcode area BT1-BT17,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,34,0.9
LT-PCB-BT18-BT35,Postcode area BT18-BT35,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,29,0.9
LT-PCB-BT36-BT44,Postcode area BT36-BT44,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,35,0.9
LT-PCB-BT45-BT57,Postcode area BT45-BT57,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,44,0.9
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,27,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,22,0.9
LT-PCB-BT1-BT17,Postcode area BT1-BT17,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,221,0.9
LT-PCB-BT18-BT35,Postcode area BT18-BT35,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,215,0.9
LT-PCB-BT36-BT44,Postcode area BT36-BT44,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,218,0.9
LT-PCB-BT45-BT57,Postcode area BT45-BT57,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,220,0.9
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,201,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,192,0.9
LT-PCB-BT1-BT17,Postcode area BT1-BT17,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,52,0.9
LT-PCB-BT18-BT35,Postcode area BT18-BT35,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,53,0.9
LT-PCB-BT36-BT44,Postcode area BT36-BT44,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,67,0.9
LT-PCB-BT45-BT57,Postcode area BT45-BT57,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,54,0.9
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,39,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,48,0.9
LT-PCB-BT1-BT17,Postcode area BT1-BT17,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,41,0.9
LT-PCB-BT18-BT35,Postcode area BT18-BT35,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,34,0.9
LT-PCB-BT36-BT44,Postcode area BT36-BT44,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,28,0.9
LT-PCB-BT45-BT57,Postcode area BT45-BT57,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,41,0.9
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,48,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,44,0.9
LT-PCB-BT1-BT17,Postcode area BT1-BT17,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,28,0.9
LT-PCB-BT18-BT35,Postcode area BT18-BT35,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,22,0.9
LT-PCB-BT36-BT44,Postcode area BT36-BT44,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,17,0.9
LT-PCB-BT45-BT57,Postcode area BT45-BT57,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,22,0.9
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,29,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,23,0.9
LT-PCB-BT1-BT17,Postcode area BT1-BT17,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,24,0.9
LT-PCB-BT18-BT35,Postcode area BT18-BT35,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,40,0.9
LT-PCB-BT36-BT44,Postcode area BT36-BT44,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,28,0.9
LT-PCB-BT45-BT57,Postcode area BT45-BT57,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,20,0.9
LT-PCB-BT60-BT67,Postcode area BT60-BT67,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,24,0.9
LT-PCB-BT68-BT94,Postcode area BT68-BT94,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,17,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Religion,Protestant,inc_DK,count,persons,63,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Religion,Roman Catholic,inc_DK,count,persons,61,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Religion,Other,inc_DK,count,persons,21,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Religion,None,inc_DK,count,persons,48,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Religion,Protestant,inc_DK,count,persons,57,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Religion,Roman Catholic,inc_DK,count,persons,53,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Religion,Other,inc_DK,count,persons,19,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Religion,None,inc_DK,count,persons,37,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Religion,Protestant,inc_DK,count,persons,326,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Religion,Roman Catholic,inc_DK,count,persons,311,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Religion,Other,inc_DK,count,persons,136,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Religion,None,inc_DK,count,persons,278,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Religion,Protestant,inc_DK,count,persons,85,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Religion,Roman Catholic,inc_DK,count,persons,78,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Religion,Other,inc_DK,count,persons,37,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Religion,None,inc_DK,count,persons,57,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Religion,Protestant,inc_DK,count,persons,68,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Religion,Roman Catholic,inc_DK,count,persons,65,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Religion,Other,inc_DK,count,persons,17,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Religion,None,inc_DK,count,persons,36,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Religion,Protestant,inc_DK,count,persons,20,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Religion,Roman Catholic,inc_DK,count,persons,29,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Religion,Other,inc_DK,count,persons,23,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Religion,None,inc_DK,count,persons,51,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Religion,Protestant,inc_DK,count,persons,33,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Religion,Roman Catholic,inc_DK,count,persons,25,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Religion,Other,inc_DK,count,persons,19,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Religion,None,inc_DK,count,persons,49,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Sector,Public Sector,inc_DK,count,persons,121,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Sector,Private Sector,inc_DK,count,persons,55,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Sector,Public Sector,inc_DK,count,persons,69,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Sector,Private Sector,inc_DK,count,persons,104,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Sector,Public Sector,inc_DK,count,persons,646,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Sector,Private Sector,inc_DK,count,persons,401,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Sector,Public Sector,inc_DK,count,persons,134,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Sector,Private Sector,inc_DK,count,persons,93,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Sector,Public Sector,inc_DK,count,persons,139,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Sector,Private Sector,inc_DK,count,persons,87,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Sector,Public Sector,inc_DK,count,persons,94,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Sector,Private Sector,inc_DK,count,persons,32,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Sector,Public Sector,inc_DK,count,persons,89,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Sector,Private Sector,inc_DK,count,persons,30,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,SocialGrade,AB,inc_DK,count,persons,31,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,SocialGrade,C1,inc_DK,count,persons,42,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,SocialGrade,C2,inc_DK,count,persons,45,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,SocialGrade,DE,inc_DK,count,persons,62,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,SocialGrade,AB,inc_DK,count,persons,49,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,SocialGrade,C1,inc_DK,count,persons,30,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,SocialGrade,C2,inc_DK,count,persons,39,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,SocialGrade,DE,inc_DK,count,persons,55,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,SocialGrade,AB,inc_DK,count,persons,207,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,SocialGrade,C1,inc_DK,count,persons,291,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,SocialGrade,C2,inc_DK,count,persons,339,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,SocialGrade,DE,inc_DK,count,persons,309,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,SocialGrade,AB,inc_DK,count,persons,43,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,SocialGrade,C1,inc_DK,count,persons,74,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,SocialGrade,C2,inc_DK,count,persons,91,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,SocialGrade,DE,inc_DK,count,persons,77,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,SocialGrade,AB,inc_DK,count,persons,35,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,SocialGrade,C1,inc_DK,count,persons,75,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,SocialGrade,C2,inc_DK,count,persons,75,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,SocialGrade,DE,inc_DK,count,persons,46,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,SocialGrade,AB,inc_DK,count,persons,39,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,SocialGrade,C1,inc_DK,count,persons,36,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,SocialGrade,C2,inc_DK,count,persons,40,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,SocialGrade,DE,inc_DK,count,persons,21,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,SocialGrade,AB,inc_DK,count,persons,10,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,SocialGrade,C1,inc_DK,count,persons,34,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,SocialGrade,C2,inc_DK,count,persons,49,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,SocialGrade,DE,inc_DK,count,persons,48,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Total,Total,inc_DK,count,persons,233,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,A,Public Sector,Total,Total,inc_DK,percent,%,18.4,0.95
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,count,persons,191,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,B,Engineering,Total,Total,inc_DK,percent,%,15.1,0.95
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,Base,respondents,Total,Total,inc_DK,count,persons,1267,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,count,persons,313,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,C,Computing & Technology,Total,Total,inc_DK,percent,%,24.7,0.95
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,count,persons,236,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,D,Agri-Food,Total,Total,inc_DK,percent,%,18.6,0.95
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,count,persons,141,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,E,Accounting/Business,Total,Total,inc_DK,percent,%,11.1,0.95
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,count,persons,153,0.9
N92000002,Northern Ireland,In which industry sector should the government prioritise their spending on education/training?,F,No Opinion,Total,Total,inc_DK,percent,%,12.1,0.95
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",A,Most Important,Age,18-24,inc_DK,count,persons,60,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",A,Most Important,Age,25-44,inc_DK,count,persons,98,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",A,Most Important,Age,45-64,inc_DK,count,persons,90,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",A,Most Important,Age,65+,inc_DK,count,persons,66,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",B,Very Important,Age,18-24,inc_DK,count,persons,67,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",B,Very Important,Age,25-44,inc_DK,count,persons,93,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",B,Very Important,Age,45-64,inc_DK,count,persons,102,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",B,Very Important,Age,65+,inc_DK,count,persons,80,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",Base,respondents,Age,18-24,inc_DK,count,persons,176,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",Base,respondents,Age,25-44,inc_DK,count,persons,357,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",Base,respondents,Age,45-64,inc_DK,count,persons,392,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",Base,respondents,Age,65+,inc_DK,count,persons,342,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",C,Neutral,Age,18-24,inc_DK,count,persons,14,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",C,Neutral,Age,25-44,inc_DK,count,persons,72,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",C,Neutral,Age,45-64,inc_DK,count,persons,67,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",C,Neutral,Age,65+,inc_DK,count,persons,76,0.9
N92000002,Northern Ireland,"How would you grade the Computer and Technology industrial sector, in terms of growth and jobs, in comparison to other industrial sectors in NI (eg Agri-Food, Manufacturing)?",D,Less importance,Age,18-24,inc_DK,count,persons,10,0.9
