Geography Code,Geography Label,Measure,Response,Response Label,Breakdown Dimension,Breakdown Category,Base Type,Statistic,Unit,Value,Extraction Confidence
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,SocialGrade,ABC1,,percent,%,73.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,SocialGrade,C2DE,,count,persons,179,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,SocialGrade,C2DE,,percent,%,58.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,SocialGrade,Others,,count,persons,234,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,SocialGrade,Others,,percent,%,68.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,Belfast,,count,persons,157,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,Belfast,,percent,%,72.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,East,,count,persons,129,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,East,,percent,%,58.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,North,,count,persons,111,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,North,,percent,%,62.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,South,,count,persons,178,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,South,,percent,%,70.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,West,,count,persons,127,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Region,West,,percent,%,74.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Alliance,,count,persons,135,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Alliance,,percent,%,98.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Aontu,,count,persons,14,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Aontu,,percent,%,90.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,DUP,,count,persons,35,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,DUP,,percent,%,16.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Green,,count,persons,19,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Green,,percent,%,100.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Non-Voters at the 2022 NIA election,,count,persons,14,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Non-Voters at the 2022 NIA election,,percent,%,65.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,"Others e.g. IRSP, NI Cons, Workers party",,count,persons,22,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,"Others e.g. IRSP, NI Cons, Workers party",,percent,%,58.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,PBP,,count,persons,11,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,PBP,,percent,%,95.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,SDLP,,count,persons,92,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,SDLP,,percent,%,98.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Sinn Fein,,count,persons,288,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Sinn Fein,,percent,%,97.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,TUV,,count,persons,3,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,TUV,,percent,%,4.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Others/ Unknowns/ Can't be identified,,count,persons,5,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Others/ Unknowns/ Can't be identified,,percent,%,52.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,UUP,,count,persons,63,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,UUP,,percent,%,56.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Neutral,,count,persons,174,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Neutral,,percent,%,98.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Slightly Nationalist,,count,persons,161,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Slightly Nationalist,,percent,%,96.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Slightly Unionist,,count,persons,75,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Slightly Unionist,,percent,%,57.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Strongly Nationalist/ Republican,,count,persons,223,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Strongly Nationalist/ Republican,,percent,%,97.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Strongly Unionist,,count,persons,69,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,ConstitutionalBloc,Strongly Unionist,,percent,%,20.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,Catholic,,count,persons,463,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,Catholic,,percent,%,97.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,No Religion,,count,persons,57,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,No Religion,,percent,%,83.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,Other + Mixed: Catholic/ Protestant,,count,persons,13,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,Other + Mixed: Catholic/ Protestant,,percent,%,86.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,Protestant,,count,persons,169,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,Religion,Protestant,,percent,%,35.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Leave,,count,persons,127,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Leave,,percent,%,30.0,0.85
N92000002,Northern Ireland,"QUESTION 1. NI PROTOCOL - WINDSOR FRAMEWORK: If there was a Northern Ireland (NI) referendum today on the UK-EU 'Windsor Framework' NI protocol agreement, how would you vote? [Q1WindsorFRef]",I would vote to ACCEPT the UK-EU NI Protocol agreement: the 'Windsor Framework',,PastVote,Non-Voter at the 2016 EU Referendum,,count,persons,70,0.85
