DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000686,418.0,29.666539961206773,1.2963310932665955,57.225398944403075,3.083240519520882,7.397920077551839e-10,3.4277829736985424e-10,3.329627477337041e-10,3.00162650315105e-10,3.457018622637169e-10,8.728489478039453,1.5018326001598032e-09
N20000687,506.0,35.22782530642182,0.26329551381330424,47.63735385547495,6.729389322394436,6.43033015742703e-10,2.7019639446588253e-10,2.6113207449255214e-10,1.0754422785464413e-10,2.4657391791980707e-10,10.142135999602326,7.646918310493534e-10
N20000688,667.0,27.321306838466054,4.772692683161385,59.04020620494318,7.168764322584939,6.325745035659265e-10,1.2934749595502058e-10,2.3037083863139824e-10,2.8843989409015865e-10,2.818182057751124e-10,1.6970299483178606,9.640344631644684e-10
N20000689,704.0,32.05873627621493,2.4312454741643243,59.28165912523499,2.072659313252365,6.92891501349213e-10,5.434481997871692e-10,3.2190003213625196e-10,4.303696236879014e-10,4.392395969423662e-10,4.155699808401311,3.0424586874514175e-10
N20000690,603.0,41.25970506922426,1.497297165950019,49.89408278064027,3.5834816537901526,3.761073808980344e-10,3.607143834165638e-10,2.1407905304383115e-10,1.3325761030985973e-10,3.2398180472239977e-10,3.76543332769814,1.2890152642358016e-09
N20000691,534.0,27.27990047895697,0.7299134312840979,28.24305394396382,7.043220900503636,1.0272336125490922e-09,3.5863587552326437e-10,1.2939315650390985e-09,5.500824784159681e-10,5.30008600498291e-10,36.703911240992625,5.389402124563989e-10
N20000692,845.0,19.657786850417562,6.359254955715516,49.09977768293333,14.040209689707561,6.360242906030484e-10,1.3487095497461128e-10,2.2486859266890866e-10,3.8566047340874e-10,4.6397273577355737e-10,10.842970819089635,2.909913167328739e-10
N20000693,476.0,24.572515871918053,3.7773809755003747,54.31559080273609,3.437707053414301,4.506593386072481e-10,1.0345137740414215e-09,1.6203225677761026e-10,6.052108048332756e-10,4.204662709878001e-10,13.896805293569281,1.8900421956699328e-10
N20000694,715.0,28.723558331310834,4.807521804459745,54.81250001510903,4.27883656442204,4.127781689511018e-10,9.313011181636882e-11,4.231979532123465e-10,2.6875903055153884e-10,3.3497401167004437e-10,7.377583282932086,2.3342547215052377e-10
N20000695,704.0,40.31618631721422,2.6166023472624556,50.8440328306577,4.693799593134805,5.432837678063562e-10,2.7195558110023207e-10,4.817651309483301e-10,2.445917626358196e-10,3.999372172144836e-10,1.5293789094625583,3.267209574955576e-10
N20000696,423.0,11.13470698795275,15.400061535182433,21.67552080747272,19.398635576026663,2.2248058786353538e-10,8.180091354662302e-10,1.6119883185046885e-10,3.3123618112225985e-10,3.4940883956934867e-10,32.39107509111504,3.6805757440271363e-10
N20000697,635.0,23.033112069295647,3.463123153108455,35.64837252095236,3.719394158445034,2.3824344533067655e-10,1.8363156610664406e-09,5.858583030847255e-10,2.1306624358463947e-10,3.7757208820885285e-10,34.135998094128524,8.189509645187217e-10
N20000698,248.0,7.589884341807579,1.1128092255305704,26.355366232445498,3.904231637342406,7.167532930312626e-11,5.399267072849163e-10,1.112566286914106e-10,1.318203747458455e-10,2.2512385758202024e-10,61.03770856151341,2.8073747462567764e-10
N20000699,562.0,19.54215005622655,12.719478615784155,50.2043829817342,10.859038575391574,2.8558689781623795e-10,2.953490693037207e-10,9.910818690746007e-10,5.464252954576091e-10,7.372407825691466e-10,6.674949767614915,3.929106165357343e-10
N20000700,600.0,18.716793772072776,0.6532102037681887,70.92330668498627,1.831013533700895,8.167407571796544e-10,4.699148032416399e-10,1.6808009597509413e-09,1.8360548538233593e-10,4.386748450233992e-10,7.875675800185168,1.696969388090929e-09
N20000701,748.0,2.51961713906639,54.12814639552717,15.496136935074961,23.825922391782413,4.80399369827698e-11,9.623802941330455e-12,3.19951596601858e-10,3.181769010058333e-10,3.150678310960685e-10,4.030177137450643,8.757357100197066e-11
N20000702,500.0,1.6545705849284345,43.32992651028864,7.043356404031173,42.27772364706297,5.900296169561968e-11,7.64905869054758e-11,4.882184431155674e-10,3.0594961605462256e-10,3.9626367480592473e-10,5.694422852235329,1.2752131633031403e-10
N20000703,614.0,31.99199932394869,2.186009637359486,61.469974654632566,2.193719495091667,3.777413473199371e-10,2.600224927249185e-10,3.029265606580861e-10,2.9672108448917405e-10,3.3628876396549873e-10,2.1582968872256725,1.682189951843615e-10
N20000704,399.0,4.345993736151859,0.4498882207985782,4.304651075394905,3.827690413860237,9.605916931865152e-12,1.3788947227113782e-10,1.2136434363445103e-10,5.4880891413705135e-11,1.0356056492248219e-10,87.07177655334812,1.9017256120986637e-11
N20000705,456.0,3.2459583144585054,17.634321654843728,6.368645834616025,69.79550507201823,4.543429022290405e-11,1.485664247275838e-11,1.970236832603702e-10,2.987155417923352e-10,1.5349423846753909e-10,2.95556912297877,3.752245704331707e-10
N20000706,767.0,1.0323264372510703,47.35968551057464,8.159724490378258,39.87802609093259,2.77201906097116e-11,3.7497732056662735e-12,2.2769891572795725e-10,2.354571771394985e-10,1.9869980941730022e-10,3.570237470137748,3.236251009435671e-11
N20000707,536.0,0.9695900400474787,21.24332392728587,3.8254120622667904,56.54321346337585,6.253758759062506e-11,2.3966620329213796e-11,4.5663150050644615e-10,2.3702911773362455e-10,2.859356616181983e-10,17.41846050590505,5.2865876045121234e-11
N20000708,565.0,20.78184670774257,11.992738520814516,45.7257948455464,11.846959426299458,2.1257776553462115e-10,4.817704345532977e-10,1.767076251718415e-10,3.108280580569994e-10,3.972654690330956e-10,9.652660497860182,1.576996690732289e-10
N20000709,736.0,4.577311197730121,52.007003912233415,15.371464927334719,23.31550745567356,3.685063170265708e-11,1.947497384476908e-11,1.7795269009679787e-10,2.570552029521269e-10,3.0520298112208516e-10,4.728712506196746,3.488444503052984e-11
N20000710,874.0,2.68423465426913,37.98717580257158,10.987861789687456,33.53113457583508,4.1559019101468164e-11,2.7366350561360582e-11,1.5132114215544218e-10,3.0795428195501165e-10,2.657436239764513e-10,14.809593176810848,3.195779987341811e-11
N20000711,764.0,60.426821155730494,0.9702833374818297,11.299565943145753,0.04814981550867155,14.710558727236139,2.6573844896475376,5.2095635704197946e-11,3.594035756565045e-10,2.1497714215615496e-10,3.6172192998994483,6.270017230723628
N20000712,475.0,48.87302356585885,30.27864102090212,3.573542693740749,6.0803484147584435,0.8600068342015731,0.32379590743324327,2.8191194584247207e-09,1.916000664948964e-10,3.1870231969481786e-10,0.11185326267886286,9.898788297096734
N20000713,584.0,56.36697337508403,12.195597979110175,5.661887698894706,8.371651699022411,2.291910715967762,1.8184673179100677,1.1172784008323637e-09,3.7060035310460457e-10,5.19102149135192e-10,0.69524389805535,12.598267313948503
N20000714,248.0,47.767301812009414,17.013415185225796,9.81679655429769,0.9734569742530601,4.345851229285255,5.369875860791925,1.8045423292776334e-10,2.1597153440476186e-10,4.0964635552244937e-10,1.128561862356727,13.584740520974073
N20000715,581.0,4.286401667626254,70.85347637217589,1.1035590297060272,8.726783233609732,5.000032475800589,0.5277691635395242,7.31347389919744e-10,5.27472513424175e-10,4.692794389549822e-10,4.472829963073224,5.029148092740661
N20000716,626.0,37.18149175918138,2.5829553688614917,13.228240773268096,0.1959762681052251,7.091036916122557,10.304972333892074,3.001334463666028e-10,3.795271105050808e-10,3.1194337635479487e-10,5.532979386351113,23.882347193226458
N20000717,590.0,56.82636175580903,7.567846514374955,7.310545506621452,0.4501024943475349,2.3249042387977794,7.406818374162268,1.3426221590053261e-10,3.5246218934152466e-10,3.360071326974707e-10,0.40356198103843766,17.709859134025812
N20000718,447.0,51.84636311403914,1.1572580670730792,2.3760018023317406,0.2188787652524499,0.563592544954632,1.4349956643758928,3.869626986292307e-10,7.313768533039396e-11,9.826031804732317e-11,0.011520125780101233,42.3913899156346
N20000719,526.0,4.098133494148189,66.44905844318592,0.5924136888988083,23.545266013974615,0.6599117397129272,0.4044552809701889,2.4779467845972264e-10,2.1920768669825196e-10,3.2372486354023095e-10,2.7668826052872104,1.4838787330314225
