DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000015,586.0,1.307006291944051,94.43286475185427,0.08755647849549751,3.027979891806805,0.23016671603621647,0.03249116624498358,2.0657567028982635e-11,1.0306557259916029e-10,0.8819347034208079,3.51871581155568e-11,3.8452510840932615e-11
N20000016,453.0,15.07579423427755,40.36347341580965,9.456372383313742,19.64146281865208,12.540454317769559,1.7628485376099634,1.0238643864662722e-09,1.5898045538891888e-10,1.1595942909508201,5.2323185908960015e-11,3.81467615984842e-10
N20000017,674.0,4.716046743908885,64.15154996821612,3.6644010970129233,11.063468773151062,12.639392357039341,1.413060598499615,1.9129677393643747e-09,2.937151503065445e-10,2.3520804591594353,1.1731068469473836e-10,6.886259324631591e-10
N20000018,486.0,3.9992882436536683,47.607667677929435,4.287185130487484,23.796855012028296,12.402261293990371,0.28985020778237364,7.151138525644139e-10,7.287321052280765e-10,7.616892432006493,2.024668887905433e-10,4.755600301380376e-10
N20000019,393.0,43.54560419193973,22.16784049430462,6.262962763754951,7.135710438909874,9.816846475954193,8.013191757747324,2.443823489708518e-09,3.977787473112043e-10,3.0578438676119695,1.2994309782931611e-09,5.636315634594029e-09
N20000020,562.0,23.986732230991134,48.10960412078757,3.667562721617724,10.824217080537538,8.551696957255011,2.560063893408124,8.650200904242495e-10,6.962235939886062e-10,2.300122991784052,1.2887283664603479e-09,7.688750782879822e-10
N20000021,545.0,6.244541659697429,39.934076828335726,6.212842913047887,27.032097009195972,17.584005537079424,0.07970748282857087,3.7953364392835064e-10,5.042038703476061e-10,2.91272856872357,9.490643409698454e-11,1.1279559608309434e-10
N20000022,441.0,1.271596022803199,83.02186596296028,0.27784149373695755,14.567355473610021,0.40807639072702906,0.05113094995692909,5.533180222629077e-11,6.687965747113468e-11,0.40213370606228355,3.680812913709742e-12,1.7391182867621002e-11
N20000023,502.0,10.688411246877628,41.08907846500888,4.131992547925583,10.252676288885114,29.86353063662539,1.4529685804709809,2.4736810668224474e-09,3.634710058800001e-10,2.521342230564826,7.999493537962218e-11,7.24455968110211e-10
N20000024,620.0,2.6740250666045813,81.24200346858372,1.0989584622321134,9.165580503385295,1.6519952424623272,1.073417935056273,2.736504929612349e-10,4.840382418463343e-10,3.0940193206407147,4.529596232764687e-11,2.3198790795747937e-10
N20000025,415.0,33.6346985810941,20.92801329477337,10.367341029263727,25.632026339613766,7.7603959767660005,0.504686139431712,1.4134690020281086e-10,3.291690202420545e-10,1.17283863838226,4.684663202895751e-11,1.5769096473445115e-10
N20000026,554.0,30.08347600751812,1.6153752512744146,29.571898705226957,0.3798107822534995,17.672499056766455,18.185992637703425,1.5295727920005373e-09,1.537172971682802e-10,2.4909475570548323,1.4888197948400506e-10,3.7012864714643826e-10
N20000027,558.0,55.693901457131965,8.594800169764406,8.798775374250138,19.926462651613903,6.1175120600981465,0.2305005192771163,2.7050810942267543e-10,1.2450348536105017e-10,0.6380477673572056,2.9180178063952476e-11,8.293492138955767e-11
N20000028,550.0,6.605895189632037,39.999126477042886,4.181654766569938,36.29260493668933,5.441754449954303,1.069138276295167,1.2407381807728234e-09,1.799166995587646e-10,6.4098259017014065,1.0718560195888039e-10,5.87076899360588e-10
N20000029,552.0,12.76658764834096,40.50423692075577,20.925537647821134,5.939750276070993,14.467369862484208,2.9295236328431726,1.330338031670431e-09,7.736992938806136e-10,2.466994008350448,1.0010883255561289e-10,1.1291628037218538e-09
N20000030,496.0,49.7019834157287,4.658493377050062,24.546295251609266,2.970759308451594,11.037461485113342,6.07482909531159,1.2004797794474483e-09,2.245648628615507e-10,1.0101780650094234,4.076802945382443e-11,2.601974108164265e-10
N20000031,531.0,31.867775453375447,2.557155832304711,22.340050658530153,0.49231003862752604,33.208716289597916,8.286007886544027,1.2476214564460276e-09,6.863243285125849e-10,1.2479838383117339,1.867763036588789e-10,5.877738387262901e-10
N20000032,459.0,1.4573777964494967,74.94027521647928,1.2405411155503405,17.16207515566547,2.1187998407974877,0.4257420118027726,5.288989962324099e-10,7.551963650746712e-11,2.6551888624206157,5.0472638986592835e-12,2.2507498833390956e-10
N20000033,536.0,1.6159641294187448,88.26148433006995,1.0605187403974836,6.860809833253496,1.4505819602210768,0.07074036153116908,2.1942369551549516e-10,5.0874119369757897e-11,0.6799006447206427,7.678206434118982e-11,4.0354732330662154e-11
N20000034,439.0,3.683263535362176,62.67183321004154,2.4629521948559865,19.15953734648189,1.807721476402349,0.17706785885642223,2.0461480189922177e-10,2.164323274204798e-10,10.037624377296533,1.4443354279416065e-10,1.376186055726867e-10
N20000035,671.0,17.07867137000391,29.700004005119112,20.560107550887725,14.661101606818033,17.06801847204974,0.7830498485871007,0.14904714582471681,1.980502965070535e-10,2.52949704148662e-10,2.145499083950245e-10,4.409330735223038e-11
N20000036,374.0,16.483211077749317,28.24660428653244,2.422733583158599,44.67004098222949,4.218491243473757,3.3389598596784933,0.619958966890755,1.145580268973629e-10,3.468451726933775e-11,4.6274926718743715e-11,9.16427263931747e-11
N20000037,423.0,56.207081783622904,25.569789879498085,2.542913399778306,7.8505382965670165,3.224536312854647,4.417318070192049,0.18782225494375626,5.144495548436453e-10,1.980532620141245e-10,1.5426237048549273e-09,2.8811842863167914e-10
N20000038,628.0,46.02165436123964,10.072202357721451,11.728574774420643,14.398661132015539,16.570278923299092,0.29179951428607787,0.9168289364954323,3.5394015590394813e-10,8.902773630981936e-11,4.0757385811784655e-11,3.840034051825809e-11
N20000039,499.0,32.46054625762925,12.477805977666732,13.707166994241302,6.754330196417577,32.16955093205531,0.34095653938704945,2.0896431009429106,4.861637536875964e-10,5.026636334435189e-10,5.660948892395445e-10,1.0496840934106624e-10
N20000040,371.0,8.526391780628643,22.916864807999442,1.3329576931141358,61.79626337207462,2.5672904474549822,2.7733166903705744,0.08691520807368275,5.4115074981026625e-11,1.0764756111239855e-10,8.944184198052691e-11,3.271492285017072e-11
N20000041,931.0,15.665610345231759,6.111976462029332,35.19603573247455,4.624759354093715,36.31093003870161,1.5447751614163834,0.5459129049458039,2.90530530317668e-10,3.1263423402644934e-10,3.9088533667699483e-10,1.127775106293099e-10
N20000042,661.0,49.12323833800229,10.812247938478746,15.554787601891352,13.91130605811203,10.023305072770187,0.27864627068192743,0.29646871966794175,1.5837919298887987e-10,1.490282758357134e-10,7.167613042856776e-11,1.643914975863051e-11
N20000043,820.0,48.581272027053295,17.095606214255625,12.308196746875026,13.501290585990693,7.182721102059721,1.1004206065881947,0.23049271699095783,8.289040015948047e-11,6.320859388455782e-11,2.0419775008701538e-11,1.9981375305918733e-11
N20000044,493.0,42.886804879756,10.914763786807544,10.377960843334073,12.194381403986009,21.261024156259083,0.7926981950210413,1.5723667338148588,5.623819842896646e-10,3.854342758836148e-10,3.843197668736199e-11,3.513276759606363e-11
N20000045,466.0,11.808111443537733,7.198298379729978,19.835043124839892,7.756159948688966,52.019868406729785,0.3082973970917349,1.0742212987130229,2.1765146703968476e-10,2.094404254077098e-10,1.8854395499534452e-10,5.3243082457200144e-11
N20000046,570.0,36.71990664741691,12.449655701332377,7.633064979766376,3.0366063225790265,8.27873203042773,31.3104466781442,0.571587639163665,5.39320697107976e-10,1.1759235248027354e-10,2.2374566061686677e-10,2.8905465870310397e-10
N20000047,516.0,25.597240680667355,13.370656454426896,21.847121291996373,7.901704551958,29.0972258634943,1.2922098116180234,0.8938413450223553,2.567445418091005e-10,2.1517622532292636e-10,1.1797553975321878e-10,2.267930527655127e-10
N20000048,562.0,5.775817086975257,11.813326282858268,16.278535191315544,11.628830500504742,50.76226986151126,0.9075446795502632,2.8336763964511316,2.6791158691600025e-10,1.9841307842633517e-10,2.74622492175835e-10,9.258796768251672e-11
N20000049,554.0,13.614140609906384,47.75215434467134,7.656119636969202,15.966489003172374,13.876757425522898,0.7086329436091584,0.4257060337551848,7.79127475406963e-10,8.778071392633053e-10,6.251610884451701e-10,1.1137720529044266e-10
N20000050,425.0,41.725564369964125,18.79861046383703,13.957360665320007,4.7028566059421735,9.822440949859525,10.578344699103377,0.41482223703716026,1.4687831733449704e-09,3.1957349054209633e-10,6.888813078904583e-09,2.5944371605711965e-10
N20000051,493.0,8.285029973455133,56.35203538911087,2.0570134062729375,25.000014810545807,6.9902890196265774,0.9679979863009888,0.3476194121632364,1.1311266092066676e-09,6.673892202934958e-10,5.732333024697864e-10,1.5271511600546023e-10
N20000052,501.0,28.12306610627567,19.812208979612976,13.2415597870592,5.3387882517996905,18.730124694321205,13.877220046060124,0.877032133020725,8.51951669522684e-10,2.8949544415374565e-10,3.351086633705201e-10,3.7386010760272596e-10
N20000053,408.0,25.835601038110728,31.083382633889308,6.1844120046018585,14.672652745122901,17.7888793088136,3.435386836835727,0.9996854311166574,4.2605560734616343e-10,2.1806495492177288e-10,5.027926921173798e-10,3.6230643089749115e-10
N20000054,517.0,31.27009836145668,9.097192843485322,18.10990760979708,1.9690396731562472,12.643583563630717,26.643558042838496,0.26661990400893687,2.9572714597835544e-10,2.879871912106308e-10,8.557336618592024e-10,1.870922483464828e-10
N20000055,336.0,22.579003402277966,34.532751029041755,4.001796387015014,11.049653923023897,7.8369263466066235,19.741331077760684,0.25853783059608704,2.5767550876989547e-09,4.068613294905014e-10,3.1670477881212397e-10,3.7764835698226167e-10
N20000056,483.0,41.3630413988164,28.748567642154576,6.774909510321459,6.676321495984301,5.202550336257171,10.933458591001763,0.3011510193900299,5.331013792078304e-10,2.1776690728371136e-10,5.03583688933275e-09,2.8758348456607487e-10
N20000057,465.0,12.02511053360452,10.722534155349747,15.899567521320579,6.206313736095838,38.067816080693376,5.121398900587231,11.95725907069569,3.711537654233752e-10,1.2231168296743125e-10,6.475217754504497e-10,5.120242929155829e-10
N20000058,415.0,42.65945477318153,19.619204055665467,4.379346931176989,7.445614659072082,11.530924729018299,13.632938147336905,0.7325166997145818,2.477007932444539e-09,8.284764469025433e-10,1.2237689650961608e-09,3.048943360390011e-10
N20000059,413.0,22.88766323707592,54.47233346787158,4.1308407068171915,7.026798930521158,10.150254516626296,0.7616785723188891,0.5704305677375123,3.62101088722926e-10,1.3399254394101901e-10,4.457113082486071e-10,8.96430469674908e-11
N20000060,355.0,25.572732804154207,8.726569733063652,29.199284267903884,1.5747849839704362,30.86627098551119,3.4380291543697186,0.6223280702119528,2.1519021712223232e-10,2.752167777577966e-10,2.1709102031112563e-10,1.074510375737311e-10
N20000061,382.0,20.240565515095167,21.494598550108247,17.664597410388147,9.017230075871673,19.758529399233677,11.121990037461464,0.7024890088163415,1.4081419837299913e-09,6.675077008852528e-10,6.811075369543966e-10,2.685313875416683e-10
N20000062,597.0,24.864855863182207,28.554687043414884,6.54078341824105,12.235952974183235,11.817915352046539,15.387281037956127,0.5985243072875723,1.6411956934244505e-09,3.4780860459147483e-10,1.2658070488794816e-09,4.3356713432277807e-10
N20000063,354.0,25.29275092577228,18.70572044260523,22.467567075648095,6.845889552877855,25.400353963817928,0.8861425492095676,0.40157548902865703,1.7424236340661168e-10,2.793094776014953e-10,5.228602734587367e-10,6.396668981581571e-11
N20000064,391.0,12.518447743773972,4.671738662569219,28.989630376773196,5.504418821017853,43.39237007772928,2.741746728374438,2.181647587368641,3.2476267927382354e-10,9.38865427271952e-10,1.0079918520902649e-09,1.217801572191933e-10
N20000065,491.0,30.608104284768583,4.51782800673263,24.725074848078222,7.3997773891852265,24.269001002822225,3.164446638436806,5.315767828458744,1.4243361853515044e-10,2.110217122123717e-10,9.6756926017372e-10,1.9653447134098483e-10
N20000066,325.0,26.741073502611684,34.000491137766375,3.433289754300296,24.303622351165814,7.290594410368664,3.5785441662937565,0.6523846758897762,2.018695011333749e-10,2.1312080105691651e-10,1.0463705868684325e-09,1.4226314062754645e-10
N20000067,521.0,32.41499701600901,45.438859309016536,1.7584570999416418,10.136093243272141,4.657163210458426,5.297954659668459,0.29647545810343645,1.5464469720095572e-09,4.028877345005539e-10,1.3063594414764721e-09,2.7464491800806015e-10
N20000068,423.0,22.030351833987215,28.275850931706326,1.0665626775356847,18.58940404783244,9.024132025998455,15.996634365551735,5.017064108303975,4.134203908000153e-09,1.011201424356884e-09,6.100548528339849e-10,3.3287112057358384e-09
N20000069,461.0,19.206072140878476,14.24829412633019,37.1716851179303,7.1312794431600945,21.34199683519209,0.45930538421374356,0.44136695136689114,2.5500926789643854e-10,4.910481076253584e-10,1.5693602723806187e-10,2.524316459701533e-11
N20000070,426.0,16.25026715447022,4.611151376430668,24.95326946052118,4.832640379283683,40.24052154504275,4.915624892871091,4.196525189723589,6.496790396859686e-10,4.1026687854450383e-10,2.6579686682275296e-10,3.3106607295590194e-10
N20000071,337.0,16.05749785939877,5.111503812873984,16.927151257684827,3.1106318294534168,56.18313668882562,0.739557153493977,1.87052139717368,2.728246558600277e-10,1.9568448977500412e-10,3.523871635658842e-10,2.748429063638792e-10
N20000072,559.0,29.198227858633004,7.5032097509100195,21.188040501567475,7.281440998019518,31.17056984127315,1.1816169549948141,2.476894093857538,3.583994243108022e-10,2.4031334174790916e-10,7.890277768989753e-11,6.687672207991908e-11
N20000073,473.0,32.85415556904394,17.077734424125016,20.874706480114607,4.6225981034559664,13.614099102852714,10.36491459044484,0.5917917287709561,4.0716040431192373e-10,3.0356102313939856e-10,3.1246594067688114e-10,1.6876428498948414e-10
N20000074,468.0,23.916800118777797,7.075033423462246,17.847937246063392,1.8596474695715686,15.14628204570648,33.42732825587081,0.7269714386760903,6.576558478907093e-10,2.1685991281217123e-10,6.313143240653702e-10,3.6580860671762037e-10
N20000075,432.0,15.491413337411533,9.226056284074236,40.58994811371277,7.297549000644091,26.68589066831234,0.4731496168941694,0.23599297816855416,2.672088398665161e-10,3.9083475099488843e-10,9.077972723079457e-11,3.3481066630900416e-11
N20000076,373.0,24.887271490413,15.020369191451307,21.66002604697675,2.720175562769769,33.623438583907536,0.8695988126008944,1.2191203114128282,1.4553986464042951e-10,1.128063033606191e-10,9.918350649596223e-11,1.1037814248212514e-10
N20000077,306.0,26.758035727578182,21.703731583381927,28.21125929738802,1.556845377647331,18.202337518914952,2.9441442489840735,0.6236462431133968,5.451933663445767e-10,1.9229210311163634e-10,2.1137672931524345e-09,1.4087580242101245e-10
N20000078,324.0,44.83459292167712,20.508137423029215,15.524877381686036,1.0043905190775744,7.607824464123649,10.149051719347,0.37112556967334565,2.7963926954747894e-10,2.7100950583992415e-10,7.823685362262998e-10,5.305571691393823e-11
N20000079,387.0,50.887106859160156,10.743565757759306,7.00233873435888,2.343913885477522,5.977038301332459,22.644183936220372,0.4018525233114971,9.664115895810878e-10,1.6699505723586435e-10,9.921552151407044e-10,2.542405279152787e-10
N20000080,633.0,16.444194100722985,2.547150935971085,33.83310514109768,3.369957148005081,38.444812592485356,3.962493779490986,1.3982863007601134,4.189627946598915e-10,6.688977508006316e-10,2.4830924002608423e-10,1.3054944219284085e-10
N20000081,334.0,29.383054087969885,15.513782678512806,25.136531291536684,2.792325185101528,23.687658594782704,3.1298768662507346,0.3567712950432547,7.98063261185684e-11,1.8567954911372652e-10,4.671486274838083e-10,6.976747686007988e-11
N20000082,452.0,60.55459448662061,14.354337301353883,7.804897733936336,0.7492076332828926,4.2023284032093615,11.939663232544842,0.39497120759109394,8.840492890066376e-10,1.0817313710960091e-10,2.918679570038462e-10,1.7689625971313954e-10
N20000083,270.0,11.21340355987166,2.1390083789524748,27.6707240256287,0.6143373050661411,53.625645988111415,3.53208139231366,1.2047993477162666,8.981442080617427e-11,3.368417551025152e-10,1.4294251323411766e-09,4.835959966459502e-10
N20000084,288.0,27.389676781726557,7.3577289148646186,22.02700904366197,6.791239406764177,29.687159500726995,4.170780015652002,2.576406318287782,9.342638685641155e-10,3.4033939470037614e-09,1.3704854427397674e-08,2.733931714550522e-10
N20000085,594.0,21.03481047639629,5.1528771712271855,38.750413766803675,3.3448065933567737,30.068481200199976,1.268161869132091,0.380448922082974,4.92167930021769e-10,2.1343474922053967e-10,5.244980074393899e-11,4.2983634997818597e-11
N20000086,611.0,57.466104097552495,0.5311073413925859,23.04069723684292,2.34386451435077e-10,11.13161229071736,4.513195526341127,1.1563873902438995,2.182094752831988e-10,1.0503405554984074e-10,2.1608961161220144,2.299700339324766e-10
N20000087,473.0,36.1599684148404,0.45229268293076164,26.825159892131456,4.717823293046704e-10,6.934237557370847,5.2704051879278575,0.9054893056655553,4.2621301749410936e-10,3.742109604287397e-10,23.452446957639577,2.2134705266259534e-10
N20000088,485.0,32.94761058357047,0.8369856046570393,31.73355087993428,5.993999162703933e-10,17.525480174622523,12.789035831188194,2.0183310143247937,5.179460273486331e-10,2.0541255940383806e-10,2.1490059100156147,3.6430647848129106e-10
N20000089,680.0,53.618562151252306,0.6963145322414758,24.990120769590312,7.348249640347578e-10,5.530581397271451,6.9344031174441625,1.0395199582242884,1.2151185429650188e-10,1.1114897330133499e-10,7.190498072829275,1.7925714649549122e-10
N20000090,804.0,33.07070065556743,1.08028645990794,35.284174130356156,1.85998632703889e-09,23.323148625274452,4.443434776715814,1.0155032672100086,7.250699722545987e-10,4.3022794705611103e-10,1.7827520817447293,2.081719767076903e-10
N20000091,509.0,29.879554570730924,0.4071268237293319,37.963440111092545,3.158632374905598e-10,22.735027943715753,5.240297276125046,1.1017573777911756,8.282007362474278e-11,1.4846887846345181e-10,2.6727958961252396,1.427982485797127e-10
N20000092,802.0,32.73566952414755,0.40285339865706915,34.602741153100496,7.789092442935869e-10,19.7719917567163,6.933413643210862,0.89679296298439,7.797307294485372e-10,5.470607369912363e-10,4.656537558688601,3.890242120203083e-10
N20000093,408.0,18.755462980166975,1.753251604163908,3.6362816807357525,3.3290531933732755e-10,3.2160881097642235,32.238218764650604,0.6265618006460252,1.5008095805255253e-09,3.751937847255864e-10,39.774135056867095,7.965199576086057e-10
N20000094,427.0,79.72473935474504,0.5298625524090436,10.020417457935773,1.1364424301778435e-09,6.3916857909535425,0.6774684032400786,2.2162154449496407,8.513417907799519e-11,2.994475411803175e-11,0.43961099448253443,3.282774820199816e-11
N20000095,397.0,51.728933800480995,4.886672482032901,1.8402688700529963,1.8523006385191164e-09,1.685209325295468,12.684305014000783,0.31433367171133125,6.011809417266121e-10,2.785941881843648e-10,26.86027683337247,3.2097878273776947e-10
N20000096,582.0,44.346253444807935,2.487590163533415,27.22189680770746,5.912646504627295e-10,7.796577560656795,4.828850558230427,0.25256909094999397,3.24503617734435e-10,3.937163380812255e-10,13.066262372546081,2.584132535442115e-10
N20000097,574.0,26.080684124468156,1.5073751349579863,25.91710456841919,1.4632661953170947e-09,12.919502613739049,15.782320096299674,2.916576959917155,4.2486894336593614e-10,4.1064777509100107e-10,14.876436498532872,1.3671236092451963e-09
N20000098,383.0,15.187508666831778,0.17072486437771586,17.302505762523133,3.901967814717467e-10,10.445677624033028,20.502320483579282,2.72103214611054,1.9530507779001657e-10,8.606312146696053e-10,33.67023045044933,6.490537544508575e-10
N20000099,464.0,35.5071638437899,0.7543742331383007,28.424569190934946,7.09617985112242e-10,17.603544676740555,8.793719495930228,2.080235717881541,6.894133866366367e-11,3.108658593369978e-10,6.836392840254442,2.4066910088563967e-10
N20000100,705.0,26.720257154768877,0.5723410722501499,28.80606386330669,4.5371538960231875e-10,12.890538078046976,25.286360557900938,1.463130165214134,4.226380004422567e-10,4.826591734011365e-10,4.2613091065898585,5.633434617759305e-10
N20000101,463.0,24.093953039937173,0.42135546651716943,40.23546019431478,4.836237915610392e-10,25.37111094292182,1.7748372003940878,0.3734003222158542,8.594616527777177e-10,1.0075900558851666e-09,7.72988283124017,1.082568084426308e-10
N20000102,475.0,56.023836107042804,1.4605603861328464,19.596240273810945,8.916036757086374e-10,12.999988903123239,6.637061175428319,1.7586738528269137,6.441846613914553e-10,2.7182019448619794e-10,1.5236392995494024,2.779272062331217e-10
N20000103,353.0,8.77586252670597,0.4765137630908268,5.390865055946774,2.0284659138639807e-10,2.770436882514065,1.7535745998378105,0.3244474351924883,1.5544679759492357e-10,1.8585845084534115e-10,80.50829973588502,2.82889823110316e-10
N20000104,533.0,45.447670968484644,7.804644451679,2.7232977625166375,1.6972702952022873e-09,1.8072719497537884,33.672558049872976,0.38160569621801793,7.906279008050661e-10,2.3955756955240965e-10,8.162951118095762,6.517137272587791e-10
N20000105,408.0,81.05301941913274,5.3341209485881995,4.181090616067931,1.3547810568593806e-09,1.949235485262129,0.9609565217442172,0.3540720474033964,7.385331977735393e-10,2.1993004229332266e-10,6.167504959322416,1.657328157829526e-10
N20000106,413.0,25.595504597052027,0.31030540456515987,37.084195145392236,8.309863572723946e-10,22.718084949183602,4.899220552303831,1.2595493273994818,2.984685421607102e-10,2.0303860487142358e-10,8.133140022283095,4.880513514739997e-10
N20000107,402.0,38.035049646572745,2.213188192453857,18.68103748993975,5.584313265436393e-10,15.94987820538935,19.504773672738487,1.5423479013857109,4.719327039867915e-10,2.123111065845972e-10,4.073724889922215,3.552179727229159e-10
N20000108,349.0,20.540680160245174,4.714206181545339,2.6492489012410294,5.812766868265422e-09,7.513834038741813,17.04540485418765,6.244702832079632,1.858170094005856e-09,7.663953947001644e-10,41.291923022121566,1.4004602975020552e-09
N20000109,552.0,24.619106845426025,0.13343452346954293,27.09467780476091,5.17315804421664e-10,11.283398581483393,2.0221846115041258,0.9843992291550295,4.202245773312329e-10,2.242274620689599e-10,33.86279840279964,2.3955354379190084e-10
N20000110,661.0,41.678743192702974,0.6090200362393071,34.478446144481,9.004261570016653e-10,9.632430793698532,4.5965500583158825,0.7711709421821702,3.4325552623562506e-10,3.3580970863888056e-10,8.233638830481631,3.189994907041851e-10
N20000111,557.0,37.688871212714695,0.40597431156487424,24.238481821685212,9.913607645457939e-10,12.017579551017635,2.8435968878882463,1.0492942185626903,5.059513297067496e-10,2.029866336448406e-10,21.756201993342163,1.5241641349926052e-09
N20000112,323.0,43.165728471086474,0.4806272708314293,8.377951404199088,4.0003910531526747e-10,1.4666980846520568,9.737867155961796,0.4751209549327781,1.4215565132411731e-10,5.7135808899845566e-11,36.29600665715168,5.853564641751014e-10
N20000113,402.0,42.45536780147097,0.7697556622600674,24.433412187287267,2.3350770384770594e-09,16.82011928404781,6.3472435618287655,2.4134241365265234,8.679564739491545e-10,2.2812904162786294e-10,6.7606773623195355,8.278921527471205e-10
N20000114,439.0,13.847164393810171,0.07158994075636461,27.029620895446183,1.984822224898861e-10,17.706036123307086,7.065815412308344,2.1087002251713804,2.1640043585472926e-10,3.9944266260063726e-10,32.17107300778072,6.054228292929889e-10
N20000115,727.0,25.317234736645194,0.37802536031356815,34.8330054984458,1.9362184407443235e-10,20.283922928938114,14.060097569204217,1.3234688823695404,4.133570990968803e-10,2.2751001910421777e-10,3.8042450227858673,4.6319859052174783e-10
N20000116,311.0,32.861179271009156,0.27298180353950696,34.848732656910855,2.6460552118873493e-10,12.27893211730056,8.361750203971075,1.9902553796732745,3.1390831973049367e-11,1.0069304521544235e-10,9.386168566690287,5.085943443449671e-10
N20000117,343.0,30.72268191609745,0.7225025532506842,23.166013634893705,1.4982588572163667e-09,17.06604745523208,19.175175470361683,5.471341057563421,8.633781356821331e-10,1.923680797641766e-10,3.6762379092583717,7.885819566762591e-10
N20000118,418.0,39.92182184214321,1.321100095207255,20.141097251644776,1.0226003475222951e-09,15.448063389378145,18.002385910205625,1.5254488880162362,1.478322157959871e-09,1.1252730734678137e-09,3.6400826193945663,3.8398980984346436e-10
N20000119,332.0,36.94879590632671,0.35159102382356733,16.90731648719402,5.749517790184985e-10,18.792538495368508,17.53092471960237,3.911228572880291,3.146814454188842e-10,3.480821216720877e-10,5.557604793146567,4.202450344139281e-10
N20000120,402.0,19.553232936838963,0.3473382233762092,29.159508697779497,7.326769599021635e-10,13.954535758317608,8.989199082156157,1.4268316767388904,3.0557848565125575e-10,7.466794944844116e-10,26.569353622414837,5.92886656617742e-10
N20000121,705.0,36.90396913393314,0.38927668237662005,11.867554908706381,7.473486787473968e-10,9.141899459355463,23.875204226252038,3.448342579657424,2.125466394183271e-10,7.070116394475994e-10,14.373753007761787,2.902378776651832e-10
N20000122,712.0,45.30537513074432,0.355249654087293,36.7047346118029,9.587698534063748e-10,6.779712758541899,4.343412677263949,0.9140279027978759,4.0052097304422355e-10,4.6496448908916476e-10,5.597487262739685,1.9781037808020334e-10
N20000123,487.0,18.954077741709167,1.6455826533235,24.435147593375024,1.158051924525215e-09,52.45562234748334,1.3555102664549048,0.6266330292152413,4.3572180190799975e-10,1.7486517036641056e-10,0.5274263666044122,6.578424709258561e-11
