DZ2021_cd,DZ2021_nm,ward_key
N20000713,Oldpark_A3,belfast|legoniel
N20000715,Oldpark_D1,belfast|legoniel
N20000712,Oldpark_A2,belfast|legoniel
N20000277,Airport_E6,newtownabbey|mallusk
N20000251,Glengormley_Urban_L2,newtownabbey|mallusk
N20000255,Glengormley_Urban_L4,newtownabbey|whitewell
N20000256,Glengormley_Urban_L5,newtownabbey|whitewell
N20000253,Glengormley_Urban_K3,newtownabbey|whitewell
N20000252,Glengormley_Urban_L3,newtownabbey|whitewell
N20000254,Glengormley_Urban_K4,newtownabbey|whitewell
N20000250,Glengormley_Urban_J5,newtownabbey|whitewell
N20000787,Castle_A1,belfast|bellevue
N20000788,Castle_A2,belfast|bellevue
N20000201,Macedon_J3,newtownabbey|whitehouse
N20000196,Macedon_J2,newtownabbey|bradan
N20000189,Macedon_J1,newtownabbey|dunanney
N20000190,Macedon_G1,newtownabbey|dunanney
N20000192,Macedon_G2,newtownabbey|dunanney
N20000195,Macedon_G4,newtownabbey|bradan
N20000194,Macedon_K1,newtownabbey|hopefield
N20000193,Macedon_G3,newtownabbey|dunanney
N20000187,Macedon_F4,newtownabbey|dunanney
N20000191,Macedon_E4,newtownabbey|whiteabbey
N20000198,Macedon_K3,newtownabbey|whiteabbey
N20000197,Macedon_K2,newtownabbey|hopefield
N20000200,Macedon_K4,newtownabbey|hopefield
N20000204,Macedon_J5,newtownabbey|whitehouse
N20000202,Macedon_K5,newtownabbey|hopefield
N20000199,Macedon_G5,newtownabbey|hopefield
N20000203,Macedon_J4,newtownabbey|whitehouse
N20000205,Macedon_H3,newtownabbey|whitehouse
N20000206,Macedon_H4,newtownabbey|whitehouse
N20000210,Macedon_L4,newtownabbey|whitehouse
N20000208,Macedon_L2,newtownabbey|whitehouse
N20000792,Castle_B3,belfast|bellevue
N20000793,Castle_B4,belfast|bellevue
N20000791,Castle_B2,belfast|bellevue
N20000790,Castle_B1,belfast|bellevue
N20000209,Macedon_L3,newtownabbey|whitehouse
N20000207,Macedon_L1,newtownabbey|whitehouse
N20000789,Castle_A3,belfast|bellevue
N20000797,Castle_C3,belfast|castleview
N20000799,Castle_D2,belfast|castleview
N20000802,Castle_F1,belfast|castleview
N20000808,Castle_D3,belfast|cavehill
N20000812,Castle_F3,belfast|fortwilliam
N20000814,Castle_J2,belfast|cavehill
N20000815,Castle_J3,belfast|cavehill
N20000824,Castle_L3,belfast|cavehill
N20000822,Castle_L2,belfast|fortwilliam
N20000818,Castle_L1,belfast|cavehill
N20000823,Castle_K2,belfast|fortwilliam
N20000817,Castle_H5,belfast|fortwilliam
N20000811,Castle_H3,belfast|castleview
N20000810,Castle_H2,belfast|castleview
N20000804,Castle_H1,belfast|castleview
N20000803,Castle_F2,belfast|castleview
N20000801,Castle_E3,belfast|castleview
N20000813,Castle_H4,belfast|castleview
N20000821,Castle_K1,belfast|fortwilliam
N20000800,Castle_E2,belfast|castleview
N20000798,Castle_E1,belfast|castleview
N20000795,Castle_C2,belfast|bellevue
N20000794,Castle_C1,belfast|bellevue
N20000188,Macedon_H2,newtownabbey|whiteabbey
N20003545,Holywood_and_Clandeboye_F3,north down|craigavad
N20003548,Holywood_and_Clandeboye_D1,north down|cultra
N20003549,Holywood_and_Clandeboye_D2,north down|cultra
N20003551,Holywood_and_Clandeboye_D3,north down|cultra
N20003553,Holywood_and_Clandeboye_E2,north down|cultra
N20003567,Holywood_and_Clandeboye_K4,north down|holywood priory
N20003575,Holywood_and_Clandeboye_K5,north down|holywood demesne
N20003573,Holywood_and_Clandeboye_L3,north down|loughview
N20003574,Holywood_and_Clandeboye_L4,north down|holywood demesne
N20003570,Holywood_and_Clandeboye_L1,north down|loughview
N20003566,Holywood_and_Clandeboye_H6,north down|holywood demesne
N20003565,Holywood_and_Clandeboye_K3,north down|holywood priory
N20003560,Holywood_and_Clandeboye_K2,north down|holywood priory
N20003555,Holywood_and_Clandeboye_E3,north down|holywood priory
N20003550,Holywood_and_Clandeboye_E1,north down|cultra
N20003552,Holywood_and_Clandeboye_H1,north down|holywood priory
N20003558,Holywood_and_Clandeboye_H2,north down|holywood priory
N20003561,Holywood_and_Clandeboye_H3,north down|holywood demesne
N20003559,Holywood_and_Clandeboye_K1,north down|holywood priory
N20003563,Holywood_and_Clandeboye_H4,north down|loughview
N20003564,Holywood_and_Clandeboye_H5,north down|holywood demesne
N20003571,Holywood_and_Clandeboye_L2,north down|loughview
N20003576,Holywood_and_Clandeboye_L5,north down|loughview
N20000946,Ormiston_A1,north down|loughview
N20000947,Ormiston_A2,belfast|belmont
N20000945,Ormiston_B1,belfast|belmont
N20000948,Ormiston_B2,belfast|belmont
N20000949,Ormiston_A3,belfast|belmont
N20000951,Ormiston_A4,belfast|belmont
N20000950,Ormiston_B3,belfast|belmont
N20000956,Ormiston_B4,belfast|belmont
N20000954,Ormiston_A5,belfast|belmont
N20000953,Ormiston_C2,belfast|belmont
N20000952,Ormiston_C1,belfast|belmont
N20000955,Ormiston_C3,belfast|stormont
N20003577,Holywood_and_Clandeboye_L6,north down|loughview
N20002500,Castlereagh_East_A1,castlereagh|dundonald
N20002503,Castlereagh_East_C2,castlereagh|dundonald
N20002502,Castlereagh_East_C1,castlereagh|dundonald
N20002501,Castlereagh_East_A2,castlereagh|carrowreagh
N20002510,Castlereagh_East_E1,castlereagh|enler
N20002511,Castlereagh_East_A3,castlereagh|carrowreagh
N20002505,Castlereagh_East_B1,castlereagh|carrowreagh
N20002523,Castlereagh_East_F3,castlereagh|carrowreagh
N20002513,Castlereagh_East_B3,castlereagh|carrowreagh
N20002515,Castlereagh_East_B4,castlereagh|carrowreagh
N20002518,Castlereagh_East_B5,castlereagh|carrowreagh
N20002526,Castlereagh_East_H1,castlereagh|carrowreagh
N20002527,Castlereagh_East_F4,castlereagh|enler
N20002514,Castlereagh_East_A4,castlereagh|carrowreagh
N20002522,Castlereagh_East_F2,castlereagh|enler
N20002521,Castlereagh_East_F1,castlereagh|carrowreagh
N20002517,Castlereagh_East_E3,castlereagh|enler
N20002529,Castlereagh_East_F5,castlereagh|enler
N20002530,Castlereagh_East_E5,castlereagh|enler
N20002525,Castlereagh_East_E4,castlereagh|ballyhanwood
N20002520,Castlereagh_East_C6,castlereagh|ballyhanwood
N20002512,Castlereagh_East_E2,castlereagh|enler
N20002506,Castlereagh_East_C4,castlereagh|dundonald
N20002507,Castlereagh_East_C5,castlereagh|dundonald
N20002504,Castlereagh_East_C3,castlereagh|dundonald
N20002508,Castlereagh_East_D1,castlereagh|dundonald
N20002516,Castlereagh_East_D2,castlereagh|dundonald
N20002519,Castlereagh_East_D3,castlereagh|dundonald
N20002524,Castlereagh_East_D4,castlereagh|ballyhanwood
N20000980,Ormiston_L1,belfast|stormont
N20000989,Ormiston_L2,castlereagh|tullycarnet
N20000996,Ormiston_L3,castlereagh|tullycarnet
N20000991,Ormiston_J5,castlereagh|tullycarnet
N20000992,Ormiston_P1,castlereagh|gilnahirk
N20000986,Ormiston_J4,belfast|stormont
N20000977,Ormiston_J1,belfast|stormont
N20000981,Ormiston_J3,belfast|stormont
N20000978,Ormiston_J2,belfast|stormont
N20000960,Ormiston_C4,belfast|stormont
N20000967,Ormiston_F3,belfast|stormont
N20000965,Ormiston_C5,belfast|stormont
N20000959,Ormiston_F1,belfast|belmont
N20000963,Ormiston_F2,belfast|belmont
N20000971,Ormiston_F4,belfast|stormont
N20000970,Ormiston_G1,belfast|stormont
N20000974,Ormiston_G2,belfast|stormont
N20000983,Ormiston_G4,belfast|stormont
N20000979,Ormiston_N1,belfast|stormont
N20000982,Ormiston_F5,belfast|stormont
N20000997,Ormiston_N3,belfast|shandon
N20000988,Ormiston_N2,belfast|shandon
N20000995,Ormiston_R1,belfast|shandon
N20000993,Ormiston_K3,belfast|shandon
N20000985,Ormiston_H5,belfast|ballyhackamore
N20000975,Ormiston_G3,belfast|ballyhackamore
N20000973,Ormiston_H2,belfast|ballyhackamore
N20000976,Ormiston_H3,belfast|ballyhackamore
N20000984,Ormiston_H4,belfast|ballyhackamore
N20000902,Titanic_R1,belfast|ballyhackamore
N20000897,Titanic_K4,belfast|ballyhackamore
N20000909,Titanic_R2,belfast|bloomfield
N20000923,Titanic_R3,belfast|bloomfield
N20000990,Ormiston_K2,belfast|shandon
N20000987,Ormiston_K1,belfast|shandon
N20000994,Ormiston_K4,belfast|shandon
N20001017,Lisnasharragh_B1,belfast|shandon
N20000935,Titanic_X2,belfast|orangefield
N20000929,Titanic_R4,belfast|bloomfield
N20000920,Titanic_Q5,belfast|bloomfield
N20000926,Titanic_X1,belfast|bloomfield
N20000917,Titanic_Q4,belfast|bloomfield
N20000937,Titanic_X3,belfast|orangefield
N20000932,Titanic_W2,belfast|orangefield
N20000936,Titanic_W3,belfast|orangefield
N20001018,Lisnasharragh_A1,belfast|orangefield
N20000940,Titanic_Z1,belfast|willowfield
N20000938,Titanic_U4,belfast|willowfield
N20000933,Titanic_U3,belfast|willowfield
N20000930,Titanic_U2,belfast|willowfield
N20000919,Titanic_T3,belfast|the mount
N20000921,Titanic_T4,belfast|the mount
N20000925,Titanic_U1,belfast|orangefield
N20000927,Titanic_W1,belfast|orangefield
N20000914,Titanic_T1,belfast|the mount
N20000903,Titanic_N3,belfast|the mount
N20000910,Titanic_L4,belfast|the mount
N20000908,Titanic_S1,belfast|the mount
N20000901,Titanic_L2,belfast|the mount
N20000905,Titanic_L3,belfast|the mount
N20000900,Titanic_N2,belfast|the mount
N20000899,Titanic_J4,belfast|bloomfield
N20000906,Titanic_J5,belfast|bloomfield
N20000915,Titanic_T2,belfast|the mount
N20000911,Titanic_N4,belfast|bloomfield
N20000907,Titanic_Q2,belfast|bloomfield
N20000916,Titanic_Q3,belfast|bloomfield
N20000898,Titanic_Q1,belfast|bloomfield
N20000895,Titanic_K3,belfast|ballyhackamore
N20000888,Titanic_J2,belfast|ballyhackamore
N20000879,Titanic_E4,belfast|sydenham
N20000871,Titanic_E2,belfast|sydenham
N20000878,Titanic_J1,belfast|island
N20000875,Titanic_E3,belfast|island
N20000874,Titanic_F3,belfast|island
N20000880,Titanic_F5,belfast|island
N20000891,Titanic_J3,belfast|bloomfield
N20000892,Titanic_N1,belfast|ballymacarrett
N20000893,Titanic_L1,belfast|ballymacarrett
N20000884,Titanic_B3,belfast|ballymacarrett
N20000873,Titanic_F2,belfast|island
N20000877,Titanic_F4,belfast|island
N20000870,Titanic_F1,belfast|island
N20000867,Titanic_E1,belfast|island
N20000864,Titanic_C5,belfast|sydenham
N20000862,Titanic_C3,belfast|sydenham
N20000861,Titanic_C2,belfast|sydenham
N20000863,Titanic_C4,belfast|sydenham
N20000869,Titanic_D4,belfast|sydenham
N20000865,Titanic_D1,belfast|sydenham
N20000866,Titanic_D2,belfast|sydenham
N20000868,Titanic_D3,belfast|sydenham
N20000872,Titanic_D5,belfast|sydenham
N20000876,Titanic_G1,belfast|sydenham
N20000883,Titanic_G3,belfast|ballyhackamore
N20000889,Titanic_K1,belfast|ballyhackamore
N20000881,Titanic_G2,belfast|ballyhackamore
N20000890,Titanic_K2,belfast|ballyhackamore
N20000966,Ormiston_E2,belfast|belmont
N20000964,Ormiston_E1,belfast|belmont
N20000972,Ormiston_H1,belfast|ballyhackamore
N20000969,Ormiston_E4,belfast|ballyhackamore
N20000968,Ormiston_E3,belfast|stormont
N20000961,Ormiston_D3,belfast|belmont
N20000962,Ormiston_D4,belfast|belmont
N20000958,Ormiston_D2,belfast|belmont
N20000957,Ormiston_D1,belfast|belmont
N20000858,Titanic_A2,belfast|sydenham
N20000859,Titanic_A3,belfast|sydenham
N20000856,Titanic_A1,belfast|sydenham
N20000825,Castle_Q1,belfast|central
N20000857,Titanic_B1,belfast|island
N20000860,Titanic_C1,belfast|sydenham
N20000829,Castle_K4,belfast|fortwilliam
N20000835,Castle_P1,belfast|fortwilliam
N20000844,Castle_T2,belfast|grove
N20000842,Castle_T1,belfast|grove
N20000845,Castle_S3,belfast|grove
N20000843,Castle_S2,belfast|grove
N20000839,Castle_R4,belfast|grove
N20000841,Castle_S1,belfast|grove
N20000837,Castle_P2,belfast|fortwilliam
N20000828,Castle_K3,belfast|fortwilliam
N20000832,Castle_N3,belfast|fortwilliam
N20000826,Castle_N1,belfast|fortwilliam
N20000831,Castle_N2,belfast|fortwilliam
N20000836,Castle_R2,belfast|cavehill
N20000838,Castle_R3,belfast|grove
N20000833,Castle_R1,belfast|fortwilliam
N20000830,Castle_L4,belfast|cavehill
N20000834,Castle_L5,belfast|cavehill
N20000734,Oldpark_G1,belfast|cavehill
N20000840,Castle_R5,belfast|grove
N20000738,Oldpark_G3,belfast|grove
N20000846,Castle_U1,belfast|duncairn
N20000745,Oldpark_G5,belfast|cavehill
N20000750,Oldpark_L2,belfast|cliftonville
N20000754,Oldpark_R1,belfast|cliftonville
N20000757,Oldpark_L3,belfast|crumlin
N20000763,Oldpark_L5,belfast|crumlin
N20000764,Oldpark_R3,belfast|crumlin
N20000759,Oldpark_R2,belfast|cliftonville
N20000747,Oldpark_L1,belfast|cliftonville
N20000849,Castle_U3,belfast|duncairn
N20000851,Castle_U4,belfast|duncairn
N20000848,Castle_U2,belfast|duncairn
N20000847,Castle_T3,belfast|grove
N20000850,Castle_T4,belfast|duncairn
N20000852,Castle_U5,belfast|duncairn
N20000769,Oldpark_R5,belfast|new lodge
N20000766,Oldpark_R4,belfast|new lodge
N20000772,Oldpark_U1,belfast|crumlin
N20000777,Oldpark_S2,belfast|new lodge
N20000778,Oldpark_S3,belfast|new lodge
N20000771,Oldpark_S1,belfast|new lodge
N20000773,Oldpark_T1,belfast|new lodge
N20000853,Castle_T5,belfast|duncairn
N20000779,Oldpark_T2,belfast|new lodge
N20000781,Oldpark_T3,belfast|central
N20000780,Oldpark_S4,belfast|new lodge
N20000782,Oldpark_S5,belfast|new lodge
N20000783,Oldpark_U3,belfast|new lodge
N20000774,Oldpark_U2,belfast|crumlin
N20000775,Oldpark_R6,belfast|crumlin
N20000776,Oldpark_Q4,belfast|crumlin
N20001389,Court_G2,belfast|court
N20001398,Court_K2,belfast|court
N20001396,Court_K1,belfast|central
N20001406,Court_K3,belfast|court
N20001412,Court_K5,belfast|court
N20001431,Court_S3,belfast|falls
N20001433,Court_W2,belfast|central
N20001429,Court_W1,belfast|falls
N20001423,Court_Q3,belfast|falls
N20001430,Court_Q4,belfast|central
N20001418,Court_Q2,belfast|central
N20001414,Court_Q1,belfast|court
N20001080,Botanic_A2,belfast|central
N20001079,Botanic_A1,belfast|central
N20000855,Castle_Q3,belfast|central
N20000785,Oldpark_U4,belfast|central
N20000786,Oldpark_U5,belfast|central
N20000784,Oldpark_T4,belfast|central
N20000854,Castle_Q2,belfast|central
N20000886,Titanic_H1,belfast|ballymacarrett
N20000894,Titanic_H3,belfast|ballymacarrett
N20000887,Titanic_H2,belfast|ballymacarrett
N20000885,Titanic_B4,belfast|ballymacarrett
N20000882,Titanic_B2,belfast|island
N20001083,Botanic_B3,belfast|cromac
N20001086,Botanic_B4,belfast|cromac
N20001082,Botanic_B2,belfast|cromac
N20001081,Botanic_B1,belfast|cromac
N20000896,Titanic_H4,belfast|ballymacarrett
N20000904,Titanic_P1,belfast|the mount
N20000913,Titanic_S2,belfast|the mount
N20000912,Titanic_P2,belfast|ormeau
N20000924,Titanic_P4,belfast|ormeau
N20000918,Titanic_P3,belfast|ormeau
N20000922,Titanic_S3,belfast|the mount
N20000928,Titanic_S4,belfast|ormeau
N20000931,Titanic_T5,belfast|ormeau
N20000934,Titanic_Y1,belfast|ormeau
N20000941,Titanic_Z2,belfast|willowfield
N20000939,Titanic_Y2,belfast|ormeau
N20000942,Titanic_Y3,belfast|ormeau
N20001094,Botanic_D2,belfast|university
N20001105,Botanic_H3,belfast|university
N20001101,Botanic_D3,belfast|cromac
N20001097,Botanic_C4,belfast|cromac
N20001103,Botanic_H2,belfast|university
N20001099,Botanic_H1,belfast|st george s
N20001090,Botanic_C3,belfast|cromac
N20001088,Botanic_C2,belfast|st george s
N20001091,Botanic_D1,belfast|cromac
N20001085,Botanic_A4,belfast|cromac
N20001087,Botanic_C1,belfast|cromac
N20001084,Botanic_A3,belfast|st george s
N20001438,Court_W3,belfast|falls
N20001444,Court_W4,belfast|grosvenor
N20001095,Botanic_F2,belfast|st george s
N20001089,Botanic_A5,belfast|st george s
N20001093,Botanic_F1,belfast|st george s
N20001100,Botanic_F3,belfast|st george s
N20001102,Botanic_F4,belfast|st george s
N20001124,Botanic_L2,belfast|windsor
N20001122,Botanic_L1,belfast|windsor
N20001108,Botanic_F5,belfast|windsor
N20001110,Botanic_H5,belfast|windsor
N20001123,Botanic_H7,belfast|windsor
N20001132,Botanic_L3,belfast|windsor
N20001135,Botanic_R1,belfast|windsor
N20001133,Botanic_L4,belfast|windsor
N20001139,Botanic_R3,belfast|windsor
N20001148,Botanic_R5,belfast|windsor
N20001143,Botanic_R4,belfast|windsor
N20001137,Botanic_R2,belfast|windsor
N20001153,Botanic_Q4,belfast|stranmillis
N20001157,Botanic_Q5,belfast|stranmillis
N20001151,Botanic_Q3,belfast|university
N20001147,Botanic_T4,belfast|ballynafeigh
N20001142,Botanic_Q2,belfast|university
N20001134,Botanic_N5,belfast|university
N20001130,Botanic_N3,belfast|university
N20001136,Botanic_Q1,belfast|university
N20001112,Botanic_H6,belfast|university
N20001107,Botanic_H4,belfast|university
N20001119,Botanic_J3,belfast|university
N20001113,Botanic_J1,belfast|university
N20001120,Botanic_J4,belfast|university
N20001109,Botanic_D4,belfast|university
N20001118,Botanic_N1,belfast|university
N20001114,Botanic_J2,belfast|university
N20001131,Botanic_N4,belfast|university
N20001127,Botanic_N2,belfast|university
N20001121,Botanic_P1,belfast|ormeau
N20000944,Titanic_Y4,belfast|ormeau
N20001024,Lisnasharragh_C1,belfast|ormeau
N20001027,Lisnasharragh_C2,belfast|ormeau
N20001030,Lisnasharragh_C3,belfast|ormeau
N20001035,Lisnasharragh_F1,belfast|ormeau
N20001037,Lisnasharragh_F3,belfast|ormeau
N20001042,Lisnasharragh_F4,belfast|ormeau
N20001155,Botanic_W3,belfast|ballynafeigh
N20001145,Botanic_P2,belfast|ballynafeigh
N20001141,Botanic_T2,belfast|ballynafeigh
N20001138,Botanic_T1,belfast|ballynafeigh
N20001146,Botanic_T3,belfast|ballynafeigh
N20001150,Botanic_W1,belfast|ballynafeigh
N20001154,Botanic_W2,belfast|ballynafeigh
N20001160,Botanic_W5,belfast|ballynafeigh
N20001164,Botanic_W6,belfast|rosetta
N20001062,Lisnasharragh_K4,belfast|rosetta
N20001061,Lisnasharragh_K3,belfast|rosetta
N20001166,Botanic_P5,belfast|ballynafeigh
N20001165,Botanic_P4,belfast|rosetta
N20001159,Botanic_W4,belfast|ballynafeigh
N20001158,Botanic_P3,belfast|ballynafeigh
N20001053,Lisnasharragh_L1,belfast|rosetta
N20001057,Lisnasharragh_K1,belfast|rosetta
N20001063,Lisnasharragh_P2,castlereagh|wynchurch
N20001073,Lisnasharragh_R2,belfast|rosetta
N20001071,Lisnasharragh_R1,castlereagh|wynchurch
N20001072,Lisnasharragh_Q3,belfast|rosetta
N20001070,Lisnasharragh_Q2,belfast|rosetta
N20001066,Lisnasharragh_Q1,belfast|rosetta
N20001175,Botanic_Z1,belfast|stranmillis
N20001174,Botanic_Y5,belfast|stranmillis
N20001173,Botanic_Y4,belfast|stranmillis
N20001170,Botanic_Y2,belfast|stranmillis
N20001064,Lisnasharragh_K5,belfast|rosetta
N20001059,Lisnasharragh_K2,belfast|rosetta
N20001163,Botanic_T5,belfast|rosetta
N20001168,Botanic_Y1,belfast|stranmillis
N20001162,Botanic_X1,belfast|stranmillis
N20001169,Botanic_X3,belfast|stranmillis
N20001171,Botanic_X4,belfast|stranmillis
N20001172,Botanic_Y3,belfast|stranmillis
N20001176,Botanic_Z2,belfast|stranmillis
N20001177,Botanic_Z3,belfast|stranmillis
N20001178,Botanic_Z4,belfast|stranmillis
N20001199,Balmoral_E5,belfast|stranmillis
N20001217,Balmoral_F4,belfast|stranmillis
N20001228,Balmoral_P1,castlereagh|minnowburn
N20001224,Balmoral_F5,castlereagh|minnowburn
N20001229,Balmoral_P2,castlereagh|minnowburn
N20002477,Castlereagh_South_D4,castlereagh|beechill
N20001227,Balmoral_K4,castlereagh|minnowburn
N20001225,Balmoral_K3,castlereagh|minnowburn
N20001222,Balmoral_K1,castlereagh|newtownbreda
N20001223,Balmoral_K2,castlereagh|newtownbreda
N20002474,Castlereagh_South_D2,castlereagh|beechill
N20002470,Castlereagh_South_C4,castlereagh|beechill
N20002478,Castlereagh_South_D5,castlereagh|beechill
N20002473,Castlereagh_South_D1,castlereagh|beechill
N20002468,Castlereagh_South_A5,castlereagh|beechill
N20002466,Castlereagh_South_C3,castlereagh|beechill
N20002461,Castlereagh_South_C1,castlereagh|newtownbreda
N20002462,Castlereagh_South_C2,castlereagh|newtownbreda
N20002463,Castlereagh_South_A4,castlereagh|four winds
N20001200,Balmoral_F3,castlereagh|newtownbreda
N20001187,Balmoral_F1,belfast|rosetta
N20001188,Balmoral_F2,belfast|rosetta
N20001076,Lisnasharragh_R3,belfast|rosetta
N20001078,Lisnasharragh_R5,castlereagh|hillfoot
N20002456,Castlereagh_South_A1,castlereagh|newtownbreda
N20001077,Lisnasharragh_R4,castlereagh|hillfoot
N20002458,Castlereagh_South_B1,castlereagh|four winds
N20002457,Castlereagh_South_A2,castlereagh|four winds
N20002459,Castlereagh_South_A3,castlereagh|four winds
N20002464,Castlereagh_South_B3,castlereagh|four winds
N20002460,Castlereagh_South_B2,castlereagh|four winds
N20002467,Castlereagh_South_B5,castlereagh|four winds
N20002475,Castlereagh_South_D3,castlereagh|beechill
N20002476,Castlereagh_South_E2,castlereagh|carryduff
N20002472,Castlereagh_South_E1,castlereagh|beechill
N20002471,Castlereagh_South_B7,castlereagh|four winds
N20002469,Castlereagh_South_B6,castlereagh|four winds
N20002465,Castlereagh_South_B4,castlereagh|four winds
N20002543,Castlereagh_East_J4,castlereagh|moneyreagh
N20001067,Lisnasharragh_N5,castlereagh|hillfoot
N20001047,Lisnasharragh_G3,castlereagh|upper braniel
N20001045,Lisnasharragh_G2,castlereagh|lower braniel
N20001050,Lisnasharragh_N3,castlereagh|hillfoot
N20001049,Lisnasharragh_N2,castlereagh|hillfoot
N20001052,Lisnasharragh_N4,castlereagh|hillfoot
N20001074,Lisnasharragh_N6,castlereagh|hillfoot
N20001075,Lisnasharragh_P5,castlereagh|wynchurch
N20001069,Lisnasharragh_P4,castlereagh|wynchurch
N20001065,Lisnasharragh_L3,castlereagh|wynchurch
N20001068,Lisnasharragh_P3,castlereagh|wynchurch
N20001055,Lisnasharragh_H3,castlereagh|cregagh
N20001058,Lisnasharragh_L2,castlereagh|cregagh
N20001044,Lisnasharragh_H2,castlereagh|downshire
N20001046,Lisnasharragh_E3,castlereagh|lisnasharragh
N20001056,Lisnasharragh_P1,castlereagh|downshire
N20001054,Lisnasharragh_J4,castlereagh|downshire
N20001060,Lisnasharragh_J5,castlereagh|lisnasharragh
N20001051,Lisnasharragh_J3,castlereagh|lisnasharragh
N20001048,Lisnasharragh_J2,castlereagh|lisnasharragh
N20001043,Lisnasharragh_J1,castlereagh|lisnasharragh
N20001038,Lisnasharragh_E2,castlereagh|lisnasharragh
N20001041,Lisnasharragh_H1,castlereagh|cregagh
N20001036,Lisnasharragh_F2,belfast|willowfield
N20001028,Lisnasharragh_A4,belfast|orangefield
N20001032,Lisnasharragh_D4,belfast|willowfield
N20001026,Lisnasharragh_D2,belfast|willowfield
N20001029,Lisnasharragh_D3,belfast|willowfield
N20001021,Lisnasharragh_D1,belfast|willowfield
N20000943,Titanic_Z3,belfast|willowfield
N20001019,Lisnasharragh_A2,belfast|orangefield
N20001023,Lisnasharragh_A3,belfast|orangefield
N20001033,Lisnasharragh_E1,belfast|orangefield
N20001025,Lisnasharragh_B4,belfast|orangefield
N20001031,Lisnasharragh_B5,belfast|orangefield
N20001022,Lisnasharragh_B3,belfast|orangefield
N20001020,Lisnasharragh_B2,belfast|orangefield
N20001040,Lisnasharragh_N1,castlereagh|lisnasharragh
N20001034,Lisnasharragh_B6,castlereagh|lisnasharragh
N20001039,Lisnasharragh_G1,castlereagh|lower braniel
N20001014,Ormiston_T2,castlereagh|lower braniel
N20001012,Ormiston_T1,castlereagh|lower braniel
N20001009,Ormiston_Q3,belfast|shandon
N20001000,Ormiston_Q1,belfast|shandon
N20001003,Ormiston_Q2,belfast|shandon
N20001010,Ormiston_R3,belfast|shandon
N20001005,Ormiston_R2,belfast|shandon
N20001001,Ormiston_N4,belfast|shandon
N20000998,Ormiston_P2,castlereagh|gilnahirk
N20001008,Ormiston_P5,castlereagh|gilnahirk
N20001011,Ormiston_S2,castlereagh|upper braniel
N20001013,Ormiston_S3,castlereagh|upper braniel
N20001015,Ormiston_T3,castlereagh|upper braniel
N20001016,Ormiston_T4,castlereagh|upper braniel
N20001007,Ormiston_S1,castlereagh|ballyhanwood
N20001006,Ormiston_P4,castlereagh|gilnahirk
N20001002,Ormiston_P3,castlereagh|gilnahirk
N20001004,Ormiston_L5,castlereagh|tullycarnet
N20000999,Ormiston_L4,castlereagh|tullycarnet
N20002531,Castlereagh_East_G1,castlereagh|ballyhanwood
N20002534,Castlereagh_East_G3,castlereagh|ballyhanwood
N20002537,Castlereagh_East_G5,castlereagh|ballyhanwood
N20002536,Castlereagh_East_G4,castlereagh|ballyhanwood
N20002532,Castlereagh_East_G2,castlereagh|ballyhanwood
N20002535,Castlereagh_East_H4,castlereagh|ballyhanwood
N20002533,Castlereagh_East_H3,castlereagh|enler
N20002528,Castlereagh_East_H2,castlereagh|carrowreagh
N20002538,Castlereagh_East_H5,castlereagh|enler
N20002539,Castlereagh_East_H6,castlereagh|enler
N20002541,Castlereagh_East_J2,castlereagh|ballyhanwood
N20002540,Castlereagh_East_J1,castlereagh|upper braniel
N20002542,Castlereagh_East_J3,castlereagh|moneyreagh
N20002547,Castlereagh_East_J5,castlereagh|moneyreagh
N20002544,Castlereagh_East_K1,castlereagh|moneyreagh
N20002545,Castlereagh_East_K2,castlereagh|moneyreagh
N20002546,Castlereagh_East_K3,castlereagh|moneyreagh
N20003456,Comber_E2,ards|ballygowan
N20003461,Comber_E3,ards|ballygowan
N20002492,Castlereagh_South_H1,castlereagh|carryduff
N20002496,Castlereagh_South_H4,castlereagh|carryduff
N20002497,Castlereagh_South_H5,castlereagh|carryduff
N20002495,Castlereagh_South_G4,castlereagh|carryduff
N20002491,Castlereagh_South_G3,castlereagh|carryduff
N20002494,Castlereagh_South_H3,castlereagh|carryduff
N20002493,Castlereagh_South_H2,castlereagh|carryduff
N20002490,Castlereagh_South_G2,castlereagh|carryduff
N20002489,Castlereagh_South_G1,castlereagh|carryduff
N20002487,Castlereagh_South_J3,castlereagh|carryduff
N20002486,Castlereagh_South_J2,castlereagh|carryduff
N20002488,Castlereagh_South_J4,castlereagh|carryduff
N20002483,Castlereagh_South_E6,castlereagh|carryduff
N20002480,Castlereagh_South_E4,castlereagh|carryduff
N20002482,Castlereagh_South_E5,castlereagh|carryduff
N20002479,Castlereagh_South_E3,castlereagh|beechill
N20002485,Castlereagh_South_J1,castlereagh|carryduff
N20002484,Castlereagh_South_F2,castlereagh|carryduff
N20002481,Castlereagh_South_F1,castlereagh|beechill
N20001232,Balmoral_P3,castlereagh|minnowburn
N20002425,Downshire_East_A2,lisburn|drumbo
N20002430,Downshire_East_A5,lisburn|drumbo
N20002434,Downshire_East_A7,lisburn|drumbo
N20002433,Downshire_East_A6,lisburn|ballymacbrennan
N20002426,Downshire_East_A3,lisburn|drumbo
N20002435,Downshire_East_C1,lisburn|hillhall
