W72_ID,ward_key,District,Geography,Area_SqKM,ward_pop_1971,ward_pop_1981,ward_pop_change_pct,ward_male_pct_1981,ward_pop_density_1981
armagh--derrynoose,armagh|derrynoose,ARMAGH,DERRYNOOSE,67.5295677722299,1903,2050,7.72,52.68,30.4
armagh--downs,armagh|downs,ARMAGH,DOWNS,1.5374849958294612,2669,1792,-32.86,48.38,1165.5
armagh--hockley,armagh|hockley,ARMAGH,HOCKLEY,46.996745386779146,2083,2281,9.51,54.76,48.5
armagh--keady,armagh|keady,ARMAGH,KEADY,0.8835892098872522,2145,2504,16.74,49.52,2833.9
armagh--killeen,armagh|killeen,ARMAGH,KILLEEN,64.88485068777784,2345,2976,26.91,51.31,45.9
armagh--killylea,armagh|killylea,ARMAGH,KILLYLEA,63.936050492791615,2118,2164,2.17,49.45,33.8
armagh--laurelvale,armagh|laurelvale,ARMAGH,LAURELVALE,40.87844573410953,2297,2294,-0.13,48.91,56.1
armagh--lisanally,armagh|lisanally,ARMAGH,LISANALLY,2.756480099592439,3168,2829,-10.7,48.99,1026.3
armagh--loughgall,armagh|loughgall,ARMAGH,LOUGHGALL,31.502067044199926,2140,2170,1.4,49.95,68.9
armagh--lurgyvallen,armagh|lurgyvallen,ARMAGH,LURGYVALLEN,2.8787158326571016,2713,3201,17.99,48.05,1112.0
armagh--markethill,armagh|markethill,ARMAGH,MARKETHILL,40.548478904337486,2352,2286,-2.81,48.99,56.4
armagh--milford,armagh|milford,ARMAGH,MILFORD,39.38107243150048,2016,1736,-13.89,52.59,44.1
armagh--poyntz-pass,armagh|poyntz pass,ARMAGH,POYNTZ PASS,54.14967681418917,2053,2007,-2.24,49.38,37.1
armagh--rich-hill,armagh|rich hill,ARMAGH,RICH HILL,36.803333069716864,2113,2993,41.65,49.88,81.3
armagh--tandragee,armagh|tandragee,ARMAGH,TANDRAGEE,21.087554622164355,2422,3204,32.29,49.63,151.9
armagh--the-mall,armagh|the mall,ARMAGH,THE MALL,4.042811647863783,2891,2601,-10.03,56.4,643.4
ballymena--ahoghill,ballymena|ahoghill,BALLYMENA,AHOGHILL,24.680923905572836,1929,2424,25.66,48.93,98.2
ballymena--ballee,ballymena|ballee,BALLYMENA,BALLEE,7.66445097615582,2460,4249,72.72,47.02,554.4
ballymena--ballykeel,ballymena|ballykeel,BALLYMENA,BALLYKEEL,1.2349161316472756,2391,3861,61.48,49.29,3126.5
ballymena--ballyloughan,ballymena|ballyloughan,BALLYMENA,BALLYLOUGHAN,2.6272178023059274,2056,3378,64.3,48.61,1285.8
ballymena--broughshane,ballymena|broughshane,BALLYMENA,BROUGHSHANE,18.841069584382062,2104,2179,3.56,49.2,115.7
ballymena--castle-demesne,ballymena|castle demesne,BALLYMENA,CASTLE DEMESNE,0.8447761663231156,2493,1673,-32.89,52.24,1980.4
ballymena--craigywarren,ballymena|craigywarren,BALLYMENA,CRAIGYWARREN,57.73862486758135,2128,1957,-8.04,51.1,33.9
ballymena--cullybackey,ballymena|cullybackey,BALLYMENA,CULLYBACKEY,10.073881822874474,2217,2594,17.0,47.73,257.5
ballymena--dunclug,ballymena|dunclug,BALLYMENA,DUNCLUG,2.60936977498484,3253,6313,94.07,47.52,2419.4
ballymena--dunminning,ballymena|dunminning,BALLYMENA,DUNMINNING,46.81709389549354,1948,1812,-6.98,50.77,38.7
ballymena--fair-green,ballymena|fair green,BALLYMENA,FAIR GREEN,0.4050147710758123,2713,2374,-12.5,46.84,5861.5
ballymena--galgorm,ballymena|galgorm,BALLYMENA,GALGORM,14.124045092509016,2507,3127,24.73,49.95,221.4
ballymena--glenravel,ballymena|glenravel,BALLYMENA,GLENRAVEL,90.64263821529985,2387,2510,5.15,50.4,27.7
ballymena--glenwhirry,ballymena|glenwhirry,BALLYMENA,GLENWHIRRY,116.9196089195379,1965,1940,-1.27,51.55,16.6
ballymena--grange,ballymena|grange,BALLYMENA,GRANGE,50.66814378377536,2169,1975,-8.94,50.23,39.0
ballymena--harryville,ballymena|harryville,BALLYMENA,HARRYVILLE,0.4220562878141785,3101,2011,-35.15,48.04,4764.8
ballymena--kells,ballymena|kells,BALLYMENA,KELLS,24.796968041754752,2560,2566,0.23,48.99,103.5
ballymena--park,ballymena|park,BALLYMENA,PARK,0.664364213174524,2468,1856,-24.8,45.8,2793.6
ballymena--portglenone,ballymena|portglenone,BALLYMENA,PORTGLENONE,34.02497330077361,2061,2050,-0.53,50.63,60.2
ballymena--slemish,ballymena|slemish,BALLYMENA,SLEMISH,122.31755790373514,1994,1731,-13.19,51.94,14.2
ballymena--waveney,ballymena|waveney,BALLYMENA,WAVENEY,1.204777505646735,2094,2116,1.05,47.59,1756.3
ballymoney--ballyhoe-and-corkey,ballymoney|ballyhoe and corkey,BALLYMONEY,BALLYHOE AND CORKEY,78.33317423565651,1342,1395,3.95,52.54,17.8
ballymoney--benvardin,ballymoney|benvardin,BALLYMONEY,BENVARDIN,25.582283531316456,1322,1296,-1.97,47.92,50.7
ballymoney--castlequarter,ballymoney|castlequarter,BALLYMONEY,CASTLEQUARTER,38.75401080377469,1138,1030,-9.49,50.1,26.6
ballymoney--clogh-mills,ballymoney|clogh mills,BALLYMONEY,CLOGH MILLS,24.12912326819244,1517,1558,2.7,48.91,64.6
ballymoney--dervock,ballymoney|dervock,BALLYMONEY,DERVOCK,31.7849816745401,1191,1143,-4.03,48.73,36.0
ballymoney--dunloy,ballymoney|dunloy,BALLYMONEY,DUNLOY,22.387275748862574,1385,1597,15.31,52.1,71.3
ballymoney--fairhill,ballymoney|fairhill,BALLYMONEY,FAIRHILL,3.8407133848552575,1234,1069,-13.37,48.36,278.3
ballymoney--killoquin-lower,ballymoney|killoquin lower,BALLYMONEY,KILLOQUIN LOWER,40.054796281030725,1630,1400,-14.11,49.57,35.0
ballymoney--killoquin-upper,ballymoney|killoquin upper,BALLYMONEY,KILLOQUIN UPPER,24.11006279073017,1385,1418,2.38,50.56,58.8
ballymoney--kilraghts,ballymoney|kilraghts,BALLYMONEY,KILRAGHTS,35.618286284855145,1142,1063,-6.92,53.34,29.8
ballymoney--newhill,ballymoney|newhill,BALLYMONEY,NEWHILL,0.9723616912859401,1676,2001,19.39,47.03,2057.9
ballymoney--seacon,ballymoney|seacon,BALLYMONEY,SEACON,25.41348282790718,1396,1479,5.95,50.1,58.2
ballymoney--stranocum,ballymoney|stranocum,BALLYMONEY,STRANOCUM,27.713383682229452,1165,1050,-9.87,51.81,37.9
ballymoney--the-hills,ballymoney|the hills,BALLYMONEY,THE HILLS,3.320102104546821,1289,1593,23.58,47.02,479.8
ballymoney--the-vow,ballymoney|the vow,BALLYMONEY,THE VOW,33.53556027156117,1379,1306,-5.29,52.53,38.9
ballymoney--town-parks,ballymoney|town parks,BALLYMONEY,TOWN PARKS,1.7393876859423116,1729,2534,46.56,49.45,1456.8
banbridge--annaclone,banbridge|annaclone,BANBRIDGE,ANNACLONE,60.26971831799515,1825,1509,-17.32,51.56,25.0
banbridge--balloolymore,banbridge|balloolymore,BANBRIDGE,BALLOOLYMORE,57.82416881209196,1720,1676,-2.56,50.18,29.0
banbridge--ballydown,banbridge|ballydown,BANBRIDGE,BALLYDOWN,7.831265925644943,2081,2693,29.41,48.9,343.9
banbridge--central,banbridge|central,BANBRIDGE,CENTRAL,1.6984068997636181,2399,2764,15.21,47.58,1627.4
banbridge--croob,banbridge|croob,BANBRIDGE,CROOB,54.61043187830297,1750,1646,-5.94,50.97,30.1
banbridge--dromore,banbridge|dromore,BANBRIDGE,DROMORE,1.057413669370002,2316,2177,-6.0,48.37,2058.8
banbridge--drumadonnell,banbridge|drumadonnell,BANBRIDGE,DRUMADONNELL,43.56621306179181,1501,1265,-15.72,49.17,29.0
banbridge--edenderry,banbridge|edenderry,BANBRIDGE,EDENDERRY,4.429612142341317,2256,2897,28.41,50.47,654.0
banbridge--garran,banbridge|garran,BANBRIDGE,GARRAN,62.90154586761337,1709,1500,-12.23,51.27,23.8
banbridge--gilford,banbridge|gilford,BANBRIDGE,GILFORD,13.280939421216848,2086,1925,-7.72,50.55,144.9
banbridge--lawrencetown,banbridge|lawrencetown,BANBRIDGE,LAWRENCETOWN,20.024085442948483,1603,1685,5.12,50.39,84.1
banbridge--loughbrickland,banbridge|loughbrickland,BANBRIDGE,LOUGHBRICKLAND,48.84014807985556,2056,2240,8.95,50.94,45.9
banbridge--quilly,banbridge|quilly,BANBRIDGE,QUILLY,38.19801897380676,1607,1717,6.85,49.8,44.9
banbridge--seapatrick,banbridge|seapatrick,BANBRIDGE,SEAPATRICK,4.681094616348,2048,2496,21.88,47.56,533.2
banbridge--skeagh,banbridge|skeagh,BANBRIDGE,SKEAGH,25.8802756302871,1731,1641,-5.2,50.03,63.4
belfast--andersonstown,belfast|andersonstown,BELFAST,ANDERSONSTOWN,2.3582288581561817,8433,6422,-23.85,48.22,2723.2
belfast--ardoyne,belfast|ardoyne,BELFAST,ARDOYNE,0.4946611842689519,9547,5869,-38.53,47.76,11864.7
belfast--ballygomartin,belfast|ballygomartin,BELFAST,BALLYGOMARTIN,11.691458766597272,7734,8409,8.73,47.56,719.2
belfast--ballyhackamore,belfast|ballyhackamore,BELFAST,BALLYHACKAMORE,1.1918305544168044,7493,6415,-14.39,45.33,5382.5
belfast--ballymacarrett,belfast|ballymacarrett,BELFAST,BALLYMACARRETT,0.5778979081371263,8743,4450,-49.1,46.74,7700.3
belfast--ballynafeigh,belfast|ballynafeigh,BELFAST,BALLYNAFEIGH,0.5469854432356245,6674,5220,-21.79,45.31,9543.2
belfast--ballysillan,belfast|ballysillan,BELFAST,BALLYSILLAN,1.2320742041253465,8181,5937,-27.43,48.81,4818.7
belfast--bellevue,belfast|bellevue,BELFAST,BELLEVUE,3.7052344426223285,7530,6249,-17.01,47.45,1686.5
belfast--belmont,belfast|belmont,BELFAST,BELMONT,3.439862082624791,8948,7805,-12.77,46.83,2269.0
belfast--bloomfield,belfast|bloomfield,BELFAST,BLOOMFIELD,0.5826667667696749,6455,5475,-15.18,47.36,9396.5
belfast--castleview,belfast|castleview,BELFAST,CASTLEVIEW,1.6330454206978011,7653,6725,-12.13,47.09,4118.1
belfast--cavehill,belfast|cavehill,BELFAST,CAVEHILL,3.746135446209082,8430,8136,-3.49,47.36,2171.8
belfast--central,belfast|central,BELFAST,CENTRAL,6.458023410016432,7085,2391,-66.25,52.7,370.2
belfast--cliftonville,belfast|cliftonville,BELFAST,CLIFTONVILLE,1.1841757716700174,9637,7475,-22.43,45.83,6312.4
belfast--clonard,belfast|clonard,BELFAST,CLONARD,0.4197601651175756,8491,5428,-36.07,47.18,12931.2
belfast--court,belfast|court,BELFAST,COURT,0.5958594845185354,7345,3319,-54.81,46.49,5570.1
belfast--cromac,belfast|cromac,BELFAST,CROMAC,0.9626497189568333,6991,2418,-65.41,47.02,2511.8
belfast--crumlin,belfast|crumlin,BELFAST,CRUMLIN,0.8486659262372619,12414,3665,-70.48,50.61,4318.5
belfast--donegall,belfast|donegall,BELFAST,DONEGALL,2.0007943572665483,7789,6203,-20.36,47.53,3100.3
belfast--duncairn,belfast|duncairn,BELFAST,DUNCAIRN,0.47673853905158864,8408,4184,-50.24,46.73,8776.3
belfast--falls,belfast|falls,BELFAST,FALLS,0.24190799386625322,5655,2608,-53.88,46.4,10781.0
belfast--finaghy,belfast|finaghy,BELFAST,FINAGHY,2.7072403914401786,7376,7184,-2.6,43.83,2653.6
belfast--fortwilliam,belfast|fortwilliam,BELFAST,FORTWILLIAM,1.089266854041718,6690,5838,-12.74,45.96,5359.6
belfast--grosvenor,belfast|grosvenor,BELFAST,GROSVENOR,0.5316218556557974,7385,3308,-55.21,41.99,6222.5
belfast--grove,belfast|grove,BELFAST,GROVE,0.896490595643552,6230,4623,-25.79,47.2,5156.8
belfast--highfield,belfast|highfield,BELFAST,HIGHFIELD,1.174576318521087,8516,5661,-33.53,48.3,4819.6
belfast--island,belfast|island,BELFAST,ISLAND,2.736173122863422,8665,4073,-52.99,47.19,1488.6
belfast--ladybrook,belfast|ladybrook,BELFAST,LADYBROOK,1.891102187681824,11044,9981,-9.63,49.5,5277.9
belfast--legoniel,belfast|legoniel,BELFAST,LEGONIEL,25.506139940914064,7218,5465,-24.29,46.55,214.3
belfast--malone,belfast|malone,BELFAST,MALONE,2.3974678490083194,6775,6427,-5.14,43.78,2680.7
belfast--milltown,belfast|milltown,BELFAST,MILLTOWN,1.8425938849093522,9864,7220,-26.8,47.94,3918.4
belfast--new-lodge,belfast|new lodge,BELFAST,NEW LODGE,0.3662358487100834,8090,5057,-37.49,47.08,13808.0
belfast--north-howard,belfast|north howard,BELFAST,NORTH HOWARD,0.36477216294351006,6957,1872,-73.09,47.28,5132.0
belfast--orangefield,belfast|orangefield,BELFAST,ORANGEFIELD,1.5695995548032022,7921,6774,-14.48,46.52,4315.8
belfast--ormeau,belfast|ormeau,BELFAST,ORMEAU,1.6701062339237074,6710,4698,-29.99,46.4,2813.0
belfast--rosetta,belfast|rosetta,BELFAST,ROSETTA,1.7263523700120393,7633,6635,-13.07,43.77,3843.4
belfast--shandon,belfast|shandon,BELFAST,SHANDON,2.0040416076715193,8715,7921,-9.11,47.44,3952.5
belfast--shankill,belfast|shankill,BELFAST,SHANKILL,0.3781760556383882,8337,5793,-30.51,47.92,15318.3
belfast--st-george-s,belfast|st george s,BELFAST,ST GEORGE'S,0.59480555959421,7690,3003,-60.95,47.92,5048.7
belfast--st-james,belfast|st james,BELFAST,ST JAMES,1.2990948529190998,9202,7990,-13.17,46.47,6150.4
belfast--stormont,belfast|stormont,BELFAST,STORMONT,7.1568090205341575,8778,7596,-13.47,45.17,1061.4
belfast--stranmillis,belfast|stranmillis,BELFAST,STRANMILLIS,3.4357409078965335,7939,6653,-16.2,45.38,1936.4
belfast--suffolk,belfast|suffolk,BELFAST,SUFFOLK,6.1674852544106304,11031,9256,-16.09,49.14,1500.8
belfast--sydenham,belfast|sydenham,BELFAST,SYDENHAM,5.6239685548711655,7931,6844,-13.71,49.87,1216.9
belfast--the-mount,belfast|the mount,BELFAST,THE MOUNT,0.5527504946894398,8765,4628,-47.2,47.06,8372.7
belfast--university,belfast|university,BELFAST,UNIVERSITY,0.8676213977674213,7830,4726,-39.64,45.94,5447.1
belfast--upper-malone,belfast|upper malone,BELFAST,UPPER MALONE,4.98582948070977,7920,6980,-11.87,47.29,1400.0
belfast--whiterock,belfast|whiterock,BELFAST,WHITEROCK,2.4859522797584317,10861,6775,-37.62,49.58,2725.3
belfast--willowfield,belfast|willowfield,BELFAST,WILLOWFIELD,0.6670554612501588,7417,6257,-15.64,46.57,9380.0
belfast--windsor,belfast|windsor,BELFAST,WINDSOR,1.149861204174268,9925,7942,-19.98,41.99,6906.9
belfast--woodvale,belfast|woodvale,BELFAST,WOODVALE,0.4879802408421355,7628,5879,-22.93,46.98,12047.6
carrickfergus--blackhead,carrickfergus|blackhead,CARRICKFERGUS,BLACKHEAD,2.5746199590318706,1488,2264,52.15,46.69,879.4
carrickfergus--boneybefore,carrickfergus|boneybefore,CARRICKFERGUS,BONEYBEFORE,1.2053832440963677,1828,2320,26.91,49.31,1924.7
carrickfergus--castle,carrickfergus|castle,CARRICKFERGUS,CASTLE,0.494619995891996,1363,979,-28.17,45.86,1979.3
carrickfergus--clipperstown,carrickfergus|clipperstown,CARRICKFERGUS,CLIPPERSTOWN,0.5410765776654424,1895,2524,33.19,48.38,4664.8
carrickfergus--eden,carrickfergus|eden,CARRICKFERGUS,EDEN,22.01893048030267,1999,2123,6.2,49.69,96.4
carrickfergus--knockagh,carrickfergus|knockagh,CARRICKFERGUS,KNOCKAGH,3.195815339400661,1531,1589,3.79,48.77,497.2
carrickfergus--love-lane,carrickfergus|love lane,CARRICKFERGUS,LOVE LANE,1.110126203137241,2527,3591,42.11,48.45,3234.8
carrickfergus--lower-greenisland,carrickfergus|lower greenisland,CARRICKFERGUS,LOWER GREENISLAND,2.358881817434322,2179,1928,-11.52,47.3,817.3
carrickfergus--middle-greenisland,carrickfergus|middle greenisland,CARRICKFERGUS,MIDDLE GREENISLAND,0.24129534375490247,1981,1574,-20.55,47.14,6523.1
carrickfergus--northland,carrickfergus|northland,CARRICKFERGUS,NORTHLAND,0.1553194104019124,2173,1875,-13.71,49.71,12071.9
carrickfergus--sunnylands,carrickfergus|sunnylands,CARRICKFERGUS,SUNNYLANDS,0.2900964237295249,1871,1442,-22.93,48.06,4970.8
carrickfergus--trooperslane,carrickfergus|trooperslane,CARRICKFERGUS,TROOPERSLANE,2.565997860887431,1714,1373,-19.89,45.01,535.1
carrickfergus--victoria,carrickfergus|victoria,CARRICKFERGUS,VICTORIA,1.116632705856246,1800,1399,-22.28,47.61,1252.9
carrickfergus--whitehead,carrickfergus|whitehead,CARRICKFERGUS,WHITEHEAD,6.241427934644002,1444,1403,-2.84,46.47,224.8
carrickfergus--woodburn,carrickfergus|woodburn,CARRICKFERGUS,WOODBURN,37.62981684154728,1251,2004,60.19,50.45,53.3
castlereagh--ballyhanwood,castlereagh|ballyhanwood,CASTLEREAGH,BALLYHANWOOD,9.028195670803639,3137,3564,13.61,48.63,394.8
castlereagh--beechill,castlereagh|beechill,CASTLEREAGH,BEECHILL,3.820016615270438,4724,5150,9.02,50.41,1348.2
castlereagh--carrowreagh,castlereagh|carrowreagh,CASTLEREAGH,CARROWREAGH,3.723966745952609,3732,4383,17.44,47.82,1177.0
castlereagh--carryduff,castlereagh|carryduff,CASTLEREAGH,CARRYDUFF,9.059358623013221,3280,3793,15.64,48.46,418.7
castlereagh--cregagh,castlereagh|cregagh,CASTLEREAGH,CREGAGH,0.31602040767457434,3081,2442,-20.74,46.4,7727.3
castlereagh--downshire,castlereagh|downshire,CASTLEREAGH,DOWNSHIRE,0.4468630891297234,2732,2308,-15.52,45.8,5164.9
castlereagh--dundonald,castlereagh|dundonald,CASTLEREAGH,DUNDONALD,4.666514113853711,3936,3331,-15.37,43.77,713.8
castlereagh--enler,castlereagh|enler,CASTLEREAGH,ENLER,2.410705568092198,3848,3224,-16.22,48.79,1337.4
castlereagh--four-winds,castlereagh|four winds,CASTLEREAGH,FOUR WINDS,1.2602598570986348,3616,3611,-0.14,49.93,2865.3
castlereagh--gilnahirk,castlereagh|gilnahirk,CASTLEREAGH,GILNAHIRK,0.9343941459939836,3216,2825,-12.16,49.03,3023.3
castlereagh--hillfoot,castlereagh|hillfoot,CASTLEREAGH,HILLFOOT,2.521755181350892,3260,3310,1.53,49.52,1312.6
castlereagh--lisnasharragh,castlereagh|lisnasharragh,CASTLEREAGH,LISNASHARRAGH,1.0122963341581144,3805,3085,-18.92,49.5,3047.5
castlereagh--lower-braniel,castlereagh|lower braniel,CASTLEREAGH,LOWER BRANIEL,0.5572379688433775,2923,2545,-12.93,47.74,4567.2
castlereagh--minnowburn,castlereagh|minnowburn,CASTLEREAGH,MINNOWBURN,1.6834221393607356,3349,3609,7.76,44.11,2143.8
castlereagh--moneyreagh,castlereagh|moneyreagh,CASTLEREAGH,MONEYREAGH,35.34737234697588,2249,2460,9.38,51.26,69.6
castlereagh--newtownbreda,castlereagh|newtownbreda,CASTLEREAGH,NEWTOWNBREDA,2.3883949919734557,3599,2782,-22.7,45.76,1164.8
castlereagh--tullycarnet,castlereagh|tullycarnet,CASTLEREAGH,TULLYCARNET,0.44728276952425405,3524,3115,-11.61,49.28,6964.3
castlereagh--upper-braniel,castlereagh|upper braniel,CASTLEREAGH,UPPER BRANIEL,5.111475216476843,3389,3017,-10.98,49.88,590.2
castlereagh--wynchurch,castlereagh|wynchurch,CASTLEREAGH,WYNCHURCH,0.4645886415471904,3006,2553,-15.07,46.61,5495.2
coleraine--agivey,coleraine|agivey,COLERAINE,AGIVEY,68.70792469080807,2165,1960,-9.47,50.05,28.5
coleraine--ballywillin,coleraine|ballywillin,COLERAINE,BALLYWILLIN,25.830354274034853,2358,2672,13.32,49.25,103.4
coleraine--castlerock,coleraine|castlerock,COLERAINE,CASTLEROCK,38.069201517058914,2265,2328,2.78,49.53,61.2
coleraine--central,coleraine|central,COLERAINE,CENTRAL,0.6935359836201311,1699,1153,-32.14,44.93,1662.5
coleraine--churchland,coleraine|churchland,COLERAINE,CHURCHLAND,0.6412243224702943,2454,1910,-22.17,49.37,2978.7
coleraine--cross-glebe,coleraine|cross glebe,COLERAINE,CROSS GLEBE,1.9554734008009667,2547,3553,39.5,48.44,1817.0
coleraine--dhu-varren,coleraine|dhu varren,COLERAINE,DHU VARREN,0.6068394253815524,2098,2135,1.76,45.48,3518.2
coleraine--dunluce,coleraine|dunluce,COLERAINE,DUNLUCE,41.57390748815804,1762,1780,1.02,49.27,42.8
coleraine--garvagh,coleraine|garvagh,COLERAINE,GARVAGH,56.295197938525995,2363,2214,-6.31,48.42,39.3
coleraine--kilrea,coleraine|kilrea,COLERAINE,KILREA,31.832073316822147,2229,2204,-1.12,48.55,69.2
coleraine--knockantern,coleraine|knockantern,COLERAINE,KNOCKANTERN,35.28939346638369,2063,1906,-7.61,50.05,54.0
coleraine--macosquin,coleraine|macosquin,COLERAINE,MACOSQUIN,65.13334350379489,2337,2264,-3.12,51.02,34.8
coleraine--mount-sandel,coleraine|mount sandel,COLERAINE,MOUNT SANDEL,2.8863961804376324,2126,2884,35.65,50.49,999.2
coleraine--portrush,coleraine|portrush,COLERAINE,PORTRUSH,3.098918054790472,2458,1817,-26.08,41.33,586.3
coleraine--portstewart,coleraine|portstewart,COLERAINE,PORTSTEWART,0.6481932613941878,1967,1676,-14.79,45.29,2585.6
coleraine--ringsend,coleraine|ringsend,COLERAINE,RINGSEND,90.46729246933386,1937,1751,-9.6,51.4,19.4
coleraine--strand,coleraine|strand,COLERAINE,STRAND,3.683918615207405,2596,3152,21.42,45.62,855.6
coleraine--the-cuts,coleraine|the cuts,COLERAINE,THE CUTS,7.9131723214193395,2353,2544,8.12,49.17,321.5
coleraine--university,coleraine|university,COLERAINE,UNIVERSITY,2.9195714832258943,2266,4712,107.94,48.71,1613.9
coleraine--waterside,coleraine|waterside,COLERAINE,WATERSIDE,3.6053331088817675,2565,2909,13.41,51.74,806.9
cookstown--ardboe,cookstown|ardboe,COOKSTOWN,ARDBOE,20.850992335595006,1752,1950,11.3,51.69,93.5
cookstown--coagh,cookstown|coagh,COOKSTOWN,COAGH,29.87622153758271,1811,1769,-2.32,47.37,59.2
cookstown--dunnamore,cookstown|dunnamore,COOKSTOWN,DUNNAMORE,98.1298054575808,1657,1465,-11.59,51.06,14.9
cookstown--gortalowry,cookstown|gortalowry,COOKSTOWN,GORTALOWRY,2.2935509106689436,1968,3056,55.28,49.97,1332.4
cookstown--killycolpy,cookstown|killycolpy,COOKSTOWN,KILLYCOLPY,40.0823923024644,1713,1675,-2.22,50.51,41.8
cookstown--lissan,cookstown|lissan,COOKSTOWN,LISSAN,72.99560890222043,1680,1630,-2.98,51.78,22.3
cookstown--moneymore,cookstown|moneymore,COOKSTOWN,MONEYMORE,21.96188817171222,1695,1728,1.95,47.45,78.7
cookstown--newbuildings,cookstown|newbuildings,COOKSTOWN,NEWBUILDINGS,1.9991430443177125,1434,1356,-5.44,47.05,678.3
cookstown--oaklands,cookstown|oaklands,COOKSTOWN,OAKLANDS,49.85353137394702,1556,1426,-8.35,51.47,28.6
cookstown--oldtown,cookstown|oldtown,COOKSTOWN,OLDTOWN,0.8742615565368602,1953,1696,-13.16,49.82,1939.9
