SA2011,total_pop,total_households,adults18plus,rc_pct,protestant_pct,none_relig_pct,relig_notstated_pct,none_or_notstated_pct,cb_catholic_pct,cb_protestant_pct,irish_speak_pct,econ_active_pct,unemployment_pct,owner_occ_pct,social_rent_pct,private_rent_pct,no_car_pct,llti_pct,qualified_pct,degree_pct
N00002353,701.9999206479338,242.99997250276374,538.9999389465584,90.36827190989577,5.5240793487503606,,,4.107648741353867,93.16239312220954,6.410256447290613,12.536443155747051,63.98537478363213,3.4285714291329725,90.94650198980341,7.818930099715227,1.2345679104813518,16.049382719252993,20.37037037146671,58.683729457958236,13.893967071950634
N00002354,369.99993212986044,133.99997542000352,267.99995084000705,89.75741239892183,3.234501347708895,,,7.008086253369272,91.91374663072776,7.277628032345014,11.294765840220386,61.39705882352941,8.383233532934131,73.88059701492537,20.149253731343283,5.970149253731343,30.147058823529413,22.432432432432428,61.39705882352941,12.867647058823529
N00002355,333.9998370799078,112.99994488032809,210.9998970774268,94.5945945945946,0.0,,,5.405405405405405,100.00000000000001,0.0,15.000000000000002,55.45454545454545,10.655737704918034,53.982300884955755,39.82300884955752,6.1946902654867255,43.362831858407084,20.059880239520957,47.48858447488585,2.2831050228310503
N00002356,414.99994424849496,129.99998253567313,285.99996157848085,88.67469879518072,2.6506024096385543,,,8.674698795180722,93.49397590361447,5.783132530120482,9.774436090225565,70.58823529411765,6.018518518518519,90.0,2.3076923076923075,7.692307692307692,11.023622047244094,17.349397590361445,66.01307189542483,13.398692810457518
N00002357,302.99986967580344,122.99994709611822,201.99991311720228,93.99999999999999,0.0,,,6.000000000000001,98.02631578947368,0.986842105263158,14.236111111111107,48.49999999999999,18.556701030927837,40.65040650406504,52.03252032520325,7.3170731707317085,56.30252100840337,23.762376237623762,41.87192118226601,5.418719211822659
N00002358,307.99988049706275,116.9999546044037,215.9999161927453,96.07843137254902,0.0,,,3.9215686274509807,98.7012987012987,1.2987012987012987,11.864406779661016,49.549549549549546,7.2727272727272725,58.11965811965812,29.05982905982906,12.820512820512823,51.30434782608695,29.22077922077922,43.04932735426009,4.4843049327354265
N00002359,323.99988023189985,116.99995675040829,234.99991313116195,94.42724458204336,0.9287925696594428,,,4.643962848297214,98.4567901234568,1.5432098765432098,11.935483870967742,51.012145748987855,11.111111111111112,58.97435897435898,36.75213675213675,4.273504273504273,42.73504273504273,29.320987654320987,40.48582995951417,3.238866396761134
N00002360,239.99993866307855,119.99996933153928,206.99994709690526,7.916666666666667,75.83333333333336,,,16.250000000000004,10.000000000000002,88.33333333333334,3.0172413793103448,56.25,6.060606060606061,79.16666666666666,18.333333333333332,2.5000000000000004,26.446280991735538,33.333333333333336,48.29545454545453,11.363636363636365
N00002361,299.9999135368975,117.99996599117969,213.9999383229869,0.0,87.29096989966554,,,12.709030100334447,0.9933774834437088,96.35761589403975,0.0,62.254901960784316,11.023622047244094,40.67796610169492,50.847457627118644,8.47457627118644,44.628099173553714,25.666666666666668,37.19806763285024,3.3816425120772946
N00002362,253.9998941246093,111.99995331478836,192.99991955137637,0.0,92.1259842519685,,,7.874015748031496,0.0,97.63779527559055,0.0,54.01069518716578,12.871287128712872,31.249999999999996,61.60714285714286,7.142857142857143,58.92857142857142,31.496062992125985,35.07853403141362,6.282722513089006
