ward_key,sas_code,sas_name,lgd,total_pop,total_households,adults18plus,rc_pct,protestant_pct,none_relig_pct,relig_notstated_pct,irish_speak_pct,econ_active_pct,unemployment_pct,owner_occ_pct,social_rent_pct,private_rent_pct,no_car_pct,llti_pct,qualified_pct,degree_pct
antrim|rathenraw,95T_07,Rathenraw,ANTRIM,1435.0,479.0,824.0,57.7,23.28,6.62,12.4,1.96,55.26,31.46,19.42,78.71,1.25,65.55,10.8,3.16,1.82
antrim|springfarm,95T_08,Springfarm,ANTRIM,3279.0,988.0,2193.0,35.86,47.61,8.08,8.45,1.83,60.03,14.93,41.3,53.74,3.74,36.44,14.76,5.47,3.65
antrim|steeple,95T_12,Steeple,ANTRIM,1922.0,674.0,1415.0,25.49,59.31,5.2,9.99,1.77,66.18,14.79,38.72,60.24,0.45,44.66,9.89,2.97,2.12
antrim|stiles,95T_13,Stiles,ANTRIM,2282.0,728.0,1468.0,33.92,47.2,6.18,12.71,1.22,69.5,11.43,59.62,39.84,0.27,34.34,7.89,8.51,6.4
antrim|tardree,95T_05,Tardree,ANTRIM,2376.0,697.0,1714.0,20.03,69.23,3.03,7.7,1.06,61.31,5.79,93.4,1.58,4.3,7.6,9.81,8.23,6.01
antrim|templepatrick,95T_06,Templepatrick,ANTRIM,2915.0,967.0,2182.0,3.43,83.53,5.49,7.55,0.51,64.45,4.18,82.83,9.2,7.14,10.86,8.16,16.82,13.24
antrim|toome,95T_01,Toome,ANTRIM,2352.0,588.0,1477.0,88.05,5.44,0.17,6.34,7.46,56.71,25.93,64.8,26.53,6.12,30.1,7.95,5.01,3.99
ards|ballygowan,95X_02,Ballygowan,ARDS,4031.0,1287.0,2887.0,11.14,72.86,5.36,10.64,0.55,67.14,5.73,82.91,12.74,3.81,12.12,9.23,10.32,7.38
ards|ballywalter,95X_17,Ballywalter,ARDS,3089.0,1083.0,2253.0,1.46,86.01,5.79,6.73,0.23,59.15,11.92,58.82,32.69,7.39,31.3,10.91,5.95,4.31
ards|bradshawsbrae,95X_08,Bradshaw's Brae,ARDS,2875.0,1001.0,2201.0,5.43,83.03,4.49,7.06,0.1,57.78,4.37,86.21,7.09,5.89,17.88,13.6,14.22,11.49
ards|central,95X_12,Central,ARDS,2314.0,1028.0,1890.0,7.99,72.26,6.87,12.88,0.3,56.67,11.63,47.18,40.86,11.19,57.78,15.82,2.7,1.85
ards|combernorth,95X_05,Comber North,ARDS,2606.0,894.0,1859.0,2.99,84.54,4.72,7.75,0.23,63.62,6.35,60.96,38.81,0.22,26.29,9.9,4.46,2.69
ards|combersouth,95X_04,Comber South,ARDS,3134.0,1102.0,2310.0,2.52,83.54,6.0,7.95,0.35,64.15,6.78,69.33,24.05,6.44,23.32,8.68,10.91,8.44
ards|comberwest,95X_03,Comber West,ARDS,3446.0,1198.0,2554.0,2.41,82.39,7.14,8.07,0.2,66.59,3.97,81.14,6.51,11.69,16.86,10.24,11.63,8.34
ards|donaghadeenorth,95X_14,Donaghadee North,ARDS,2449.0,939.0,1897.0,2.25,82.2,7.19,8.37,0.37,51.97,10.04,71.88,20.55,6.71,29.5,13.47,13.07,10.49
ards|donaghadeesouth,95X_15,Donaghadee South,ARDS,3321.0,1345.0,2636.0,3.85,84.07,5.42,6.65,0.69,54.48,11.47,61.49,33.53,4.31,37.03,15.75,6.03,3.95
ards|glen,95X_09,Glen,ARDS,3036.0,1076.0,2176.0,9.49,73.75,8.73,8.04,0.63,60.43,14.16,47.03,45.35,7.16,47.3,11.53,8.41,6.62
ards|killinchy,95X_01,Killinchy,ARDS,3195.0,1102.0,2411.0,2.07,80.53,6.51,10.89,0.5,59.45,6.12,82.58,10.89,5.72,10.62,9.08,15.06,12.69
ards|kircubbin,95X_19,Kircubbin,ARDS,3103.0,1050.0,2242.0,43.86,40.57,4.51,11.05,1.62,57.32,11.09,59.52,32.67,7.05,29.62,11.25,6.29,4.55
ards|loughries,95X_13,Loughries,ARDS,4720.0,1581.0,3289.0,4.94,78.11,7.14,9.81,0.59,65.31,10.17,55.91,42.19,1.83,30.49,10.02,6.38,4.68
ards|millisle,95X_16,Millisle,ARDS,3095.0,1046.0,2273.0,0.97,83.68,6.88,8.47,0.19,57.6,9.98,71.8,22.18,5.54,25.53,13.15,6.73,4.84
ards|movilla,95X_11,Movilla,ARDS,4827.0,1571.0,3307.0,4.99,76.2,7.64,11.17,0.37,72.75,5.08,91.79,5.28,2.42,11.52,7.46,8.8,5.96
ards|portaferry,95X_20,Portaferry,ARDS,3512.0,1046.0,2375.0,82.29,10.73,1.96,5.01,3.02,55.67,15.62,58.89,32.6,7.84,33.27,11.22,5.39,4.46
ards|portavogie,95X_18,Portavogie,ARDS,3461.0,1194.0,2536.0,10.72,76.6,5.23,7.45,0.58,53.42,10.58,76.72,15.83,6.28,25.63,12.22,4.22,2.88
ards|scrabo,95X_07,Scrabo,ARDS,2372.0,985.0,1911.0,9.78,75.93,6.62,7.67,0.59,54.75,12.93,43.65,51.37,4.77,50.96,15.68,4.81,3.04
ards|westwinds,95X_06,West Winds,ARDS,2587.0,944.0,1815.0,3.05,80.29,6.34,10.32,0.04,62.11,19.49,30.4,68.75,0.64,54.13,13.8,1.93,0.94
ards|whitespots,95X_10,Whitespots,ARDS,3586.0,1215.0,2591.0,8.42,76.21,5.77,9.59,0.36,67.62,4.18,89.47,5.6,4.28,14.49,8.09,11.89,8.84
armagh|abbeypark,95O_19,Abbey Park,ARMAGH,2390.0,550.0,1726.0,81.92,11.55,0.46,6.07,6.37,43.78,25.35,52.91,42.18,3.27,38.91,26.65,5.79,5.1
armagh|ballymartrim,95O_04,Ballymartrim,ARMAGH,2045.0,531.0,1345.0,66.16,29.58,1.37,2.89,7.94,55.02,16.07,85.12,7.53,5.27,14.12,11.2,6.84,5.35
armagh|callanbridge,95O_18,Callan Bridge,ARMAGH,2375.0,715.0,1417.0,87.37,2.69,1.09,8.84,8.79,53.61,40.25,17.62,77.06,4.34,57.9,10.15,3.03,2.47
armagh|carrigatuke,95O_09,Carrigatuke,ARMAGH,2161.0,589.0,1443.0,69.64,26.19,0.93,3.24,4.65,58.36,25.73,79.97,12.56,5.26,23.43,10.46,3.81,3.05
armagh|charlemont,95O_01,Charlemont,ARMAGH,2191.0,589.0,1493.0,63.17,27.98,1.51,7.35,6.95,55.11,21.53,76.23,16.3,6.79,22.41,11.91,6.56,5.29
armagh|demesne,95O_22,Demesne,ARMAGH,2737.0,931.0,1872.0,37.67,52.43,2.48,7.42,2.59,62.82,8.31,74.65,21.8,2.79,16.43,7.67,11.38,9.35
armagh|derrynoose,95O_07,Derrynoose,ARMAGH,2007.0,526.0,1283.0,77.33,19.58,0.25,2.84,5.18,55.43,21.35,90.11,3.04,4.94,15.4,9.07,4.83,4.36
armagh|downs,95O_17,Downs,ARMAGH,2269.0,746.0,1538.0,90.17,2.78,0.79,6.26,8.05,57.08,24.7,42.76,49.87,6.43,47.32,13.79,6.37,5.53
armagh|hamiltonsbawn,95O_16,Hamiltonsbawn,ARMAGH,2503.0,730.0,1766.0,7.79,83.66,1.36,7.19,0.92,62.49,6.75,86.16,8.9,3.56,12.47,7.71,6.74,4.87
armagh|hockley,95O_03,Hockley,ARMAGH,2379.0,683.0,1754.0,21.14,70.95,2.06,5.84,1.75,56.48,7.36,83.6,9.22,5.27,13.76,14.21,9.86,8.61
armagh|keady,95O_08,Keady,ARMAGH,2401.0,703.0,1554.0,92.79,2.92,0.29,4.0,5.78,57.86,27.7,50.07,40.97,7.82,42.25,10.29,4.63,3.99
armagh|killeen,95O_10,Killeen,ARMAGH,2543.0,698.0,1680.0,48.68,45.62,0.59,5.11,5.75,59.36,17.0,81.52,12.75,3.3,17.05,10.54,5.06,3.15
armagh|killylea,95O_05,Killylea,ARMAGH,2266.0,591.0,1460.0,50.04,44.88,0.66,4.41,11.33,55.22,17.25,75.47,18.27,4.91,22.17,9.89,4.38,2.74
armagh|laurelvale,95O_14,Laurelvale,ARMAGH,2543.0,793.0,1786.0,9.67,80.18,2.71,7.43,1.42,61.47,7.91,79.82,16.39,3.03,15.89,9.95,8.34,6.38
armagh|loughgall,95O_02,Loughgall,ARMAGH,2302.0,676.0,1610.0,36.1,58.69,2.0,3.21,3.88,56.93,16.24,70.56,21.45,6.36,19.53,12.25,6.02,4.91
armagh|markethill,95O_11,Markethill,ARMAGH,2260.0,749.0,1592.0,16.11,76.28,1.42,6.19,1.42,54.68,13.21,55.14,40.19,3.87,29.37,14.56,4.46,3.83
armagh|milford,95O_06,Milford,ARMAGH,2328.0,631.0,1508.0,59.88,33.33,0.64,6.14,4.47,55.38,15.04,86.85,6.5,5.55,18.54,11.17,6.43,5.11
armagh|observatory,95O_20,Observatory,ARMAGH,2569.0,870.0,1862.0,51.42,39.63,1.91,7.05,3.69,54.29,12.51,64.94,28.74,5.52,29.89,13.23,12.19,10.96
armagh|poyntzpass,95O_12,Poyntz Pass,ARMAGH,2030.0,662.0,1452.0,28.23,61.58,2.46,7.73,1.62,58.0,12.63,72.51,20.39,6.04,19.64,11.72,6.47,4.61
armagh|richhill,95O_15,Rich Hill,ARMAGH,2999.0,985.0,2014.0,2.2,88.26,2.87,6.67,0.27,68.63,4.47,82.54,14.42,2.44,13.6,6.97,9.38,7.0
armagh|tandragee,95O_13,Tandragee,ARMAGH,2503.0,833.0,1770.0,12.39,78.11,2.6,6.91,0.44,62.34,9.07,58.94,33.25,6.24,23.41,12.27,6.16,4.97
armagh|themall,95O_21,The Mall,ARMAGH,2036.0,743.0,1567.0,9.23,80.06,4.42,6.29,0.69,58.05,8.33,45.36,49.53,2.96,39.03,13.51,7.28,6.19
ballymena|ahoghill,95G_06,Ahoghill,BALLYMENA,2999.0,1006.0,2148.0,9.27,81.83,2.03,6.87,0.97,63.0,7.74,72.86,22.27,3.98,19.09,10.04,7.54,5.31
ballymena|ardeevin,95G_19,Ardeevin,BALLYMENA,2549.0,850.0,1961.0,9.93,81.25,2.94,5.88,0.71,58.34,7.04,88.94,5.88,4.12,12.24,8.59,18.41,15.96
ballymena|ballee,95G_21,Ballee,BALLYMENA,2490.0,929.0,1696.0,7.15,77.11,5.42,10.32,0.44,57.7,21.05,13.13,86.33,0.11,53.93,12.89,2.12,1.06
ballymena|ballykeel,95G_23,Ballykeel,BALLYMENA,2389.0,811.0,1463.0,6.61,77.61,6.32,9.46,0.46,66.82,25.7,27.87,70.78,0.37,55.73,9.0,2.46,1.64
ballymena|ballycloughan,95G_13,Ballyloughan,BALLYMENA,2824.0,916.0,2086.0,10.84,79.57,3.82,5.77,0.74,62.78,2.39,96.83,0.66,1.75,7.31,7.75,15.53,11.84
ballymena|broughshane,95G_11,Broughshane,BALLYMENA,2579.0,936.0,2005.0,4.07,86.39,4.65,4.89,0.43,59.98,7.25,67.84,25.75,5.24,23.93,12.37,8.03,6.43
ballymena|castledemesne,95G_18,Castle Demesne,BALLYMENA,1944.0,757.0,1569.0,25.15,62.45,4.73,7.66,1.03,56.71,12.65,45.18,36.99,16.12,53.24,17.13,3.51,2.29
ballymena|craigywarren,95G_09,Craigywarren,BALLYMENA,2087.0,675.0,1566.0,1.39,88.79,2.11,7.71,0.1,58.0,6.39,85.04,8.89,5.04,15.11,10.59,7.85,5.87
ballymena|cullybackey,95G_10,Cullybackey,BALLYMENA,2471.0,865.0,1829.0,1.01,89.03,2.91,7.04,0.16,59.4,9.71,59.31,38.03,2.54,27.05,11.33,5.85,4.1
ballymena|dunclug,95G_15,Dunclug,BALLYMENA,3007.0,961.0,1820.0,43.53,41.9,6.12,8.45,2.49,63.17,18.93,37.15,60.87,0.94,41.94,7.18,3.63,2.58
ballymena|dunminning,95G_08,Dunminning,BALLYMENA,2200.0,682.0,1618.0,9.91,83.09,2.55,4.45,1.19,59.16,6.01,84.9,8.65,5.13,12.76,10.59,7.23,5.32
ballymena|fairgreen,95G_16,Fair Green,BALLYMENA,2045.0,783.0,1480.0,34.08,56.33,3.08,6.5,2.0,51.83,25.57,34.1,63.09,1.79,58.75,15.21,2.77,1.89
ballymena|galgorm,95G_12,Galgorm,BALLYMENA,3107.0,1047.0,2335.0,3.86,88.06,3.19,4.89,0.13,64.74,5.52,86.44,10.03,3.06,11.94,7.53,15.03,11.99
ballymena|glenravel,95G_01,Glenravel,BALLYMENA,2561.0,699.0,1764.0,54.39,38.46,1.02,6.13,5.03,57.93,12.2,73.1,19.6,6.44,18.74,10.43,6.75,4.76
ballymena|glenwhirry,95G_03,Glenwhirry,BALLYMENA,2415.0,737.0,1705.0,10.93,78.96,2.24,7.87,0.66,60.43,7.83,82.63,5.7,8.68,14.93,9.65,7.8,6.63
ballymena|grange,95G_05,Grange,BALLYMENA,2365.0,668.0,1612.0,41.18,50.27,1.95,6.6,3.76,57.15,8.86,87.28,7.63,4.49,13.77,10.44,8.37,5.65
ballymena|harryville,95G_20,Harryville,BALLYMENA,2369.0,934.0,1883.0,3.76,87.29,3.04,5.91,0.47,59.52,9.6,72.81,18.31,7.6,38.33,13.51,3.66,2.18
ballymena|kells,95G_04,Kells,BALLYMENA,2486.0,849.0,1855.0,1.85,88.09,2.65,7.4,0.44,59.44,8.64,61.84,34.28,3.3,25.91,11.67,5.5,3.83
ballymena|moat,95G_22,Moat,BALLYMENA,1956.0,776.0,1564.0,7.21,81.85,4.09,6.85,0.1,61.45,19.38,21.65,77.58,0.13,52.96,13.6,1.98,0.9
ballymena|park,95G_14,Park,BALLYMENA,2581.0,902.0,1985.0,21.89,68.0,3.02,7.09,1.24,59.71,9.19,84.48,7.76,6.76,25.28,10.96,10.83,8.72
ballymena|portglenone,95G_07,Portglenone,BALLYMENA,2237.0,703.0,1608.0,33.8,55.52,1.21,9.48,2.1,54.04,15.29,69.99,22.76,5.55,24.32,11.31,4.91,4.29
ballymena|slemish,95G_02,Slemish,BALLYMENA,1919.0,600.0,1466.0,9.54,80.35,2.87,7.24,0.16,57.65,5.98,84.33,3.83,9.67,13.17,12.09,5.87,4.71
ballymena|summerfield,95G_17,Summerfield,BALLYMENA,3073.0,895.0,2148.0,58.97,32.48,2.08,6.48,4.3,61.52,7.92,88.27,7.93,2.91,17.99,11.0,11.69,9.59
ballymoney|ballyhoeandcorkey,95D_05,Ballyhoe and Corkey,BALLYMONEY,1656.0,433.0,1038.0,91.24,6.22,0.24,2.29,3.99,58.36,27.88,58.43,35.8,5.77,20.32,8.57,4.62,3.37
ballymoney|benvardin,95D_01,Benvardin,BALLYMONEY,1285.0,424.0,868.0,4.36,87.55,2.1,5.99,0.78,51.4,21.96,41.75,51.89,5.42,34.67,12.61,4.38,3.57
ballymoney|carnany,95D_10,Carnany,BALLYMONEY,2005.0,723.0,1363.0,13.52,73.77,2.79,9.93,0.8,62.98,15.2,50.62,48.41,0.55,38.17,8.53,6.16,4.48
ballymoney|cloghmills,95D_15,Clogh Mills,BALLYMONEY,1525.0,458.0,1084.0,42.56,48.0,1.05,8.39,4.32,57.81,13.51,54.37,38.43,6.33,22.27,9.44,2.68,2.4
ballymoney|dervock,95D_03,Dervock,BALLYMONEY,1264.0,430.0,933.0,5.3,84.97,3.96,5.78,0.79,60.63,11.07,68.14,27.44,3.72,19.07,9.97,5.57,4.5
ballymoney|dunloy,95D_14,Dunloy,BALLYMONEY,1636.0,439.0,1069.0,82.82,13.63,0.18,3.36,6.72,59.66,18.51,57.86,38.95,2.96,23.01,9.72,4.02,3.18
ballymoney|fairhill,95D_11,Fairhill,BALLYMONEY,1621.0,560.0,1211.0,16.47,72.42,2.22,8.88,1.11,61.48,11.0,59.82,37.5,2.14,21.07,10.86,5.37,3.8
ballymoney|glebe,95D_08,Glebe,BALLYMONEY,1591.0,557.0,1222.0,13.95,76.37,3.58,6.1,1.07,57.88,9.63,83.48,8.98,7.18,22.8,13.32,12.52,10.15
ballymoney|killoquinlower,95D_13,Killoquin Lower,BALLYMONEY,1443.0,426.0,1054.0,31.25,61.47,1.66,5.61,2.02,56.47,12.54,64.79,29.58,4.93,21.83,13.17,5.22,3.51
ballymoney|killoquinupper,95D_16,Killoquin Upper,BALLYMONEY,1496.0,413.0,1004.0,53.61,40.37,0.53,5.48,2.95,57.16,19.07,63.44,29.78,5.57,25.91,9.02,3.88,2.89
ballymoney|knockaholet,95D_06,Knockaholet,BALLYMONEY,1406.0,419.0,1006.0,25.32,66.07,2.56,6.05,2.43,59.01,14.56,73.51,19.81,6.44,10.98,11.66,6.16,4.57
ballymoney|newhill,95D_09,Newhill,BALLYMONEY,1509.0,534.0,1050.0,14.45,74.95,4.71,5.9,0.13,59.76,19.15,23.03,76.22,0.0,50.56,11.0,2.48,1.71
ballymoney|route,95D_07,Route,BALLYMONEY,1409.0,521.0,1067.0,25.41,67.49,2.91,4.19,0.99,54.2,14.0,47.02,45.11,6.53,39.54,13.48,7.4,6.65
ballymoney|seacon,95D_02,Seacon,BALLYMONEY,1469.0,460.0,1058.0,7.35,81.89,2.86,7.9,1.3,57.5,14.29,55.65,41.74,2.61,24.13,11.98,5.67,4.82
ballymoney|stranocum,95D_04,Stranocum,BALLYMONEY,1459.0,470.0,1070.0,14.26,76.83,1.44,7.47,1.15,56.9,14.62,60.21,35.74,3.62,23.19,12.2,3.83,2.9
ballymoney|thevow,95D_12,The Vow,BALLYMONEY,1449.0,427.0,1026.0,29.81,63.56,2.14,4.49,2.7,56.77,16.89,68.38,23.65,6.32,17.1,9.66,4.0,3.22
banbridge|ballydown,95Q_14,Ballydown,BANBRIDGE,2942.0,1028.0,2117.0,24.03,62.81,5.27,7.89,1.16,65.1,6.55,80.16,13.13,5.45,22.08,9.72,10.16,8.22
banbridge|banbridgewest,95Q_12,Banbridge West,BANBRIDGE,2962.0,985.0,1985.0,28.33,59.18,3.04,9.45,0.95,67.28,12.72,63.45,33.1,2.44,26.9,8.61,6.55,3.98
banbridge|bannside,95Q_04,Bannside,BANBRIDGE,2142.0,604.0,1470.0,31.56,56.68,2.01,9.76,3.54,56.21,12.54,82.45,9.27,6.46,12.42,10.08,7.55,5.24
banbridge|croob,95Q_07,Croob,BANBRIDGE,2072.0,646.0,1543.0,18.82,69.59,2.61,8.98,1.01,61.04,8.31,79.57,15.48,3.72,17.03,11.29,6.29,4.6
banbridge|dromorenorth,95Q_09,Dromore North,BANBRIDGE,2289.0,844.0,1704.0,16.38,72.83,3.49,7.3,1.44,59.41,12.84,53.91,40.05,5.57,35.07,11.97,7.75,5.4
banbridge|dromoresouth,95Q_08,Dromore South,BANBRIDGE,2231.0,763.0,1632.0,8.34,80.91,2.38,8.38,0.71,61.2,8.21,67.1,28.96,2.23,25.29,10.26,5.88,4.47
banbridge|edenderry,95Q_11,Edenderry,BANBRIDGE,2315.0,808.0,1589.0,42.07,48.34,2.72,6.87,1.81,57.67,17.21,24.26,73.51,1.73,50.62,15.29,1.45,1.07
banbridge|fort,95Q_13,Fort,BANBRIDGE,2103.0,725.0,1536.0,28.58,59.49,2.62,9.32,1.81,55.69,9.5,59.03,36.69,2.9,33.24,13.98,9.51,7.42
banbridge|garran,95Q_06,Garran,BANBRIDGE,2106.0,566.0,1451.0,48.77,44.4,0.52,6.32,2.38,55.84,12.49,81.63,8.48,8.66,12.37,10.3,4.14,2.83
banbridge|gilford,95Q_01,Gilford,BANBRIDGE,2135.0,730.0,1558.0,36.58,53.68,2.72,7.03,1.07,59.07,13.99,52.19,40.96,5.21,36.44,13.91,5.58,4.04
banbridge|katesbridge,95Q_05,Katesbridge,BANBRIDGE,1745.0,534.0,1241.0,26.82,67.45,0.52,5.21,0.86,54.64,8.56,78.65,12.36,7.68,12.36,10.49,4.59,3.38
banbridge|lawrencetown,95Q_02,Lawrencetown,BANBRIDGE,1972.0,601.0,1368.0,49.49,39.4,2.08,9.03,3.09,60.21,12.35,61.56,33.78,3.99,25.12,11.26,6.8,4.68
banbridge|loughbrickland,95Q_03,Loughbrickland,BANBRIDGE,2107.0,653.0,1467.0,27.67,60.7,3.23,8.4,1.29,62.2,12.26,68.61,26.19,3.98,19.3,9.16,6.48,4.84
banbridge|quilly,95Q_10,Quilly,BANBRIDGE,2014.0,619.0,1479.0,9.88,77.81,4.32,7.99,0.84,58.18,6.44,86.11,5.17,7.43,12.28,11.62,9.74,7.17
banbridge|seapatrick,95Q_15,Seapatrick,BANBRIDGE,2360.0,795.0,1729.0,20.21,67.54,2.84,9.41,0.8,62.25,9.04,63.52,33.96,1.76,30.06,10.0,11.91,9.83
belfast|andersonstown,95Z_26,Andersonstown,BELFAST,5420.0,1703.0,4016.0,94.21,0.48,0.65,4.67,10.55,55.57,21.79,66.06,19.96,13.68,45.98,13.19,7.74,6.42
belfast|ardoyne,95Z_43,Ardoyne,BELFAST,6329.0,2172.0,3977.0,89.68,0.52,0.65,9.15,6.85,50.1,46.75,31.45,60.36,6.86,81.72,14.71,0.83,0.68
belfast|ballyhackamore,95Z_05,Ballyhackamore,BELFAST,5830.0,2377.0,4588.0,7.91,70.81,11.01,10.27,0.39,58.04,10.58,78.33,9.09,11.15,34.67,14.03,16.28,13.54
belfast|ballymacarrett,95Z_03,Ballymacarrett,BELFAST,4902.0,2008.0,3464.0,43.45,45.7,3.04,7.81,3.41,47.47,38.02,10.56,86.3,2.79,81.97,19.05,1.15,0.58
belfast|ballynafeigh,95Z_14,Ballynafeigh,BELFAST,4914.0,2206.0,4012.0,42.14,35.25,10.18,12.43,2.74,62.04,14.51,64.78,21.08,13.83,49.86,13.13,18.97,17.0
belfast|ballysillan,95Z_45,Ballysillan,BELFAST,4880.0,1928.0,3645.0,1.02,85.76,5.88,7.34,0.27,56.24,16.21,59.23,35.06,5.29,53.94,15.53,2.52,1.51
belfast|beechmount,95Z_31,Beechmount,BELFAST,4954.0,1704.0,3464.0,89.52,2.79,1.19,6.5,9.87,61.47,24.08,61.74,24.06,11.91,65.67,11.36,4.88,3.95
belfast|bellevue,95Z_51,Bellevue,BELFAST,5023.0,1812.0,3725.0,48.72,34.56,6.11,10.61,2.94,58.12,14.8,66.56,28.26,4.69,44.7,13.46,8.05,6.66
belfast|belmont,95Z_06,Belmont,BELFAST,6477.0,2451.0,4928.0,1.5,82.79,6.7,9.02,0.22,55.13,9.66,64.71,29.91,5.1,32.44,14.51,12.95,10.09
belfast|blackstaff,95Z_18,Blackstaff,BELFAST,4982.0,2203.0,3860.0,3.41,84.75,5.52,6.32,0.8,56.0,22.29,48.52,36.27,14.57,67.73,16.82,3.11,2.51
belfast|bloomfield,95Z_04,Bloomfield,BELFAST,4490.0,1882.0,3541.0,1.09,81.14,8.08,9.69,0.31,60.51,12.02,76.62,9.83,12.86,48.3,14.77,5.48,4.09
belfast|botanic,95Z_22,Botanic,BELFAST,5497.0,2451.0,4458.0,50.19,21.58,15.26,12.97,4.17,62.39,24.47,31.99,27.91,38.64,61.61,10.66,29.16,26.63
belfast|castleview,95Z_50,Castleview,BELFAST,5419.0,2076.0,4028.0,25.1,59.44,6.15,9.32,1.68,53.65,15.57,52.07,43.16,4.29,48.94,15.26,14.37,12.69
belfast|cavehill,95Z_49,Cavehill,BELFAST,6076.0,2072.0,4509.0,32.23,53.54,4.59,9.64,1.81,59.25,6.93,85.52,11.49,2.36,20.61,8.72,19.58,17.1
belfast|cherryvalley,95Z_08,Cherryvalley,BELFAST,5721.0,2198.0,4590.0,3.95,80.51,7.25,8.29,0.33,54.0,6.61,78.57,17.97,2.46,23.57,14.77,18.13,15.38
belfast|chichesterpark,95Z_47,Chichester Park,BELFAST,5827.0,2065.0,4156.0,56.74,25.73,5.89,11.65,4.89,56.88,17.61,64.26,22.52,12.11,44.21,12.65,14.27,11.89
belfast|cliftonville,95Z_46,Cliftonville,BELFAST,5866.0,2118.0,4148.0,48.89,37.01,5.1,9.0,4.28,57.28,20.81,65.72,25.17,7.84,52.08,13.11,6.53,5.04
belfast|clonard,95Z_37,Clonard,BELFAST,5476.0,1966.0,3770.0,92.4,0.88,0.91,5.81,9.94,53.62,34.45,60.73,32.71,5.6,77.98,14.9,2.71,1.96
belfast|crumlin,95Z_35,Crumlin,BELFAST,3866.0,1803.0,2956.0,1.32,87.74,4.6,6.34,0.05,46.51,35.28,26.57,68.05,4.33,82.03,22.27,0.61,0.3
belfast|duncairn,95Z_41,Duncairn,BELFAST,4060.0,1894.0,3136.0,1.06,84.16,3.97,10.81,0.74,45.01,30.1,25.61,69.11,4.96,79.46,21.06,0.8,0.51
belfast|falls,95Z_38,Falls,BELFAST,5209.0,1826.0,3534.0,91.51,2.82,0.67,4.99,8.53,47.78,49.35,4.27,94.69,0.49,88.94,18.81,1.13,0.93
belfast|fallspark,95Z_28,Falls Park,BELFAST,6535.0,2113.0,4540.0,93.18,0.35,1.03,5.45,10.43,55.3,22.17,74.63,18.79,4.92,51.92,13.36,7.25,6.23
belfast|finaghy,95Z_17,Finaghy,BELFAST,6715.0,2212.0,4808.0,55.25,33.03,4.62,7.1,4.44,57.58,7.65,80.15,16.41,2.71,27.12,11.84,16.68,14.43
belfast|fortwilliam,95Z_48,Fortwilliam,BELFAST,5109.0,1973.0,3998.0,20.22,65.28,5.4,9.1,1.45,55.07,8.77,81.91,10.75,6.54,41.56,15.6,9.65,8.2
