DZ2021_cd,DZ2021_nm,ward_key,dz_area_ha,ward_pop_1971,ward_pop_1981,ward_pop_change_pct,ward_male_pct_1981,ward_pop_density_1981
N20003277,The_Mournes_E4,down|donard,64.89,2165,2115,-2.31,46.15,211.3
N20003272,The_Mournes_E1,down|donard,30.51,2165,2115,-2.31,46.15,211.3
N20003275,The_Mournes_F2,down|tollymore,2173.26,1924,1941,0.88,51.42,29.0
N20003264,The_Mournes_C1,down|tollymore,16.03,1924,1941,0.88,51.42,29.0
N20003263,The_Mournes_B1,down|tollymore,15.03,1924,1941,0.88,51.42,29.0
N20003265,The_Mournes_B2,down|shimna,7.32,2709,3920,44.7,47.09,1136.0
N20003267,The_Mournes_B3,down|shimna,9.08,2709,3920,44.7,47.09,1136.0
N20003269,The_Mournes_B4,down|shimna,20.94,2709,3920,44.7,47.09,1136.0
N20003270,The_Mournes_C3,down|shimna,20.14,2709,3920,44.7,47.09,1136.0
N20003268,The_Mournes_C2,down|shimna,31.79,2709,3920,44.7,47.09,1136.0
N20003274,The_Mournes_E3,down|donard,33.89,2165,2115,-2.31,46.15,211.3
N20003273,The_Mournes_E2,down|donard,21.02,2165,2115,-2.31,46.15,211.3
N20003278,The_Mournes_D4,down|donard,39.25,2165,2115,-2.31,46.15,211.3
N20003271,The_Mournes_D3,down|shimna,17.94,2709,3920,44.7,47.09,1136.0
N20003266,The_Mournes_D2,down|shimna,128.08,2709,3920,44.7,47.09,1136.0
N20003259,The_Mournes_A3,down|dundrum,1120.14,2245,2284,1.74,51.23,72.2
N20003262,The_Mournes_D1,down|shimna,29.51,2709,3920,44.7,47.09,1136.0
N20003258,The_Mournes_A2,down|tollymore,219.51,1924,1941,0.88,51.42,29.0
N20003343,Slieve_Croob_G5,down|dundrum,491.03,2245,2284,1.74,51.23,72.2
N20003345,Slieve_Croob_J4,down|castlewellan,9.25,2057,2321,12.83,50.5,165.8
N20003342,Slieve_Croob_J2,down|castlewellan,20.71,2057,2321,12.83,50.5,165.8
N20003341,Slieve_Croob_J1,down|castlewellan,23.72,2057,2321,12.83,50.5,165.8
N20003337,Slieve_Croob_G4,down|dundrum,1309.09,2245,2284,1.74,51.23,72.2
N20003339,Slieve_Croob_H2,down|dundrum,7.01,2245,2284,1.74,51.23,72.2
N20003340,Slieve_Croob_H3,down|dundrum,35.18,2245,2284,1.74,51.23,72.2
N20003338,Slieve_Croob_H1,down|dundrum,16.84,2245,2284,1.74,51.23,72.2
N20003335,Slieve_Croob_F3,down|killough,1529.08,3295,3185,-3.34,56.36,60.1
N20003330,Slieve_Croob_F2,down|seaforde,914.55,1833,1881,2.62,50.08,30.4
N20003329,Slieve_Croob_F1,down|seaforde,289.82,1833,1881,2.62,50.08,30.4
N20003324,Slieve_Croob_C3,down|seaforde,1664.24,1833,1881,2.62,50.08,30.4
N20003326,Slieve_Croob_C5,down|dunmore,1176.48,2230,2279,2.2,51.65,42.0
N20003325,Slieve_Croob_C4,down|dunmore,1155.52,2230,2279,2.2,51.65,42.0
N20003332,Slieve_Croob_G1,down|dundrum,448.33,2245,2284,1.74,51.23,72.2
N20003333,Slieve_Croob_G2,down|dundrum,900.95,2245,2284,1.74,51.23,72.2
N20003334,Slieve_Croob_G3,down|castlewellan,128.39,2057,2321,12.83,50.5,165.8
N20003336,Slieve_Croob_E4,banbridge|garran,1705.35,1709,1500,-12.23,51.27,23.8
N20003327,Slieve_Croob_E2,banbridge|garran,2236.29,1709,1500,-12.23,51.27,23.8
N20003323,Slieve_Croob_E1,banbridge|garran,2368.67,1709,1500,-12.23,51.27,23.8
N20000591,Lagan_River_N3,banbridge|balloolymore,1020.61,1720,1676,-2.56,50.18,29.0
N20000593,Lagan_River_N5,banbridge|balloolymore,1035.07,1720,1676,-2.56,50.18,29.0
N20000650,Banbridge_P1,banbridge|drumadonnell,505.06,1501,1265,-15.72,49.17,29.0
N20003331,Slieve_Croob_E3,banbridge|garran,1831.59,1709,1500,-12.23,51.27,23.8
N20000655,Banbridge_P3,banbridge|drumadonnell,1012.82,1501,1265,-15.72,49.17,29.0
N20000656,Banbridge_P4,banbridge|drumadonnell,1046.99,1501,1265,-15.72,49.17,29.0
N20003261,The_Mournes_F1,newry and mourne|spelga,1707.85,1970,1999,1.47,50.58,28.9
N20003344,Slieve_Croob_J3,down|castlewellan,14.03,2057,2321,12.83,50.5,165.8
N20003346,Slieve_Croob_J5,down|castlewellan,12.08,2057,2321,12.83,50.5,165.8
N20003257,The_Mournes_A1,down|tollymore,1349.79,1924,1941,0.88,51.42,29.0
N20003260,The_Mournes_A4,down|tollymore,95.96,1924,1941,0.88,51.42,29.0
N20003276,The_Mournes_F3,down|tollymore,2568.2,1924,1941,0.88,51.42,29.0
N20003280,The_Mournes_F4,newry and mourne|spelga,3816.87,1970,1999,1.47,50.58,28.9
N20003282,The_Mournes_G2,newry and mourne|binnian,4958.71,2160,1993,-7.73,50.23,31.5
N20003281,The_Mournes_G1,newry and mourne|annalong,3623.28,2155,2500,16.01,50.12,64.8
N20003287,The_Mournes_H4,newry and mourne|annalong,46.0,2155,2500,16.01,50.12,64.8
N20003285,The_Mournes_H2,newry and mourne|annalong,50.01,2155,2500,16.01,50.12,64.8
N20003284,The_Mournes_H1,newry and mourne|annalong,16.59,2155,2500,16.01,50.12,64.8
N20003283,The_Mournes_J1,newry and mourne|annalong,271.66,2155,2500,16.01,50.12,64.8
N20003286,The_Mournes_H3,newry and mourne|annalong,26.77,2155,2500,16.01,50.12,64.8
N20003289,The_Mournes_J2,newry and mourne|binnian,412.14,2160,1993,-7.73,50.23,31.5
N20003309,The_Mournes_K4,newry and mourne|cranfield,595.11,2544,2630,3.38,49.13,149.6
N20003304,The_Mournes_N3,newry and mourne|kilkeel,64.06,2885,3840,33.1,47.08,1013.3
N20003303,The_Mournes_P2,newry and mourne|kilkeel,23.46,2885,3840,33.1,47.08,1013.3
N20003305,The_Mournes_P3,newry and mourne|kilkeel,11.9,2885,3840,33.1,47.08,1013.3
N20003308,The_Mournes_P6,newry and mourne|cranfield,50.25,2544,2630,3.38,49.13,149.6
N20003307,The_Mournes_P5,newry and mourne|kilkeel,10.99,2885,3840,33.1,47.08,1013.3
N20003306,The_Mournes_P4,newry and mourne|kilkeel,38.57,2885,3840,33.1,47.08,1013.3
N20003296,The_Mournes_J4,newry and mourne|binnian,249.81,2160,1993,-7.73,50.23,31.5
N20003297,The_Mournes_L1,newry and mourne|binnian,57.24,2160,1993,-7.73,50.23,31.5
N20003294,The_Mournes_J3,newry and mourne|binnian,136.76,2160,1993,-7.73,50.23,31.5
N20003288,The_Mournes_G3,newry and mourne|binnian,879.97,2160,1993,-7.73,50.23,31.5
N20003292,The_Mournes_G4,newry and mourne|binnian,1070.69,2160,1993,-7.73,50.23,31.5
N20003293,The_Mournes_G5,newry and mourne|lisnacree,985.91,2046,2028,-0.88,50.44,23.6
N20003298,The_Mournes_L2,newry and mourne|kilkeel,11.37,2885,3840,33.1,47.08,1013.3
N20003300,The_Mournes_L3,newry and mourne|kilkeel,111.53,2885,3840,33.1,47.08,1013.3
N20003301,The_Mournes_P1,newry and mourne|kilkeel,24.93,2885,3840,33.1,47.08,1013.3
N20003299,The_Mournes_N1,newry and mourne|cranfield,21.69,2544,2630,3.38,49.13,149.6
N20003302,The_Mournes_N2,newry and mourne|cranfield,12.5,2544,2630,3.38,49.13,149.6
N20003290,The_Mournes_K1,newry and mourne|lisnacree,1936.91,2046,2028,-0.88,50.44,23.6
N20003291,The_Mournes_K2,newry and mourne|lisnacree,2285.68,2046,2028,-0.88,50.44,23.6
N20003310,The_Mournes_K5,newry and mourne|cranfield,899.93,2544,2630,3.38,49.13,149.6
N20003255,Crotlieve_K7,newry and mourne|seaview,15.12,2643,2746,3.9,51.02,703.9
N20003251,Crotlieve_K5,newry and mourne|seaview,4.42,2643,2746,3.9,51.02,703.9
N20003249,Crotlieve_K4,newry and mourne|seaview,6.02,2643,2746,3.9,51.02,703.9
N20003253,Crotlieve_K6,newry and mourne|seaview,14.7,2643,2746,3.9,51.02,703.9
N20003250,Crotlieve_J3,newry and mourne|seaview,28.85,2643,2746,3.9,51.02,703.9
N20003252,Crotlieve_L3,newry and mourne|rostrevor,22.95,2292,2663,16.19,49.53,65.8
N20003254,Crotlieve_L4,newry and mourne|rostrevor,12.73,2292,2663,16.19,49.53,65.8
N20003256,Crotlieve_L5,newry and mourne|rostrevor,141.12,2292,2663,16.19,49.53,65.8
N20003295,The_Mournes_K3,newry and mourne|lisnacree,1506.05,2046,2028,-0.88,50.44,23.6
N20003244,Crotlieve_L2,newry and mourne|rostrevor,11.67,2292,2663,16.19,49.53,65.8
N20003239,Crotlieve_L1,newry and mourne|rostrevor,16.11,2292,2663,16.19,49.53,65.8
N20003230,Crotlieve_G2,newry and mourne|rostrevor,2213.35,2292,2663,16.19,49.53,65.8
N20003232,Crotlieve_G3,newry and mourne|rostrevor,3766.88,2292,2663,16.19,49.53,65.8
N20003225,Crotlieve_G1,newry and mourne|drumgath,1745.09,2187,2062,-5.72,50.1,38.0
N20003226,Crotlieve_E2,newry and mourne|ballycrossan,547.69,2404,2486,3.41,51.45,80.9
N20003221,Crotlieve_E1,newry and mourne|drumgath,23.89,2187,2062,-5.72,50.1,38.0
N20003222,Crotlieve_C3,newry and mourne|ballycrossan,734.85,2404,2486,3.41,51.45,80.9
N20003231,Crotlieve_E3,newry and mourne|clonallan,355.58,2685,2981,11.02,49.11,189.5
N20003234,Crotlieve_G4,newry and mourne|clonallan,164.93,2685,2981,11.02,49.11,189.5
N20003235,Crotlieve_G5,newry and mourne|seaview,716.71,2643,2746,3.9,51.02,703.9
N20003240,Crotlieve_J2,newry and mourne|seaview,53.21,2643,2746,3.9,51.02,703.9
N20003246,Crotlieve_K2,newry and mourne|seaview,7.27,2643,2746,3.9,51.02,703.9
N20003243,Crotlieve_H4,newry and mourne|clonallan,14.01,2685,2981,11.02,49.11,189.5
N20003245,Crotlieve_H5,newry and mourne|clonallan,6.37,2685,2981,11.02,49.11,189.5
N20003247,Crotlieve_H6,newry and mourne|clonallan,8.0,2685,2981,11.02,49.11,189.5
N20003248,Crotlieve_K3,newry and mourne|clonallan,9.8,2685,2981,11.02,49.11,189.5
N20003242,Crotlieve_K1,newry and mourne|clonallan,95.92,2685,2981,11.02,49.11,189.5
N20003241,Crotlieve_H3,newry and mourne|clonallan,9.17,2685,2981,11.02,49.11,189.5
N20003238,Crotlieve_H2,newry and mourne|clonallan,19.75,2685,2981,11.02,49.11,189.5
N20003237,Crotlieve_J1,newry and mourne|clonallan,60.07,2685,2981,11.02,49.11,189.5
N20003236,Crotlieve_H1,newry and mourne|clonallan,107.32,2685,2981,11.02,49.11,189.5
N20003204,Newry_N3,newry and mourne|fathom,1340.3,2498,2636,5.52,50.76,67.1
N20003205,Newry_P3,newry and mourne|forkhill,573.37,2386,2137,-10.44,48.53,46.5
N20003202,Newry_N2,newry and mourne|fathom,437.45,2498,2636,5.52,50.76,67.1
N20003201,Newry_P1,newry and mourne|fathom,12.4,2498,2636,5.52,50.76,67.1
N20003233,Crotlieve_F4,newry and mourne|ballycrossan,606.54,2404,2486,3.41,51.45,80.9
N20003229,Crotlieve_F3,newry and mourne|ballycrossan,472.75,2404,2486,3.41,51.45,80.9
N20003228,Crotlieve_F2,newry and mourne|ballycrossan,58.69,2404,2486,3.41,51.45,80.9
N20003192,Newry_J2,newry and mourne|st mary s,20.46,2604,2562,-1.61,48.09,1293.5
N20003197,Newry_J3,newry and mourne|st mary s,37.17,2604,2562,-1.61,48.09,1293.5
N20003227,Crotlieve_F1,newry and mourne|ballycrossan,463.97,2404,2486,3.41,51.45,80.9
N20003223,Crotlieve_C4,newry and mourne|ballycrossan,238.07,2404,2486,3.41,51.45,80.9
N20003169,Newry_D4,newry and mourne|windsor hill,21.09,2706,3503,29.45,48.64,694.4
N20003168,Newry_D3,newry and mourne|windsor hill,22.2,2706,3503,29.45,48.64,694.4
N20003175,Newry_G1,newry and mourne|windsor hill,8.54,2706,3503,29.45,48.64,694.4
N20003178,Newry_E4,newry and mourne|st patrick s,13.25,2395,2143,-10.52,48.3,1447.7
N20003181,Newry_G3,newry and mourne|st patrick s,8.93,2395,2143,-10.52,48.3,1447.7
N20003180,Newry_G2,newry and mourne|st patrick s,25.42,2395,2143,-10.52,48.3,1447.7
N20003187,Newry_L1,newry and mourne|st mary s,12.74,2604,2562,-1.61,48.09,1293.5
N20003184,Newry_G4,newry and mourne|st patrick s,74.94,2395,2143,-10.52,48.3,1447.7
N20003224,Crotlieve_C5,newry and mourne|ballycrossan,6.87,2404,2486,3.41,51.45,80.9
N20003189,Newry_J1,newry and mourne|st mary s,76.1,2604,2562,-1.61,48.09,1293.5
N20003190,Newry_L2,newry and mourne|st mary s,60.79,2604,2562,-1.61,48.09,1293.5
N20003191,Newry_K2,newry and mourne|drumalane,25.7,2513,2368,-5.77,48.18,978.9
N20003186,Newry_H3,newry and mourne|daisy hill,7.05,2931,3177,8.39,48.22,2195.0
N20003188,Newry_K1,newry and mourne|drumalane,13.59,2513,2368,-5.77,48.18,978.9
N20003183,Newry_H1,newry and mourne|daisy hill,17.07,2931,3177,8.39,48.22,2195.0
N20003185,Newry_H2,newry and mourne|drumalane,15.19,2513,2368,-5.77,48.18,978.9
N20003179,Newry_E5,newry and mourne|st patrick s,39.62,2395,2143,-10.52,48.3,1447.7
N20003170,Newry_E1,newry and mourne|drumgullion,6.4,3075,2874,-6.54,50.42,1691.9
N20003172,Newry_E2,newry and mourne|drumgullion,13.4,3075,2874,-6.54,50.42,1691.9
N20003174,Newry_E3,newry and mourne|drumgullion,35.76,3075,2874,-6.54,50.42,1691.9
N20003167,Newry_C3,newry and mourne|ballybot,6.12,3329,2646,-20.52,49.58,2287.5
N20003171,Newry_C4,newry and mourne|ballybot,23.59,3329,2646,-20.52,49.58,2287.5
N20003176,Newry_F2,newry and mourne|daisy hill,23.43,2931,3177,8.39,48.22,2195.0
N20003182,Newry_F4,newry and mourne|daisy hill,60.45,2931,3177,8.39,48.22,2195.0
N20003177,Newry_F3,newry and mourne|daisy hill,11.7,2931,3177,8.39,48.22,2195.0
N20003173,Newry_F1,newry and mourne|derrymore,48.31,2657,2160,-18.71,49.35,241.7
N20003194,Newry_K3,newry and mourne|drumalane,62.14,2513,2368,-5.77,48.18,978.9
N20003196,Newry_K4,newry and mourne|drumalane,12.5,2513,2368,-5.77,48.18,978.9
N20003193,Newry_L3,newry and mourne|drumalane,25.87,2513,2368,-5.77,48.18,978.9
N20003195,Newry_L4,newry and mourne|drumalane,19.24,2513,2368,-5.77,48.18,978.9
N20003198,Newry_L5,newry and mourne|fathom,108.25,2498,2636,5.52,50.76,67.1
N20003199,Newry_L6,newry and mourne|fathom,16.03,2498,2636,5.52,50.76,67.1
N20003200,Newry_N1,newry and mourne|fathom,1469.72,2498,2636,5.52,50.76,67.1
N20003129,Slieve_Gullion_F3,newry and mourne|camlough,1736.98,2102,1941,-7.66,50.33,37.8
N20003124,Slieve_Gullion_E5,newry and mourne|camlough,81.55,2102,1941,-7.66,50.33,37.8
N20003130,Slieve_Gullion_F4,newry and mourne|camlough,1348.29,2102,1941,-7.66,50.33,37.8
N20003203,Newry_P2,newry and mourne|fathom,26.48,2498,2636,5.52,50.76,67.1
N20003206,Newry_P4,newry and mourne|fathom,76.86,2498,2636,5.52,50.76,67.1
N20003135,Slieve_Gullion_L1,newry and mourne|forkhill,676.21,2386,2137,-10.44,48.53,46.5
N20003138,Slieve_Gullion_F5,newry and mourne|forkhill,950.41,2386,2137,-10.44,48.53,46.5
N20003143,Slieve_Gullion_J4,newry and mourne|forkhill,21.85,2386,2137,-10.44,48.53,46.5
N20003149,Slieve_Gullion_L4,newry and mourne|forkhill,1277.39,2386,2137,-10.44,48.53,46.5
N20003139,Slieve_Gullion_L2,newry and mourne|forkhill,389.26,2386,2137,-10.44,48.53,46.5
N20003145,Slieve_Gullion_L3,newry and mourne|forkhill,290.11,2386,2137,-10.44,48.53,46.5
N20003142,Slieve_Gullion_J3,newry and mourne|creggan,737.05,2102,1974,-6.09,51.01,38.1
N20003141,Slieve_Gullion_G4,newry and mourne|creggan,334.94,2102,1974,-6.09,51.01,38.1
N20003148,Slieve_Gullion_K4,newry and mourne|creggan,1166.66,2102,1974,-6.09,51.01,38.1
N20003151,Slieve_Gullion_K5,newry and mourne|creggan,1024.68,2102,1974,-6.09,51.01,38.1
N20003144,Slieve_Gullion_K3,newry and mourne|creggan,401.16,2102,1974,-6.09,51.01,38.1
N20003140,Slieve_Gullion_H3,newry and mourne|newtownhamilton,1214.23,1936,1649,-14.82,50.82,32.5
N20003146,Slieve_Gullion_N1,newry and mourne|crossmaglen,9.22,2309,1990,-13.82,50.4,72.5
N20003147,Slieve_Gullion_N2,newry and mourne|crossmaglen,44.82,2309,1990,-13.82,50.4,72.5
N20003150,Slieve_Gullion_N3,newry and mourne|crossmaglen,23.07,2309,1990,-13.82,50.4,72.5
N20003153,Slieve_Gullion_H5,newry and mourne|crossmaglen,976.56,2309,1990,-13.82,50.4,72.5
N20003152,Slieve_Gullion_H4,newry and mourne|crossmaglen,332.8,2309,1990,-13.82,50.4,72.5
N20003125,Slieve_Gullion_H1,newry and mourne|newtownhamilton,2280.76,1936,1649,-14.82,50.82,32.5
N20003128,Slieve_Gullion_G2,newry and mourne|newtownhamilton,1778.37,1936,1649,-14.82,50.82,32.5
N20003131,Slieve_Gullion_H2,newry and mourne|newtownhamilton,1448.71,1936,1649,-14.82,50.82,32.5
N20003132,Slieve_Gullion_K1,newry and mourne|newtownhamilton,232.15,1936,1649,-14.82,50.82,32.5
N20003137,Slieve_Gullion_K2,newry and mourne|creggan,1086.09,2102,1974,-6.09,51.01,38.1
N20003133,Slieve_Gullion_G3,newry and mourne|camlough,1349.89,2102,1941,-7.66,50.33,37.8
N20003134,Slieve_Gullion_J1,newry and mourne|creggan,105.32,2102,1974,-6.09,51.01,38.1
N20003136,Slieve_Gullion_J2,newry and mourne|creggan,436.13,2102,1974,-6.09,51.01,38.1
N20003127,Slieve_Gullion_G1,newry and mourne|camlough,1852.43,2102,1941,-7.66,50.33,37.8
N20003126,Slieve_Gullion_F2,newry and mourne|belleek,908.35,2102,1588,-24.45,51.95,22.8
N20003107,Slieve_Gullion_B3,newry and mourne|belleek,2134.45,2102,1588,-24.45,51.95,22.8
N20003106,Slieve_Gullion_B2,newry and mourne|belleek,335.54,2102,1588,-24.45,51.95,22.8
N20000704,Cusher_H3,armagh|poyntz pass,446.43,2053,2007,-2.24,49.38,37.1
N20000708,Cusher_H4,armagh|markethill,973.19,2352,2286,-2.81,48.99,56.4
N20000706,Cusher_L3,armagh|carrigatuke,1300.82,2371,2258,-4.77,50.93,37.5
N20000709,Cusher_K6,armagh|carrigatuke,3274.55,2371,2258,-4.77,50.93,37.5
N20003104,Slieve_Gullion_B1,newry and mourne|belleek,1039.38,2102,1588,-24.45,51.95,22.8
N20003119,Slieve_Gullion_B4,newry and mourne|newtownhamilton,6.65,1936,1649,-14.82,50.82,32.5
N20000710,Cusher_L5,armagh|carrigatuke,1671.97,2371,2258,-4.77,50.93,37.5
N20000355,Armagh_K6,armagh|derrynoose,1289.84,1903,2050,7.72,52.68,30.4
N20000354,Armagh_K5,armagh|derrynoose,1849.41,1903,2050,7.72,52.68,30.4
N20000705,Cusher_L2,armagh|carrigatuke,220.19,2371,2258,-4.77,50.93,37.5
N20000350,Armagh_L3,armagh|carrigatuke,53.81,2371,2258,-4.77,50.93,37.5
N20000352,Armagh_L5,armagh|keady,36.51,2145,2504,16.74,49.52,2833.9
N20000349,Armagh_L2,armagh|keady,17.56,2145,2504,16.74,49.52,2833.9
N20000348,Armagh_L1,armagh|keady,51.34,2145,2504,16.74,49.52,2833.9
N20000351,Armagh_L4,armagh|keady,22.65,2145,2504,16.74,49.52,2833.9
N20000353,Armagh_K4,armagh|derrynoose,1101.17,1903,2050,7.72,52.68,30.4
N20000707,Cusher_L4,armagh|carrigatuke,446.37,2371,2258,-4.77,50.93,37.5
N20000701,Cusher_L1,armagh|killeen,1361.82,2345,2976,26.91,51.31,45.9
N20000343,Armagh_J5,armagh|milford,1300.76,2016,1736,-13.89,52.59,44.1
N20000346,Armagh_K2,armagh|killylea,1840.97,2118,2164,2.17,49.45,33.8
N20000344,Armagh_K1,armagh|killylea,1817.96,2118,2164,2.17,49.45,33.8
N20000345,Armagh_J6,armagh|milford,891.58,2016,1736,-13.89,52.59,44.1
N20000338,Armagh_J2,armagh|milford,1424.12,2016,1736,-13.89,52.59,44.1
N20000341,Armagh_J4,armagh|milford,1047.28,2016,1736,-13.89,52.59,44.1
N20000337,Armagh_H5,armagh|killeen,8.84,2345,2976,26.91,51.31,45.9
N20000336,Armagh_H4,armagh|killeen,12.63,2345,2976,26.91,51.31,45.9
N20000339,Armagh_J3,armagh|killeen,415.46,2345,2976,26.91,51.31,45.9
N20000335,Armagh_G6,armagh|killeen,5.75,2345,2976,26.91,51.31,45.9
N20000329,Armagh_G3,armagh|downs,35.25,2669,1792,-32.86,48.38,1165.5
N20000327,Armagh_F6,armagh|downs,12.11,2669,1792,-32.86,48.38,1165.5
N20000330,Armagh_G4,armagh|downs,17.95,2669,1792,-32.86,48.38,1165.5
N20000325,Armagh_G1,armagh|demesne,13.04,2460,2707,10.04,47.8,1384.4
N20000331,Armagh_G5,armagh|demesne,173.3,2460,2707,10.04,47.8,1384.4
N20000334,Armagh_H3,armagh|demesne,30.42,2460,2707,10.04,47.8,1384.4
N20000332,Armagh_H1,armagh|killeen,21.17,2345,2976,26.91,51.31,45.9
N20000328,Armagh_G2,armagh|demesne,11.69,2460,2707,10.04,47.8,1384.4
N20000324,Armagh_C5,armagh|demesne,13.1,2460,2707,10.04,47.8,1384.4
N20000326,Armagh_C6,armagh|demesne,25.0,2460,2707,10.04,47.8,1384.4
N20000333,Armagh_H2,armagh|killeen,48.54,2345,2976,26.91,51.31,45.9
N20000688,Cusher_E5,armagh|killeen,1174.45,2345,2976,26.91,51.31,45.9
N20000693,Cusher_K1,armagh|killeen,832.73,2345,2976,26.91,51.31,45.9
N20000699,Cusher_K3,armagh|killeen,1413.28,2345,2976,26.91,51.31,45.9
N20000702,Cusher_K4,armagh|killeen,730.03,2345,2976,26.91,51.31,45.9
N20000697,Cusher_J2,armagh|markethill,18.77,2352,2286,-2.81,48.99,56.4
N20000698,Cusher_J3,armagh|markethill,8.01,2352,2286,-2.81,48.99,56.4
N20000696,Cusher_J1,armagh|markethill,30.99,2352,2286,-2.81,48.99,56.4
N20000700,Cusher_J4,armagh|markethill,35.32,2352,2286,-2.81,48.99,56.4
N20000703,Cusher_K5,armagh|markethill,1782.05,2352,2286,-2.81,48.99,56.4
N20000695,Cusher_K2,armagh|markethill,1444.37,2352,2286,-2.81,48.99,56.4
N20000691,Cusher_G4,armagh|laurelvale,1372.8,2297,2294,-0.13,48.91,56.1
N20000690,Cusher_G3,armagh|rich hill,188.34,2113,2993,41.65,49.88,81.3
N20000689,Cusher_G2,armagh|rich hill,1593.36,2113,2993,41.65,49.88,81.3
N20000687,Cusher_G1,armagh|rich hill,10.14,2113,2993,41.65,49.88,81.3
N20000692,Cusher_H1,armagh|poyntz pass,2141.77,2053,2007,-2.24,49.38,37.1
N20000644,Banbridge_F5,banbridge|loughbrickland,21.98,2056,2240,8.95,50.94,45.9
N20000642,Banbridge_F4,banbridge|loughbrickland,841.08,2056,2240,8.95,50.94,45.9
N20000646,Banbridge_N1,banbridge|loughbrickland,22.0,2056,2240,8.95,50.94,45.9
N20000647,Banbridge_N2,banbridge|loughbrickland,472.26,2056,2240,8.95,50.94,45.9
N20000649,Banbridge_N3,banbridge|loughbrickland,1205.05,2056,2240,8.95,50.94,45.9
N20000652,Banbridge_N4,banbridge|loughbrickland,1571.75,2056,2240,8.95,50.94,45.9
N20000654,Banbridge_N5,armagh|poyntz pass,433.76,2053,2007,-2.24,49.38,37.1
N20000694,Cusher_H2,armagh|poyntz pass,2283.31,2053,2007,-2.24,49.38,37.1
N20003101,Slieve_Gullion_A1,newry and mourne|tullyhappy,1384.13,2084,2115,1.49,50.54,35.9
N20003102,Slieve_Gullion_A2,newry and mourne|tullyhappy,971.9,2084,2115,1.49,50.54,35.9
