DZ2021_cd,DZ2021_nm,total_pop,total_households,adults18plus,rc_pct,protestant_pct,none_relig_pct,relig_notstated_pct,none_or_notstated_pct,cb_catholic_pct,cb_protestant_pct,irish_speak_pct,econ_active_pct,unemployment_pct,owner_occ_pct,social_rent_pct,private_rent_pct,no_car_pct,llti_pct,qualified_pct,degree_pct
N20000013,Dunsilly_F1,613.9302083898162,198.72254294554511,446.7296135934184,30.35340006141108,55.58732458581602,,,13.837300422610497,33.27038178009227,63.55374030590887,4.770017331174564,69.35669508849148,2.503969236286715,90.31505085391505,3.512378507695475,6.172570638389474,10.582583499762237,16.044112841726335,62.92894873548833,17.33938575114867
N20000014,Dunsilly_D3,170.44638773312764,64.80749545596295,127.79054166415028,24.74712210511715,61.67379007771843,,,13.567245106434031,28.073042742558748,69.14236486953108,3.4550172248054807,68.18129794516837,4.1126406793987975,76.8476168993712,11.333192545888313,11.819190554740489,17.194019920754556,19.364029351017702,58.86075351567933,20.135915484879995
N20000015,Dunsilly_C2,195.7511518452206,62.53578726828994,123.94484424111232,93.15766439347104,0.7129753638575294,,,6.1293602426714395,97.81623762062205,1.0308164246265454,14.288861867381955,46.29540227867896,15.757413430363055,33.22613841625587,65.26840601532253,1.5054555684216013,39.29821084807238,22.22237956413234,41.06662956586303,5.7524941098111775
N20000016,Dunsilly_E1,370.648943615326,160.56411256712337,272.1555909457805,48.26645580994349,38.64459177560172,,,12.334319939871438,51.963815158814775,46.13625546293006,7.1708733493919565,63.9908284233959,5.687851119921493,59.156952735423886,29.81131213408008,11.031735130496022,35.38853844600076,24.38060751349149,56.880137408335656,13.95243542704865
N20000017,Dunsilly_E2,376.56514874818816,125.3809200595051,240.87186669540182,81.20405393542968,11.142673797485827,,,7.475741436562257,84.81396556767685,12.622393899794131,14.18585382165291,75.86864907693109,2.3819275660902313,86.36141780300969,2.121898738619913,11.516683458370396,11.269304975960406,13.208245040746325,72.46252995451597,22.37747439795365
N20000018,Dunsilly_E3,65.18484940171405,21.239020842785777,42.41161220122174,83.45716199355981,8.49127691190588,,,8.035906818037766,86.47322913585123,10.835547578490031,13.436213375065996,76.71109030882059,2.2414471057912255,89.28905867533153,4.4281485161995455,6.282792808468923,9.910870902069087,11.34098634522178,72.46355302039505,24.5089401271923
N20000019,Dunsilly_D4,145.96846097817937,66.49220261426483,121.85197275525243,40.651997619965975,47.895994360821554,,,10.810643956964679,42.87594010638829,55.36911949860046,4.505260017908354,60.59059776155461,7.873054198041369,53.505691815387934,32.012768402540445,14.48153978207162,40.625571766842945,31.886867592378003,48.26718604579379,10.252323235963974
N20000020,Dunsilly_D5,392.19509280069235,148.26683773756474,281.3522702483781,49.44813424509412,37.9417336296194,,,12.610132125286482,54.11838978307571,45.18628644200401,7.849227163577733,56.84800998377758,8.923955977519233,51.032436907383016,40.042977549209425,8.924585543407554,36.665138221640234,24.254699657416158,48.337301314441035,9.416943539986693
N20000021,Dunsilly_E4,33.1842414566088,10.297276039782895,21.887935138846736,80.46573575170069,10.04531041760067,,,9.288874874080474,84.7885689773981,12.989810447794262,11.36251811465867,73.13180376680046,2.7594917915141375,86.16226210311719,2.7140173002892007,11.123720596593603,8.81202086837235,11.596013703874437,70.84655956517777,21.635482848833597
N20000022,Dunsilly_C3,15.755975432153011,5.0259842890255575,10.655644899700587,87.2202584318705,7.840271433146666,,,4.939470134982829,89.68217922597232,9.657159196037464,17.04949612147526,66.86621427307057,4.182051025314877,76.16071104068075,14.21299170984499,9.62629724947427,13.108602161334636,14.5180292004999,58.17970331646709,16.401493085215566
N20000023,Dunsilly_D6,194.94329271498822,70.885486951589,139.46136865657093,50.45528440575816,35.43210626845399,,,14.112609325787847,54.585804840658405,42.25141685402749,6.268689881672799,65.46677653004642,4.814306648986743,73.75003566106652,20.46216809464871,5.787796244284777,17.17982174409173,16.949672931797362,58.45171589088401,13.772940070776635
N20000024,Dunsilly_C4,605.9150670797378,186.42835755111352,421.16652718439354,82.9271521940238,10.330211499303621,,,6.742636306672557,86.25906674884226,13.054713184620935,16.415074472770748,65.705456249756,4.840497583546893,77.70594994353448,12.267199712671845,10.026850343793685,13.67002698084854,15.738557460557358,56.61318872546645,14.259800582633073
N20000025,Dunsilly_F2,14.287191848165792,4.838797550961461,9.937436927321226,41.26064601560604,46.33821840939597,,,11.971369887859552,43.85997710295199,51.97618790593942,2.9751555586611844,73.19992465095663,1.9920892778789856,82.9350363956359,8.038742586456605,9.026221017907496,20.08283735288135,13.21488320927218,69.59149085804349,16.868411230041797
N20000026,Dunsilly_B4,684.4825400178435,240.24508701574007,483.9881257712014,2.2295453644175067,82.74012700552767,,,15.030314004117297,2.604418676059273,93.75813949734867,0.8588849115395049,71.08632150710632,2.0326206334586185,84.62305535538056,6.279273773740534,9.0976708708789,6.602314929070385,12.165889033600864,69.09191086015683,22.525741374664683
N20000027,Dunsilly_F3,20.653391859987906,6.921083442442756,13.952025352225872,40.0,47.73333333333333,,,12.266666666666666,42.28723404255319,53.191489361702125,0.8498583569405099,73.92996108949416,1.5789473684210527,82.53968253968253,11.11111111111111,6.349206349206349,23.846153846153847,12.5,71.20622568093385,15.56420233463035
N20000028,Dunsilly_F4,751.0740088722481,246.49161677553775,545.3831488310847,45.431368667922804,41.95407472019112,,,12.614556611886083,48.08772569881279,49.56536963639493,8.740088900293973,70.69342497847735,2.874283102992146,86.39149343541281,6.972289578870322,6.636216985716871,10.36394488358116,15.55086386919175,63.72554072126498,16.898586894980248
N20000029,Dunsilly_F5,1000.5655683601966,327.1791653384535,704.1174898685938,68.56786048557584,21.840257465135494,,,9.190719487649064,72.23622424761535,25.545574282107328,9.809114568942663,70.91908516757306,3.448664051277538,81.80615276376588,4.950444962684804,13.243402273549323,12.795078588585511,15.23239740413579,65.95072052799182,18.95304514801705
N20000030,Dunsilly_B5,600.7124546885125,210.09323105960422,439.2434344817263,5.141577523506575,78.16462155791957,,,16.6931352178386,6.226308941113596,88.11426363314092,0.8662993794152701,68.1646952761133,1.9590173595305356,80.51201990546456,6.403011395970461,13.08496869856498,5.769226486289521,12.991972258190554,70.76253991543678,22.294705041849316
N20000031,Dunsilly_B6,44.86934343700307,16.53028904991105,31.980413677363742,3.840856213168666,84.7629194389735,,,11.396224347857848,4.1064857750164085,93.33794763042619,0.9475764958173999,66.98489660290836,3.46011265567951,70.30523418630507,20.931864968324742,8.762900845370181,12.318861820000233,15.364977771704218,63.062940230630424,20.87748401395297
N20000032,Dunsilly_F6,645.2977799088417,204.15902869685118,438.2239873789815,67.4792110471524,21.909574872605535,,,10.363753730999415,70.74998967634698,26.75642827659371,10.642127445057293,71.52618197856998,2.862142627782717,88.01517370282178,3.29171504762323,8.693111249554995,9.654192403969208,13.204834620574905,65.92516180862592,20.06551199566248
N20000033,Dunsilly_F7,327.8415388195344,91.17663951714117,222.53398020069505,81.10121516555202,13.326518932937942,,,5.57226590151002,83.2237727783321,15.970467805265812,19.030246922387118,68.2334717458353,3.845448588600658,86.44805316332386,4.818921435866298,8.733025400809835,9.768217867373647,12.609565214508626,60.54657869875509,13.564963273904747
N20000034,Dunsilly_F8,118.82381015928577,34.50394124796499,86.55250543916904,71.1244406349335,22.27044436527104,,,6.605114999795452,72.33813670254855,26.64864349964065,18.376260481095937,69.92667645214192,2.6075945782204495,88.44566056695119,2.2581739721843768,9.296165460864453,8.887138008364152,14.25470047144276,62.67386271532355,15.149490474318885
N20000035,Antrim_A1,657.3289826509842,233.59079717632,469.91878129783254,33.95368747754737,41.95387230754956,,,24.092440214903075,40.86393456406306,52.58932703632992,3.843582700926802,67.47822717507186,4.877558960844326,66.34250734149808,26.990904257933657,6.666588400568265,20.645902265410484,20.415208361274477,63.39653256251858,11.328587016846305
N20000036,Antrim_A2,14.40532684922771,4.396663033387117,11.1167658811658,29.52853598014888,37.717121588089334,,,32.754342431761785,40.1985111662531,54.59057071960297,2.9100529100529102,33.92857142857143,5.263157894736842,29.268292682926827,65.85365853658536,4.878048780487804,40.94488188976378,45.16129032258064,40.143369175627235,4.659498207885305
N20000037,Antrim_A3,409.96356908033937,149.35187124952282,264.9343609062661,27.458918995021843,34.08761550161985,,,38.04876878153605,34.270246469138876,49.36002604907853,1.9632928687068527,72.33565757848994,7.306857593441739,36.242618345166235,35.140729890589526,28.616651764244228,27.608286387351754,13.37933876539582,69.50271138130948,7.424305894237432
N20000038,Antrim_B1,486.9080350258862,161.91065905236758,351.29237673516496,43.747489476190374,31.279006418881362,,,24.973502353249955,52.640228459287655,43.128427702366494,3.769157488028984,50.12730982918053,8.790094644941775,43.95448699729177,53.50382739461914,2.5416856080891126,35.8443093042263,30.445332190498306,47.51686147135757,7.326434470095038
N20000039,Antrim_B2,337.55777853982164,111.33051338279925,246.44672116071283,32.089182858703815,46.50389882893571,,,20.91746089589569,37.060075088456365,55.08658453056133,2.9651237473220493,73.16331189819896,2.9081965590268455,82.21405575951599,10.557162349877938,7.228781890606068,9.610893919649683,15.953859840739181,65.43107361994947,15.355233095114837
N20000040,Antrim_A4,273.619649143074,99.8928894717508,177.941715213351,28.511455559019446,34.46293369341756,,,36.52347148962613,35.237895528872045,48.858952738610746,2.2131984170150973,73.58370219717727,6.869002349476114,40.88953310974818,32.58539220499966,26.525074685252164,26.116819356826184,13.07516184613967,69.79748624941428,7.818131936114471
N20000041,Antrim_C1,423.7043150100106,142.78858027753827,300.607969723718,38.644923927143125,44.52456817656333,,,15.687508299591924,43.81145998414054,50.674399587733745,3.1317154063066566,78.48881789986828,2.9744188046058815,86.65148186056095,7.238249357146822,6.110268782292246,10.257453407758167,12.960375332581476,70.83417378628239,14.488801060993595
N20000042,Antrim_B3,57.245211988395546,19.36409516358708,40.77069503485382,39.794273209624,41.39268577596522,,,18.813041014410775,47.005775208045044,49.27261460155908,3.801993733908608,67.98185379787367,4.098327686724371,75.83321390096938,22.678051482950178,1.4887346160804429,14.560867928914451,15.50014170310712,60.01559244980742,13.825866108027984
N20000043,Antrim_D1,111.86579899678638,35.991015614884816,80.25323411739916,40.3551917019436,41.69824425699871,,,16.11048989305287,47.19346978011006,47.772415667809256,3.7359463100731642,77.04039793994863,3.33945529713922,88.59163555927607,6.971778269331288,4.436586171392639,8.218462009857229,13.287674425707863,68.27531479426872,12.429212831160653
N20000044,Antrim_C2,688.2389426550506,254.8936840157479,531.3181343929415,40.604964896441764,46.416177121675105,,,12.80741622859247,43.558224507811396,53.34974411786485,2.5998839142666013,69.18181530230461,2.9217711267316053,86.94915225403565,6.271057499194081,6.779790246770271,16.849848987370006,16.031305552838795,63.55260329314076,16.67485019382516
N20000045,Antrim_C3,367.7487304721763,127.55436846795958,259.05373309224575,37.99152052544806,43.68396246647959,,,16.507423126039797,44.07159312440744,51.00828103851189,4.858835746983068,72.30472310436292,0.41001659784947375,96.52649162672749,2.5181021008100624,0.9554062724624486,9.038664907528252,10.569077709804473,65.9382898570377,14.2729424319526
N20000046,Antrim_D2,419.3499515279939,187.01890933560168,328.5907594825892,16.025670876437974,66.53843631587877,,,17.435891047914996,18.374110346536686,77.8735968199857,2.7565924853876975,64.71513106838083,5.240105549713587,62.40415767610043,30.062684294601667,7.5331580292978915,32.13321241881487,21.437488256619375,48.85008975855765,6.986646546856817
N20000047,Antrim_D3,645.6242484541647,252.40990974019684,484.1322050603461,34.102580889194165,49.46688040919362,,,15.483553648879857,37.96952978388727,58.09156039008649,4.753993750892115,62.832901505187266,5.313493919296037,59.5300757333932,34.91365949754148,5.556264769065314,34.36390678273975,21.794613455909438,53.20081383551513,8.72368496699987
N20000048,Antrim_C4,187.77950808998102,70.61749713576215,150.50749091938573,41.561863682163214,44.30819424103966,,,13.94920614874918,43.9840042472941,51.02274371766503,3.1823614751796727,67.20239528947408,2.743697438797086,94.9806594005206,0.9473665157281665,4.071974083751228,11.262821477189096,15.455615518724402,62.197202415077776,17.825565782076957
N20000049,Antrim_G1,488.4782660056699,195.20251216875977,354.9752055553789,50.01251376963045,30.138866305675016,,,19.4357929781983,57.167917541118044,37.84784135660315,4.659540889337303,69.94956561292452,4.525608656552861,56.388623206558904,38.97016069135721,4.641216102083892,36.49671530728411,20.19977661951377,64.20743599111253,10.720969014553065
N20000050,Antrim_E1,453.63350077574796,211.26110623002847,331.6625500589544,13.428807334739894,60.51231876823959,,,25.68958343953233,17.173785268812075,76.61071748812809,3.3938392562212703,61.61272747855437,7.0961614279503715,45.53478244939629,49.50973507208863,4.955482478515076,46.825090036681075,20.984196612759206,50.13364257942563,5.390241793018576
N20000051,Antrim_F1,188.00436865744936,67.07931670363351,126.22860836836797,68.66906653057926,11.605741984177852,,,19.72230527597976,75.84311187002099,20.967015881346576,4.693959986126828,51.42466970257397,20.341072971540857,28.345735558994694,71.29595521386891,0.3583092271363941,53.49796201327294,27.84972823916547,43.024913931966665,3.773613429219343
N20000052,Antrim_F2,1084.8894165804522,396.2262236725341,746.777668747016,28.44152823950676,47.79546705133468,,,23.763003222061567,33.50793475756603,60.615841645775085,2.3104998424113763,63.41376607554308,6.1130111436964265,63.33404649108268,32.93861262195421,3.727340886963114,30.77957891915612,20.925268278612165,50.66208501167875,5.644111388125819
N20000053,Antrim_E2,599.0400269419711,244.3156782031062,417.27347492156025,34.01227149285742,39.066671427794695,,,26.50217493301533,41.650938104419645,52.429801938293565,3.9892436913136575,53.504472461845594,9.546128223141508,42.74721519265344,53.45140957388529,3.801375233461274,48.18897958993704,27.07323089637892,49.7596741316848,3.910569065987734
N20000054,Antrim_D4,809.7669979674232,330.4833090530249,604.5322444261268,15.23093602444762,63.60767884009385,,,20.64511116800991,18.806268383757413,75.29823049631692,2.6028347276308215,63.153529103820915,5.02240858159969,49.38717589482423,47.32385784863861,3.288966256537142,45.152929133740834,24.142908143566913,47.894412635172486,6.068650465102848
N20000055,Antrim_E3,221.21914101413356,90.42672167056332,159.6786388899099,19.70709005686147,56.9561638333058,,,23.04180115279147,24.60821288295685,69.34324617659263,3.526628511020281,60.028458111962806,7.792497064790221,49.596220021600715,47.194829954748975,3.208950023650311,46.14133992902796,23.057648178968083,49.9558004670612,5.745477420483392
N20000056,Antrim_E4,444.4553689846015,171.32205063974368,297.98114840612595,29.194121042518574,44.33849205950323,,,26.104620061258128,36.60041384367027,56.86010723715747,4.509228694073322,65.47206422389249,11.721930205866318,48.77201549613642,46.85824668099184,4.369737822871732,40.117005586226206,19.34748468510615,55.826709915234574,7.196685085743326
N20000057,Antrim_G2,195.20920489356106,74.928813749566,157.71297296408832,39.91754805734041,46.37706424623526,,,13.20594642261411,43.32761429784324,52.97443408516656,3.0850897368648074,64.40684299490209,3.6174102435932523,77.7766553759345,15.957558780503701,6.265785843561828,29.24618326709112,25.451826009453214,58.23853942468765,13.751065932830638
N20000058,Antrim_H1,336.5231132882415,142.30426720327893,230.40133495276189,19.309361699545835,57.586451865106234,,,23.093688275655982,24.225540815662765,70.13921246886855,2.590985686639852,62.890298794959556,12.804689541892852,40.05254729143821,56.87183199680261,3.0756207117591856,50.94422845686892,20.78845555630771,50.03577839518388,5.35184780959052
N20000059,Antrim_F3,476.9298244798229,195.46035474200693,339.44878121287434,42.38817446485481,31.23555550099466,,,26.273856393195317,49.34551570136378,45.70321258049249,3.3220587758922204,65.5247880278741,6.492330147556795,52.25139696778017,42.71708980387452,5.03151322834531,38.67895460925772,20.000128387645024,58.777538626659975,10.152449224873358
N20000060,Antrim_J1,317.06332736582743,109.19560351341192,211.4299067478706,32.02365178631221,41.58073523768268,,,25.29692848353333,38.27721494343727,54.22733414459933,4.616639878676618,75.82554975801527,8.550277397107461,74.29731611455175,22.159893938844366,3.5427899466038886,20.821828380858552,12.279290336568783,63.54119201671507,13.04732293334667
N20000061,Antrim_H2,489.09576631979917,188.8632438212667,342.0442009313483,23.06561585753825,51.551319655060986,,,24.193223160140626,28.63347075801661,63.40553978677323,2.591913600388862,67.79414044781389,8.311662038203917,61.85399749707879,34.60947447041158,3.5365280325096307,32.727614254699205,15.983591789041062,59.31548170319898,13.825629027549647
N20000062,Antrim_H3,345.28632076804706,152.42808947963397,256.5252191677894,17.84470455591093,62.712139342577416,,,19.113320584787093,21.296694478058885,74.82232227107923,1.6360090976721076,59.619129098047274,7.108535350214656,46.85682254781193,48.192596606593526,4.950580845594533,45.55583481863607,22.7661975228421,52.92119201467649,8.423627996541617
N20000063,Antrim_G3,464.0906202097616,218.6155005471967,403.9257838146671,35.48101532999922,49.99473969235615,,,14.025497087059053,39.13373075173116,57.11935270780498,3.610216104969378,64.65615585693911,4.830925849082003,69.83952262371454,14.996207427177335,15.164269949108132,37.78719231476873,27.659302790153475,58.6678875727795,14.883179183954304
N20000064,Antrim_J2,433.0654913687978,154.84071913227223,332.97607283862556,35.28420155371098,44.6029394773614,,,19.719598257476104,39.15062443613111,54.39339682711492,2.6655627179779544,75.61078319785712,3.0887292669126585,91.30912919595761,6.314689205179956,2.3761815988624213,10.322519817807224,13.323472895481242,64.39093627434781,11.585864771414858
N20000065,Antrim_J3,546.7239859897243,197.09612786339545,416.56144427734523,31.237420696044985,48.796441102458246,,,18.468064122448318,35.24764950954418,58.06821001126264,4.011415684402428,73.73900012684108,3.42378156365538,94.55673913699499,2.4841677991482953,2.9590930638567112,7.771062850399819,13.4077010832175,63.525082174687306,15.797606333674153
N20000066,Antrim_K1,385.01402252588576,149.16566630158883,273.64528860101984,41.481059771160034,32.46143589633604,,,25.967847385044795,48.53220827158959,46.0118728793395,5.603002624029127,54.52112502102603,11.564205219130463,40.4981671892066,57.211116809467256,2.290716001326154,51.30780018810089,23.186205169462713,45.11247109227199,4.126424532827093
N20000067,Antrim_K2,581.5782021695618,238.24486699604066,402.47099302078965,35.73518201001189,38.809437232766854,,,24.729606555700663,42.12419234997877,50.94280759114457,3.380810000754,55.803250061385505,11.35192658936387,37.03542384547363,60.436593710675645,2.527982443850726,49.85414674348181,23.101211463468044,47.37133779288763,7.12921272648877
N20000068,Antrim_G4,213.94531400673702,99.03331689968306,163.96406872988555,25.49838040621119,53.63719526031526,,,20.62899092556038,30.9354209265593,63.48594022048609,1.476668508404681,64.61401132238066,4.5873821617435775,53.118335535834476,41.609318344185084,5.27234611998044,44.080340991727745,28.687745459347106,54.582954837790545,14.887197215441844
N20000069,Antrim_L1,119.4831068631124,40.83790581892056,82.1829348271209,20.97110646685642,63.74157702250419,,,15.17241857168471,22.367140526022986,73.39279641865352,1.7867847906726275,78.48800587380718,1.6944525944987816,93.97220885821228,3.485013508727706,2.54277763306002,10.929820319373865,11.447025251960973,73.96188658833384,19.805032732639624
N20000070,Antrim_J4,373.1800836941835,130.47960062959444,289.2202816646324,30.33149227794024,53.58535572030842,,,15.03571957557388,32.8239225336507,61.700537635573625,3.636113068004923,72.980914221994,2.5645467052107978,95.72445339034164,1.9713024377900508,2.3042441718683304,4.341905646466042,13.429486200729283,61.62938352887582,15.055125263226024
N20000071,Antrim_G5,191.7812459953348,88.04928264101564,152.27229807624875,31.368016921494164,49.32040626418042,,,18.706852572660775,36.13191278282915,59.17908524557698,2.3381073990040147,65.68485230401657,4.890734664804154,61.69664914128465,31.892780006397153,6.410570852318191,39.14189465413482,25.54092189469151,54.96976202769332,12.335414837166596
N20000072,Antrim_L2,364.7012091341467,151.51073498979835,297.0813806516225,20.056257959914163,62.5221175926937,,,15.064345066585997,22.471322350330716,72.56797048382631,3.889241742537225,64.80351478587244,1.0386614727566539,86.5997376392132,8.10810323671154,5.292159124075241,16.303210615605717,17.724599270708588,68.3035043992826,26.205657708416574
N20000073,Antrim_F4,256.51429285437644,103.4796253824033,204.4717259643863,12.648066999473825,64.47493541968171,,,22.381836702074683,15.500186476484789,78.07372218633314,1.7552189404123928,65.92887489316773,5.180243784739992,75.03770126872682,21.545408548755415,3.416890182517759,25.463199343306275,20.21495445687871,48.78188775245013,5.100862702769093
N20000074,Antrim_K3,439.16343042439985,178.14051009685866,317.3200847575794,5.335351540509474,77.00838985919052,,,17.5154356584085,7.211974243420123,88.6264340878101,2.788522207777967,62.21093841597603,9.627868076983042,46.44306155311631,50.123926302925966,3.433012143957727,41.956982527956946,25.728004772305205,44.093076156388605,4.548118212928016
N20000075,Antrim_L3,27.37947471316654,11.673896542678074,21.50024938421496,34.048468654629644,44.47972254641243,,,21.471751211399916,36.50247489502757,56.749412562231214,4.361068125857224,69.47827008569185,6.9359536361983345,66.90825147175805,30.93360841697944,2.1581401112624934,34.78097556474552,23.61855688004891,61.44595333684392,16.86692208239656
N20000076,Antrim_N1,249.76427564047378,105.92718769522966,196.2723228497055,36.8069765971061,44.51750996563391,,,17.85374929920267,40.63461159955177,55.363551291494744,2.279905294824729,66.01443421576828,5.291595775267873,72.24734380251532,25.961996469612107,1.790659727872567,29.100302906545238,19.664627893499077,52.820920929083165,6.6613981332030825
N20000077,Antrim_N2,186.1074884184095,105.79056075640094,156.92611913972496,25.43963117179792,59.985997930293884,,,14.570314408346013,27.828661118264293,68.12516659010744,1.9561659731624954,62.30389015830378,4.000982527564342,59.04796683168243,35.01679083386941,5.93524233444816,42.47679139171366,29.585392961955783,49.35548191133049,7.393718973233339
N20000078,Antrim_F5,329.9542939116387,141.0968088890518,267.91598592133727,10.314104556260892,67.49663500839293,,,21.234522084703485,13.08678550640505,80.57185174074375,1.4314162854493886,66.39526098200105,5.494033681125902,70.79631059183055,22.404327054750436,6.799362353419011,29.461594057578278,20.39527752077137,51.55586151699195,6.290235468320635
N20000079,Antrim_K4,274.22506266803,127.17854486731007,209.30161901815413,1.9543592846913547,79.34183105382569,,,18.703801344616725,4.7029871650330275,92.40221110757204,0.44565629073125346,56.23039050689255,6.612924120547148,47.57109417283732,49.027371765870036,3.401534061292652,45.731944410712885,25.316493435974177,43.91516467391584,5.192534885186416
N20000080,Antrim_J5,855.9270414415436,350.6849746986114,636.5999332222775,12.580373173895003,69.74676532853537,,,16.223569275631803,13.90706116899295,80.6731109411038,2.561052643163015,68.17908457947112,5.69261983619989,68.27106133893578,27.621209695089057,4.107728965975151,28.265197607374876,18.16281243886429,57.22620272419181,12.711225700240131
N20000081,Antrim_N3,91.95866864503124,50.416010286346236,77.25562206006316,25.613119054592982,60.58384992938001,,,13.803031016027022,28.01188536222903,68.750037964808,1.567049870013271,62.49272908043658,3.4628679204165342,58.6820862579162,39.25904459754466,2.05886914453916,42.36345044735904,29.962196215342054,46.381405356509596,6.15887139756911
N20000082,Antrim_K5,329.60247624166317,162.82250754332006,254.48170013076106,2.088486124929429,77.26595208000168,,,20.64556179506889,5.022478570279281,92.16507663124975,0.2394909028763843,55.27082195736553,7.588486608606113,43.13248672795337,53.30765112796572,3.559862144080916,46.55244372996066,25.44905957052836,45.16263268840655,5.650500992857121
N20000083,Antrim_N4,137.8257315852951,63.233121133466206,113.2587682878998,28.62210907522626,56.62864440294769,,,14.673709718941405,31.774482431829274,65.6231201765408,1.923784587055823,68.52249849422019,3.1457170588192507,70.05210140037623,29.183224930685085,0.7646736689386776,32.122088426201366,23.34438828291306,51.647692868219984,7.205036079486005
N20000084,Antrim_N5,599.0551826793373,274.38415822567197,503.2271191863507,30.6676550535739,55.70216760106451,,,13.609976484558205,33.33144480231622,63.54065806532044,2.2068857334174865,65.60742265739046,4.87423298781723,66.46783832491808,28.053514667096195,5.478647007985727,34.18487981143902,24.437366375373315,49.910576840312395,8.723904103524383
