SA2011,ward_key,total_pop,total_households,adults18plus,rc_pct,protestant_pct,none_relig_pct,relig_notstated_pct,irish_speak_pct,econ_active_pct,unemployment_pct,owner_occ_pct,social_rent_pct,private_rent_pct,no_car_pct,llti_pct,qualified_pct,degree_pct
N00002671,down|cathedral,3080.0,918.0,1974.0,86.92,4.97,2.5,5.62,3.86,63.45,16.86,53.92,42.37,2.83,40.09,10.0,4.86,4.05
N00002657,down|cathedral,3080.0,918.0,1974.0,86.92,4.97,2.5,5.62,3.86,63.45,16.86,53.92,42.37,2.83,40.09,10.0,4.86,4.05
N00002653,down|flyinghorse,2237.0,649.0,1549.0,77.6,13.59,2.37,6.44,4.7,41.08,27.84,21.11,74.42,3.08,62.4,27.18,2.65,2.19
N00002656,down|flyinghorse,2237.0,649.0,1549.0,77.6,13.59,2.37,6.44,4.7,41.08,27.84,21.11,74.42,3.08,62.4,27.18,2.65,2.19
N00002659,down|flyinghorse,2237.0,649.0,1549.0,77.6,13.59,2.37,6.44,4.7,41.08,27.84,21.11,74.42,3.08,62.4,27.18,2.65,2.19
N00002658,down|flyinghorse,2237.0,649.0,1549.0,77.6,13.59,2.37,6.44,4.7,41.08,27.84,21.11,74.42,3.08,62.4,27.18,2.65,2.19
N00002654,down|flyinghorse,2237.0,649.0,1549.0,77.6,13.59,2.37,6.44,4.7,41.08,27.84,21.11,74.42,3.08,62.4,27.18,2.65,2.19
N00002640,down|audleysacre,2728.0,786.0,1797.0,81.74,10.48,1.76,6.01,7.37,62.29,10.12,74.81,23.41,1.4,25.7,8.47,12.85,10.68
N00002645,down|audleysacre,2728.0,786.0,1797.0,81.74,10.48,1.76,6.01,7.37,62.29,10.12,74.81,23.41,1.4,25.7,8.47,12.85,10.68
N00002642,down|audleysacre,2728.0,786.0,1797.0,81.74,10.48,1.76,6.01,7.37,62.29,10.12,74.81,23.41,1.4,25.7,8.47,12.85,10.68
N00002644,down|audleysacre,2728.0,786.0,1797.0,81.74,10.48,1.76,6.01,7.37,62.29,10.12,74.81,23.41,1.4,25.7,8.47,12.85,10.68
N00002750,down|quoile,2496.0,790.0,1766.0,63.1,26.08,3.41,7.41,3.65,58.82,14.08,64.68,30.63,3.92,29.11,11.14,11.38,9.85
N00002643,down|audleysacre,2728.0,786.0,1797.0,81.74,10.48,1.76,6.01,7.37,62.29,10.12,74.81,23.41,1.4,25.7,8.47,12.85,10.68
N00002753,down|quoile,2496.0,790.0,1766.0,63.1,26.08,3.41,7.41,3.65,58.82,14.08,64.68,30.63,3.92,29.11,11.14,11.38,9.85
N00002749,down|quoile,2496.0,790.0,1766.0,63.1,26.08,3.41,7.41,3.65,58.82,14.08,64.68,30.63,3.92,29.11,11.14,11.38,9.85
N00002752,down|quoile,2496.0,790.0,1766.0,63.1,26.08,3.41,7.41,3.65,58.82,14.08,64.68,30.63,3.92,29.11,11.14,11.38,9.85
N00002751,down|quoile,2496.0,790.0,1766.0,63.1,26.08,3.41,7.41,3.65,58.82,14.08,64.68,30.63,3.92,29.11,11.14,11.38,9.85
N00002655,down|flyinghorse,2237.0,649.0,1549.0,77.6,13.59,2.37,6.44,4.7,41.08,27.84,21.11,74.42,3.08,62.4,27.18,2.65,2.19
N00002765,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002722,down|killough,3555.0,948.0,2393.0,52.88,36.54,2.84,7.74,4.18,64.66,8.67,54.64,19.94,19.83,27.53,8.61,5.64,4.64
N00002725,down|killough,3555.0,948.0,2393.0,52.88,36.54,2.84,7.74,4.18,64.66,8.67,54.64,19.94,19.83,27.53,8.61,5.64,4.64
N00002721,down|killough,3555.0,948.0,2393.0,52.88,36.54,2.84,7.74,4.18,64.66,8.67,54.64,19.94,19.83,27.53,8.61,5.64,4.64
N00002632,down|ardglass,2730.0,767.0,1775.0,78.94,11.5,0.73,8.83,4.36,57.95,14.31,67.54,22.03,9.39,27.12,11.28,8.28,7.32
N00002633,down|ardglass,2730.0,767.0,1775.0,78.94,11.5,0.73,8.83,4.36,57.95,14.31,67.54,22.03,9.39,27.12,11.28,8.28,7.32
N00002635,down|ardglass,2730.0,767.0,1775.0,78.94,11.5,0.73,8.83,4.36,57.95,14.31,67.54,22.03,9.39,27.12,11.28,8.28,7.32
N00002634,down|ardglass,2730.0,767.0,1775.0,78.94,11.5,0.73,8.83,4.36,57.95,14.31,67.54,22.03,9.39,27.12,11.28,8.28,7.32
N00002724,down|killough,3555.0,948.0,2393.0,52.88,36.54,2.84,7.74,4.18,64.66,8.67,54.64,19.94,19.83,27.53,8.61,5.64,4.64
N00002723,down|killough,3555.0,948.0,2393.0,52.88,36.54,2.84,7.74,4.18,64.66,8.67,54.64,19.94,19.83,27.53,8.61,5.64,4.64
N00002693,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002692,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002694,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002691,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002788,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00002774,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002745,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002744,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002746,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002773,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002771,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002777,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002776,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002775,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002695,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002772,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002698,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002696,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002697,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002690,down|donard,2460.0,822.0,1771.0,51.99,34.55,4.27,9.19,3.58,56.11,12.92,81.63,3.89,13.63,22.87,13.01,16.15,14.17
N00002778,down|shimna,2424.0,859.0,1744.0,60.77,28.84,2.64,7.76,2.97,51.88,14.21,63.45,26.54,9.31,38.42,12.5,11.24,9.23
N00002747,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002748,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002742,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002791,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00002789,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00002790,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00002668,down|castlewellan,2492.0,698.0,1652.0,78.85,9.43,0.88,10.83,4.66,56.29,18.2,57.74,32.38,9.03,32.95,13.52,6.3,4.96
N00002667,down|castlewellan,2492.0,698.0,1652.0,78.85,9.43,0.88,10.83,4.66,56.29,18.2,57.74,32.38,9.03,32.95,13.52,6.3,4.96
N00002710,down|dundrum,2108.0,644.0,1470.0,58.59,31.64,2.42,7.35,2.99,54.67,22.29,52.8,40.99,5.28,35.09,12.19,7.14,5.99
N00002711,down|dundrum,2108.0,644.0,1470.0,58.59,31.64,2.42,7.35,2.99,54.67,22.29,52.8,40.99,5.28,35.09,12.19,7.14,5.99
N00002743,down|murlough,2513.0,782.0,1612.0,68.36,20.14,3.02,8.48,4.99,55.91,17.29,59.72,35.29,3.96,32.74,9.19,6.39,5.09
N00002726,down|killough,3555.0,948.0,2393.0,52.88,36.54,2.84,7.74,4.18,64.66,8.67,54.64,19.94,19.83,27.53,8.61,5.64,4.64
N00002709,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002768,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002770,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002769,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002764,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002766,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002713,down|dunmore,2468.0,694.0,1690.0,42.99,44.0,3.4,9.6,3.14,58.08,7.66,85.16,8.07,5.48,9.51,12.32,10.12,7.63
N00002717,down|dunmore,2468.0,694.0,1690.0,42.99,44.0,3.4,9.6,3.14,58.08,7.66,85.16,8.07,5.48,9.51,12.32,10.12,7.63
N00002669,down|dunmore,2468.0,694.0,1690.0,42.99,44.0,3.4,9.6,3.14,58.08,7.66,85.16,8.07,5.48,9.51,12.32,10.12,7.63
N00002767,down|seaforde,2188.0,658.0,1528.0,51.6,39.17,2.42,6.81,2.75,57.75,10.0,79.18,9.57,10.18,13.68,10.97,8.57,7.2
N00002707,down|dundrum,2108.0,644.0,1470.0,58.59,31.64,2.42,7.35,2.99,54.67,22.29,52.8,40.99,5.28,35.09,12.19,7.14,5.99
N00002708,down|dundrum,2108.0,644.0,1470.0,58.59,31.64,2.42,7.35,2.99,54.67,22.29,52.8,40.99,5.28,35.09,12.19,7.14,5.99
N00002712,down|dundrum,2108.0,644.0,1470.0,58.59,31.64,2.42,7.35,2.99,54.67,22.29,52.8,40.99,5.28,35.09,12.19,7.14,5.99
N00002670,down|castlewellan,2492.0,698.0,1652.0,78.85,9.43,0.88,10.83,4.66,56.29,18.2,57.74,32.38,9.03,32.95,13.52,6.3,4.96
N00000723,banbridge|garran,2106.0,566.0,1451.0,48.77,44.4,0.52,6.32,2.38,55.84,12.49,81.63,8.48,8.66,12.37,10.3,4.14,2.83
N00000721,banbridge|garran,2106.0,566.0,1451.0,48.77,44.4,0.52,6.32,2.38,55.84,12.49,81.63,8.48,8.66,12.37,10.3,4.14,2.83
N00000726,banbridge|garran,2106.0,566.0,1451.0,48.77,44.4,0.52,6.32,2.38,55.84,12.49,81.63,8.48,8.66,12.37,10.3,4.14,2.83
N00000725,banbridge|garran,2106.0,566.0,1451.0,48.77,44.4,0.52,6.32,2.38,55.84,12.49,81.63,8.48,8.66,12.37,10.3,4.14,2.83
N00000788,banbridge|katesbridge,1745.0,534.0,1241.0,26.82,67.45,0.52,5.21,0.86,54.64,8.56,78.65,12.36,7.68,12.36,10.49,4.59,3.38
N00000784,banbridge|katesbridge,1745.0,534.0,1241.0,26.82,67.45,0.52,5.21,0.86,54.64,8.56,78.65,12.36,7.68,12.36,10.49,4.59,3.38
N00000722,banbridge|garran,2106.0,566.0,1451.0,48.77,44.4,0.52,6.32,2.38,55.84,12.49,81.63,8.48,8.66,12.37,10.3,4.14,2.83
N00000785,banbridge|katesbridge,1745.0,534.0,1241.0,26.82,67.45,0.52,5.21,0.86,54.64,8.56,78.65,12.36,7.68,12.36,10.49,4.59,3.38
N00000786,banbridge|katesbridge,1745.0,534.0,1241.0,26.82,67.45,0.52,5.21,0.86,54.64,8.56,78.65,12.36,7.68,12.36,10.49,4.59,3.38
N00002787,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00002786,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00002785,down|tollymore,2194.0,629.0,1425.0,73.2,16.86,1.46,8.48,6.51,56.08,19.85,77.27,16.69,4.93,20.35,11.49,8.14,6.6
N00003861,newryandmourne|spelga,2513.0,687.0,1682.0,75.77,13.25,0.36,10.62,5.06,54.96,19.5,72.63,21.69,3.49,22.85,11.46,4.76,3.21
N00003858,newryandmourne|spelga,2513.0,687.0,1682.0,75.77,13.25,0.36,10.62,5.06,54.96,19.5,72.63,21.69,3.49,22.85,11.46,4.76,3.21
N00003817,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003820,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003691,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003696,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003670,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003673,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003672,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003671,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003675,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003669,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003667,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003668,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003692,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003674,newryandmourne|annalong,2694.0,856.0,1845.0,38.79,51.78,2.26,7.16,3.02,59.12,15.6,68.11,23.36,6.54,29.09,12.62,4.34,3.58
N00003812,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003813,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003807,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003810,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003808,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003811,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003809,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003803,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003800,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003799,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003695,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003693,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003690,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003694,newryandmourne|binnian,3155.0,882.0,2118.0,38.73,54.99,1.27,5.01,4.95,59.63,11.52,85.49,8.16,4.88,16.78,9.7,4.3,3.16
N00003804,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003801,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003802,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003806,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003815,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003805,newryandmourne|kilkeelcentral,2673.0,878.0,1835.0,23.05,68.35,1.35,7.26,1.6,54.98,12.7,57.06,36.33,6.15,34.28,10.85,3.81,2.89
N00003814,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003816,newryandmourne|kilkeelsouth,2785.0,832.0,1879.0,53.68,37.16,0.93,8.22,4.34,53.93,17.66,63.82,32.33,2.52,29.81,13.21,5.8,4.95
N00003821,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003822,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003818,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003819,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003843,newryandmourne|clonallan,2973.0,952.0,2032.0,81.84,8.58,1.14,8.44,3.5,59.52,16.35,65.86,27.21,6.62,31.2,11.4,10.29,8.32
N00003717,newryandmourne|clonallan,2973.0,952.0,2032.0,81.84,8.58,1.14,8.44,3.5,59.52,16.35,65.86,27.21,6.62,31.2,11.4,10.29,8.32
N00003846,newryandmourne|seaview,3022.0,967.0,2127.0,79.15,11.55,1.69,7.61,5.11,53.45,18.33,62.98,31.44,4.65,35.26,12.38,12.27,10.01
N00003841,newryandmourne|seaview,3022.0,967.0,2127.0,79.15,11.55,1.69,7.61,5.11,53.45,18.33,62.98,31.44,4.65,35.26,12.38,12.27,10.01
N00003842,newryandmourne|seaview,3022.0,967.0,2127.0,79.15,11.55,1.69,7.61,5.11,53.45,18.33,62.98,31.44,4.65,35.26,12.38,12.27,10.01
N00003838,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003837,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003840,newryandmourne|lisnacree,2995.0,756.0,1991.0,61.94,28.48,2.07,7.51,7.15,52.7,16.58,82.54,8.07,5.56,19.31,11.65,5.58,4.12
N00003839,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003834,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003835,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003699,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003697,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003860,newryandmourne|spelga,2513.0,687.0,1682.0,75.77,13.25,0.36,10.62,5.06,54.96,19.5,72.63,21.69,3.49,22.85,11.46,4.76,3.21
N00003825,newryandmourne|mayobridge,2584.0,664.0,1661.0,73.8,16.33,0.93,8.94,3.8,58.5,17.74,84.19,11.3,2.11,17.17,9.75,4.82,4.03
N00003826,newryandmourne|mayobridge,2584.0,664.0,1661.0,73.8,16.33,0.93,8.94,3.8,58.5,17.74,84.19,11.3,2.11,17.17,9.75,4.82,4.03
N00003701,newryandmourne|ballycrossan,3295.0,842.0,2069.0,84.22,5.22,0.64,9.92,4.65,60.78,16.28,83.37,12.71,2.73,16.51,7.28,7.68,6.33
N00003704,newryandmourne|ballycrossan,3295.0,842.0,2069.0,84.22,5.22,0.64,9.92,4.65,60.78,16.28,83.37,12.71,2.73,16.51,7.28,7.68,6.33
N00003703,newryandmourne|ballycrossan,3295.0,842.0,2069.0,84.22,5.22,0.64,9.92,4.65,60.78,16.28,83.37,12.71,2.73,16.51,7.28,7.68,6.33
N00003698,newryandmourne|ballycrossan,3295.0,842.0,2069.0,84.22,5.22,0.64,9.92,4.65,60.78,16.28,83.37,12.71,2.73,16.51,7.28,7.68,6.33
N00003700,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
N00003836,newryandmourne|rostrevor,3175.0,927.0,2115.0,79.4,8.22,2.08,10.3,5.52,51.56,19.86,70.98,20.28,7.77,28.59,11.5,13.1,11.25
