DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20000858,9.1,20.3,modelled
N20000859,nan,nan,modelled
N20000860,5.1,17.1,modelled
N20000861,nan,nan,modelled
N20000862,nan,nan,modelled
N20000863,13.7,22.6,modelled
N20000864,21.0,27.5,modelled
N20000865,12.0,22.3,modelled
N20000866,nan,nan,modelled
N20000867,nan,nan,modelled
N20000868,15.9,23.7,modelled
N20000869,13.7,22.2,modelled
N20000870,8.6,19.2,modelled
N20000871,nan,nan,modelled
N20000872,nan,nan,modelled
N20000873,nan,nan,modelled
N20000874,6.4,17.5,modelled
N20000875,nan,nan,modelled
N20000876,nan,nan,modelled
N20000877,8.2,18.9,modelled
N20000878,nan,nan,modelled
N20000879,20.4,27.0,modelled
N20000880,nan,nan,modelled
N20000881,nan,nan,modelled
N20000882,31.1,42.5,modelled
N20000883,17.0,24.8,modelled
N20000884,nan,nan,modelled
N20000885,nan,nan,modelled
N20000886,72.5,60.0,modelled
N20000887,nan,nan,modelled
N20000888,nan,nan,modelled
N20000889,nan,nan,modelled
N20000890,24.4,29.6,modelled
N20000891,nan,nan,modelled
N20000892,nan,nan,modelled
N20000893,nan,nan,modelled
N20000894,66.6,56.3,modelled
N20000895,nan,nan,modelled
N20000896,88.4,70.1,modelled
N20000897,26.7,30.7,modelled
N20000898,nan,nan,modelled
N20000899,nan,nan,modelled
N20000900,6.4,18.4,modelled
N20000901,nan,nan,modelled
N20000902,29.7,32.2,modelled
N20000903,9.2,19.7,modelled
N20000904,63.3,55.1,modelled
N20000905,nan,nan,modelled
N20000906,20.0,27.7,modelled
N20000907,24.8,31.1,modelled
N20000908,23.7,30.3,modelled
N20000909,17.1,24.3,modelled
N20000910,nan,nan,modelled
N20000911,nan,nan,modelled
N20000912,nan,nan,modelled
N20000913,28.7,32.8,modelled
N20000914,23.2,29.6,modelled
N20000915,nan,nan,modelled
N20000916,nan,nan,modelled
N20000917,26.7,31.5,modelled
N20000918,18.4,26.5,modelled
N20000919,13.0,21.9,modelled
N20000920,20.3,26.9,modelled
N20000921,9.9,20.1,modelled
N20000922,13.1,22.7,modelled
N20000923,13.3,22.3,modelled
N20000924,29.0,35.1,modelled
N20000925,nan,nan,modelled
N20000926,nan,nan,modelled
N20000927,nan,nan,modelled
N20000928,nan,nan,modelled
N20000929,nan,nan,modelled
N20000930,18.1,25.5,modelled
N20000931,nan,nan,modelled
N20000932,27.8,32.9,modelled
N20000933,nan,nan,modelled
N20000934,nan,nan,modelled
N20000935,7.1,18.2,modelled
N20000936,12.5,22.5,modelled
N20000937,24.4,29.3,modelled
N20000938,27.2,33.2,modelled
N20000939,nan,nan,modelled
N20000940,26.7,32.3,modelled
N20000941,nan,nan,modelled
N20000942,47.3,44.9,modelled
N20000943,nan,nan,modelled
N20000944,nan,nan,modelled
N20000945,17.2,24.7,modelled
N20000946,nan,nan,modelled
N20000947,8.9,18.7,modelled
N20000948,nan,nan,modelled
N20000949,5.3,16.7,modelled
N20000950,nan,nan,modelled
N20000951,nan,nan,modelled
N20000952,14.7,22.9,modelled
N20000953,10.5,20.2,modelled
N20000954,11.5,20.9,modelled
N20000955,13.1,21.9,modelled
N20000956,11.0,20.9,modelled
N20000957,nan,nan,modelled
N20000958,12.6,21.6,modelled
N20000959,nan,nan,modelled
N20000960,9.6,20.1,modelled
N20000961,12.0,21.1,modelled
N20000962,5.4,17.2,modelled
N20000963,23.2,29.0,modelled
N20000964,8.5,19.2,modelled
N20000965,13.8,22.8,modelled
N20000966,nan,nan,modelled
N20000967,19.8,26.6,modelled
N20000968,19.4,26.2,modelled
N20000969,14.8,23.2,modelled
N20000970,21.6,27.2,modelled
N20000971,17.0,24.7,modelled
N20000972,40.6,39.8,modelled
N20000973,nan,nan,modelled
N20000974,18.0,24.9,modelled
N20000975,23.3,28.4,modelled
N20000976,33.2,35.5,modelled
N20000977,17.5,25.2,modelled
N20000978,nan,nan,modelled
N20000979,16.8,24.6,modelled
N20000980,nan,nan,modelled
N20000981,16.6,24.1,modelled
N20000982,18.9,25.6,modelled
N20000983,19.4,25.9,modelled
N20000984,26.4,30.2,modelled
N20000985,23.9,29.4,modelled
N20000986,10.9,20.5,modelled
N20000987,9.2,19.9,modelled
N20000988,14.8,22.9,modelled
N20000989,nan,nan,modelled
N20000990,8.1,19.0,modelled
N20000991,10.7,20.7,modelled
N20000992,13.2,22.1,modelled
N20000993,11.7,21.3,modelled
N20000994,4.1,16.6,modelled
N20000995,24.2,29.4,modelled
N20000996,5.3,17.4,modelled
N20000997,19.9,26.1,modelled
N20000998,15.1,23.2,modelled
N20000999,nan,nan,modelled
N20001000,6.8,18.1,modelled
N20001001,17.3,24.4,modelled
N20001002,9.2,19.8,modelled
N20001003,nan,nan,modelled
N20001004,1.4,15.1,modelled
N20001005,18.4,25.2,modelled
N20001006,12.8,21.6,modelled
N20001007,12.8,21.8,modelled
N20001008,9.4,19.4,modelled
N20001009,10.1,20.1,modelled
N20001010,25.8,30.0,modelled
N20001011,nan,nan,modelled
N20001012,nan,nan,modelled
N20001013,9.0,19.6,modelled
N20001014,6.1,17.7,modelled
N20001015,13.1,22.3,modelled
N20001016,10.5,20.8,modelled
N20001017,19.8,26.4,modelled
N20001018,10.0,20.5,modelled
N20001019,26.6,30.4,modelled
N20001020,12.3,21.5,modelled
N20001021,nan,nan,modelled
N20001022,10.1,20.5,modelled
N20001023,21.1,27.4,modelled
N20001024,nan,nan,modelled
N20001025,19.3,25.6,modelled
N20001026,28.5,32.9,modelled
N20001027,nan,nan,modelled
N20001028,19.5,25.8,modelled
N20001029,43.4,41.6,modelled
N20001030,nan,nan,modelled
N20001031,13.4,22.7,modelled
N20001032,nan,nan,modelled
N20001033,11.1,21.3,modelled
N20001034,10.8,20.6,modelled
N20001035,63.5,54.2,modelled
N20001036,nan,nan,modelled
N20001037,39.1,38.9,modelled
N20001038,16.6,24.4,modelled
N20001039,12.3,21.4,modelled
N20001040,6.3,18.1,modelled
N20001041,12.9,22.0,modelled
N20001042,59.4,51.1,modelled
N20001043,10.9,21.0,modelled
N20001044,nan,nan,modelled
N20001045,12.6,22.5,modelled
N20001046,13.6,23.1,modelled
N20001047,nan,nan,modelled
N20001048,11.1,20.8,modelled
N20001049,21.0,26.9,modelled
N20001050,14.5,23.9,modelled
N20001051,9.4,19.9,modelled
N20001052,22.2,27.7,modelled
N20001053,30.5,33.2,modelled
N20001054,14.8,23.5,modelled
N20001055,nan,nan,modelled
N20001056,13.6,22.6,modelled
N20001057,63.2,54.2,modelled
N20001058,4.9,16.9,modelled
N20001059,47.8,45.3,modelled
N20001060,16.3,24.8,modelled
N20001061,71.7,61.1,modelled
N20001062,nan,nan,modelled
N20001063,56.8,49.6,modelled
N20001064,nan,nan,modelled
N20001065,11.0,21.0,modelled
N20001066,59.1,54.0,modelled
N20001067,16.3,24.2,modelled
N20001068,nan,nan,modelled
N20001069,70.2,58.7,modelled
N20001070,nan,nan,modelled
N20001071,71.5,59.0,modelled
N20001072,71.8,59.7,modelled
N20001073,82.0,65.7,modelled
N20001074,nan,nan,modelled
N20001075,70.3,58.3,modelled
N20001076,75.1,61.4,modelled
N20001077,52.0,46.5,modelled
N20001078,49.0,44.9,modelled
N20001079,62.0,57.6,modelled
N20001080,nan,nan,modelled
N20001081,nan,nan,modelled
N20001082,nan,nan,modelled
N20001083,nan,nan,modelled
N20001084,nan,nan,modelled
N20001085,nan,nan,modelled
N20001086,84.7,68.9,modelled
N20001087,nan,nan,modelled
N20001088,nan,nan,modelled
N20001089,6.5,18.2,modelled
N20001090,nan,nan,modelled
N20001091,18.7,27.9,modelled
N20001092,nan,nan,modelled
N20001093,5.2,17.2,modelled
N20001094,nan,nan,modelled
N20001095,15.1,24.9,modelled
N20001096,20.3,27.8,modelled
N20001097,16.6,25.2,modelled
N20001098,nan,nan,modelled
N20001099,43.6,46.2,modelled
N20001100,nan,nan,modelled
N20001101,48.4,46.0,modelled
N20001102,34.2,38.0,modelled
N20001103,nan,nan,modelled
N20001104,nan,nan,modelled
N20001105,nan,nan,modelled
N20001106,nan,nan,modelled
N20001107,nan,nan,modelled
N20001108,nan,nan,modelled
N20001109,87.0,69.8,modelled
N20001110,nan,nan,modelled
N20001111,11.6,23.5,modelled
N20001112,nan,nan,modelled
N20001113,70.4,63.5,modelled
N20001114,nan,nan,modelled
N20001115,nan,nan,modelled
N20001116,nan,nan,modelled
N20001117,16.0,25.5,modelled
N20001118,nan,nan,modelled
N20001119,63.5,59.0,modelled
N20001120,nan,nan,modelled
N20001121,72.1,59.8,modelled
N20001122,nan,nan,modelled
N20001123,52.5,51.7,modelled
N20001124,nan,nan,modelled
N20001125,nan,nan,modelled
N20001126,nan,nan,modelled
N20001127,nan,nan,modelled
N20001128,28.3,35.1,modelled
N20001129,nan,nan,modelled
N20001130,84.2,72.8,modelled
N20001131,72.1,64.7,modelled
N20001132,56.6,54.7,modelled
N20001133,47.9,49.0,modelled
N20001134,nan,nan,modelled
N20001135,nan,nan,modelled
N20001136,nan,nan,modelled
N20001137,61.7,56.6,modelled
N20001138,nan,nan,modelled
N20001139,56.4,54.0,modelled
N20001140,47.3,47.1,modelled
N20001141,nan,nan,modelled
N20001142,nan,nan,modelled
N20001143,nan,nan,modelled
N20001144,nan,nan,modelled
N20001145,nan,nan,modelled
N20001146,nan,nan,modelled
N20001147,30.2,36.4,modelled
N20001148,45.7,45.1,modelled
N20001149,46.0,46.1,modelled
N20001150,nan,nan,modelled
N20001151,nan,nan,modelled
N20001152,nan,nan,modelled
N20001153,nan,nan,modelled
N20001154,nan,nan,modelled
N20001155,67.5,57.5,modelled
N20001156,50.3,47.6,modelled
N20001157,nan,nan,modelled
N20001158,73.1,60.8,modelled
N20001159,68.7,58.3,modelled
N20001160,nan,nan,modelled
N20001161,63.9,55.6,modelled
N20001162,55.6,54.9,modelled
N20001163,nan,nan,modelled
N20001164,nan,nan,modelled
N20001165,67.8,57.1,modelled
N20001166,80.4,64.9,modelled
N20001167,61.1,53.0,modelled
N20001168,57.3,52.3,modelled
N20001169,61.0,53.3,modelled
N20001170,56.6,50.5,modelled
N20001171,53.7,48.8,modelled
N20001172,46.5,44.7,modelled
N20001173,53.9,48.5,modelled
N20001174,59.7,51.7,modelled
N20001175,50.8,47.6,modelled
N20001176,61.3,53.6,modelled
N20001177,59.8,52.6,modelled
N20001178,53.6,48.9,modelled
N20001179,nan,nan,modelled
N20001180,nan,nan,modelled
N20001181,63.4,55.0,modelled
N20001182,63.4,54.2,modelled
N20001183,68.3,57.6,modelled
N20001184,79.7,64.4,modelled
N20001185,57.5,51.4,modelled
N20001186,73.7,61.2,modelled
N20001187,62.9,54.4,modelled
N20001188,74.6,60.9,modelled
N20001189,72.9,60.3,modelled
N20001190,92.1,72.4,modelled
N20001191,76.1,62.2,modelled
N20001192,93.1,73.0,modelled
N20001193,76.9,63.4,modelled
N20001194,51.2,45.9,modelled
N20001195,79.9,64.9,modelled
N20001196,63.2,54.4,modelled
N20001197,95.7,74.5,modelled
N20001198,67.6,57.2,modelled
N20001199,62.0,54.0,modelled
N20001200,56.3,49.8,modelled
N20001201,41.8,40.9,modelled
N20001202,73.1,60.7,modelled
N20001203,19.8,29.3,modelled
N20001204,88.5,70.1,modelled
N20001205,33.9,38.0,modelled
N20001206,14.8,24.6,modelled
N20001207,6.5,18.1,modelled
N20001208,nan,nan,modelled
N20001209,45.0,42.4,modelled
N20001210,16.8,25.6,modelled
N20001211,15.9,24.3,modelled
N20001212,nan,nan,modelled
N20001213,nan,nan,modelled
N20001214,39.8,38.9,modelled
N20001215,14.9,23.5,modelled
N20001216,nan,nan,modelled
N20001217,34.7,36.8,modelled
N20001218,54.8,49.0,modelled
N20001219,38.0,38.8,modelled
N20001220,21.3,28.6,modelled
N20001221,50.6,48.2,modelled
N20001222,13.7,22.7,modelled
N20001223,15.8,24.1,modelled
N20001224,9.0,19.5,modelled
N20001225,9.4,20.2,modelled
N20001226,45.7,43.3,modelled
N20001227,12.5,21.8,modelled
N20001228,9.9,20.2,modelled
N20001229,11.6,21.0,modelled
N20001230,68.4,58.1,modelled
N20001231,52.4,47.4,modelled
N20001232,23.5,28.7,modelled
N20001233,nan,nan,modelled
N20001234,33.0,34.7,modelled
N20001235,nan,nan,modelled
N20001236,nan,nan,modelled
N20001237,nan,nan,modelled
N20001238,nan,nan,modelled
N20001239,nan,nan,modelled
N20001240,91.6,72.1,modelled
N20001241,nan,nan,modelled
N20001242,92.9,72.8,modelled
N20001243,nan,nan,modelled
N20001244,nan,nan,modelled
N20001245,nan,nan,modelled
N20001246,97.4,75.8,modelled
N20001247,91.6,72.5,modelled
N20001248,nan,nan,modelled
N20001249,nan,nan,modelled
N20001250,nan,nan,modelled
N20001251,nan,nan,modelled
N20001252,95.3,74.4,modelled
N20001253,nan,nan,modelled
N20001254,82.0,66.3,modelled
N20001255,93.8,73.4,modelled
N20001256,nan,nan,modelled
N20001257,nan,nan,modelled
N20001258,nan,nan,modelled
N20001259,nan,nan,modelled
N20001260,nan,nan,modelled
N20001261,nan,nan,modelled
N20001262,nan,nan,modelled
N20001263,96.8,75.0,modelled
N20001264,95.3,74.7,modelled
N20001265,nan,nan,modelled
N20001266,nan,nan,modelled
N20001267,90.9,71.4,modelled
N20001268,nan,nan,modelled
N20001269,nan,nan,modelled
N20001270,nan,nan,modelled
N20001271,86.0,68.6,modelled
N20001272,94.5,74.1,modelled
N20001273,nan,nan,modelled
N20001274,85.1,67.8,modelled
N20001275,nan,nan,modelled
N20001276,92.9,72.6,modelled
N20001277,95.4,74.2,modelled
N20001278,nan,nan,modelled
N20001279,nan,nan,modelled
N20001280,nan,nan,modelled
N20001281,84.7,67.6,modelled
N20001282,nan,nan,modelled
N20001283,nan,nan,modelled
N20001284,nan,nan,modelled
N20001285,71.1,59.0,modelled
N20001286,nan,nan,modelled
N20001287,95.2,74.5,modelled
N20001288,nan,nan,modelled
N20001289,58.1,51.1,modelled
N20001290,97.6,76.2,modelled
N20001291,nan,nan,modelled
N20001292,30.4,33.5,modelled
N20001293,nan,nan,modelled
N20001294,nan,nan,modelled
N20001295,nan,nan,modelled
N20001296,32.7,35.2,modelled
N20001297,94.4,73.9,modelled
N20001298,nan,nan,modelled
N20001299,nan,nan,modelled
N20001300,92.1,72.9,modelled
N20001301,97.6,75.8,modelled
N20001302,nan,nan,modelled
N20001303,90.1,71.8,modelled
N20001304,nan,nan,modelled
N20001305,nan,nan,modelled
N20001306,nan,nan,modelled
N20001307,79.4,67.5,modelled
N20001308,96.3,75.2,modelled
N20001309,95.2,74.5,modelled
N20001310,nan,nan,modelled
N20001311,nan,nan,modelled
N20001312,nan,nan,modelled
N20001313,nan,nan,modelled
N20001314,97.2,75.6,modelled
N20001315,nan,nan,modelled
N20001316,92.1,72.6,modelled
N20001317,nan,nan,modelled
N20001318,94.2,74.0,modelled
N20001319,93.6,74.1,modelled
N20001320,nan,nan,modelled
N20001321,90.9,72.3,modelled
N20001322,93.8,73.8,modelled
N20001323,nan,nan,modelled
N20001324,91.2,72.1,modelled
N20001325,97.5,76.1,modelled
N20001326,nan,nan,modelled
N20001327,nan,nan,modelled
N20001328,91.1,72.3,modelled
N20001329,nan,nan,modelled
N20001330,96.1,75.2,modelled
N20001331,nan,nan,modelled
N20001332,nan,nan,modelled
N20001333,94.1,74.2,modelled
N20001334,96.2,74.9,modelled
N20001335,nan,nan,modelled
N20001336,93.1,73.8,modelled
N20001337,nan,nan,modelled
N20001338,nan,nan,modelled
N20001339,96.4,75.5,modelled
N20001340,95.0,74.5,modelled
N20001341,nan,nan,modelled
N20001342,98.0,76.4,modelled
N20001343,nan,nan,modelled
N20001344,nan,nan,modelled
N20001345,95.0,74.2,modelled
N20001346,94.0,73.5,modelled
N20001347,nan,nan,modelled
N20001348,94.8,74.4,modelled
N20001349,nan,nan,modelled
N20001350,nan,nan,modelled
N20001351,94.1,73.4,modelled
N20001352,96.8,75.5,modelled
N20001353,nan,nan,modelled
N20001354,nan,nan,modelled
N20001355,nan,nan,modelled
N20001356,97.7,75.6,modelled
N20001357,nan,nan,modelled
N20001358,94.3,74.1,modelled
N20001359,nan,nan,modelled
N20001360,nan,nan,modelled
N20001361,nan,nan,modelled
N20001362,96.2,74.8,modelled
N20001363,95.4,74.6,modelled
N20001364,nan,nan,modelled
N20001365,nan,nan,modelled
N20001366,nan,nan,modelled
N20001367,nan,nan,modelled
N20001368,nan,nan,modelled
N20001369,nan,nan,modelled
N20001370,4.7,17.1,modelled
N20001371,34.5,35.6,modelled
N20001372,nan,nan,modelled
N20001373,45.7,42.9,modelled
N20001374,nan,nan,modelled
N20001375,1.9,15.3,modelled
N20001376,nan,nan,modelled
N20001377,16.9,24.3,modelled
N20001378,14.4,22.8,modelled
N20001379,7.3,18.6,modelled
N20001380,4.7,17.1,modelled
N20001381,4.1,16.4,modelled
N20001382,6.8,19.2,modelled
N20001383,10.8,20.9,modelled
N20001384,6.1,18.1,modelled
N20001385,nan,nan,modelled
N20001386,5.6,17.2,modelled
N20001387,nan,nan,modelled
N20001388,nan,nan,modelled
N20001389,6.4,18.2,modelled
N20001390,nan,nan,modelled
N20001391,nan,nan,modelled
N20001392,3.9,16.4,modelled
N20001393,nan,nan,modelled
N20001394,11.7,22.2,modelled
N20001395,6.7,17.7,modelled
N20001396,12.3,21.5,modelled
N20001397,10.4,21.0,modelled
N20001398,6.3,18.3,modelled
N20001399,3.3,15.9,modelled
N20001400,nan,nan,modelled
N20001401,13.0,22.3,modelled
N20001402,17.2,24.7,modelled
N20001403,nan,nan,modelled
N20001404,7.7,19.4,modelled
N20001405,3.5,15.8,modelled
N20001406,6.2,17.7,modelled
N20001407,8.9,19.2,modelled
N20001408,nan,nan,modelled
N20001409,nan,nan,modelled
N20001410,nan,nan,modelled
N20001411,7.8,18.5,modelled
N20001412,6.9,18.0,modelled
N20001413,24.0,28.8,modelled
N20001414,nan,nan,modelled
N20001415,5.8,17.0,modelled
N20001416,5.0,16.7,modelled
N20001417,nan,nan,modelled
N20001418,nan,nan,modelled
N20001419,nan,nan,modelled
N20001420,86.8,69.8,modelled
N20001421,nan,nan,modelled
N20001422,69.8,58.9,modelled
N20001423,nan,nan,modelled
N20001424,10.3,20.2,modelled
N20001425,84.3,69.1,modelled
N20001426,nan,nan,modelled
N20001427,93.1,73.5,modelled
N20001428,87.3,70.2,modelled
N20001429,nan,nan,modelled
N20001430,nan,nan,modelled
N20001431,nan,nan,modelled
N20001432,nan,nan,modelled
N20001433,nan,nan,modelled
N20001434,94.1,73.8,modelled
N20001435,nan,nan,modelled
N20001436,nan,nan,modelled
N20001437,93.2,72.8,modelled
N20001438,nan,nan,modelled
N20001439,nan,nan,modelled
N20001440,nan,nan,modelled
N20001441,84.6,68.7,modelled
N20001442,nan,nan,modelled
N20001443,nan,nan,modelled
N20001444,95.7,75.0,modelled
N20001445,nan,nan,modelled
N20001446,32.5,34.2,modelled
N20001447,nan,nan,modelled
N20001448,nan,nan,modelled
N20001449,57.9,50.5,modelled
N20001450,60.6,52.1,modelled
N20001451,58.4,50.6,modelled
N20001452,nan,nan,modelled
N20001453,nan,nan,modelled
N20001454,nan,nan,modelled
N20001455,nan,nan,modelled
N20001456,94.8,73.6,modelled
N20001457,19.5,26.3,modelled
N20001458,67.0,56.6,modelled
N20001459,nan,nan,modelled
N20001460,79.6,64.3,modelled
N20001461,39.6,39.1,modelled
N20001462,87.1,69.4,modelled
N20001463,nan,nan,modelled
N20001464,nan,nan,modelled
N20001465,74.1,61.2,modelled
N20001466,63.4,54.2,modelled
N20001467,nan,nan,modelled
N20001468,nan,nan,modelled
N20001469,nan,nan,modelled
N20001470,nan,nan,modelled
N20001471,nan,nan,modelled
N20001472,nan,nan,modelled
N20001473,nan,nan,modelled
N20001474,91.7,72.2,modelled
N20001475,nan,nan,modelled
N20001476,nan,nan,modelled
N20001477,81.0,65.2,modelled
N20001478,nan,nan,modelled
N20001479,nan,nan,modelled
N20001480,79.9,64.7,modelled
N20001481,71.2,59.8,modelled
N20001482,55.7,49.3,modelled
N20001483,nan,nan,modelled
N20001484,24.9,29.3,modelled
N20001485,29.4,32.8,modelled
N20001486,46.4,43.4,modelled
N20001487,24.8,29.5,modelled
N20001488,nan,nan,modelled
N20001489,34.6,35.6,modelled
N20001490,46.0,43.1,modelled
N20001491,nan,nan,modelled
N20001492,nan,nan,modelled
N20001493,nan,nan,modelled
N20001494,51.4,46.4,modelled
N20001495,37.3,37.9,modelled
N20001496,73.0,60.1,modelled
N20001497,nan,nan,modelled
N20001498,nan,nan,modelled
N20001499,39.5,38.6,modelled
N20001500,nan,nan,modelled
N20001501,nan,nan,modelled
N20001502,33.1,34.4,modelled
N20001503,45.6,42.4,modelled
N20001504,nan,nan,modelled
N20001505,nan,nan,modelled
N20001506,40.1,39.1,modelled
N20001507,nan,nan,modelled
N20001508,47.2,43.7,modelled
N20001509,nan,nan,modelled
N20001510,54.0,48.1,modelled
N20001511,nan,nan,modelled
N20001512,nan,nan,modelled
N20001513,56.7,49.8,modelled
N20001514,15.6,23.7,modelled
N20001515,18.1,25.1,modelled
N20001516,nan,nan,modelled
N20001517,nan,nan,modelled
N20001518,20.9,27.1,modelled
N20001519,13.7,22.8,modelled
N20001520,nan,nan,modelled
N20001521,22.7,28.3,modelled
N20001522,9.2,19.9,modelled
N20001523,nan,nan,modelled
N20001524,17.7,25.0,modelled
N20001525,17.8,25.2,modelled
N20001526,16.5,24.3,modelled
N20001527,11.7,21.4,modelled
N20001528,8.8,19.5,modelled
N20001529,6.7,18.2,modelled
N20001530,33.8,35.3,modelled
N20001531,nan,nan,modelled
N20001532,nan,nan,modelled
N20001533,8.1,19.2,modelled
N20001534,43.2,41.4,modelled
N20001535,nan,nan,modelled
N20001536,13.6,22.3,modelled
N20001537,26.9,30.6,modelled
N20001538,81.3,65.7,modelled
N20001539,53.4,47.9,modelled
N20001540,87.1,68.8,modelled
N20001541,79.2,64.3,modelled
N20001542,57.9,50.7,modelled
N20001543,67.5,56.7,modelled
N20001544,nan,nan,modelled
N20001545,77.8,63.5,modelled
N20001546,nan,nan,modelled
N20001547,12.1,21.8,modelled
N20001548,35.3,38.3,modelled
N20001549,13.9,23.1,modelled
N20001550,13.7,22.9,modelled
N20001551,23.0,28.5,modelled
N20001552,22.8,28.2,modelled
N20001553,17.8,25.1,modelled
N20001554,16.7,24.5,modelled
N20001555,27.5,31.7,modelled
N20001556,nan,nan,modelled
N20001557,23.5,28.5,modelled
N20001558,26.0,30.6,modelled
N20001559,nan,nan,modelled
N20001560,28.6,32.0,modelled
N20001561,22.9,28.5,modelled
N20001562,25.9,30.8,modelled
N20001563,22.6,27.8,modelled
N20001564,nan,nan,modelled
N20001565,nan,nan,modelled
N20001566,28.5,31.7,modelled
N20001567,28.5,32.0,modelled
N20001568,48.1,44.4,modelled
N20001569,nan,nan,modelled
N20001570,40.5,40.2,modelled
N20001571,37.7,38.1,modelled
N20001572,28.7,31.9,modelled
N20001573,46.2,43.0,modelled
N20001574,54.1,48.1,modelled
N20001575,51.1,46.7,modelled
N20001576,45.8,43.5,modelled
N20001577,35.3,36.1,modelled
N20001578,nan,nan,modelled
N20001579,52.6,46.9,modelled
N20001580,32.4,34.4,modelled
N20001581,40.7,39.5,modelled
N20001582,24.2,29.4,modelled
N20001583,nan,nan,modelled
N20001584,25.0,29.7,modelled
N20001585,24.7,29.7,modelled
N20001586,29.5,32.9,modelled
N20001587,25.7,30.3,modelled
N20001588,29.8,32.9,modelled
N20001589,nan,nan,modelled
N20001590,20.8,26.9,modelled
N20001591,22.2,27.8,modelled
N20001592,nan,nan,modelled
N20001593,18.0,25.7,modelled
N20001594,21.1,27.2,modelled
N20001595,nan,nan,modelled
N20001596,17.5,25.1,modelled
N20001597,4.8,17.0,modelled
N20001598,nan,nan,modelled
N20001599,36.1,37.4,modelled
N20001600,nan,nan,modelled
N20001601,2.4,15.5,modelled
N20001602,5.1,17.2,modelled
N20001603,33.2,35.2,modelled
N20001604,26.3,30.7,modelled
N20001605,nan,nan,modelled
N20001606,nan,nan,modelled
N20001607,29.5,32.6,modelled
N20001608,nan,nan,modelled
N20001609,26.2,30.4,modelled
N20001610,23.2,28.2,modelled
N20001611,22.9,28.2,modelled
N20001612,35.8,36.6,modelled
N20001613,20.7,26.8,modelled
N20001614,21.7,27.4,modelled
N20001615,nan,nan,modelled
N20001616,36.6,37.4,modelled
N20001617,3.9,16.3,modelled
N20001618,nan,nan,modelled
N20001619,4.1,16.6,modelled
N20001620,32.2,34.3,modelled
N20001621,38.9,39.2,modelled
N20001622,34.2,35.5,modelled
N20001623,31.9,34.1,modelled
N20001624,32.4,34.5,modelled
N20001625,nan,nan,modelled
N20001626,36.7,37.0,modelled
N20001627,7.6,18.7,modelled
N20001628,nan,nan,modelled
N20001629,31.4,34.3,modelled
N20001630,43.9,43.9,modelled
N20001631,nan,nan,modelled
N20001632,36.4,36.7,modelled
N20001633,nan,nan,modelled
N20001634,19.0,26.3,modelled
N20001635,43.5,41.8,modelled
N20001636,nan,nan,modelled
N20001637,38.3,38.3,modelled
N20001638,nan,nan,modelled
N20001639,3.7,16.2,modelled
N20001640,11.0,20.4,modelled
N20001641,6.7,17.9,modelled
N20001642,nan,nan,modelled
N20001643,9.0,19.6,modelled
N20001644,5.4,17.0,modelled
N20001645,11.8,21.5,modelled
N20001646,nan,nan,modelled
N20001647,9.4,19.7,modelled
N20001648,10.6,20.3,modelled
N20001649,nan,nan,modelled
N20001650,nan,nan,modelled
N20001651,nan,nan,modelled
N20001652,nan,nan,modelled
N20001653,nan,nan,modelled
N20001654,nan,nan,modelled
N20001655,79.5,64.1,modelled
N20001656,82.5,66.0,modelled
N20001657,73.4,60.3,modelled
N20001658,19.8,26.6,modelled
N20001659,67.7,56.7,modelled
N20001660,nan,nan,modelled
N20001661,82.6,66.2,modelled
N20001662,73.2,60.4,modelled
N20001663,80.7,65.3,modelled
N20001664,nan,nan,modelled
N20001665,90.6,71.3,modelled
N20001666,nan,nan,modelled
N20001667,91.4,72.3,modelled
N20001668,nan,nan,modelled
N20001669,nan,nan,modelled
N20001670,nan,nan,modelled
N20001671,nan,nan,modelled
N20001672,nan,nan,modelled
N20001673,nan,nan,modelled
N20001674,15.6,24.0,modelled
N20001675,nan,nan,modelled
N20001676,66.1,55.7,modelled
N20001677,nan,nan,modelled
N20001678,nan,nan,modelled
N20001679,nan,nan,modelled
N20001680,94.5,74.0,modelled
N20001681,nan,nan,modelled
N20001682,nan,nan,modelled
N20001683,nan,nan,modelled
N20001684,94.2,74.0,modelled
N20001685,nan,nan,modelled
N20001686,14.1,22.8,modelled
N20001687,20.2,26.5,modelled
N20001688,14.8,23.0,modelled
N20001689,18.6,25.8,modelled
N20001690,13.7,22.1,modelled
N20001691,16.3,24.2,modelled
N20001692,17.5,25.0,modelled
N20001693,6.9,17.9,modelled
N20001694,nan,nan,modelled
N20001695,nan,nan,modelled
N20001696,11.9,21.5,modelled
N20001697,nan,nan,modelled
N20001698,20.7,27.5,modelled
N20001699,13.4,22.2,modelled
N20001700,20.8,26.9,modelled
N20001701,nan,nan,modelled
N20001702,25.7,29.9,modelled
N20001703,64.0,54.7,modelled
N20001704,7.8,18.8,modelled
N20001705,nan,nan,modelled
N20001706,13.4,22.3,modelled
N20001707,7.5,18.3,modelled
N20001708,14.6,23.2,modelled
N20001709,nan,nan,modelled
N20001710,nan,nan,modelled
N20001711,17.9,24.9,modelled
N20001712,10.7,20.7,modelled
N20001713,nan,nan,modelled
N20001714,15.5,23.7,modelled
N20001715,52.5,47.3,modelled
N20001716,43.9,41.8,modelled
N20001717,nan,nan,modelled
N20001718,nan,nan,modelled
N20001719,nan,nan,modelled
