,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
AIRPORT,24.954201538399396,4.310790484709747e-06,43.31923056629632,11.608463808628265,8.76211641815207,2.2696018428988222e-07,2.1583074378696353e-07,1.2624820653680706e-07,1.2733753312738907e-07,11.35598248615094,1.752058430994449e-07
ANTRIM,24.3448622512261,3.167849013814803,46.6255008978555,10.76807991852479,10.830725767344205,2.1045010405030353e-07,9.570530533809483e-08,6.026496477859798e-08,6.446597746339056e-08,1.3785267869963271,2.8844549333518987
ARDS PENINSULA,32.903730822020975,1.3619717973290716e-06,37.91965774255883,1.4822840069419798e-06,20.359027010351035,2.3924004936723297e-07,1.3970613581706707e-07,7.895724343516885e-08,9.208351813459895e-08,8.817580851064154,1.7976224845704674e-07
ARMAGH,7.143824237571499,11.630217436701692,34.64667726166958,44.78186877618013,3.7285203734404206e-07,1.9017981085178374e-07,1.042839214925365e-07,7.861622856025332e-08,9.36519256886059e-08,6.324285920322603e-07,1.7974108158645665
BALLYARNETT,5.05232614554604e-07,22.452944919623473,0.20492174361370116,72.97730690728393,4.0455983297858854e-07,2.3089107214273346e-07,1.203385332189631e-07,1.6841062865471275e-07,1.606081719692004e-07,4.364824484568766,3.5486929439035824e-07
BALLYCLARE,20.27490346564324,5.597452368157143e-07,37.785192803107634,3.3690605714792886e-07,6.017358211892836,4.054191892173722e-07,1.4091344894730632e-07,7.593904971210635e-08,8.612444743239048e-08,35.92254367570562,2.3860324373489684e-07
BALLYMENA,33.33038325016034,1.408409618618933e-06,24.62551016602117,17.697959976511164,11.901096970636507,5.068579895211609e-07,1.3315008535584864e-07,6.755788301747135e-08,7.248086037152809e-08,12.44504730699127,1.4122312247484562e-07
BALLYMONEY,39.37222609197782,8.658783144003497,29.73762170514138,13.898516081561736,3.3764908360208974,1.8643259365978728,0.4704255864833009,0.3064042684453538,0.30821364074689733,1.1442356929692425,0.862757016051995
BALMORAL,24.484430754497065,0.42679894957004466,31.605679930810325,14.985619535061062,20.174837785917987,0.11415207954134218,0.5296781442754568,0.06635779359008606,0.05388182065930676,5.747587542049277,1.8109756640280388
BANBRIDGE,11.40073449501855,0.38616972869333355,56.08188734366838,21.012023097268663,3.336275709416799,2.9236740694058464e-07,1.249245811600562e-07,7.946914010506092e-08,8.457978217795938e-08,7.716053626146991,0.06685541844637195
BANGOR CENTRAL,15.442026196022043,5.265388005266133e-07,15.942923257154984,6.952986821912938e-07,19.00120789277832,2.949372301242536e-07,6.051663880102193e-07,8.629604349655019e-08,1.0057838725054565e-07,3.7109298050229698,45.90291054020615
BANGOR EAST AND DONAGHADEE,17.770904130781826,2.702165050096989e-07,30.37563072388323,6.655978989663298e-07,25.00152727016896,2.5420871613169896e-07,3.1386019180158697e-07,7.708754025866807e-08,7.898282339767001e-08,9.615786920636097,17.236149294576226
BANGOR WEST,16.890025525353373,5.069510316812741e-07,22.576476320367952,7.146706776545122e-07,17.39912899039673,2.8132934458066697e-07,4.616045644686806e-07,7.781725759107479e-08,9.46225934800796e-08,9.506090201395535,33.62827682549094
BANN,14.079593536385353,3.901215252633102e-06,56.782478104383905,26.80448523424013,2.3334382540739513,3.201612353604071e-07,9.837982149005435e-08,6.581803197945118e-08,8.629729582702056e-08,2.64142883307932e-07,1.3490212906560116e-07
BANNSIDE,57.17006495624698,0.7961432796420891,23.178476674098913,10.666995763767908,7.227339098487095,0.4847535632418063,0.07648476365669454,0.054531912525779797,0.07297340418336316,0.1888765277131193,0.08336005643624024
BENBRADAGH,2.13467706319998,19.246196637310515,33.5027341443605,45.11639066510794,4.6594639672424765e-07,2.6426867877732827e-07,1.1024476037578868e-07,7.523762551527123e-08,1.0206879569724373e-07,3.1885320679235444e-07,1.53401577991144e-07
BLACK MOUNTAIN,0.9891430454072572,57.06052447440618,2.8383205048347793e-07,35.11661772211214,1.6625737381324868,1.3173227077847093e-07,9.607660850200778e-08,1.6093889123313455e-07,8.57213755634646e-08,2.5499735100114886e-07,5.171140006643375
BOTANIC,20.190851074854347,14.01545322584958,15.325854010562376,15.872158423274417,16.06076435793276,1.0865831057932072,3.350332516654386,0.6713360956372065,0.40414129682425803,8.368859409204827,4.653666483412639
BRAID,49.118464227837215,8.59717960255449,29.440403427453834,2.034649991449566,3.9077958302667133,2.3666399489230407,0.5389800374370552,0.3184803388152918,0.38913681041610987,2.6047251371302718,0.6835446477164222
CARNTOGHER,15.087741851086845,25.42682844979391,19.522064664971698,29.408800794218813,2.278484371027096e-07,2.445886232992632e-07,9.946280879095583e-08,7.208793276803104e-08,1.0429711145098741e-07,5.915097865036444,4.639465626607381
CARRICK CASTLE,13.365286604831315,4.1127314117587206e-07,35.12992874505599,3.449292759883096e-07,30.689092369433567,2.9726156988971973e-07,1.722931051704015e-07,7.421265529859265e-08,6.609376031097519e-08,14.073204334162918,6.742486580452698
CASTLE,16.059597929027326,5.631701639579997,24.211336160093758,17.992454373138823,7.988132371224561,1.9858217788734907e-07,1.996035487552583e-07,1.0186397927612532e-07,8.533964200718839e-08,19.261346618916175,8.85543032263001
CASTLEREAGH EAST,45.25693640109557,2.5763968745738556e-07,17.446020767422507,3.057372793618036e-07,17.16276799996911,2.5709244829272857e-07,1.438494836693143e-07,6.124623585993277e-08,5.940855875796208e-08,12.642452759474377,7.4918209870647265
CASTLEREAGH SOUTH,28.43904236624388,1.565230931029161e-06,43.68800977914752,1.921933898219554e-06,27.872943361261097,1.7587715104111606e-07,2.988882996798412e-07,8.718039809069717e-08,8.704543229373738e-08,1.5482113843691625e-07,2.023702556125982e-07
CAUSEWAY,26.372776586910327,0.29690468009165877,39.82575450277241,7.008425251714208,9.895409280733745,3.6577801681977896e-07,2.610408987950197e-07,7.45988250231742e-08,8.4466871518331e-08,14.073385175453923,2.5273437364391214
CLOGHER VALLEY,17.234119572565866,15.910530581256054,41.18984470605283,23.56427992062765,2.7864811650845436e-07,2.0904475607006709e-07,7.53814112172762e-08,7.282085787805427e-08,8.103618179906423e-08,2.1012243889571023,1.1360916763447898e-07
COAST ROAD,27.79413381620065,2.0921161921711927e-06,37.655294081414205,8.321058815492631e-07,13.740338898276043,5.654460678670519e-07,1.5655708579280074e-07,9.650534387690962e-08,8.58688744641095e-08,20.810229148542543,2.2696712061641497e-07
COLERAINE,30.125400675636712,1.0233926660458273e-06,46.01878021540217,7.664306493191734,7.883998703596491,3.4601726716944477e-07,1.6308673622771785e-07,8.18714830717332e-08,7.718264118488288e-08,5.666077788162946,2.641434432459168
COLLIN,5.00103773793122,37.68775289992088,17.247972057004795,26.890893738803065,4.976876353956354,1.622487270975038e-07,1.201132848853914e-07,1.7991679234373147e-07,1.3223437682283264e-07,3.628116397881027e-07,8.19546625505887
COMBER,26.949848418431355,4.0900365533633904e-07,54.838805936734246,4.1792740385513777e-07,18.211343480412044,4.38424081021485e-07,1.6592179614129152e-07,7.303620793680697e-08,7.570625738480939e-08,3.408730983553189e-07,2.435298617349266e-07
COOKSTOWN,23.377308618850538,18.356367710038292,24.81188489760501,25.15970616082539,3.8324458705691124e-07,2.281326385437561e-07,8.406022425030938e-08,6.05548150559512e-08,6.73522513159068e-08,5.088631210155681,3.2061005791805997
COURT,11.698248997911888,19.999638504466787,18.99738602859998,10.890706123669897,0.6466346705134532,3.211369876988851e-07,9.301630847241429e-08,1.2817044590467144e-07,7.669750754606815e-08,15.451886290842024,22.31549876497473
CRAIGAVON,12.839290232020376,10.511954785829241,39.51342078543116,22.031937687710403,6.678288295778192,1.7304033874506323e-07,9.36741571588771e-08,6.497153978375328e-08,7.25840590959467e-08,2.8064442138184895,5.61866359514203
CROTLIEVE,1.1391166378623865,5.4265327878904195,18.617599932674,65.54336049406251,4.4288117301857207e-07,1.6606940272657846e-07,2.0598915268070366e-07,7.549002200616346e-08,8.998013034367802e-08,9.163197773851069,0.11019139324971625
CUSHER,18.0908266612271,4.289615253538681,58.818980904219735,17.90934114053082,5.202012330210087e-07,3.1961516615143884e-07,7.204780305509508e-08,7.045289266790308e-08,7.463035953962422e-08,0.8912348628638098,1.206724029590191e-07
DERG,21.15482583120235,21.729688559949526,20.906278091210485,12.304632298748293,0.9323198653192551,2.2892549863733409e-07,1.0665866114728041e-07,7.470170814043359e-08,8.575142087518733e-08,22.972254715877856,1.4165493794940709e-07
DOWNPATRICK,0.23026264264713528,7.003708638596346,16.06190294752188,64.41176497959543,6.915364953636379,1.4109841733142063e-07,1.1801653699786956e-07,7.526549544652904e-08,9.43739820265858e-08,2.5909917370983404,2.7860036721500583
DOWNSHIRE EAST,32.881803337829936,4.0880915505343266e-07,56.22244066858751,1.0529564908541444,8.651640743279286,1.9484740142327927e-07,1.7571166762838684e-07,6.480055269496628e-08,7.273721023540851e-08,1.7904180207195044e-07,1.1911576635013252
DOWNSHIRE WEST,24.893819470923155,4.510911633164849e-07,58.375164020778435,3.096182330843304,10.027110612705025,3.0275154184246867e-07,3.3787015682378245e-07,7.369920878821248e-08,6.850878855329745e-08,1.8560399184508025,1.7516824123784172
DUNGANNON,15.602946076572024,12.761471743941796,44.050278672515006,16.32276496542376,4.3381382912643175e-07,2.181121758843629e-07,8.762283092353651e-08,6.50457653040095e-08,6.709558874539795e-08,7.941988411195359,3.3205492586618544
DUNSILLY,18.195488412955,12.895017346273017,39.70811242548385,27.452469889641755,1.2352543129374745,2.3165371646053035e-07,9.708173766874587e-08,6.160450307912999e-08,7.663184008730671e-08,0.47836054516179116,0.035296600575298945
ENNISKILLEN,10.220507668442048,12.817873237177176,46.370218834691244,14.078327095680997,3.5676300727518395,2.393698456279987e-07,1.5393395624755497e-07,8.277221832717564e-08,7.779355837590443e-08,0.2811961152462631,12.664246422140842
ERNE EAST,5.7060216184837484,29.535172468722326,38.14995608617468,18.640730622592898,0.031957953421806656,1.7854248805733548e-07,7.830712402894727e-08,7.18073187285765e-08,7.58261753420081e-08,7.68679300077857,0.24936784534286216
ERNE NORTH,18.251190965390226,13.055569175751746,40.487463536949384,25.53803456784636,0.4710506089006641,2.3439271101221804e-07,9.438560533608665e-08,7.243359253489212e-08,7.324748831764351e-08,0.05274492057560143,2.1439457501266395
ERNE WEST,0.9774966708694881,24.87231813126313,35.26769992148324,16.3098158875415,0.17972975332858362,1.793765097182183e-07,1.0715973828574984e-07,7.762281758325739e-08,8.069951859011823e-08,21.242672123339865,1.1502670673156103
FAUGHAN,25.059988878741997,0.14109162996848706,24.058074895137565,41.090297136834636,0.09282057121533992,2.0783945755587302e-07,9.02386902544187e-08,8.051618025726579e-08,8.04081095815299e-08,6.146425938375137,3.411300490724415
FOYLESIDE,4.2897838562086174e-07,16.586084012686488,5.861687313193059,71.46088286706654,5.136629661968231e-07,2.0642822303374448e-07,1.3071307849312713e-07,1.616833282369763e-07,9.503396646547093e-08,6.091344022654534,2.47899436258545e-07
GLENGORMLEY URBAN,18.29413238621019,2.5552705754455546e-06,44.832350932238235,8.992260246437711,17.24684687141212,2.3678335352042826e-07,1.5839298673520613e-07,9.446609419745527e-08,8.960839202134671e-08,6.650797754612566,3.983608674567788
HOLYWOOD AND CLANDEBOYE,13.161226717447006,6.847565593850173e-05,23.204857448106402,1.435120133185724e-06,23.42890403888223,1.9692648128238305e-07,5.816816988665363e-07,6.759657839623711e-08,7.663857739398634e-08,12.895645648155728,27.30929531378923
KILLULTAGH,17.653923686005275,2.6858857668279826e-06,52.77249420873177,13.356581540337986,7.515773760735919,1.945403843018851e-07,1.2440732119558717e-07,8.22000359281947e-08,8.564565774539325e-08,6.641114770336759,2.060108861173131
KNOCKAGH,17.694293925143942,4.798309964384758e-07,27.547633092001828,4.237961485512353e-07,23.72520807966562,3.7267759993694507e-07,1.44896314568686e-07,8.341275921777157e-08,8.345840000218848e-08,29.56763330232811,1.4652300127882878
LAGAN RIVER,19.058155359389847,0.18316108736502282,64.42643464880568,9.404431059869435,2.708032302569261,2.8421467813861774e-07,8.683964662819049e-08,6.348940164929109e-08,6.446703518110258e-08,0.8867231031909947,3.3330619397990118
LARNE LOUGH,25.870976035400822,5.184366268202421e-07,53.41683303500182,5.081119112048924e-07,13.005382128850146,2.7293091409074743e-07,1.5431549597814e-07,5.636304099857956e-08,6.105740107013528e-08,7.706807068746985,1.6078485218102691e-07
LIMAVADY,18.50601356713234,1.8661017914623128,44.88343407446228,31.977481490510733,2.7669678632110983,2.3530003829581162e-07,9.486433561273239e-08,7.598033812506655e-08,8.437323839547555e-08,5.601217108796705e-07,1.6258157506304854e-07
LISBURN NORTH,15.810017252115228,1.46145726743746,58.8546806171987,2.7617413344541117,17.823032993830015,1.9241886323966615e-07,1.84892084332864e-07,6.447069465425968e-08,6.980212366410529e-08,0.16042793377996256,3.1286420896007403
LISBURN SOUTH,16.93063506493482,8.329523638709625e-07,53.955845914482374,7.3289464664645365,9.735834744644748,4.113259146418327e-07,2.1000146792578825e-07,8.17552583815846e-08,9.812808424209691e-08,7.904665355941321,4.144070819369117
LISNASHARRAGH,42.311752727017655,3.8904522749140087,21.545555491487463,3.70683872735723,22.11775367512098,0.2902949317339039,1.427715446522238,0.15902705341399231,0.13548475258768813,2.4945477530454636,1.9205771667993872
LURGAN,10.652531145151082,11.384236618351121,35.202341931176356,32.557241006733,3.455623012415994,2.124677736198379e-07,8.823062754952049e-08,8.223726549202736e-08,8.176678542132092e-08,4.5926019608442083e-07,6.748025362209783
