,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
AIRPORT,3.617054642208164,3.6816584213277226e-06,70.96305844720197,7.086933399809098,12.701786670550842,1.9035742388275906e-07,1.5966105506904473e-07,1.0027736601568564e-07,1.0070146016410232e-07,5.942383536763561e-07,5.63116201333585
ANTRIM,1.2532328053304083,1.1788389000817577e-06,45.336254514845365,9.099323936825581e-07,25.730753945627985,2.111075964379607e-07,9.686188487316043e-08,6.186945571407831e-08,6.690689503039414e-08,11.837462727562814,15.842293481116299
ARDS PENINSULA,0.9047387853026423,9.595468665783599e-07,66.32545753752443,15.18594973729222,10.339881373923443,2.351831515002238e-07,1.3403321842780399e-07,7.222360395073403e-08,8.152780532272043e-08,3.626603945860113e-07,7.24397072078222
ARMAGH,9.231952524223702,14.42560847736702,27.06211510923725,28.673776963224828,5.811397105157666,0.7190640925442486,0.5612229285810206,0.31019615079366314,0.3982649167564229,9.04053833282981,3.7658633992843695
BALLYARNETT,5.267947142320019e-07,5.134930814241432e-06,5.486792810662382e-07,47.88303424842348,21.43261895705892,2.2098753170548198e-07,1.1358353097971344e-07,1.6729854089068097e-07,1.4892577327063133e-07,5.75835050896123,24.92598942435618
BALLYCLARE,18.084011955669762,3.9995786759747955e-07,68.3261340120056,0.025369285490376512,12.312175212018234,3.070616534920518e-07,9.123066281860792e-08,6.020333790107731e-08,6.126453439217341e-08,2.0435883890809426e-07,1.2523084107391202
BALLYMENA,23.28476592673111,1.8992575767279243e-06,41.92269111130057,1.430947414894828e-06,10.284652819632617,5.933020210496472e-07,1.3669153372894183e-07,7.874861799850222e-08,8.627451106294467e-08,17.134540562179293,7.373345354934714
BALLYMONEY,11.247247514644144,2.982287635483764e-06,17.47277918592072,4.884135030731968,9.939761379166873,6.379973046982856e-07,1.7499938871250884e-07,1.1575130065121523e-07,1.3389277760567923e-07,56.45607255919865,2.8540921355225015e-07
BALMORAL,0.6612026594079227,1.4915221277998407e-06,64.32640851871766,2.8105222444670104,24.60681831533042,1.7302704628518807e-07,3.7885865914121807e-07,9.232104099034736e-08,7.982841634548139e-08,0.4068052249782709,7.1882408215414095
BANBRIDGE,0.26376465463915494,2.433182635268873e-06,55.831118398790906,5.106629229996871,7.318698955709781,3.034728600774143e-07,1.3740719850699375e-07,8.550000514372075e-08,9.596600933688705e-08,28.64291723938218,2.8368684659524313
BANGOR CENTRAL,3.6129010308642996e-06,3.5823893247719406e-07,59.936942291001586,6.147084503666238e-07,37.03734438559874,2.810246794153258e-07,1.2038726701742611e-06,7.595465007987786e-08,9.000543351905284e-08,2.776712671816022,0.2489944148777993
BANGOR EAST AND DONAGHADEE,3.085537777779967e-06,2.2075684712791163e-07,69.63187890554568,3.005105176890541,24.25100648095277,2.2810290894083036e-07,3.1414624839151513e-07,6.903606852277622e-08,6.665037649236627e-08,3.042996213896559e-07,3.1120051480811686
BANGOR WEST,4.089491697218653e-06,3.8359681080471946e-07,59.54186768952694,5.604657930941457e-07,32.22294919934103,2.0931733053401287e-07,3.4017312151844097e-07,6.643003731493123e-08,7.604892399725224e-08,7.153296698683942,1.0818806869243764
BANN,3.392637932952369e-06,3.932739994871651e-06,52.71769127878096,15.392761771468384,4.885485363098769,3.0342888471435893e-07,9.227409458705551e-08,6.244747880496043e-08,8.252168437548795e-08,19.9495622261655,7.0544914944363315
BANNSIDE,40.528570454812886,2.310596730411055e-06,15.50436742211058,8.104805054004152e-07,4.338456747615563,8.089204057174877e-07,1.255929454388604e-07,9.048436809931086e-08,1.0008566350895164e-07,39.628600955784314,1.735160403272235e-07
BENBRADAGH,2.486720051431982e-06,5.107668430847567e-06,1.003261982369594e-06,62.55555764940971,12.020908416745277,2.981605701606156e-07,1.0430949370986665e-07,7.42951318139692e-08,1.0110121885910807e-07,13.385521984912003,12.03800277341614
BLACK MOUNTAIN,0.052955246450267494,1.159461306483399e-05,7.051899593215504,45.67300196855551,16.742869243113798,1.3715909859302656e-07,8.471375013536975e-08,1.7741164412896781e-07,8.874037169313734e-08,0.05289896280573638,30.426362903221264
BOTANIC,3.6568507335621834,3.2681144740250555e-06,54.122211825722275,11.174839413284385,17.446518207685852,2.3588269319567437e-07,5.339302851006617e-07,1.3535532342933833e-07,6.951061049663972e-08,2.951309875049874,10.64826570190204
BRAID,16.03416693632526,2.9769865868300337e-06,45.569790973178385,5.073262320592015e-07,3.2959451113582987,5.124258410584245e-07,1.1229304538757152e-07,7.438122646173196e-08,8.532650910696708e-08,23.84041898988467,11.259673720513947
CARNTOGHER,1.640052783902346e-06,6.8188472078551396e-06,28.26428079501384,36.7729334456752,2.759766540574663,2.427385645355458e-07,9.781180015830922e-08,7.3624292384088e-08,1.0510732711338649e-07,9.017663073541037,23.185347167013283
CARRICK CASTLE,5.028010548907193e-06,4.2673565098993356e-07,37.21884834643945,3.586331537855169e-07,33.96684187601721,2.976491238471506e-07,1.9357734440698574e-07,7.687436884656822e-08,6.863189878723035e-08,21.58182505691852,7.23247827051273
CASTLE,3.1159238122599913e-06,3.9127684087662e-06,64.63752435622801,12.110592848550516,16.71697171573015,2.016270532226131e-07,1.7872451973446688e-07,1.0375202200141553e-07,8.165823620004557e-08,0.8755005650762225,5.659402919961034
CASTLEREAGH EAST,5.133481011796851e-06,2.9365905164587786e-07,61.17920755274321,3.4156134706756635e-07,28.66094457547387,2.5737105146475425e-07,1.322321188681118e-07,6.54035765448591e-08,5.955509473470852e-08,1.769723739927379e-07,10.159841411547294
CASTLEREAGH SOUTH,2.80951808323611e-06,2.115791331000013e-06,63.3526164531431,1.9296798979480693e-06,31.915994017606014,1.6705936099075784e-07,2.69896362759034e-07,8.340991584211436e-08,8.350633755258718e-08,1.6179079535766995e-07,4.731381908598809
CAUSEWAY,0.5294540365435932,7.158804654410583e-07,61.783277948673856,5.392797723166559,18.09780574228619,3.743180581836851e-07,2.453450046296233e-07,7.713434636797188e-08,8.44900304836376e-08,14.196662826411984,2.2574990210753354e-07
CLOGHER VALLEY,2.534855804756781e-06,5.003416362249285e-06,53.4294746839747,19.08818297770772,4.489689360189359,2.0269076752690915e-07,7.426097386423476e-08,7.235316815998937e-08,8.107434566073394e-08,4.3810217878707745,18.611623221606003
COAST ROAD,3.8864383603814935e-06,1.651216013831408e-06,11.170584824862857,11.234215236220617,44.88367008901034,4.3420319226659906e-07,1.2109171113574375e-07,8.340406569593903e-08,8.134174838589156e-08,29.80165763101775,2.9098659611933235
COLERAINE,5.130647766626008e-06,1.1369732154017056e-06,57.14587787980109,0.25738825344560945,13.499083660215453,3.4756339324657245e-07,2.1924886374747347e-07,8.82144407311118e-08,8.612098182818403e-08,24.691534587264478,4.40610861050472
COLLIN,11.495594656635493,1.1549231855161376e-05,41.59142210756925,9.081707794513944,26.937430729967726,2.465200576655139e-07,1.5953039162921301e-07,2.762573260756439e-07,2.136117202438441e-07,5.334809220714141e-07,10.893831732681313
COMBER,4.8277777499010426e-06,3.7319733721922553e-07,45.54025882626575,4.091739467575505e-07,19.525019130725823,3.6708200025045746e-07,1.4338330003777225e-07,6.55009212608426e-08,6.967744346463486e-08,16.22550766649313,18.709208120722604
COOKSTOWN,2.946158874164882e-06,6.146476428736667e-06,51.660330927276036,18.424377394568467,8.299555764014757,2.1905013671561717e-07,7.566282033467937e-08,6.308094359646557e-08,6.500316160034538e-08,6.347581710278096,15.268144688430286
COURT,8.572189286023,5.163465271864085e-06,51.27272907577538,9.877575306028213,5.478163676287995,3.109012182588386e-07,1.0196104563578306e-07,1.552752957269805e-07,8.517566989494931e-08,5.885977930808748,18.91335890829816
CRAIGAVON,8.534759754218486,3.43790450346774e-06,37.132660804890406,11.125688548678179,16.23316271356072,1.725255230517716e-07,9.468220962037117e-08,6.876235568008849e-08,7.669315210979283e-08,4.693555988512203,22.280168339572253
CROTLIEVE,7.990672970129671e-07,5.725712163321637e-06,8.186788868577352,40.00047492172392,15.796584697298606,1.7109159952419514e-07,1.4630655174229468e-07,7.911350802320746e-08,9.394790435409083e-08,24.84223987296717,11.173904624193925
CUSHER,20.646473088053966,2.0715941899637217e-06,52.22489754923388,13.783253300563015,8.470480988610237,3.1397669012544015e-07,7.056053822074368e-08,6.998546139025252e-08,7.513680823942674e-08,2.577756856274196,2.2971356160110226
