,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
BANGOR CENTRAL,9.481085073806069,9.447944194221778e-08,18.541899144103684,1.445221712535946e-07,19.166495502700613,5.589066666759914e-08,1.1541007258212642e-07,1.6766253691833506e-08,1.974517299788348e-08,15.428561986596918,37.38195784597893
BANGOR EAST AND DONAGHADEE,11.575620858430723,6.312081837239133e-08,33.29706705026667,1.5296646263640503e-07,17.752671012163628,5.810762517497528e-08,7.246662007142255e-08,1.755265291139042e-08,1.813854913364154e-08,23.35924154426008,14.015399152526184
BANGOR WEST,10.801549853813464,9.897544188033815e-08,25.936157988604595,1.3901314310539222e-07,19.412877606021198,5.353135931957772e-08,8.935558503717613e-08,1.526423973449795e-08,1.8756984881918507e-08,21.653713495366613,22.195700641297375
BANN,19.420664738987227,7.011615805902127e-07,47.202092806912816,30.87559604515472,2.501645523205717,6.148575733079301e-08,1.8894584574033922e-08,1.242248437632378e-08,1.6163306609202684e-08,4.986264960311849e-08,2.5749167436206077e-08
BANNSIDE,47.20251579199514,3.22625611845418e-07,36.01743770335369,14.649721437983047,1.4823639715080552,1.215118433991126e-07,1.7634176307233528e-08,1.3723700870081776e-08,1.3921467190495875e-08,0.6479605805634763,2.517978395806338e-08
BENBRADAGH,1.6772269002195244,18.60125584901191,32.260269046702234,47.461247906142276,9.320473568405458e-08,5.318519348711714e-08,2.1928217162965462e-08,1.499576272758561e-08,2.0296051324107676e-08,6.371152938014208e-08,3.06025724128032e-08
BLACK MOUNTAIN,0.484786864697051,75.62084570724848,5.308546637987278e-08,21.894511187179713,0.3599947455667228,2.6241264385581873e-08,2.0150706948864034e-08,3.20536159587426e-08,1.7273458858240396e-08,5.1022306847852475e-08,1.6398612954812233
BOTANIC,7.901935571071338,11.797818802102649,28.05056499305352,25.341332348362197,12.85632812600257,3.133342790080047e-08,9.747598051120836e-08,1.9330560970727145e-08,1.099032068756287e-08,0.10842079899142447,13.943599201286007
BRAID,36.82702198925162,4.3554668078532684e-07,46.53843194077183,16.24443291809082,1.3807436269567474e-07,8.457674304530013e-08,1.700167446755978e-08,1.1175313930895176e-08,1.2570657656224223e-08,0.39011242231064497,3.06296392687816e-08
CARNTOGHER,14.485971565262632,44.098572451752865,13.856306542491975,24.102927539685346,4.410197278358504e-08,4.858369376112549e-08,1.8981237969556123e-08,1.3801116085331715e-08,1.9823612762683406e-08,2.083626522003329,1.3725952335122247
CARRICK CASTLE,17.89795409847655,1.037652021778654e-07,16.48131958136411,8.325195788272887e-08,26.81617893806833,7.172187326750268e-08,3.8847922814698497e-08,1.7683656785546463e-08,1.6458664254761885e-08,33.41009713177288,5.394449918588853
CASTLE,17.00507932899373,13.75789261141061,27.06853896254217,20.314272258359292,11.109135201352338,4.1903235624849674e-08,3.772377569904143e-08,1.9720928079246452e-08,1.656337827437676e-08,7.563284884712034e-08,10.745081445797696
CASTLEREAGH EAST,52.669021047106696,5.201525202063662e-08,13.42074156390703,0.4939578175239504,18.46874966031936,5.283135939488491e-08,2.938773081619074e-08,1.239766226355061e-08,1.2095428213776004e-08,10.768565716021756,4.178964036393785
CASTLEREAGH SOUTH,24.788260837454764,2.9341121442527183e-07,27.933742948872556,19.770540896420897,23.46956232830103,3.4548559666992914e-08,6.162240369973266e-08,1.6354486460209635e-08,1.7118761054941114e-08,1.237769138563307,2.8001234273320086
CAUSEWAY,28.73163773716045,0.6672542764655653,36.298048092139254,8.848705852824136,11.175715523208556,0.4253717571282905,0.06164618915500515,0.06405621395108285,0.06906668081060455,13.328840491820003,0.32965718533703964
CLOGHER VALLEY,18.563269891681763,23.55625649616468,35.53647068268385,21.248369919052774,5.516688146339444e-08,4.142656151645752e-08,1.4823724158807707e-08,1.4256587735997154e-08,1.5831526664756295e-08,1.0956328466377434,2.2273916764182426e-08
COAST ROAD,23.11819947771206,3.9152473393188825e-07,31.61499877375637,6.386669115331388,13.062473930522483,1.1495652132872587e-07,3.342476517620425e-08,1.972846609678394e-08,1.792858620942916e-08,24.846692490220253,0.9709656348943847
COLERAINE,29.593723827824835,2.1217703527094565e-07,42.39363740691059,9.567825026088032,10.678230199228649,7.3794444909782e-08,3.641699017645643e-08,1.7514260826988363e-08,1.6541342889455797e-08,7.005357004368032,0.7612261791357836
COLLIN,5.149123608038023,58.05136664546415,3.477972474712703,20.361091452816318,4.066288175668269,1.0931468930654535,0.8782849676046959,1.186005906876076,0.957413502145051,2.2232953416081074,2.5560110320011606
COMBER,18.84087650629804,8.559018135034223e-08,56.13352404598741,8.478450820719096e-08,25.025599006601514,8.923976904029498e-08,3.26976252879379e-08,1.4828007300854125e-08,1.538093926666071e-08,6.872091265032897e-08,4.987108270288887e-08
COOKSTOWN,17.094691148520916,27.545782120959398,26.420399695374837,24.21459064787242,7.538682020341186e-08,4.607482706136507e-08,1.635495236461709e-08,1.192175381306443e-08,1.3227520976214942e-08,4.724536201516655,2.2789903432819105e-08
COURT,12.772293938555814,26.255016967601154,19.747194900030074,7.097825015255064,1.2837718183115914,7.369626977590388e-08,2.0730624909349328e-08,2.8731124935947727e-08,1.727576182465133e-08,2.1729876287056555,30.67090959110687
CRAIGAVON,11.422453621955851,14.89196164467992,39.223832492578325,21.26447886364777,6.165370128600232,3.3585586381695473e-08,1.8221919271407677e-08,1.2579930737674117e-08,1.4056608302289276e-08,6.723707817975302e-08,7.031903102856793
CROTLIEVE,1.437261254346858e-07,17.790028452327622,13.905720637644414,50.06541804610008,2.154149654169499,3.3821667374480724e-08,4.0802506489848305e-08,1.5557414097660746e-08,1.88723286553958e-08,16.084682920225397,3.675293794018978e-08
CUSHER,18.681184806444573,7.292148108168193,55.15945522299964,18.867211571004944,1.073997000556939e-07,6.515409764683569e-08,1.4548535482734118e-08,1.4116854654189767e-08,1.489714925413059e-08,5.093781854187614e-08,2.4328503494017606e-08
DERG,13.915614700550035,33.978346954416175,29.840665017494977,19.244069218572058,0.5901466960845548,4.3546729439181206e-08,2.018516191423999e-08,1.43659284929666e-08,1.6017044316428978e-08,2.4311572920163793,2.6750952301781468e-08
DOWNPATRICK,0.2288868835396134,10.253035569610832,14.186398352157275,60.51337029779232,6.906729674476657,2.849348963981425e-08,2.385060152304845e-08,1.5203832812758518e-08,1.890595210421428e-08,0.050178666638631714,7.861400469330798
DOWNSHIRE EAST,24.707441110313532,8.618367979160668e-08,44.67664611205948,0.25643928819608935,15.467926958310748,4.228247368018362e-08,3.495458915151551e-08,1.3649182796322197e-08,1.5216970573202204e-08,0.06854561683079692,14.823000722002453
DOWNSHIRE WEST,22.17103284183283,9.043896712636218e-08,48.525295106401245,4.877071913212087,14.761736951051528,5.5443894755880214e-08,5.6893126008252965e-08,1.3954615707148298e-08,1.2872923197209424e-08,5.2834542091531514e-08,9.664862905064245
DUNGANNON,17.983446960176813,22.10239062512634,34.44595780854859,16.898738216504785,3.2228721272989076,4.4115408995055005e-08,1.7505823842091626e-08,1.2666620797863173e-08,1.3268212060658216e-08,0.4104480728605819,4.936146101927904
DUNSILLY,14.920535103227756,11.669671512874121,37.644620633170504,30.38972704433713,4.644490421477135,4.621476670015763e-08,1.9444805643431936e-08,1.2292694715301043e-08,1.5294125228508156e-08,0.09142486145829931,0.6395303302086706
ENNISKILLEN,9.452507511794215,15.016023431254004,49.08778441091637,15.295194777096423,2.1594756425691237,4.615875710699142e-08,2.9651477082156106e-08,1.58926234119569e-08,1.4970170607108922e-08,7.186301805459022,1.802712314237807
ERNE EAST,4.509899780504693,32.81593732036042,36.262527468876215,15.301882161385517,5.617304924044976e-08,3.529372517206392e-08,1.558874179691736e-08,1.427833311612887e-08,1.516585333515973e-08,11.109753105569707,2.6803748481065585e-08
ERNE NORTH,15.712390448960768,14.915257600304532,43.438735399225635,22.791439931677306,1.472103515821407,4.6112417372750725e-08,1.872944168751811e-08,1.4278017803089923e-08,1.4402275389902549e-08,1.3735531999406385,0.29651981054754845
ERNE WEST,2.6952190393394055e-07,30.175853083439947,32.924486407973845,15.826806511363019,7.749800697643328e-08,3.5304055436692624e-08,2.151706465623009e-08,1.5464797863716278e-08,1.619137928665916e-08,18.471996462040327,2.6008570996856606
FAUGHAN,24.831764397869534,7.509396251323823,21.61099729498018,43.0930414476347,0.055926327970002555,4.539437723826964e-08,1.971473781057914e-08,1.7211073958458535e-08,1.7345972657999648e-08,0.6310057049300153,2.2678684756255842
FOYLESIDE,0.1260476314762554,30.128412512651703,9.011751592183105e-08,61.65206889340283,1.0000714354163394e-07,3.909521709790567e-08,2.6352930753280375e-08,3.162654229958117e-08,1.8803817981386258e-08,4.689292869878849,3.4041777865872036
GLENGORMLEY URBAN,9.632136216543806,4.4120627379285174e-07,37.455580327436316,21.94048172581549,13.147930307564007,4.49449143898595e-08,3.0676459172428936e-08,1.6789557214967643e-08,1.6059939302574297e-08,9.415963528628733,8.407907344334502
HOLYWOOD AND CLANDEBOYE,10.444140781190587,1.6003078471869328e-05,23.295837417498454,2.8956902107756166e-07,27.639675724543395,3.9213019724527265e-08,1.202060601022513e-07,1.3016401839549743e-08,1.529560440003543e-08,25.358139391551695,13.262190204837282
KILLULTAGH,20.20385717821788,5.286482807301847e-07,43.547844773435834,14.840543583372225,12.666932841836182,3.949079837807786e-08,2.5981647516445365e-08,1.6969435523076204e-08,1.7657024358453046e-08,4.136902266676731,4.60391872771396
KNOCKAGH,23.274257260030787,8.403360416702382e-08,30.460906737623304,7.115600299335068e-08,27.76539512612061,6.476277221627691e-08,2.3494684395889807e-08,1.3987033584636079e-08,1.416427464311547e-08,14.16358346889251,4.335857135734423
LAGAN RIVER,20.953757216056356,1.3160701171237583,61.94237999106789,6.694159698420858,5.011055896821387,0.24034768632051323,0.07641718280639494,0.05390491941895518,0.07057953531564076,3.281949212034912,0.35937854461332863
LARNE LOUGH,23.234525161738013,1.1276393542047719e-07,41.373764165291135,1.1185521517083752e-07,15.584701240088132,5.894615939569121e-08,3.7097073570461647e-08,1.252808488387356e-08,1.341093711736146e-08,16.53835262363935,3.2686564626419785
LIMAVADY,17.502754963461996,1.8084228384693264,43.478734397676426,36.309897003055355,1.3714436634383193e-07,4.667320814223962e-08,1.8916970433285748e-08,1.4947706294711235e-08,1.6572212329363172e-08,1.0945656970162834e-07,0.9001904536258758
LISBURN NORTH,17.18169139784986,2.8489002912314714,33.16546429187027,2.7905846087712622,22.854869949346686,0.41332500922003823,0.39487005859106444,0.21097597202211385,0.22240993122907546,9.076914254191049,10.839994235677114
LISBURN SOUTH,14.230671404599144,1.64378633924172e-07,43.19432661414184,2.7032635804273926,16.393195710316185,6.887414522642698e-08,3.92827598042499e-08,1.5391842040395745e-08,1.8466080100072427e-08,9.440227489003728,14.038314895118265
LISNASHARRAGH,34.01337764462743,3.340764163369134,25.856936447022797,8.530125727006977,15.497924588059016,4.171601950610734e-08,8.493798877819815e-08,1.3119759935368698e-08,1.4824321895933523e-08,0.5347369215894598,12.226134353727083
LURGAN,9.516878605102239,21.751700999675876,34.77270491858635,26.200295885724685,2.989679581793939,4.30868598413267e-08,1.7353459206208418e-08,1.5895424463911164e-08,1.5793952642553798e-08,8.779195543706374e-08,4.768739829195261
MACEDON,13.706340738079335,3.0069868330651266e-07,25.722151095631304,1.6998244723942612e-07,5.165658325218948,6.730118920092175e-08,3.970955728043464e-08,2.191239022866432e-08,1.9107798539737722e-08,24.20198974249032,31.203859479868022
MAGHERAFELT,32.17281189471681,23.923476090688517,16.328562642102614,24.14783945753328,1.1380985462858814e-07,5.435076885286361e-08,1.8055589191831887e-08,1.4302392652221427e-08,1.6290818438287608e-08,3.0857436858726968,0.3415660122766654
MID TYRONE,10.607878524520181,48.493032475869704,14.556440391252671,16.889255164822927,0.8840433361599686,3.6508551662187626e-08,2.0376628017500953e-08,1.4895757076310581e-08,2.0278528045781434e-08,6.636889562738838,1.9324604525762434
MOYOLA,23.738094812715797,38.529919019364264,16.1508676039537,19.105408126772772,7.07535110677239e-08,5.109294927902157e-08,1.5488743921288777e-08,1.3557780135331924e-08,1.8085508320196976e-08,1.494510208062466,0.9812000601524988
NEWRY,1.2419201746082164e-07,34.088443188562,8.627449973668611,36.26037681185796,1.774820886875488,3.180502755701569e-08,2.3011679873800067e-08,1.615753302695091e-08,1.8207608282878026e-08,19.248908894273626,3.138844719825088e-08
NEWTOWNARDS,19.677581761754006,1.0599127272238067e-07,36.11699499007112,9.22178770792836e-08,16.12606638942808,6.749972909755814e-08,3.533995539482029e-08,1.6254557662602965e-08,1.656654102481024e-08,21.078444430937324,7.000912093939542
OLDPARK,5.046783538938392,42.73374084786024,14.451560063547834,15.537339299505131,1.1467360045553578,4.7376258791410513e-08,2.2405821709653423e-08,2.5045044218332573e-08,1.8223652460436026e-08,0.8196666662760217,20.264173466266243
OMAGH,18.951189575108465,20.872323447424826,16.137434320518782,28.168596802707963,6.537946568265495,4.332289370015877e-08,2.319006322389606e-08,1.5000131269337337e-08,1.5910254462249245e-08,0.6531063177130193,8.679402870838112
ORMISTON,31.038975122106038,6.294217268954511e-08,28.282862688249157,0.1814659283717773,29.653700495040027,4.534715529660541e-08,6.303093085024019e-08,1.2076837494855578e-08,1.248915341433368e-08,4.056506422881764,6.786489147464987
PORTADOWN,23.067701816432738,2.127002313135265,40.14103442298803,11.850248032063877,4.096966478067547,4.8669149877105484e-08,1.847700663697902e-08,1.3844337532285117e-08,1.3595666305814019e-08,18.116604988148776,0.6004418545776119
ROWALLANE,20.30571751291387,0.6695131864629233,38.52665769268038,29.560712079959966,3.500451786066187,6.431332690167906e-08,4.1142095835722615e-08,1.5510431069821084e-08,1.7860144617771915e-08,7.436947561148974,4.1941699612397e-08
SLIEVE CROOB,14.967640020689846,8.735012105181692,24.884089880183645,46.307109320414845,1.4083850087805851,4.6771642330842594e-08,2.6087120122090402e-08,1.5020649029788713e-08,2.2222609158144573e-08,1.006178677852885,2.691584876794481
SLIEVE GULLION,1.3721483417702733e-07,39.94715947409179,19.643213944207904,40.06298218564607,0.09971917054826643,3.4437853711151885e-08,1.5623029776991607e-08,1.6743080187964772e-08,1.716207560545009e-08,0.24692497852753148,2.579757857869131e-08
SPERRIN,15.133876852472858,31.70571719076521,16.664091853781564,29.015888595990386,1.0252726792677127,4.3553193468387784e-08,1.5731088822825843e-08,1.8765534815307207e-08,1.6720046113739245e-08,6.206432893276092,0.24871983967629827
THE GLENS,19.665195652865552,6.296814691897051,12.388297167135923,32.957680829857004,0.21666505340510625,0.13834430272830206,0.03593157011617783,0.030769143021254622,0.030576061770319244,27.900595531869854,0.3391299953334568
THE MOOR,1.5948037057611572e-07,51.33786483670061,7.539260171790574e-08,42.1757435752421,7.192196699238051e-08,4.981462267188e-08,2.1206748438039153e-08,3.412188465897518e-08,2.2026812321890707e-08,2.061175177881067,4.425215976211205
THE MOURNES,10.43212197228998,10.348169918498852,30.42613406399198,38.8710535816474,4.103143783306223,4.819117813542243e-08,3.010328771238571e-08,1.4786389485875227e-08,1.8474862951157136e-08,1.5579049802852092,4.261471588424635
THREE MILE WATER,12.224232982717828,1.0234289934302693e-07,28.612510570847363,1.1842452166984868e-07,14.6749695887347,7.309582011230103e-08,3.97817379060923e-08,1.7469001329532807e-08,1.724164095806917e-08,23.529382515342203,20.958903974002283
TITANIC,26.858115099712297,6.69857614588006,27.628677891895844,1.0755682637301818,12.978618259812421,5.086843736857379e-08,6.692624600422869e-08,1.4673659083277374e-08,1.3017445908378671e-08,1.895072135355445,22.865372058127964
TORRENT,5.992171773729156,44.76147772334505,16.171368055550126,20.8038053766031,5.755327400110016e-08,3.4638617327087666e-08,1.7760747019550627e-08,1.3359076639573634e-08,1.6629052101687843e-08,12.271176905513991,2.5317790024091766e-08
WATERSIDE,31.81817706745345,9.82072874398121,22.047393448377914,25.236115161730797,1.6086265595173971e-07,4.862853178862292e-08,2.9986766059413955e-08,2.1279400968804114e-08,1.7700852680490203e-08,6.155868749985517,4.921716550012884
WEST TYRONE,14.581151807921659,24.319371700247956,25.785340260071244,24.659685849177343,2.8272251280061327,3.7150081646394706e-08,1.661748162459062e-08,1.3116158690279858e-08,1.5762387833456647e-08,4.977745267473617e-08,7.827225122152089
