,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
AIRPORT,30.204091586363226,1.8954300581902354e-05,44.168513739862796,15.508043212530202,10.119325745928686,9.655289753681206e-07,7.442429594506769e-07,5.286570642156647e-07,4.999418872139824e-07,3.3770841099887743e-06,6.455595202639932e-07
ANTRIM,31.437694463475307,0.034211740421378395,41.775266361339014,14.099893353844397,11.269128924416469,1.0556809152963453e-06,4.735472078104657e-07,2.9913361615272385e-07,3.216611547892375e-07,1.7447950108310366e-06,1.3838012616855195
ARDS PENINSULA,35.965678589990425,0.4599495360005297,26.015102485954802,5.458276153924977,10.795109308585728,0.43210022120842245,0.329155855170341,0.11113983159204374,0.12400763743815607,9.084322964677721,11.225157415456845
ARMAGH,12.000927925108794,11.174436557428114,31.683337766536166,39.919438073892216,1.7896135897740567e-06,8.894285167485237e-07,5.157001244706313e-07,3.7436433947300674e-07,4.5685220677921703e-07,5.221855089819107,5.612568243111277e-07
BALLYARNETT,0.08926625257061538,25.809816963618132,0.34235360753070565,57.520110429987106,5.3777755398845954,1.1272867046656582e-06,5.822475524278605e-07,8.220343688255687e-07,7.678865962861522e-07,3.4572919645488943e-06,10.860670449661658
BALLYCLARE,25.94774072117956,3.4943288210040518e-06,22.08355321959868,2.0394375652952144e-06,5.6234553333452,2.605856137526524e-06,9.129694143404149e-07,4.791722984349201e-07,5.431607225368811e-07,46.34523915378596,1.4971656408074957e-06
BALLYMENA,32.07645485187308,12.885711035222906,16.70150285214055,10.246006328672859,11.4100555102989,4.846409482145182,1.3646215511632342,0.6651224659036279,0.7169062141754025,7.719826825853994,1.3673828825502687
BALLYMONEY,41.2648810076868,6.715589879919017,30.55751899245475,8.540253546398068,3.1305210902630094,1.9515520517200444e-06,4.729073329794822e-07,3.426590658881168e-07,3.9643104186709225e-07,9.693397514800544,0.09783480492830039
BALMORAL,29.08534896997196,0.9080521556051081,34.41729986958489,11.190203693950496,19.68866594115611,0.3823631561449999,0.23559397680803904,0.09134081700311203,0.09433424052065385,1.4074644522866293,2.499332726967997
BANBRIDGE,21.800970675454305,0.003185548739174806,46.35128998505035,18.813406396400925,2.210457583781195,1.32535352366318e-06,5.856675664031191e-07,3.6766471713282383e-07,3.953588128229573e-07,10.79624364153323,0.024443494996216824
