,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
BOTANIC,17.6388347284607,17.10571080878125,19.63889976576646,29.716715916240148,10.053494114963675,3.9749298687238695e-06,1.3685576986855275e-05,2.415398260285454e-06,1.4329884440622134e-06,0.7244189716181896,5.121904185276011
BRAID,58.320466626034516,7.330124651343737,25.44195068315268,8.382073260907093,1.6442903741870337e-05,1.0653861116765111e-05,2.041092942409212e-06,1.356961427095646e-06,1.521874748846744e-06,5.802983806681202e-06,0.5253469588841907
CARNTOGHER,15.541671289534875,53.23434048973099,3.8890833829701488,19.39957048445479,5.4782609366810555e-06,6.1918314220612324e-06,2.3776541638197466e-06,1.7117326161503155e-06,2.4746210680433513e-06,7.121210671513792,0.8141054476951882
CARRICK CASTLE,42.01361599744551,1.1059333764287513e-05,11.798048089271306,8.592984124341772e-06,24.558554809136034,7.483834020579085e-06,4.118391861409692e-06,1.841963117802578e-06,1.685052640819964e-06,21.629738373819194,7.948768415027287e-06
CASTLE,37.0348976284742,20.823095879395982,10.91222999805866,26.109361516114678,2.289602289333051,5.442114525619123e-06,5.28914604873168e-06,2.579948856701364e-06,2.2190421052966996e-06,9.407688020967577e-06,2.8307877506838715
CASTLEREAGH EAST,60.19982942502077,0.1887402648883962,18.35702114093807,0.6148040627440332,12.1585110799173,6.676417077853172e-06,3.7021038017727937e-06,1.5411985988238727e-06,1.5021914592644568e-06,6.5026070605763655,1.9784735440041308
CASTLEREAGH SOUTH,29.247182539224564,4.317874306868767,18.816336101805444,27.164258590024296,19.52600506593065,4.464151030935622e-06,8.081114401364644e-06,2.058296612467877e-06,2.170913215885931e-06,0.9283214253054121,5.196365615497685e-06
CAUSEWAY,40.01421755212669,5.947586734585764,25.459927775194405,7.930178623789303,6.882575869712661,0.42537913876994876,0.0616527601258467,0.06405784997089659,0.06906860698058913,13.01262412336388,0.13273096538001433
CLOGHER VALLEY,30.831842179723598,32.92905093074228,20.22170336856584,15.303019928138802,6.7489902136627585e-06,5.1479938020471194e-06,1.8300031302815222e-06,1.7672317670995212e-06,1.9522718217546328e-06,0.71436343709245,2.7092462732827344e-06
COAST ROAD,33.30771785647855,5.398761798835794,19.834889348280235,12.459811399585655,12.602692771817074,1.3643999535726119e-05,3.926880802156997e-06,2.324072599698387e-06,2.111800455851385e-06,14.41362099061857,1.9824838276307466
COLERAINE,43.3387655837277,5.166631857454114,33.04129018726639,9.197768499122265,5.320073141678565,8.96193581883164e-06,4.402686906880348e-06,2.1255916523066008e-06,1.99298169278597e-06,3.9354453783352343,7.869219643994303e-06
COLLIN,4.155452056301368,68.75567225386622,3.8978934121984428,23.190937440937766,1.432819436506565e-05,3.7482464328888364e-06,3.252974606365605e-06,3.98334376906753e-06,2.950967686059562e-06,8.446286959972117e-06,8.126682385458122e-06
COMBER,52.96129943910157,9.469271666045008e-06,31.76820627635898,9.935079465915172e-06,15.270442607451235,1.0593309870107516e-05,4.200954819373811e-06,1.7691427853711663e-06,1.8668241271573408e-06,8.001973073800739e-06,5.840532399831957e-06
COOKSTOWN,22.608082294869387,35.03315034235273,19.415006297238794,16.75973456755093,0.3070437056116479,0.24356214392542,0.08586413095986695,0.0863261839701591,0.09290376611594892,4.420231589957717,0.9480949774474072
COURT,45.589337127082096,30.40106824078689,5.684256571486575,5.5300755553413,1.4500857914965992e-05,8.540244057264496e-06,2.6393440111108156e-06,3.3865349066156645e-06,2.0761966280283195e-06,5.1743987073777395,7.620832654747886
CRAIGAVON,28.452756713794706,22.98309604243613,24.208076903129196,18.4759696635742,5.631614444443893,4.344692076123382e-06,2.3875150792723577e-06,1.5687235228171332e-06,1.7724841177533476e-06,8.750238788127263e-06,0.24846740896830363
CROTLIEVE,3.7527933563726372,32.046523768191825,7.125246096102404,38.262147642357434,1.1190862974521485e-05,4.01044476029098e-06,4.3091968175301486e-06,1.8741113569998395e-06,2.294771016859793e-06,11.69647465819984,7.116790799388949
CUSHER,42.40545244948896,12.668304443304487,30.20898533084071,12.252389339397894,1.3400257323453836e-05,8.079397266268437e-06,1.7828273239438133e-06,1.7220529805244859e-06,1.8156307338526012e-06,2.4648386746699167,2.962132411569271e-06
DERG,23.0125551889539,44.04156429926969,17.32560511976467,11.48711678288501,8.954554704651005e-06,5.4660741190871985e-06,2.6656392284764064e-06,1.7874456294448287e-06,2.0105135221453074e-06,3.3557568638655964,0.7773808610339413
DOWNPATRICK,0.5519067283758589,30.898782581625756,9.48257928428267,50.45925069219294,0.13508190343443136,3.5618340585602666e-06,3.037822997908226e-06,1.903825178270227e-06,2.334019904773037e-06,1.436032273378708e-05,8.47237361226348
DOWNSHIRE EAST,54.195888014585094,1.2152940249003832,32.290075302254316,0.6909460726681695,11.60777565765333,4.7054653512852e-06,4.309142831374239e-06,1.5344385930168354e-06,1.759776489644846e-06,4.2890782670973455e-06,4.3300371759687684e-06
DOWNSHIRE WEST,51.51451654922261,1.442358872247053,28.907615847940335,3.5783199845218223,12.319141512809244,7.3893438069862526e-06,8.449537834310825e-06,1.777725797649646e-06,1.7119620342375443e-06,7.061565396867789e-06,2.238020843124051
DUNGANNON,30.287290514497585,32.17360623631836,20.93626039575976,16.317131994724388,1.1293542334353606e-05,5.58454505254962e-06,2.265258297278512e-06,1.5503030739255542e-06,1.6721717201706549e-06,0.28568616412872483,2.328750693846542e-06
DUNSILLY,26.73425746411758,23.732814546980883,20.01770581846404,23.314935396421525,2.092838072360521,6.082522535238589e-06,2.47677626316976e-06,1.5296396237381028e-06,1.9066028752219021e-06,4.054431337938824,0.05300536817533287
ENNISKILLEN,27.05940750790904,26.19447043590078,23.659737907827292,18.40130364732027,2.090928578954113e-05,6.115251687386396e-06,3.883440648816043e-06,2.0104716108128016e-06,1.8926003998620737e-06,1.2710513538308696e-05,4.685032979478962
ERNE EAST,14.52292847985519,52.51899874923792,19.799845438564457,13.158195598039244,7.267936230029656e-06,4.392076713416929e-06,1.972188986545794e-06,1.7908583103939699e-06,1.911731074787403e-06,1.0974706268517403e-05,3.4248056017210263e-06
ERNE NORTH,29.303663201179745,22.826187645126225,27.657569136097212,19.57675873677819,1.1300824467941935e-05,5.343229460862472e-06,2.216536025049374e-06,1.6424635363105098e-06,1.6381144440646059e-06,9.504076187385432e-06,0.6357896355745085
ERNE WEST,12.649105061399844,46.33838954395432,16.6990288480507,21.622746984143607,1.0175391642031787e-05,4.482470801100329e-06,2.911694130783801e-06,1.996123910140851e-06,2.115178057870522e-06,1.5950073171303247,1.0957005644626654
FAUGHAN,30.47938654741036,14.990977294734634,11.43829614149238,35.538747103978736,1.877377875737894e-05,5.806622580791165e-06,2.536313493732907e-06,2.152264196342639e-06,2.201509744841138e-06,3.708609354243214,3.8439520876518984
FOYLESIDE,1.0768596044271618e-05,36.29596042680234,1.111410003731597e-05,58.97153004937192,1.2593772079150492e-05,4.70153765931908e-06,3.3378846707891056e-06,3.914194303326111e-06,2.3142702671066366e-06,0.04506030339960775,4.6874004760710895
GLENGORMLEY URBAN,36.54674489900486,15.379388208421348,19.474432104247963,17.464607819744135,10.421608392539511,6.010618344563982e-06,4.1966424063175015e-06,2.1992065661626138e-06,2.1285869534219302e-06,0.7131990849021504,4.9560857750063405e-06
HOLYWOOD AND CLANDEBOYE,26.679809881047934,0.0009032856787932788,27.27274519823906,2.4811454892945526,25.819482146634254,4.762133851529842e-06,1.4609782856101959e-05,1.7041468068760706e-06,1.74824403746608e-06,1.3253657516846566,16.4205254231132
KILLULTAGH,45.617382708132936,8.672013873051267,23.08102885698894,12.022616506909532,7.8565150781263,4.891826957854227e-06,2.9051243577231494e-06,1.95318202671529e-06,2.030482807614638e-06,5.602270124541395e-06,2.750425593904745
KNOCKAGH,44.53208392293061,9.795055021142851e-06,26.66889850428524,8.89813000225826e-06,21.01673370113211,8.063329696715494e-06,2.921051588257908e-06,1.703046233891896e-06,1.7312976404219117e-06,7.782245575676669,5.184065191762067e-06
LAGAN RIVER,50.331079091449034,2.703229262803488,38.42978805953768,6.509581417193439,0.2466691119012529,7.2663525232826145e-06,2.35851747579775e-06,1.6202851871910164e-06,1.6868572981757062e-06,1.7796367285791286,3.3965235271512736e-06
LARNE LOUGH,41.60485491011574,1.3165474274865935e-05,28.29528932860412,2.6774784630935224,16.300529026181866,7.1140275007387764e-06,3.96950925481837e-06,1.4291085374280576e-06,1.5419805233804135e-06,10.410469448373124,0.7113516035315459
LIMAVADY,35.73973046963777,23.700082356220108,17.124171348378134,23.435955943038767,2.3560007561706925e-05,8.257697857629117e-06,3.0012829238550526e-06,2.3934238495512645e-06,2.5731953130007645e-06,1.578285732071392e-05,4.314260373691891e-06
LISBURN NORTH,43.61565892147043,7.577650725585982,25.338727164285586,9.103731862453616,13.001406878621184,5.868576258531367e-06,5.898771648900212e-06,1.9904042303519065e-06,2.181584998065737e-06,8.156239189463882e-06,1.362800352006873
LISBURN SOUTH,54.079499728751,2.6341274699680457,24.254507108691616,4.877749718410996,11.26263409115668,1.1370207162274913e-05,5.462694332751667e-06,2.1258376451790544e-06,2.6896907904254936e-06,1.2345384550111851e-05,2.8914478892071878
LISNASHARRAGH,37.925717028427414,4.071987377400238,19.77843107018872,12.996477026299367,15.81264613041777,5.274195588363986e-06,1.0867329798520835e-05,1.6370459690557087e-06,1.8325313216028717e-06,1.9187333012435766,7.495988454920242
LURGAN,20.6425041070139,31.71275076990686,20.9840112361285,21.62506398106043,0.1350855222299151,4.963963599614537e-06,2.0266754801580767e-06,1.8022515227319373e-06,1.8120721028004938e-06,3.9171417945701763,0.9834319841275473
MACEDON,56.342797299544806,6.0360415022572065,14.794859128731954,3.760772841962188,2.649745608938257,6.79601603635107e-06,4.0601018786510606e-06,2.218109236899965e-06,1.922619222465173e-06,10.943844409419173,5.4719242123000456
MAGHERAFELT,32.11527501918672,34.195823727980404,12.34037957833715,16.361901734241492,0.8366905631982188,0.664097499834513,0.24868245955198576,0.19622063234236028,0.22453867001795197,2.4275513775264685,0.3888387377827314
MID TYRONE,11.713130560037394,59.07629704927651,12.016242910629854,16.793022125220986,9.053753778219607e-06,4.656811778366809e-06,2.571994056493658e-06,1.8776865707869049e-06,2.537816973084683e-06,0.4012837638657975,2.89290628117759e-06
MOYOLA,23.68975642317843,49.42129756676286,6.17214671349194,14.603225505845682,9.14536341039276e-06,6.675092162832343e-06,1.9512566424886668e-06,1.6842232556733995e-06,2.239090935688312e-06,5.68787060523089,0.4256814904637792
NEWRY,0.23563399035234966,49.79069897876121,5.92295681773891,30.606473514528524,1.1859475390850232e-05,3.868301202419363e-06,2.9221699456136316e-06,1.954555983633686e-06,2.2751450535762305e-06,13.198962593658248,0.24525122531318408
NEWTOWNARDS,51.98647636467273,1.1474442739475224e-05,26.062838154042776,1.0452543901074316e-05,13.854406837838438,7.952875513055513e-06,3.8965963855697084e-06,1.8562234662256942e-06,1.9025455145262806e-06,7.29090611007621,0.8053349981423096
OLDPARK,23.279551457927948,45.485530298045774,6.739113248312029,14.963474296776974,1.4687834113666722e-05,5.635287545000205e-06,2.790877640761866e-06,3.169047182926992e-06,2.3109981237780434e-06,2.10807992371781,7.4242221811748825
OMAGH,17.579384723659324,26.82553577389435,12.359660588723694,22.831124089743096,1.9999411104857895e-05,5.545160584349213e-06,3.020926737240938e-06,1.8878487628183346e-06,1.9847571163388194e-06,20.40425879206162,3.5938136170601287e-06
ORMISTON,41.094745045406924,7.728275651519124e-06,30.176697501480476,2.2730120595447967,22.223277297894267,5.624763427768856e-06,8.071009540565523e-06,1.4928170739623852e-06,1.550176269149773e-06,1.1898010371548267,3.0424425914767457
PORTADOWN,43.217141367747615,16.155996114489444,17.34348849394868,12.602268709581345,2.5518275435918887,6.157180311853584e-06,2.265399629991963e-06,1.5504000621770066e-06,1.554861654715505e-06,8.129262544883051,3.6979163252698465e-06
ROWALLANE,33.98316400148847,7.0261603142219275,29.04035570447805,23.832025913052266,3.914055505486017,8.377314457131984e-06,5.222516838110937e-06,2.01431333645697e-06,2.260959122587083e-06,1.0778775846697592e-05,2.204209907393667
SLIEVE CROOB,18.38956554743665,30.018141286061244,16.688774472128266,33.11952449870276,0.9430435406167893,5.650973799635516e-06,3.2500838872514986e-06,1.7646158405310427e-06,2.6165086065923686e-06,6.6944534332159095e-06,0.8409306784187232
SLIEVE GULLION,4.491921866110419,58.61456666585099,11.970740350608468,24.783246362894147,5.609082210343405e-06,4.3494958616184236e-06,1.978942881965433e-06,2.103815585106653e-06,2.177940722156344e-06,0.1395053104924053,3.224766305844027e-06
SPERRIN,19.771554157897647,40.48561623286388,10.011169540191995,21.692790078015566,8.379717811283078e-06,5.401158457006948e-06,1.9559015481673253e-06,2.2800248977174595e-06,2.057095517353692e-06,7.655435542845371,0.3834143742873071
THE GLENS,17.041666296133272,36.65079013903212,8.609143520281247,24.39985350896105,0.21667552376481666,0.1383488407189733,0.03593508346285163,0.03077090714963141,0.03057813500586937,12.76540037796486,0.0808376675252959
THE MOOR,1.9368742302755127e-05,52.00612151944075,9.273825896186663e-06,37.87241954404163,8.780672118786692e-06,6.121871063132215e-06,2.667947780514745e-06,4.2416861199219154e-06,2.746899621301335e-06,5.734298477217135,4.387107257655596
THE MOURNES,18.711643768413353,20.306144271895857,18.46807586351964,32.16877507132552,1.503204262898157,6.051592205009483e-06,4.159627172229704e-06,1.8422064678125646e-06,2.2800761481091456e-06,7.658115142526649,1.1840272859188121
THREE MILE WATER,51.41292923968052,1.0093754247241911e-05,33.74580914354764,1.0775959699041737e-05,14.72128930688832,7.575080240836174e-06,3.714273494651369e-06,1.7368422667339833e-06,1.7022514796002273e-06,0.024882677959976406,0.09505403376211088
TITANIC,42.81732200047023,7.0076267809266195,24.061577390266848,3.345635050813543,10.802543868193574,6.613065573222081e-06,8.972759099538422e-06,1.877086438808655e-06,1.7045152800089083e-06,9.347445364252756e-06,11.965266394457416
TORRENT,10.193137051751114,56.79524835003952,9.830447733838653,10.82400287957763,0.9269314614575157,0.6131669438611042,0.269098116070119,0.18554666989277505,0.23931937988620036,9.823623240823066,0.299478172802319
WATERSIDE,43.56246179568986,17.15255112905955,10.869781093990087,25.057439229791175,2.07998967040411e-05,6.190309742185858e-06,3.925319244137523e-06,2.6640300663684774e-06,2.2175916128236195e-06,0.8591528814977318,2.498578072824215
WEST TYRONE,21.00011839254248,45.96818599265863,14.537650587911555,18.49401948524928,7.0899828627331584e-06,4.606484693552239e-06,2.0526177176752422e-06,1.5788424205368147e-06,1.9039498510074988e-06,5.954045349509552e-06,2.3557151563398225e-06
