,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
CARRICK CASTLE,18.058541382427187,2.049529636858529e-06,34.500369668765025,1.745849084474432e-06,34.55786429110967,1.4923601039086077e-06,8.865671754836847e-07,3.6799351251680364e-07,3.2293088777393187e-07,3.7693966974418807,9.113821095025846
CASTLE,12.853533503413201,1.7219170498820217e-05,31.321134031612935,21.959990715649113,17.362014803568172,8.048980353907814e-07,7.466261112777044e-07,4.028385948842911e-07,3.3196100632935125e-07,11.453296674566543,5.05001076569579
CASTLEREAGH EAST,20.193914278757777,1.4737282172255913e-06,24.76220094958533,1.6198469448591353e-06,28.099942329472107,1.3621703582408762e-06,7.494015451210629e-07,3.318774404745678e-07,3.197607004437847e-07,15.434701000698432,11.509235584701155
CASTLEREAGH SOUTH,17.34233913085684,7.996307529255428e-06,30.414237691139874,9.58450215546218e-06,36.97732149781566,8.516845407578647e-07,1.4802909878420573e-06,4.316078426127569e-07,4.360548988509892e-07,10.919045185255706,4.347035714483957
CAUSEWAY,5.872793335592329,3.193620721909629e-06,48.39301682785662,10.170032007438543,12.903682822279592,1.6970540384123305e-06,1.1346908200577288e-06,3.4720553236094307e-07,3.79763103382074e-07,16.279874669064164,6.380593585434522
CLOGHER VALLEY,10.770029928184664,2.7235107223122483e-05,38.51907714857063,25.709292386177317,1.2187513675449462,1.0910500600198033e-06,4.0692156179216135e-07,3.973448620445704e-07,4.437042347225424e-07,22.26504106099948,1.5177785343950307
COAST ROAD,22.376147537967473,8.284708132771124,11.473261685503841,4.436400154086368,22.741133901396804,2.169985105363218,0.6526052057184552,0.4169703443883536,0.41774445196158144,10.313804079484353,16.71723940135843
COLERAINE,27.324341762059063,5.753470775045575e-06,27.627664929715017,0.5528846697203146,11.373784111145675,1.8763999471851492e-06,1.0102137427994275e-06,4.6376942281083023e-07,4.596088966081248e-07,31.250714447917936,1.870600515979217
COLLIN,12.798472173567477,4.820490475444081e-05,24.135017314322795,29.486114613115202,25.633610752982406,9.717629745283873e-07,6.487187880145761e-07,1.1004585143678282e-06,8.238642700077036e-07,0.17306557661142424,7.773667819691384
COMBER,13.06174713339229,2.4589573369961047e-06,37.78828369273822,2.6233056402766287e-06,16.507625258479752,2.2540886594155986e-06,9.770124841324026e-07,4.1306953094174533e-07,4.5172967988531135e-07,32.64233320971974,1.5275066722100306e-06
COOKSTOWN,5.448300914345774,2.9026634966773527e-05,46.0016148611901,29.83677856464161,6.455990173413709,1.0871280022990512e-06,3.747606263134601e-07,3.0872493126349477e-07,3.166989355266646e-07,7.919312118226221,4.337972254235131
COURT,20.02329840845229,2.6208574251829547e-05,31.728480282263217,16.918203656701344,6.916857330267412,1.6883039183927256e-06,5.314265533875016e-07,7.311641843850514e-07,4.1736295232908446e-07,10.95341517792495,13.459715567558938
CRAIGAVON,12.195588607085247,1.521231363158974e-05,34.298787741611676,26.371734865394135,10.913583106345124,8.088887239495744e-07,4.4053983392312115e-07,3.092887665944731e-07,3.4562497699000585e-07,1.3203196531486308,14.899968909759249
CROTLIEVE,3.139283494667305e-06,2.569355509124428e-05,21.019468065127374,51.60322721774991,12.310081916447153,7.687609690666743e-07,7.888484121529204e-07,3.5952343616653986e-07,4.236025411753853e-07,10.370515371535028,4.696676255566558
CUSHER,21.028143163477395,1.0449856258317686e-05,54.80803680868554,17.25663503351875,6.907170053965472,1.5754140822136552e-06,3.5516705249377746e-07,3.508743517875789e-07,3.758512629942439e-07,1.2386137198270853e-06,5.945761104786056e-07
DERG,14.454984273336034,2.1586215150330948e-05,32.61403184384694,22.954170006322734,3.7639875845073667,1.1184680760464722e-06,5.015753672107125e-07,3.6574093253626877e-07,4.1303239423178886e-07,25.338487441086578,0.8743148658684173
DOWNPATRICK,4.4069766161138025e-06,1.9429189029345192e-05,19.44091546141946,57.96315334368344,8.515128380995549,6.299400496434779e-07,5.216201617467269e-07,3.380799991568791e-07,4.2802349859742766e-07,6.600743868199858,7.480033191872325
DOWNSHIRE EAST,33.707086075185366,1.9645649356961516e-06,49.206872914723824,0.9973752914129143,14.376564474968136,9.5037493324889e-07,8.464066062948163e-07,3.115412986867229e-07,3.5255360357823865e-07,8.660770489741226e-07,1.712095952191329
DOWNSHIRE WEST,26.30521628983993,2.124367288323622e-06,53.08036191157744,6.236115565170295,13.306084111054732,1.422902413876714e-06,1.5749774588344172e-06,3.4852778127923834e-07,3.2191108115675076e-07,1.3447412923255265e-06,1.072214984930295
DUNGANNON,13.344155398318398,1.8662699369536566e-05,23.978750383307904,18.032250707595125,4.8147974302694685,9.800131530688654e-07,4.249306949148866e-07,3.244125671243548e-07,3.2450751546445217e-07,37.94384478535182,1.8861805785939791
DUNSILLY,18.43232626985621,3.815439095579209e-05,37.36057733887953,9.897610662606685e-06,7.851890119031221,1.246209220022985e-06,6.082002240408476e-07,4.0992886487720603e-07,5.460790610883026e-07,36.28458746974979,0.07056794006426122
ENNISKILLEN,8.61530876120165e-06,1.4558344753625313e-05,47.15698676507641,27.87656637015313,4.876954698049523,1.0678543067341108e-06,6.73297579166025e-07,3.6878882509175874e-07,3.4440076067394387e-07,3.1229780729239507,16.966488465802
ERNE EAST,9.638682091166336e-06,3.530380350107696e-05,45.08250170391689,18.79054807790024,0.9064835635265861,1.2245649568222028e-06,4.6268584866251656e-07,4.3570446459786043e-07,4.3770679644615554e-07,9.632710549136153,25.587708602372466
ERNE NORTH,1.2227206635272061e-05,1.7932959842342272e-05,51.40412450368033,36.697804198546855,2.1908700272953574,1.1216253481331178e-06,4.3084037772392815e-07,3.3844880723301313e-07,3.4182430726386784e-07,0.03697422301614771,9.670194654556
ERNE WEST,7.072002363740793e-06,2.4616167254566875e-05,37.76866726845654,19.105792356490998,0.28906042002818017,1.002223834492203e-06,5.70973149957226e-07,4.4097049126739755e-07,4.539410637839347e-07,18.262373307554515,24.57407249119162
FAUGHAN,12.831402075181272,1.470509127844601e-05,37.64765640461615,38.85829894640375,9.769951733867062,1.0281254248964472e-06,4.411856185878061e-07,4.108148484018618e-07,4.026407856462731e-07,0.3654600254793876,0.5272138265943989
FOYLESIDE,2.185057013425695e-06,2.4092097893882263e-05,21.514304294727626,45.11571872535187,14.887032279506517,9.614230928982873e-07,5.84553478679048e-07,8.015974159027434e-07,4.756642183002118e-07,7.595668628663354,10.887246971357532
GLENGORMLEY URBAN,21.46554902346447,1.408421421145927e-05,38.3828048886738,6.980236165463971e-06,39.13457759119032,1.0753804275888863e-06,8.004203668118724e-07,4.693771973418061e-07,4.538130364993733e-07,0.8485132499065023,0.16853138332350318
HOLYWOOD AND CLANDEBOYE,3.315180381317407,0.0001977550375996758,42.02393535485703,6.250583060055849e-06,44.128041801664665,8.733255982165991e-07,2.723314965238234e-06,3.22750167102123e-07,3.3062529324867073e-07,0.7568866921902702,9.775747514333956
KILLULTAGH,19.77619652135067,1.2585676275181751e-05,48.98451059399926,21.594721643282195,7.99739025100872,9.483900115816337e-07,5.889949518577996e-07,3.914989176594244e-07,4.0258067800854245e-07,0.0957060862073069,1.5514599870110097
KNOCKAGH,19.097124490515334,2.0634479255825593e-06,34.859763788889325,1.8042503475488208e-06,33.71113987646365,1.6277817819028024e-06,5.919562298432758e-07,3.4900829313203155e-07,3.4980849845294307e-07,1.392999101316846e-06,12.331963664879538
LAGAN RIVER,21.865007431113682,2.5192920871201715e-06,64.06436363987338,8.638155347224117,5.242682604589536,1.485281499480642e-06,4.5418507351915283e-07,3.315932990816309e-07,3.367131251826239e-07,0.1897851651596057,6.849745892503691e-07
LARNE LOUGH,29.85418947570958,0.6096769045378982,22.47168170317308,0.5012449406507925,26.703155380113426,0.3704600005201705,0.13910317925717194,0.08612240245186048,0.09914583916071117,3.804046561359408,15.361173613065901
LIMAVADY,25.326522239104104,10.315803836641264,27.31936554340121,21.520843445128826,8.131094447576796,1.1774985148279022,0.6100347883479571,0.3930852235780629,0.4091964546907076,3.6166276498150363,1.1799278568881477
LISBURN NORTH,28.95915242493639,1.0824346780173921e-05,25.647849181044258,0.9154326105899703,26.918358556075386,9.552962151810513e-07,9.207634796438939e-07,2.989163021529561e-07,3.364104893951012e-07,1.7742775220887972,15.784916369531942
LISBURN SOUTH,28.83901533959279,4.1204896789577705e-06,38.568840411291696,4.407091749627291,16.63371454956881,2.696498213787111e-06,1.127558623007012e-06,4.6235456087165316e-07,5.412531804761876e-07,1.304785848750497,10.24654315301466
LISNASHARRAGH,18.4967542976227,4.256794173415649e-06,32.44676316232994,5.619193653135203,32.05728898506942,9.575624411555413e-07,1.916862293607447e-06,3.104608144315456e-07,3.404518226972457e-07,3.637617269881844,7.742374849829358
LURGAN,15.736559794597438,3.2836314388577944e-05,31.37224552836875,33.194174643986806,8.304581721834682,1.1066587573840053e-06,4.5106925913532494e-07,4.1783385003061195e-07,4.05545787198116e-07,0.5132310082310866,10.87917208555919
MACEDON,20.042287060979216,7.880491380668086e-06,39.001384928849276,4.7527536230924855e-06,26.144409253033125,1.3936805782200568e-06,7.374925972206093e-07,5.040931923860293e-07,4.4030838163685756e-07,7.769522797097282,7.042380251221365
MAGHERAFELT,19.889848641709353,2.2375141910146803e-05,30.08258830041598,33.2661254761846,7.996453786984014,1.2076168682897711e-06,3.7714814384332903e-07,3.16014707094752e-07,3.540659433493227e-07,6.3299389248573,2.4350202398611915
MID TYRONE,6.512063227374568e-06,4.010032172410751e-05,32.0176730599372,21.001486284154105,13.913569788676977,8.614864982447152e-07,5.155934160240062e-07,3.9389383527393403e-07,5.382172876890588e-07,20.00201570823155,13.065206237424166
MOYOLA,21.868603774137934,3.548900934111804e-05,28.229581239088933,32.99444190183738,4.528408374237218,1.2434684335305088e-06,4.1745989369086126e-07,3.672431728037268e-07,5.024311154490791e-07,3.0208108603486927,9.358115830737885
NEWRY,2.6813498542767137e-06,2.5553309279238054e-05,21.807535409991633,46.418300360950646,14.425323508596087,6.755203662597106e-07,5.025789871383894e-07,3.501413605533833e-07,3.7322040902983505e-07,8.909513796649579,8.439296787691793
NEWTOWNARDS,12.753237004475832,3.0267877439333868e-06,30.137710109803827,2.756984876133648e-06,20.956442497330876,1.9450220877180084e-06,9.687513609183257e-07,4.703458234143082e-07,4.731906986319555e-07,2.8368983466902777e-06,36.15259791040852
OLDPARK,12.879697260924242,5.234050969883456e-05,28.08326407918369,14.775602738668832,8.155382287355117,1.3557493107288828e-06,8.195423550926063e-07,9.694980863278973e-07,7.055417284138006e-07,26.56136636772789,9.544631075299055
OMAGH,1.2390142197131167e-05,1.876758344544414e-05,36.92914045902118,41.59088454438801,21.47993779725154,1.090246517870225e-06,5.32033078345081e-07,3.6561233327428017e-07,3.7836767766443023e-07,2.9464469234852054e-06,7.289070686886363e-07
ORMISTON,11.133504470216758,1.7026176140199927e-06,37.66943480346354,2.544928568453553e-06,32.218445938458245,1.1586407978496923e-06,1.571207864959833e-06,3.148600287947929e-07,3.2275096660857497e-07,4.154071882771697,14.824535290083924
PORTADOWN,21.852996587554838,1.4785192021236946e-05,41.017368101858885,17.362139580253867,13.634469338006257,1.2595164981142909e-06,4.4232053386254237e-07,3.26610847434772e-07,3.070679849676445e-07,0.9765122487693833,5.156497022848874
ROWALLANE,1.6216799616999918e-05,6.600754558274664e-06,58.566301987555875,18.377524668484547,14.221484628341713,1.6050584267554982e-06,8.723407821020046e-07,3.8769814566570406e-07,4.289197772488136e-07,4.516293462772732,4.318369141273844
SLIEVE CROOB,1.3264403589192162,2.3016942987710196e-05,38.70655963266304,44.80250959252098,10.938477206514428,1.0349510180680147e-06,5.694702498212378e-07,3.517318281381263e-07,5.191620364464507e-07,0.5503000607956959,3.6756876563285363
SLIEVE GULLION,3.446158122328713e-06,3.158224753455106e-05,17.90453971572979,55.53483500074176,4.152525417596516,8.335483197077092e-07,3.40438766340912e-07,3.806409122579556e-07,3.846098390051923e-07,16.597128388392047,5.810934509896394
SPERRIN,10.334228457340828,2.2859777512772125e-05,25.790691689963474,40.99640270656142,3.615033894150644,1.0444206343718896e-06,3.6859117874458064e-07,4.47406792021852e-07,3.9267170242759913e-07,15.455983698331389,3.8076344407844327
THE GLENS,7.996702273845399,3.0947356843088526e-05,19.406363687482553,30.79361221958864,3.4017501687813287,1.3182597824968455e-06,8.950747933433177e-07,4.894057830113127e-07,5.928830467287396e-07,37.5169991924594,0.8845382148624317
THE MOOR,2.9510715519124025e-06,3.56901660407109e-05,10.017655677313403,53.14705285565796,7.7142760493068545,1.1312708096854127e-06,4.5655902075703e-07,8.631850494104308e-07,5.160217456057297e-07,2.689731339083782,26.431242470363774
THE MOURNES,9.072338943586319,2.758106842459144e-05,28.681627645080233,43.279961207972754,6.539424772151641,1.13493291422273e-06,6.522214124290962e-07,3.322223342485732e-07,4.199789105716793e-07,9.308403953960426,3.1182133568246075
THREE MILE WATER,19.331788571080725,1.99714760979923e-06,26.24153458766935,2.1431749196959217e-06,33.92975315001237,1.4102107940077447e-06,7.210977781734796e-07,3.3785282584563656e-07,3.300537967314046e-07,9.573947449035328,10.922969302664516
TITANIC,20.633602436912135,1.2838232496135721e-05,35.69712660018398,2.450329335846037,20.062799538604036,1.3755647448549244e-06,1.6585146146506667e-06,4.5165874642408183e-07,3.8647736242379024e-07,1.6502833685067941,19.505842009499066
TORRENT,1.5983264829031447,4.6688757290470286e-05,24.599920614663958,30.28948158487938,2.4984468794837476,8.081709559858126e-07,4.71843324417579e-07,3.6493807360048017e-07,4.522630468517268e-07,34.70174869059674,6.31202696150035
WATERSIDE,15.833786840603365,1.5195796050288975e-05,31.628770623861957,29.43131488374418,17.631396421137655,1.1904164050248094e-06,7.083025520916402e-07,5.430929357427398e-07,4.3458874363952604e-07,2.275570755235113e-06,5.47471088288541
WEST TYRONE,9.764392683660279e-06,2.4549340286012904e-05,44.607936123954914,28.957630722368886,12.414889897236451,8.034171217786775e-07,3.7585812688934093e-07,2.9259428465194356e-07,3.572884462594711e-07,14.019506660822053,4.527267397040418e-07
