,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000357,2.68697667084346e-06,23.101229490698422,73.50234529341687,1.5880942230474675,1.6403226715618242,1.99565308082124e-06,0.1680029009331701,1.3977998780327536e-07,1.4913229966097902e-07,1.1175623278664099e-07,3.370439794991002e-07
N20000358,63.36810553223033,4.950966579381733,19.73221901995103,8.703574393216304,3.245131422563294,1.290155155608788e-06,2.401871210634525e-07,2.6094818680898666e-07,5.015441550777071e-07,4.5552163936965143e-07,3.0430104871202377e-07
N20000359,67.34703360428573,7.401065183454475,20.697518903970373,2.8838551009571503,1.6705263855445847,2.642675217161897e-07,5.372102879259366e-08,1.6954943266134952e-07,1.5590990991472722e-07,9.05215265329572e-08,8.78182602076499e-08
N20000360,39.3076539214751,16.508038270123098,22.685334384219168,17.943282062471486,3.5556898290425027,5.326439132182913e-07,1.8427852759198747e-07,1.4335216976359004e-07,3.494083708007362e-07,1.2005391562477516e-07,2.0293175574482198e-07
N20000361,1.0496206726634975e-06,26.136654458482518,61.08751229732231,9.486018599141834,2.4754494713098776,5.144827997952762e-07,0.814361852994301,6.611113435143347e-07,4.1857593147759666e-07,5.107336545062507e-07,1.6622476349887547e-07
N20000362,1.970712443055949e-06,19.315068243458008,77.68854197913522,1.7689125783985653,1.008571365483083,4.917736566191626e-07,0.2189019062302127,3.2644159290698034e-07,2.3305607824458167e-07,6.811636907433218e-07,2.2414742103374939e-07
N20000363,59.97663831136251,8.329520991303607,19.343273609678672,9.172422105744534,3.1781432332150166,8.96103618793188e-07,1.1896489232843958e-07,9.46366792314191e-08,2.9298692737193344e-07,1.968606537072164e-07,1.4914288363686618e-07
N20000364,20.081242223589598,20.80302957373034,24.021553727623736,33.77211511131715,1.3220582680115671,4.7578538887350527e-07,1.2786708081382922e-07,8.415322293424191e-08,2.0002587383989697e-07,1.1940412849481448e-07,8.849190263054502e-08
N20000365,56.750780700575234,14.18277538229028,19.676520666146725,4.479970445093868,4.90995039110969,1.0378907968580115e-06,3.504239362338806e-07,9.38582967883432e-08,3.3144122494267763e-07,2.7282458365061557e-07,3.283453823749642e-07
N20000366,36.14741872315999,15.257324038279608,29.701087208958505,17.492940283100516,1.401227683680078,4.204340033546515e-07,1.5666490532927795e-07,1.3042343781889512e-07,3.4980436595619705e-07,8.738420114907415e-07,1.3165256549722703e-07
N20000367,34.92183960405078,31.479537775572314,21.29911990934555,9.436971934005141,2.8625295195507388,4.591330211214183e-07,1.2018491310183765e-07,9.225852984223258e-08,2.688290757913618e-07,1.4257595928452475e-07,1.7449397944839672e-07
N20000368,64.35613734220503,23.03531444486503,10.364404268584764,1.2286907488642025,1.015452136864593,1.9107346189189476e-07,1.4060463033626185e-07,6.723204018116668e-08,1.7085335216230055e-07,2.2671675089417713e-07,2.6213615275095935e-07
N20000369,51.15905480034901,15.208910799835627,24.3181749045288,6.603460125109627,2.710397585524597,9.702272888354842e-07,1.0010201668380341e-07,1.120802036977759e-07,2.902405681084701e-07,1.7544944737125478e-07,1.3655279332708115e-07
N20000370,25.39106048664496,41.0444241361414,7.357851937992532,24.558595711477025,1.6480666782731195,1.1401270522276197e-07,6.874601315999234e-08,3.3520599522639436e-07,3.607427021051112e-07,5.2085560485217516e-08,1.1867796079067271e-07
N20000371,24.749031906409257,70.51634144729337,0.7456626839779985,3.4138060431628046,0.5751541424734584,1.2968912115531247e-07,2.2959811892711718e-07,2.27810603894539e-06,4.808705711901488e-07,2.2093397378343797e-07,4.374852731269105e-07
N20000372,17.722249449066673,52.82126910952538,10.435354329838873,16.89121001101352,2.129915659913282,2.6105183801868986e-07,3.1588199364085763e-07,2.9153321833910095e-07,3.485543941962835e-07,9.978795390788088e-08,1.2383287046301227e-07
N20000373,19.94290461783401,76.18933548673363,1.9009708868039346,1.6864732862275376,0.2803139815556526,1.2977927660938423e-07,1.726407298425563e-07,6.925152639385239e-07,2.6186745814088254e-07,1.7175879724269347e-07,3.122837083041249e-07
N20000374,11.611494551552585,84.60551371839746,1.3213615616803291,1.4068581112987497,1.054768480990844,2.1895541887970303e-07,1.4535623217974476e-06,4.99613595244867e-07,3.451207822511173e-07,2.666545114024938e-07,7.921733701414907e-07
N20000375,6.917271067487012,90.52553788797722,0.17606411556511475,2.3667062794939606,0.014419890241295835,2.2160252291316004e-08,1.7959836536064498e-08,5.078703896272758e-07,7.158494126112079e-08,5.4505857509991387e-08,8.515410946131754e-08
N20000376,40.4405790809677,57.798138612522266,0.5727669233105895,0.8630393407167697,0.32547450145478274,2.1838632608398205e-07,8.426111022557815e-08,5.071597497937449e-07,1.6373141774271126e-07,4.003993024198957e-08,5.274493564380246e-07
N20000377,60.618664508039146,28.625790009341824,8.55584540647431,0.21705900319840213,1.9826392662015198,6.646050051616428e-07,3.29970065781729e-07,1.687817895916513e-08,5.371965262374346e-08,1.1877425456361337e-08,7.296944669444477e-07
N20000378,5.6853800797702725,78.64949319034318,4.014926480407743,11.178093104115773,0.4721063708388947,7.067868599811492e-08,1.130546434704878e-07,2.736986797155953e-07,1.616822692484073e-07,4.0287973274868363e-08,1.1512187225638634e-07
N20000379,19.522414172564805,78.0525050219529,1.1038094506321292,0.914601226363838,0.40666894618395094,1.0408878239094993e-07,1.9829480609424944e-07,2.9152113010813194e-07,1.0896668659516309e-07,1.4142449905748921e-08,4.652885258427858e-07
N20000380,33.422186790371875,54.31981338632315,2.6229174185927246,8.83497236963851,0.800108117496773,1.1820350295647611e-07,2.8126620543548227e-07,7.327994982167208e-07,2.7433003167934727e-07,2.613953210291806e-07,2.4958239990198745e-07
N20000381,8.522420909685941,88.41335112724332,1.4424859006887378,1.4453362049567307,0.17640542428664352,8.479704996270617e-08,5.9533910985329194e-08,1.0083050909454017e-07,7.199882333296507e-08,1.2127914071158978e-08,1.0385042123443593e-07
N20000382,9.240928757608511,88.44094394835012,1.8286821969807188,0.2809458762542736,0.20849862551614887,4.834284419936306e-08,2.0734740993296416e-07,8.033543257124988e-09,2.4963831327813315e-08,2.6188684660533704e-09,3.03983707698315e-07
N20000383,61.75021651041151,4.579546302389453,19.779369835771146,8.458001808648593,5.432863107686141,9.014539499122266e-07,2.7592272940076967e-07,1.449601584854855e-07,4.483073333253686e-07,3.88412056480796e-07,2.7603691239380647e-07
N20000384,60.63579945345142,2.129439410867213,24.373101440602575,5.1903629928776995,7.6712948241625405,5.942031236501476e-07,4.6861361907656554e-07,1.0236820546642189e-07,2.0338846914637518e-07,1.8185001951377789e-07,3.276151175238244e-07
N20000385,69.04845582809767,27.345203250347367,2.0957986554311763,0.2711019548592956,1.2394385629337537,5.467578920382456e-07,2.1570625466444685e-07,8.13477207264272e-08,7.445637018350424e-08,2.1036486738435955e-08,8.090259824577793e-07
N20000386,4.824061537165239,93.59238912913983,1.2910577526181906,0.24331886625887206,0.049172488721088814,4.3751494788055775e-08,4.389129103168373e-08,1.2140531038978048e-08,7.907846249847058e-09,9.083701666813973e-10,1.1749723308857259e-07
N20000387,41.58399359045453,53.76881591136451,3.045145656125293,0.9318303579685457,0.670211557120516,8.281564332217635e-07,2.896260780682906e-07,7.360804072836313e-07,1.8059547375787384e-07,9.86093163066229e-08,7.938988665243792e-07
N20000388,60.973025747896024,31.872566459690532,4.797752239770796,1.8283364136936444,0.5283172360914807,2.3544395134648474e-07,1.375241298704326e-07,5.339022444100723e-07,2.106688754854734e-07,1.6204043605378374e-07,6.232778638653323e-07
N20000389,77.90295052153884,10.108213443845608,9.151381335134932,0.270900927200331,2.566552682919654,2.7815417116647186e-07,1.6997589988266465e-07,4.8527777773727766e-08,8.22466574204681e-08,9.593222992363892e-09,5.008629027231281e-07
N20000390,41.41358645794352,56.716327716740665,1.2480262262322124,0.33496577297246805,0.28709316202228524,8.46000222205648e-08,6.348403310654892e-08,1.0506931132486439e-07,4.681988915729043e-08,2.6948110882564308e-08,3.3716749530469995e-07
N20000391,64.85139274880996,31.822214347229437,1.8321525093173041,0.13295772254415178,1.3612778441112336,2.0574169119039883e-06,5.793840570936986e-07,5.352366606565756e-07,1.6680112008362875e-07,2.8710367904295443e-08,1.460438799648325e-06
N20000392,70.92023162904695,21.734174946477268,5.160596791103677,0.8623943346287938,1.3226004701766907,8.46578967845268e-07,1.7144056950013553e-07,9.201987913521254e-08,1.2280611490588227e-07,9.336251621697127e-08,5.023585779796247e-07
N20000393,48.49425111560704,40.60243348830561,7.253901755253238,0.5598570238567391,3.0895547387369016,7.282013011822355e-08,6.087417506753901e-07,4.647765297225039e-09,3.4750945806638486e-08,1.8466778253197863e-08,1.1388131092447813e-06
N20000394,53.66159909713066,30.563943173159874,14.052690918243776,0.1124619000658507,1.609303045911563,6.320654032447534e-07,2.2113606367957956e-07,2.426538307679359e-08,4.391078760168359e-08,9.702822464195129e-09,9.344077966092688e-07
N20000395,3.6923081684339087,95.79522769253902,0.4315155983537521,0.04194996234439033,0.03899849141790089,6.978553265742937e-09,1.612137741809605e-08,1.117799908388908e-10,1.391642969593591e-09,2.3873208231843513e-10,6.206891953053344e-08
N20000396,73.2749332718269,21.83755294259481,2.9577709756328425,0.6384706394019163,1.291269678487584,2.546395894135658e-07,2.677252389996682e-07,5.223161650139413e-07,2.392945450247584e-07,9.483440434923465e-08,1.1132459813629693e-06
N20000397,56.34559231250641,1.3822013110247908,18.415191107641647,0.7238909597299179,23.133118765939976,1.2490606092572335e-06,2.019602184647004e-06,1.048248427561781e-07,3.5424054818456843e-07,3.936254467470563e-07,1.4218036302335248e-06
N20000398,49.67185122660328,46.552404424305955,2.3973078106523666,0.1521702826694571,1.226265330673738,1.6191895110121622e-07,1.8275850919565428e-07,6.766695593557679e-09,2.6105802789820886e-08,4.152055325733986e-09,5.433931855276382e-07
N20000399,63.55755671550185,32.84583343166139,2.3754424421345988,0.1855165303366483,1.035648617736916,4.961974796216281e-07,2.701823701481237e-07,1.9899751343197484e-07,1.202415438742529e-07,4.230442476383803e-08,1.1347052676770788e-06
N20000400,38.573648659631935,58.21145942977708,1.0677862782250196,0.008973216424488518,2.1381306823934554,1.4261077877590983e-07,4.314138324329561e-07,9.417281817559154e-10,1.0297906084353356e-08,1.117564236604313e-09,1.1471662221331744e-06
N20000401,18.671640948350564,57.07411142398673,8.481798958819512,14.956537861432398,0.8159097988216995,2.7235639018049226e-07,8.570867126423529e-08,1.422989844434275e-07,2.531503043103573e-07,1.4912559175192407e-07,1.059491563582445e-07
N20000402,67.24253776933017,13.654643726188207,15.999730406688881,1.2901960687656555,1.8128914323925074,1.598415762236155e-07,8.663879450113143e-08,6.725938555300325e-08,8.136638688276311e-08,1.4932892238124242e-08,1.8659554010794044e-07
N20000403,29.930568543816623,68.61932849090498,0.9778414146751643,0.04398622933164555,0.4282746092849872,1.0149761638982462e-07,1.1691319297541173e-07,3.7086977647479247e-09,1.1729063133839152e-08,1.0852938373780263e-09,4.77052753761677e-07
N20000404,49.907711775220186,31.18517680401026,16.077312816322873,1.211978802103486,1.6178176255355625,6.360848287420216e-07,4.338891601591047e-07,7.52255678729713e-08,1.692078417193894e-07,2.0189665437509815e-07,6.605035756280539e-07
N20000405,45.90530334753415,26.30154191396773,23.281362520953454,2.3188213617598734,2.1929695643862916,2.899593187282178e-07,3.2262925415087946e-07,4.41014670958584e-08,1.6580672266486784e-07,1.619437951604223e-07,3.0695794103813426e-07
N20000406,60.82859511677897,2.3612554777898755,3.394204599741564,0.5863064874195715,32.829625240519825,5.673117678383941e-06,5.855670677797828e-06,4.774664587668323e-08,1.62254751838828e-07,9.157997011037806e-08,1.2473804718097399e-06
N20000407,68.33658127787095,10.260999891910757,17.750492694213136,2.0919162500171664,1.5600080463755253,3.579003957866435e-07,2.1359583889416517e-07,2.1160156238902134e-07,2.2988062632567087e-07,3.875299185731615e-07,4.3910412613749266e-07
N20000408,72.7727276459942,13.497005083867833,3.8572623443327174,5.168794132174289,4.704206558203579,9.286913063982112e-07,3.8325540303689904e-07,1.034155571975326e-06,5.275239418851328e-07,2.5736062852415794e-07,1.1044405293340043e-06
N20000409,78.32424736877857,9.953518646745614,5.350765947990857,0.34858604523715553,6.022875726217062,1.4265095651858592e-06,1.7722561580852934e-06,6.76243111735084e-08,2.1192898080068428e-07,3.478061128873328e-07,2.4389056107107046e-06
N20000410,44.59274156379114,46.96585716779323,6.102887091810952,1.264671158310009,1.0738418601986246,1.976274052531196e-07,2.065121337255108e-07,1.1845822631282842e-07,1.0804349416486386e-07,5.974641167122111e-08,4.6770836592618944e-07
N20000411,19.73921268017831,71.8092491375096,7.637647235051309,0.17199045673328875,0.6418999058327237,1.3924106687266556e-07,1.6895473025414582e-07,4.669561763737134e-09,1.5939255553632854e-08,3.338776614332351e-09,2.5255139744921895e-07
N20000412,64.81892473634647,18.161110160534964,13.429009315270724,0.5922555959560248,2.998698205541164,7.199166133184702e-07,4.44274965879652e-07,1.6889323952183884e-07,1.174202858793389e-07,4.716983150737493e-08,4.886757199532131e-07
N20000413,61.458653164797624,19.009705477364538,16.832189636100306,0.7024575737676146,1.9969929992639013,4.4679296448700334e-07,1.9570736153828852e-07,1.0329402290802841e-07,9.328694532633168e-08,2.0624346549025926e-08,2.8900038486452944e-07
N20000414,54.70264220205644,1.1793015652361631,26.403512902528043,8.882975563727253,8.831566672479104,2.495137778526389e-07,1.6229767849348096e-07,5.576097340688144e-08,2.061750814019005e-07,2.965682301479338e-07,1.2365725053627674e-07
N20000415,53.38336452433852,11.508449608533084,30.783751806793376,1.6425537445004548,2.681879736195507,1.7430383584518108e-07,9.294588070975393e-08,6.399435226464961e-08,8.586566713812694e-08,3.430464453851201e-08,1.282246943155943e-07
N20000416,41.17862653522341,10.903964267731011,22.70675797716712,21.568905741167402,3.6417435655481416,3.3595555780244066e-07,1.952986510655293e-07,2.4453013155132626e-07,4.3370693024281117e-07,4.820932729059635e-07,2.2157838009010205e-07
N20000417,61.08500777260052,4.99834688480152,26.35062981295836,2.5969479858904387,4.969066123811515,5.610622257528846e-07,1.5463614068511197e-07,9.945891889517009e-08,1.7800434263207441e-07,8.635908902130673e-08,3.404169277505806e-07
N20000418,50.56142709941665,14.380469211351704,21.002894449375358,10.505818477795788,3.549388392743779,6.568657049851892e-07,2.2850293414426648e-07,1.196131239766952e-07,4.558633190175778e-07,6.05154053295982e-07,3.0331757501855826e-07
N20000419,46.78261418116463,14.248035061354528,23.641823467843825,12.682062086143162,2.645460338007731,2.571284172541358e-06,5.247372316418957e-07,3.1054903707454016e-07,4.957236094678016e-07,5.784686007377524e-07,3.8472346539254137e-07
N20000420,62.03176195394319,1.6872765771341336,26.591456503242426,3.5578702243623765,6.131631866997748,9.632309554438915e-07,3.767988083011664e-07,1.1461911215023012e-07,3.790078826053151e-07,7.828608741930729e-07,2.5780249477520925e-07
N20000421,15.647473402055986,38.514394478223736,21.76664678275338,23.62670911724689,0.4447756508613753,9.624550759922198e-08,3.31708154011395e-08,1.1159039183505913e-07,1.6484817719488063e-07,1.2412297465520102e-07,3.8880760234421145e-08
N20000422,26.78101215750395,28.3884191987662,18.446258560703406,24.589113452985394,1.7951952213917735,4.827328669690223e-07,1.2131987560945752e-07,2.3541441896867125e-07,3.5593106269249864e-07,9.712795336714618e-08,1.1612308214880429e-07
N20000423,23.886247282524007,36.52978948514927,10.490703350469186,26.992489798896578,2.1007687600594864,2.011068771416958e-07,1.462768250900834e-07,2.4358070708912214e-07,4.06516975600097e-07,1.928200948769505e-07,1.3259998033727887e-07
N20000424,13.736973664329536,33.01165974418247,13.145734400639721,38.95289108764956,1.1527396372496375,1.8362420713614727e-07,1.6733066218819288e-07,3.7368802133562476e-07,4.0885959875995356e-07,2.3138448899928826e-07,1.0106208923770987e-07
N20000425,43.5983468543263,14.302985169230034,4.350221367093306,34.796807380826955,2.9516383892421847,6.085563429743606e-08,1.849793849606408e-07,8.32535485854164e-08,2.0942710822824765e-07,2.2135164742926785e-07,7.941389585364084e-08
N20000426,27.858465448753844,38.51528373161497,17.737651306350877,13.832180365032926,2.0564161920228687,2.0472089933251517e-07,1.7166775390091817e-07,1.4043598277812156e-06,7.770728127533149e-07,2.276702126783231e-07,1.7073300847012065e-07
N20000427,21.499941300972765,21.505314562099862,4.625072567814876,48.37717459574051,3.9924943080793964,2.986230912248674e-07,5.856008432606599e-07,7.070171515129316e-07,5.861567444302578e-07,2.3080694556291697e-07,2.57087811230573e-07
N20000428,35.8662986929932,22.065065213160153,13.516129893689053,25.69418798595749,2.858316579216499,1.295596260738699e-07,2.1761845366064775e-07,2.3760070223528322e-07,4.491603252370404e-07,3.2539742415417986e-07,2.7564706443658286e-07
N20000429,35.16224395698816,47.310581194124744,9.205426875834158,6.522164882027052,1.7995821584675986,1.847166842591719e-07,1.6650800480213108e-07,6.648812935148348e-08,1.8912954094075844e-07,1.2767339242785707e-07,1.9804252755873525e-07
N20000430,44.411737648927286,8.886650195490235,37.52934984751944,5.856381552535604,3.315879759182226,3.777276258375878e-07,1.22915618618153e-07,1.0935845571168578e-07,1.6615683128967353e-07,4.528453180931421e-08,1.7490214316595615e-07
N20000431,15.23266342900658,80.8120807710045,0.27416670129178417,3.556825691513521,0.12426105495927536,6.005896307919101e-08,7.48962081947953e-08,1.437886455851503e-06,2.8493433220780904e-07,2.958141911025256e-07,1.9863421115949702e-07
N20000432,17.066757554837412,77.86491842617033,0.4923310672615254,4.4645661391493645,0.11142475900277307,4.042574513693345e-08,6.241938732234995e-08,1.2145567788638176e-06,2.135965918012507e-07,3.173299353055639e-07,2.052501561405334e-07
N20000433,33.10474064616546,38.91978214909743,19.802205578571144,3.931490707759047,4.241779971426274,1.766669294549128e-07,2.846793453080068e-07,6.530554821199815e-08,1.6011485839425484e-07,2.707113572570023e-08,2.3314283492142157e-07
N20000434,30.061321998854222,66.00993992628,2.1943667962846645,1.296571320547005,0.4377983563474473,1.99230963652125e-07,2.1071502832731448e-07,4.89549935336285e-07,1.8414380625711706e-07,1.3245599885797685e-07,3.8559092677547277e-07
N20000435,30.84534851714129,59.20834097215265,3.006051057274492,5.669182788797365,1.271075896424181,8.196518940154747e-08,1.2746628705815415e-07,1.8744103872698204e-07,1.7235527277451953e-07,5.449906366560821e-08,1.4448317575707957e-07
N20000436,44.87907567997334,18.425456948945065,29.939105471438776,1.3382901160019909,5.418071190515779,2.56499616395423e-07,1.256898318147889e-07,3.025963715999809e-08,6.690233980461953e-08,4.4482357900250996e-09,1.0932537416298535e-07
N20000437,58.14735312106918,38.120709559232054,1.3253479202042646,0.776214288236816,1.6303731825217695,2.135082131783744e-07,3.6049365542465504e-07,2.458559025484812e-07,2.2038987926965976e-07,2.1512295591659752e-07,6.733653256869418e-07
N20000438,23.455907295259152,45.577427914998005,29.476692405797472,0.26478090634979967,1.2251910640884647,1.2015340194091808e-07,9.440494548729253e-08,2.6396036451004068e-08,4.5602327292807036e-08,5.794127883711399e-09,1.2115625633238158e-07
N20000439,37.600174234536865,55.435661658655356,0.8205910199500651,5.705505531457452,0.4380647037010967,8.103310209946312e-08,1.4536356534936108e-07,1.4846524086200168e-06,3.5998109906940894e-07,3.734258221534227e-07,4.072431730371569e-07
N20000440,56.89156361732067,34.998596411840225,5.426991426649808,0.2594189764898011,2.423426746658704,2.8568690100445925e-07,9.061330957449312e-07,2.2987930774349648e-07,1.4835180050474047e-07,1.1228030561704725e-07,1.1387093699183857e-06
N20000441,36.402099089014484,50.25600779556573,8.174721658845522,1.8402349555856674,3.3269346760528014,3.6674955118063177e-07,6.29184924175561e-07,7.241712437850081e-08,1.8661892089312407e-07,9.258764300017009e-08,4.773776415289897e-07
N20000442,9.889039611423435,85.62417118501443,1.2114696069014284,3.190980668379991,0.08433827478944496,4.7716858017370585e-08,4.32177918397358e-08,2.8695703677536127e-07,1.0100768062803684e-07,9.491773468817834e-08,7.967418071803092e-08
N20000443,50.839242495723894,6.71114294801378,35.24579663691006,1.3552906211300886,5.848526839952038,1.2380886263341698e-07,1.0821159127930832e-07,3.566167262466036e-08,7.366087063585937e-08,5.877822851745306e-09,1.1104932216311444e-07
N20000444,37.48758604633339,44.35129443364688,16.60515557722634,0.08952806892232644,1.4664353612878835,2.0470604856030864e-07,1.1148145735283198e-07,4.61743943044474e-09,1.8878592869862823e-08,8.067133660448762e-10,1.7209292429535983e-07
N20000445,51.96968972642211,38.31426116314252,2.0232972812483996,4.087475379907496,3.6052744473733673,2.539567390889518e-07,4.846943840970314e-07,3.430726648218211e-07,2.9297150026105375e-07,1.2216753479627774e-07,5.050432863973095e-07
N20000446,61.673871219268584,7.064903391722395,24.127947463454216,0.7037341701426298,6.42954235507513,3.6729867997848186e-07,3.34494387941604e-07,1.5729615581210066e-07,1.7782259253679696e-07,4.6877292813480805e-08,3.1654793255317866e-07
N20000447,56.95540184073763,11.51545949452211,24.23804825266712,1.0518524852135325,6.239237151132954,2.5867730409773955e-07,1.9405404988729914e-07,3.69968087886026e-08,6.951068152342856e-08,5.1182635991307634e-09,2.1136952614282462e-07
N20000448,41.80050188996158,35.38285458416675,12.871586894536316,3.8142118859881613,6.130843660811776,1.338892976690766e-07,2.928505014782363e-07,1.388812743605758e-07,2.595007528189913e-07,1.2786076220331903e-07,1.3155282798282556e-07
N20000449,23.39834737192362,70.63434067397404,1.3802497291011222,3.3769287380786808,1.2101328026277816,3.889916220712032e-08,1.573695043475007e-07,5.298734524964854e-08,1.6290404317714946e-07,1.0469142353880373e-07,1.6744326764777958e-07
N20000450,46.55669087219049,3.974948389008299,32.258982383542154,5.479556558205832,11.729819345330233,7.555071305458776e-07,6.457449491934016e-07,1.6635430400859445e-07,2.2946503955903728e-07,7.451493387875858e-08,5.801366384468914e-07
N20000451,50.86668561484454,9.57342227628187,26.263895389861798,1.2448092788924456,12.05118563381709,3.909576606612508e-07,6.621606362057204e-07,7.325218049580105e-08,2.1201628515641365e-07,1.397255435345313e-07,3.281899425492931e-07
N20000452,33.10940738877741,45.37933134182991,10.663421669554527,9.820941180701972,1.0268977101574963,1.1337674524035564e-07,5.42796853874066e-08,2.2359969996201135e-07,1.5955674693044318e-07,3.545773790947005e-08,1.2270808885068235e-07
N20000453,29.951351929411196,56.215828126814515,8.153453920547364,5.1579488634595645,0.5214166572918385,3.917295053237108e-08,3.963250919750975e-08,1.7917086619970461e-07,1.3429796700520408e-07,5.9408700762667714e-08,5.079251242347433e-08
N20000454,11.005727699143408,77.6147902546486,6.894424165255082,4.283710418830807,0.20134692228119777,3.8247283280646936e-08,5.907619403563092e-08,1.7002038875290891e-07,9.599428046594559e-08,7.705238261817795e-08,9.945036816923876e-08
N20000455,76.08429946814877,1.9621821838754039,11.637408512149912,5.146919084321202,5.169189517760539,2.5503601845601527e-07,1.8961051857685587e-07,2.2252856783485847e-07,2.2088861312479825e-07,1.3959789650081432e-07,2.0608255761457035e-07
N20000456,60.20690113426098,1.4778255859480645,18.687881131872764,4.954092562175936,14.673296806285983,4.3997737487252123e-07,1.1802906439519562e-06,2.6651721640207695e-07,2.9324896345792677e-07,2.9257393096106433e-07,3.068481435982306e-07
N20000457,70.4929520351369,2.5488841627637893,14.460685129878328,1.4605593640996846,11.036914803176835,9.27633804783336e-07,1.5482017193723994e-06,2.1487133591638376e-07,2.8977743810214854e-07,2.1588956184507085e-07,1.3085706047091313e-06
N20000458,59.22378663674559,15.439391989338299,14.83881776582706,2.7680768307357555,7.729922498037851,9.087412942724542e-07,9.85877287890639e-07,5.863158594721158e-07,6.172723439815433e-07,4.342068426442679e-07,7.469018029328692e-07
N20000459,69.58368073337415,8.296654439478697,8.814593865962237,1.179586039804486,12.125482088738517,5.907047755983792e-07,8.793243748824229e-07,8.648557094179772e-08,2.31496163718002e-07,9.536831029883146e-08,9.492626954911946e-07
N20000460,41.99271488372628,7.9168976118693575,43.81163805941404,2.8175632889425937,3.4611848782174346,3.9498182635710333e-07,2.8672446041808683e-07,1.4266816617389082e-07,1.6937655955872626e-07,6.480493509225993e-08,2.1927433445844732e-07
N20000461,67.0318235837362,1.7467892201655855,25.889521987900487,1.0771487027182836,4.254715772602575,1.3301342643235374e-07,9.27583347609525e-08,1.3420937671097526e-07,1.632753445086325e-07,7.831538214356059e-08,1.3130502675057732e-07
N20000462,46.78420981558757,0.7748347274049404,37.687173136236915,3.6826146780917384,11.071164790314066,5.193584972666817e-07,5.897817406204094e-07,2.2557408714661394e-07,4.570066574146653e-07,6.183408575590006e-07,4.4230291399565315e-07
N20000463,65.0807960339471,2.7839543991636986,22.034212563252247,0.9668455110416625,9.134186093929063,1.265067167380319e-06,1.8272044166344433e-06,2.701395851476575e-07,3.551695487932258e-07,4.848491858921593e-07,1.1962363156079566e-06
N20000464,46.03895233004663,0.5675721989840847,40.53637493316445,4.578386991965429,8.27871004275022,3.21658589027962e-07,5.144384043393513e-07,1.1638813098988899e-07,4.276641507743694e-07,1.8356760707048583e-06,2.872638497695366e-07
N20000465,38.41770188455793,41.32264804341453,13.681074125493286,5.022672310897152,1.5559006411674456,1.78531249417824e-07,5.361806240436229e-07,6.187208921759886e-07,3.824937690912944e-07,9.017379490870643e-07,3.768051823517587e-07
N20000466,71.60664178720968,23.968804851677607,2.9315248734988075,0.824066131534567,0.6689604688753822,5.616475261754058e-07,1.4787113769255995e-07,3.5364916810148036e-07,1.586714635167415e-07,1.0073492644526463e-07,5.646297316985751e-07
N20000467,44.997854573790136,18.63675660285376,18.27081210226901,9.723333388455737,8.371242434325284,1.905459373387936e-07,1.8644411280930055e-07,8.184670620893603e-08,2.0634305967624092e-07,5.640854326481448e-08,1.7671769134178105e-07
N20000468,71.34115962776119,18.792025208773246,6.374727252590784,0.23970935254396916,3.2523760943553826,5.762543910018992e-07,4.316450610944769e-07,1.1727225048498261e-07,1.2065338129067266e-07,1.8557290354857047e-08,1.1995930694050913e-06
N20000469,56.44461090554608,2.0550167628364,28.725724877485387,2.6041267151837126,10.170518137743144,7.289979652018561e-07,6.077697828024178e-07,1.4647512816067236e-07,3.0031946022284874e-07,3.5322951548240907e-07,4.644134147835177e-07
N20000470,42.74382906131014,5.334383611170853,47.08448322350323,2.72818734154779,2.109115945368553,3.442522249979329e-07,7.636362157919886e-08,1.0839178649186133e-07,1.1697070970492234e-07,4.514909395904537e-08,1.2597199048686136e-07
N20000471,40.421920810280874,1.6238256773370985,50.049795815903074,5.801770636766311,2.1026863043408768,2.683879425960931e-07,4.3887822451802436e-08,1.3093342477229582e-07,1.5040131074606417e-07,9.80695127683644e-08,6.369175489504691e-08
N20000472,69.15804027229288,8.000424521401042,14.698018998089937,2.3495528388135494,5.793961058973039,4.133785405612359e-07,5.949758749670587e-07,1.2949907333685035e-07,2.046949608107125e-07,1.4651493312799452e-07,8.213661705051895e-07
N20000473,45.84658036349967,1.2068790986049394,32.049101771635065,6.957468163599591,13.939967335998737,1.5412597210782092e-06,8.327486872946479e-07,1.7932620167442303e-07,3.267843676475922e-07,1.2491368929747356e-07,2.616293391151498e-07
N20000474,41.743036530859726,3.986935553887468,42.107103364435034,6.182451736472837,5.9804711640875805,5.207166316486423e-07,2.678176149980882e-07,1.3507241744443574e-07,2.637591497958361e-07,1.5703607247495948e-07,3.05855479298324e-07
N20000475,47.726608137653436,0.6917226954764566,35.814214659649885,7.61738648737762,8.150066559722614,2.844573224090665e-07,1.877915563228003e-07,3.4412663697522585e-07,3.2304968343871715e-07,1.6670296806279648e-07,1.539918179073115e-07
N20000476,22.78137810179799,18.38707901723053,13.91397120537813,44.005289385842595,0.9122813211046459,2.3765964812052148e-07,4.7875137998579884e-08,1.7280464069887096e-07,2.900611153265567e-07,1.6682403780211862e-07,5.342152160347705e-08
