,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
AIRPORT,21.172781297558867,11.72834023635343,35.60706755453468,19.07970872023279,6.360467009819513,9.470995896808094e-07,7.013014900882091e-07,4.288418445440957e-07,4.415759613805449e-07,4.5279672801199515,1.5236653825618893
ANTRIM,27.98509420209618,7.345403632177203,37.52584564864189,17.499517020152997,6.22597801280883,1.120437289478347e-06,4.98509413484155e-07,3.1136504157413156e-07,3.317000400552414e-07,0.6360536192943836,2.78210560281674
ARDS PENINSULA,40.30139499719258,0.4599486292687348,18.30135145076406,10.489364157937546,17.951763863172168,0.4321001862909402,0.32915583152541356,0.11113980479792351,0.12400760598245567,11.073510319268397,0.42626315379978796
ARMAGH,13.403219091930623,29.247136002815775,18.250740995599788,33.4508871616204,1.8829730827771788e-06,9.365117173271012e-07,5.374106276493257e-07,3.752043301346741e-07,4.601618149359554e-07,4.267387410118942,1.3806251456528937
BALLYARNETT,2.3978726852645287e-06,39.5089750842624,2.6422559661167315e-06,55.03908865470973,1.960783784907574e-06,1.0995924226494922e-06,6.062035722201642e-07,7.97178417932812e-07,7.87875745649046e-07,5.451924209723501,1.7595417703163964e-06
BALLYCLARE,38.464162805472725,1.9000197691770928e-06,42.49350965132222,1.3034592725521983e-06,10.068746734522723,1.563324678572334e-06,4.7258190055433105e-07,2.93985046235245e-07,3.082975644470677e-07,3.2874365054254215,5.6861384615886665
BALLYMENA,33.499482466768406,3.373129162828408,22.457668902861904,19.041328188558843,2.264765630807518,2.72196175759417e-06,7.499259740365279e-07,3.5812575091274357e-07,3.767537963488299e-07,18.711401900181695,0.6522195412259677
BALLYMONEY,42.22143394610726,11.222187917589524,23.80091721413477,16.334437515709773,3.188044000068992e-06,1.9076371566403254e-06,4.556692203804164e-07,3.2578040826740364e-07,3.739789083423106e-07,6.42101642063761,7.347113590374502e-07
BALMORAL,18.828661347801752,6.777894518602546,30.09523820184462,29.665687140185753,12.661730826866002,8.74734036650462e-07,1.8861259061647473e-06,4.296087989633715e-07,3.82364718878843e-07,0.2684302794357444,1.7023541124301134
BANBRIDGE,22.223847633661062,5.686014080295046,36.20357374510598,19.259431431775965,2.862611207127221,1.3414471335335443e-06,5.890223650602916e-07,3.6923232624210187e-07,3.9932262755688266e-07,8.479401434560643,5.285117768449631
BANGOR CENTRAL,18.016153672156342,1.9206135272156515e-06,25.6996250253454,3.230031269013787e-06,17.12119065769025,1.197369796018655e-06,2.6338747217067423e-06,3.627733800402523e-07,4.2411187874602897e-07,16.582654946053143,22.580365929980296
BANGOR EAST AND DONAGHADEE,19.98914662571798,1.0645333252904419,23.651391762429462,2.2860398543876026,14.522259151704919,0.949934964631567,0.9521653652268781,0.27006798996219666,0.23801780491445518,25.16786949304215,10.908573662692351
BANGOR WEST,13.5596291373803,2.2111462490382857e-06,29.339864093552507,3.2247390474442134e-06,17.635531663455897,1.24101711399703e-06,2.0755137937766155e-06,3.508142777634546e-07,4.250908988526555e-07,17.84380360295085,21.621161974339053
