,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
CROTLIEVE,1.442031254047989e-07,6.881347991937926,15.16925871174402,57.57858383991961,8.995774760059599e-08,3.407311768728027e-08,3.688209712293887e-08,1.5452187994557554e-08,1.8531244636209048e-08,19.211943968530143,1.1588651487687929
CUSHER,14.7818748959879,4.198245092515325,59.40238832073138,21.61749139899344,1.063471691836799e-07,6.551648495533123e-08,1.454748125772835e-08,1.4221890073963621e-08,1.5062709006175357e-08,5.1753826970254297e-08,2.4322378010391816e-08
DERG,20.819805953812484,24.419343306644656,20.586262898623517,22.79011235036387,0.27793808035351025,4.39368375459655e-08,1.9554416953823686e-08,1.3822515929628096e-08,1.5466982162494893e-08,10.753342187957019,0.35319512946419906
DOWNPATRICK,0.21926128570798217,3.969363749035203,14.604417799884919,64.50484896329706,5.666948926617916,2.6994688964429872e-08,2.2534670793281908e-08,1.4345526152592593e-08,1.8175301355042667e-08,9.093199420926247,1.9419597724804858
DOWNSHIRE EAST,21.848917986142233,8.846595217960655e-08,47.12701575363507,0.3114266049482252,12.378990715100857,4.391109202386889e-08,3.6566364055161176e-08,1.4253403537680234e-08,1.5819976028760654e-08,3.912758672492629e-08,18.33364870202923
DOWNSHIRE WEST,21.92681297415883,9.515463022296692e-08,50.4239248692649,4.483896708124881,13.080587239326219,5.822818706667629e-08,6.005834328237305e-08,1.4538049611699424e-08,1.3249763413258767e-08,5.575732529955162e-08,10.084777912138868
DUNGANNON,17.719768461286407,17.34612724476451,36.358043946249246,16.220706975609836,8.816803405400972e-08,4.415337471856468e-08,1.7750395912995122e-08,1.2865425958195365e-08,1.3443080414056274e-08,7.133148278312725,5.22220491739696
DUNSILLY,16.21360420278447,11.712774126489334,37.398731582126075,30.11239208585528,2.5377895276282376,4.883165555843694e-08,1.9939070922295755e-08,1.260226166373803e-08,1.55107422634098e-08,1.9719918866401334,0.05271649159274263
ENNISKILLEN,10.97135648474773,10.918502824105929,49.25410177201326,17.387550367687886,1.5617752295388414e-07,4.550450460676199e-08,2.8768400388208827e-08,1.56276969664019e-08,1.4718128559003089e-08,11.468488254476863,3.61720762342167e-08
ERNE EAST,5.839416056342301,24.927007231202538,36.59367392668716,17.00729924218387,5.54621354111881e-08,3.5420437831171275e-08,1.5629633118062917e-08,1.4349730764026408e-08,1.523015485324835e-08,15.63260338089813,2.6593928112311023e-08
ERNE NORTH,18.80887444015163,9.352348997085722,41.55743421583958,27.98294297541792,9.772869649960283e-08,4.668780837317369e-08,1.882283863747258e-08,1.4291822556864395e-08,1.4363129921472281e-08,2.298399150746222,2.8864638076782823e-08
ERNE WEST,3.0065359482650282,18.562091453148017,30.61728392962472,18.721859069419125,7.879137261397311e-08,3.7758804306034755e-08,2.1718653626989533e-08,1.6209031874178603e-08,1.67656747226758e-08,29.092229398547826,2.9751751396175005e-08
FAUGHAN,22.66039207028292,4.953592970941671,23.400588863769553,48.714925326886615,0.25579481949189714,4.5590942317577675e-08,1.9621730481876513e-08,1.720930636504315e-08,1.723847229880475e-08,0.014705819626077964,2.9340799455209508e-08
FOYLESIDE,4.228695752475172,41.304273253817435,4.408217683110166,28.98504281889927,4.742920636297998,1.9494577825644792,1.1670099392069109,1.600454122688775,1.0065758354631917,8.084962911308118,2.522389264168487
GLENGORMLEY URBAN,20.118625136787777,4.730346331386042e-07,24.218167689828153,16.678816693877998,18.693973128261362,4.5558832870729975e-08,3.2096102679591796e-08,1.770770386278186e-08,1.7160647882249216e-08,19.101330264448762,1.1890865012380225
HOLYWOOD AND CLANDEBOYE,13.945494603603606,2.0344338486749013e-05,19.102948220047377,3.220527054392092e-07,25.89829887376594,3.842816194564238e-08,1.2394299176308148e-07,1.2820032931582928e-08,1.531892238319374e-08,27.444977188417738,13.608260257264043
KILLULTAGH,24.183472497861935,5.372089621118076e-07,43.45488800282418,14.03581901432959,11.442729190695498,3.960436115859546e-08,2.5935060850242725e-08,1.714285915150823e-08,1.7802173484675196e-08,4.607614667943019,2.2754759886523774
KNOCKAGH,20.85435900747086,8.401287392642617e-08,29.473147789905763,7.113068666690781e-08,30.05666955412684,6.455603106298919e-08,2.350543455510207e-08,1.401372804268796e-08,1.4160549340073511e-08,14.4263620560693,5.189461321047942
LAGAN RIVER,20.37228839758795,9.529511547770287e-08,65.96498114622834,9.389322624780428,2.9396655639565448,5.620046333490126e-08,1.726729332270407e-08,1.2573557469168246e-08,1.2767132963397902e-08,0.502031048224438,0.8317110251187501
LARNE LOUGH,24.909311516638436,1.0043488279451016e-07,51.49216340634005,1.0018336843596934e-07,8.518047141561718,5.287257886576481e-08,2.9838489447017965e-08,1.0970000518725538e-08,1.1887612856362518e-08,8.397658035726533,6.682819593546337
LIMAVADY,16.729189589455377,1.740387599788415,44.61809615548968,36.91232628037431,1.3659988063883554e-07,4.646084996876376e-08,1.886011666336599e-08,1.4947436761172954e-08,1.6597409485405973e-08,1.0927072547530953e-07,3.215579742945363e-08
LISBURN NORTH,15.877581813344863,1.9303241105746036,39.68151087042893,3.3363244595671704,18.68190365918727,4.479429397108102e-08,4.256623573545566e-08,1.4827370358181699e-08,1.6369070293084304e-08,10.389225529320495,10.103129439019696
LISBURN SOUTH,18.381944044300326,1.6619935887041772e-07,42.219408367596515,2.480730566058237,13.869761565064282,6.95511410402058e-08,4.0104376503588755e-08,1.5483344912549305e-08,1.8739386747546278e-08,10.597681270570446,12.450473876332591
LISNASHARRAGH,37.69673577881832,1.982577390692612,26.002523189539527,4.31343937140526,21.734659693974386,3.9957384464703796e-08,8.452661674924983e-08,1.296477549503756e-08,1.4669996428435421e-08,3.3855571059821963,4.884507317468924
LURGAN,11.454615725156213,12.514079249738593,34.060955122164884,34.413471149744076,3.976651207790628,4.236180122329065e-08,1.7359986426336498e-08,1.6279181229341725e-08,1.59408761647309e-08,9.412027820791223e-08,3.5802273593434752
MACEDON,26.205794065666392,2.780163204973601e-07,38.969962572108614,1.6082266891013687e-07,19.284457526074046,5.26639661312255e-08,2.969623159813015e-08,1.85529414690732e-08,1.6030030760765548e-08,15.539785217920084,6.244870581596488e-08
MAGHERAFELT,29.17568529184727,16.974590142165738,21.064659961780183,30.304779936841108,1.0972347290756295e-07,5.393800780947903e-08,1.720363867466197e-08,1.4035463743105264e-08,1.5809515017718902e-08,2.480284430122287,2.6533322838151572e-08
MID TYRONE,11.19995858609159,39.46928134361886,16.79927399045314,16.868444701752818,2.0937551312982166,3.584414008662439e-08,2.0275078501022314e-08,1.4874684365577007e-08,2.0268644290072508e-08,9.289459511022311,4.2798266445005195
MOYOLA,20.961433181653838,25.517277978037935,22.554800741727323,28.888817662330933,7.063168702149366e-08,5.0932268822651403e-08,1.564779558455055e-08,1.3870018712163648e-08,1.861250655690546e-08,4.940595217672655e-08,2.077670217149741
NEWRY,1.2604131220154265e-07,24.700134703623053,10.379353303691174,46.675091569285655,9.602922306548988e-08,3.1719510582814577e-08,2.2654167511946977e-08,1.6108329972619505e-08,1.781567184443081e-08,15.805194907192893,2.4402252058390244
NEWTOWNARDS,28.79241683791993,9.550594278796251e-08,41.03668912579237,8.526363224912706e-08,16.75902422746738,6.262918193257727e-08,3.065785701755374e-08,1.4965035770946942e-08,1.5228283753179354e-08,8.626517252575129,4.785352251995256
OLDPARK,9.497749406089554,36.56000793332023,20.36965608245058,15.301365478896246,2.97631382867675,4.24380259622801e-08,2.253650629984951e-08,2.58619392697978e-08,1.8571743548854397e-08,1.659927329126553,13.63497983203185
OMAGH,19.316670936371136,13.075508268369356,16.29098926760598,26.290790562149216,10.540156787040317,4.3107991629737244e-08,2.3269947070495845e-08,1.4798678852871394e-08,1.570596266271736e-08,13.232888401739379,1.2529956798420365
ORMISTON,33.765041624953376,6.210232437681516e-08,26.5485702048087,9.550069063990363e-08,31.599093736198384,4.5302387891446443e-08,6.212323227115379e-08,1.1969667364070779e-08,1.230633717964371e-08,1.477704697467851,6.609589447267052
PORTADOWN,23.80850876116306,6.726848926015464,44.760364728690426,17.729181493657233,6.7620083913576465,5.508321824025511e-08,1.8921294615475996e-08,1.3380337777154861e-08,1.2661669089754357e-08,1.4369696417738336e-07,0.213087455372686
ROWALLANE,19.788918901578274,2.442129334144723e-07,48.21021177211373,32.00086838468953,4.2867850673040517e-07,6.740782250642272e-08,4.0024212702571785e-08,1.568688664003185e-08,1.7102212656387104e-08,8.728260122903849e-08,4.122327601539596e-08
SLIEVE CROOB,11.834684902295303,2.896065702782347,29.927944826548302,52.30397542577154,2.7577759745384887,4.524101157314714e-08,2.5378240984233456e-08,1.4713010247725033e-08,2.1701724928702275e-08,0.19884879885871815,0.0807042621713136
SLIEVE GULLION,1.3751678746779895e-07,31.634323395003296,20.349165139738723,47.743716813172874,4.442628186435315e-08,3.487173431944761e-08,1.5711565796472537e-08,1.6904491979588334e-08,1.7231673517404226e-08,0.17791941656055676,0.09487496886202851
SPERRIN,16.88052884944385,18.885016715781695,18.0010310505017,35.27129070952504,2.719672910502028,4.444067644618155e-08,1.5995436452205038e-08,1.9067481832113864e-08,1.6973208548652237e-08,7.052936987454928,1.1895226803139551
THE GLENS,20.951582135182136,8.005450148226902,11.501325586698437,34.32275541937496,0.21666505441902822,0.13834430296505676,0.03593157058399915,0.03076914311706617,0.03057606186519754,24.68576576882796,0.08083480873926657
THE MOOR,2.6809343356818127,46.0845520317361,1.4076608801067756,39.91071466405992,1.3292943710025926,0.4577967252936147,0.2925233464454329,0.35221756937890314,0.2660563152994158,4.945160403397935,2.2730893575975024
THE MOURNES,9.222277213839249,5.485150787027984,34.35296322850371,46.5563229540785,3.290884643943209,4.842573614019264e-08,3.0330749828849345e-08,1.4746997611042195e-08,1.860628624258382e-08,1.0406758745730251,0.05172518592455585
THREE MILE WATER,23.377988314246643,9.305675344607892e-08,38.861440419479614,9.573654701708086e-08,19.207483005048662,6.597855216488062e-08,3.419772581992517e-08,1.526418482035137e-08,1.5043382610202966e-08,18.018406602317498,0.5346813396304428
TITANIC,39.54276109872109,5.21391437998544,26.26418731614132,9.012845017381065e-08,16.882294420822593,5.3144930709485703e-08,6.748512907651291e-08,1.5982528464463936e-08,1.4450459557244463e-08,2.7322900751558636,9.364552467982188
TORRENT,6.279737601732494,37.34040588269396,18.098316592445087,26.582642831031023,5.6257054658160114e-08,3.3909194154734224e-08,1.761800355272238e-08,1.3391036394901837e-08,1.6541949317151175e-08,11.698896929147507,2.5232699151001766e-08
WATERSIDE,32.85434569722107,8.076734891419434,19.09041249752161,25.846742350858747,2.2083609571791634,4.9536311331877234e-08,3.0445014026844655e-08,2.15594304751317e-08,1.7988872092341178e-08,7.82964352685058,4.093759959419769
WEST TYRONE,15.6221378771683,20.894936524524155,26.59950275533314,29.765798751330458,2.302760693785506,3.601839578248854e-08,1.6312964382038604e-08,1.2758872981913338e-08,1.5391030338359108e-08,4.844444365866993e-08,4.814863268932745
