,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000086,43.04688689130253,0.7112194149400215,22.532752025335604,0.49108869134739536,33.2180529759447,2.0078636901881236e-10,2.610848481852987e-10,8.421135935135873e-11,1.964406411461543e-10,1.4471332719431147e-10,2.4251578083713033e-10
N20000087,35.428263184826136,1.8676432241974164,42.19088766527613,2.825155970150687,17.688049953590916,4.121898738736002e-10,3.2972992023938825e-10,1.6099430472082427e-10,3.039910931869344e-10,4.345605046564429e-10,3.1725279854287925e-10
N20000088,36.08511525321055,1.3678315007269635,42.41580857461114,0.6804993812650355,19.450745288750706,2.0889294211974344e-10,2.482098839065974e-10,4.15328551968731e-10,2.732670442936202e-10,9.876539121733676e-11,1.9113324301628218e-10
N20000089,33.88209003655237,2.3733790103345216,50.749605061126935,1.0116579420130072,11.983267948598588,1.8085388777992224e-10,3.148799231977448e-10,1.318369541282839e-10,2.4521139387698045e-10,2.710681908519374e-10,2.3073970594612252e-10
N20000090,38.07611590003929,0.8720005271079465,43.43354903735584,1.6673709633635645,15.950963570965158,1.3541720421875644e-10,1.6869050318952654e-10,3.5444102623926755e-10,2.4213803595507823e-10,1.584015169505449e-10,1.0909089759269197e-10
N20000091,33.97331172753118,2.1299705722600297,39.83182913682835,0.346245183538065,23.71864337936165,4.5464444978114434e-11,9.523420299061479e-11,6.053195732348382e-11,1.0663604692845637e-10,2.7385397382976104e-11,1.4548203293962533e-10
N20000092,33.897820498442165,1.0255950297409833,50.60034200276199,0.8732719709224925,13.602970497153036,8.861553746358335e-11,6.837128357502272e-11,2.9545860134642453e-10,2.0990098411633235e-10,1.1279770749447419e-10,2.0421371189209494e-10
N20000093,75.13300883099953,10.759683932176872,3.9201336536016824,1.090685213071807,9.09648836638092,4.645104887767718e-10,2.567453144741643e-10,1.2301564926749705e-09,3.1768321192072306e-10,2.0849055692928436e-10,1.2915898572088299e-09
N20000094,37.462749200406556,0.06183466995889165,18.00086958751859,0.10381923272729722,44.3707273085109,2.240495784436233e-11,3.1768761941829967e-10,8.903326295055903e-11,2.2190828255498472e-10,1.2794100430357845e-10,9.879490278457139e-11
N20000095,69.37594721930832,20.764125317972784,4.540244850711328,1.8093332050585336,3.51034940342134,8.302506966872432e-11,1.5344312820484129e-10,1.781607486665973e-09,3.575722744100223e-10,4.16605693282855e-10,7.354284355765542e-10
N20000096,32.83359884014039,7.577019862692451,52.67355208477207,2.074284879930769,4.84154433188419,7.922394575780615e-11,4.764380606056008e-11,1.7869276023013728e-10,1.2512711961082548e-10,2.6323878063026654e-11,1.2312286428550054e-10
N20000097,37.44845176106493,7.587478708309868,37.286797313764154,2.1438304022889074,15.533441806134768,4.532524067011365e-10,2.7444199373891426e-09,5.684712070208746e-10,4.390303250717689e-10,3.5063509198051365e-09,7.25854368448948e-10
N20000098,29.85632893735722,6.641721347875171,48.70174616331966,2.1283033833727547,12.6719001634378,1.703400823042592e-10,1.46796441701595e-09,3.471331154070215e-10,3.015558489943751e-10,1.9277514458862345e-09,4.2264722434727134e-10
N20000099,37.47949457871041,1.9511840583068298,36.61576356663177,1.34971568591991,22.603842107256973,1.8098851108046869e-10,7.051776977909979e-10,1.0012996632663757e-10,2.812868641310429e-10,1.6807964807590533e-09,2.2570839222779656e-10
N20000100,38.38269044745881,1.6137852746648622,33.66998913486658,1.710651858110292,24.622883281973735,1.285827651990443e-09,3.3173133333411455e-10,1.7500583698550619e-10,3.4437984687713806e-10,3.798431065299047e-10,4.089181567780017e-10
N20000101,23.266093274767435,0.9610308450400331,66.45368947858123,2.6921728322685285,6.627013568985738,5.4656576861863355e-11,1.781231563985891e-11,9.106017724025814e-11,9.145194554199064e-11,3.595888999134501e-11,6.610638285060719e-11
N20000102,55.80787726085187,3.5259536423161064,22.35771832402536,0.5992919831804608,17.709158788079748,7.133321147268117e-11,2.2719072009718953e-10,5.948193192167153e-10,2.4145475012451983e-10,7.067661459737943e-11,3.409798741686437e-10
N20000103,53.10172416311829,25.650895879921798,10.815502028411721,1.2231784922223992,9.208699433072416,2.0844792973473543e-10,8.712323427390744e-10,2.959046287880093e-10,2.114772591999595e-10,5.220224746029416e-10,1.1443049120891582e-09
N20000104,62.92903359273132,27.822276951046753,4.351091832225675,1.5938733839084414,3.3037242343834547,2.5562609171627846e-10,3.998704417631076e-10,3.171772916633821e-09,4.705455134254676e-10,5.988049322653681e-10,8.077286023749227e-10
N20000105,63.49038806869047,16.1077565518078,13.589010622979151,2.4544722575571662,4.358372497386888,5.72785917820883e-11,1.7224774507955025e-10,5.792832570561609e-10,1.9271225340366693e-10,1.1864731398427257e-10,4.583390005953987e-10
N20000106,41.672547693093456,1.2157636766136892,25.802193959734815,0.6498979223245615,30.65959674698663,1.0136786721407018e-10,2.2381946988202507e-10,1.4537898245013146e-10,1.9528948463597837e-10,1.6872260375151033e-10,4.1228346805114914e-10
N20000107,60.77473248839878,4.829149623166771,11.757806866238308,0.6831517169176643,21.95515930232996,3.431940911009107e-10,7.094701796712639e-10,4.2764634759983675e-10,3.160203380095102e-10,1.5117308029551899e-10,1.0009970996721137e-09
N20000108,68.620539070298,14.916649752114733,2.0778377211283066,1.4704471468302756,12.914526293560053,1.744731553398834e-10,2.550572901992484e-09,3.951580131752694e-09,5.643618011233865e-10,5.465608779931407e-09,3.362065885989538e-09
N20000109,26.32784487151788,0.3762556947339353,53.02517302139012,1.577756497993998,18.69296991318835,6.185057456748058e-11,1.4314704532130077e-10,1.3283014666262597e-10,2.2094398659604223e-10,3.675835729615576e-10,2.493565840307843e-10
N20000110,25.93439323814173,2.715002118836698,63.48914742352139,1.748892285492022,6.112564932819102,8.924745072004709e-11,1.940303478869347e-10,2.2924814197554547e-10,1.9316043684795272e-10,3.507704334683514e-10,1.3261465353229461e-10
N20000111,43.260091638475906,1.5387425749551706,25.107823562709214,0.49721430298608865,29.596127917767216,2.161642186592854e-10,7.642755895953601e-10,2.377908225456089e-10,2.502127223163282e-10,5.547461124603621e-10,1.0832197115219371e-09
N20000112,71.84859742392693,5.655611083348293,11.60502743736033,0.2844672206485021,10.606296829422067,2.447025001089789e-10,8.361102001002388e-10,4.040646740573452e-10,3.7676386764017973e-10,1.6133624909304709e-09,1.8188878945115192e-09
N20000113,53.06955620327016,1.2643447022641001,21.389536939958827,0.4302567223373031,23.846305429167312,1.2783085532924148e-10,6.691127699753747e-10,7.295121243730933e-10,3.64461817086829e-10,5.327932252297111e-10,5.785709583441125e-10
N20000114,32.26772206132067,1.1003775564613123,36.07522428635187,0.3350114202564551,30.22166467399775,2.2098965947938102e-10,3.2613608822253603e-10,1.623085443192311e-10,2.0540183788113267e-10,2.1227364217795189e-10,4.848463692165903e-10
N20000115,30.7595497218902,1.9116657695170534,45.7368402250424,0.6076683772299607,20.98427590516564,2.3472502716371014e-10,1.3885278706623835e-10,2.432113936210066e-10,1.8165417331156788e-10,2.899424371434933e-11,3.273115800653548e-10
N20000116,33.93527574557436,2.7626851015202014,13.898403457640512,0.15384268336208815,49.24979301003564,1.9757124850223025e-10,7.368793059272458e-10,3.1967083347165955e-11,1.8489149039361714e-10,1.7716803601596272e-10,5.387252114935753e-10
N20000117,35.63778731744126,0.36114579973813293,15.758309544523316,0.35549514663929777,47.88726218854418,4.788273983775572e-10,8.504885575378112e-10,5.517689845499181e-10,3.9659350766761464e-10,3.978135182393794e-10,4.383182309101573e-10
N20000118,51.674837884609424,3.412222354688235,31.09498106643771,1.4503831188816239,12.367575572204998,1.836399715454153e-10,3.143591747244791e-10,1.1088421617751362e-09,4.127333392206789e-10,5.764300909763516e-10,5.819859640696527e-10
N20000119,39.35754788622665,1.7863487632504824,17.47715585470023,0.4440898284466836,40.934857664875345,3.680124675718151e-10,8.212858086349796e-10,2.784473528941174e-10,2.721344498623045e-10,1.6413483807491299e-10,5.965868823534349e-10
N20000120,27.366884251435163,1.8144485699276358,53.432164509089795,1.6398621083728353,15.746640558858937,2.8182881926272727e-10,4.2065039251525743e-10,1.5811693623926032e-10,2.757832462107853e-10,8.304454533975855e-10,3.488119960155385e-10
N20000121,39.83057696750036,1.3867338635800541,19.636066481482466,0.8120666348758443,38.33455605039906,4.2145877435395274e-10,6.076818192760271e-10,1.1433289128648557e-10,3.08132271369295e-10,3.371740037249067e-10,3.734239656229138e-10
